Date,JP Morgan Securities
2009-02-07,68
2009-02-08,61
2009-02-09,60
2009-02-10,59
2009-02-11,57
2009-02-12,56
2009-02-13,56
2009-02-14,55
2009-02-15,56
2009-02-16,58
2009-02-17,60
2009-02-18,62
2009-02-19,64
2009-02-20,66
2009-02-21,72
2009-02-22,68
2009-02-23,69
2009-02-24,69
2009-02-25,70
2009-02-26,70
2009-02-27,75
2009-02-28,72
2009-03-01,72
2009-03-02,72
2009-03-03,73
2009-03-04,75
2009-03-05,74
2009-03-06,81
2009-03-07,75
2009-03-08,74
2009-03-09,73
2009-03-10,73
2009-03-11,72
2009-03-12,75
2009-03-13,71
2009-03-14,76
2009-03-15,70
2009-03-16,69
2009-03-17,68
2009-03-18,70
2009-03-19,69
2009-03-20,66
2009-03-21,70
2009-03-22,67
2009-03-23,69
2009-03-24,70
2009-03-25,73
2009-03-26,74
2009-03-27,81
2009-03-28,77
2009-03-29,76
2009-03-30,76
2009-03-31,76
2009-05-01,58
2009-05-02,58
2009-05-03,58
2009-05-04,60
2009-05-05,62
2009-05-06,71
2009-05-07,66
2009-05-08,73
2009-05-09,71
2009-05-10,69
2009-05-11,68
2009-05-12,72
2009-05-13,65
2009-05-14,64
2009-05-15,65
2009-05-16,62
2009-05-17,62
2009-05-18,62
2009-05-19,66
2009-05-20,62
2009-05-21,66
2009-05-22,62
2009-05-23,63
2009-05-24,62
2009-05-25,61
2009-05-26,61
2009-05-27,61
2009-05-28,62
2009-05-29,59
2009-05-30,61
2009-05-31,61
2009-06-01,63
2009-06-02,65
2009-06-03,67
2009-06-04,77
2009-06-05,71
2009-06-06,73
2009-06-07,71
2009-06-08,70
2009-06-09,69
2009-06-10,67
2009-06-11,66
2009-06-12,64
2009-06-13,63
2009-06-14,64
2009-06-15,65
2009-06-16,67
2009-06-17,68
2009-06-18,70
2009-06-19,79
2009-06-20,73
2009-06-21,70
2009-06-22,68
2009-06-23,66
2009-06-24,65
2009-06-25,62
2009-06-26,62
2009-06-27,58
2009-06-28,57
2009-06-29,57
2009-06-30,60
2009-07-01,56
2009-07-02,57
2009-07-03,56
2009-07-04,56
2009-07-05,56
2009-07-06,56
2009-07-07,56
2009-07-08,58
2009-07-09,57
2009-07-10,59
2009-07-11,62
2009-07-12,61
2009-07-13,65
2009-07-14,69
2009-07-15,73
2009-07-16,77
2009-07-17,90
2009-07-18,85
2009-07-19,83
2009-07-20,81
2009-07-21,89
2009-07-22,78
2009-07-23,76
2009-07-24,74
2009-07-25,81
2009-07-26,73
2009-07-27,73
2009-07-28,73
2009-07-29,74
2009-07-30,75
2009-07-31,78
2009-08-01,73
2009-08-02,73
2009-08-03,74
2009-08-04,75
2009-08-05,77
2009-08-06,79
2009-08-07,77
2009-08-08,82
2009-08-09,75
2009-08-10,73
2009-08-11,70
2009-08-12,72
2009-08-13,65
2009-08-14,66
2009-08-15,61
2009-08-16,61
2009-08-17,61
2009-08-18,63
2009-08-19,61
2009-08-20,65
2009-08-21,61
2009-08-22,62
2009-08-23,62
2009-08-24,63
2009-08-25,64
2009-08-26,64
2009-08-27,71
2009-08-28,66
2009-08-29,71
2009-08-30,66
2009-08-31,66
2009-09-01,67
2009-09-02,66
2009-09-03,69
2009-09-04,66
2009-09-05,66
2009-09-06,64
2009-09-07,63
2009-09-08,63
2009-09-09,60
2009-09-10,61
2009-09-11,58
2009-09-12,57
2009-09-13,58
2009-09-14,59
2009-09-15,61
2009-09-16,62
2009-09-17,62
