Date,Merrill Lynch
2011-03-01,90
2011-03-02,93
2011-03-03,90
2011-03-04,90
2011-03-05,99
2011-03-06,90
2011-03-07,88
2011-03-08,95
2011-03-09,86
2011-03-10,85
2011-03-11,87
2011-03-12,88
2011-03-13,81
2011-03-14,80
2011-03-15,79
2011-03-16,79
2011-03-17,76
2011-03-18,77
2011-03-19,74
2011-03-20,79
2011-03-21,76
2011-03-22,81
2011-03-23,79
2011-03-24,88
2011-03-25,81
2011-03-26,90
2011-03-27,82
2011-03-28,81
2011-03-29,80
2011-03-30,79
2011-03-31,78
2011-04-01,78
2011-04-02,79
2011-04-03,79
2011-04-04,80
2011-04-05,83
2011-04-06,91
2011-04-07,88
2011-04-08,90
2011-04-09,105
2011-04-10,90
2011-04-11,87
2011-04-12,86
2011-04-13,82
2011-04-14,85
2011-04-15,77
2011-04-16,83
2011-04-17,76
2011-04-18,77
2011-04-19,83
2011-04-20,82
2011-04-21,80
2011-04-22,88
2011-04-23,87
2011-04-24,80
2011-04-25,79
2011-04-26,84
2011-04-27,77
2011-04-28,77
2011-04-29,75
2011-04-30,77
2011-05-01,74
2011-05-02,75
2011-05-03,77
2011-05-04,76
2011-05-05,76
2011-05-06,77
2011-05-07,86
2011-05-08,76
2011-05-09,74
2011-05-10,72
2011-05-11,72
2011-05-12,68
2011-05-13,66
2011-05-14,67
2011-05-15,63
2011-05-16,62
2011-05-17,61
2011-05-18,60
2011-05-19,62
2011-05-20,58
2011-05-21,57
2011-05-22,58
2011-05-23,60
2011-05-24,64
2011-05-25,64
2011-05-26,68
2011-05-27,68
2011-05-28,70
2011-05-29,68
2011-05-30,67
2011-05-31,66
2011-06-01,65
2011-06-02,64
2011-06-03,70
2011-06-04,62
2011-06-05,62
2011-06-06,62
2011-06-07,62
2011-06-08,62
2011-06-09,64
2011-06-10,67
2011-06-11,63
2011-06-12,63
2011-06-13,63
2011-06-14,65
2011-06-15,64
2011-06-16,65
2011-06-17,65
2011-06-18,70
2011-06-19,64
2011-06-20,63
2011-06-21,61
2011-06-22,61
2011-06-23,58
2011-06-24,58
2011-06-25,58
2011-06-26,58
2011-06-27,60
2011-06-28,67
2011-06-29,64
2011-06-30,74
2011-07-01,68
2011-07-02,77
2011-07-03,70
2011-07-04,69
2011-07-05,68
2011-07-06,68
2011-07-07,67
2011-07-08,72
2011-07-09,69
2011-07-10,66
2011-07-11,66
2011-07-12,67
2011-07-13,66
2011-07-14,75
2011-07-15,66
2011-07-16,69
2011-07-17,69
2011-07-18,71
2011-07-19,73
2011-07-20,75
2011-07-21,77
2011-07-22,82
2011-07-23,86
2011-07-24,79
2011-07-25,77
2011-07-26,75
2011-07-27,77
2011-07-28,70
2011-07-29,68
2011-07-30,68
2011-07-31,67
2011-08-01,68
2011-08-02,70
2011-08-03,70
2011-08-04,71
2011-08-05,72
2011-08-06,74
2011-08-07,75
2011-08-08,77
2011-08-09,79
2011-08-10,82
2011-08-11,89
2011-08-12,85
2011-08-13,90
2011-08-14,83
2011-08-15,79
2011-08-16,75
2011-08-17,78
2011-08-18,67
2011-08-19,63
2011-08-20,61
2011-08-21,60
2011-08-22,61
2011-08-23,62
2011-08-24,63
2011-08-25,63
2011-08-26,67
2011-08-27,65
2011-08-28,64
2011-08-29,64
2011-08-30,64
2011-08-31,63
2011-09-01,63
2011-09-02,67
2011-09-03,63
2011-09-04,60
2011-09-05,58
2011-09-06,56
2011-09-07,54
2011-09-08,53
2011-09-09,49
2011-09-10,48
2011-09-11,49
2011-09-12,52
2011-09-13,53
2011-09-14,59
2011-09-15,57
2011-09-16,62
2011-09-17,62
2011-09-18,61
2011-09-19,61
2011-09-20,61
2011-09-21,61
2011-09-22,61
2011-09-23,61
2011-09-24,64
2011-09-25,60
2011-09-26,59
2011-09-27,60
2011-09-28,57
2011-09-29,62
2011-09-30,57
2011-10-01,55
2011-10-02,55
2011-10-03,55
2011-10-04,57
2011-10-05,59
2011-10-06,57
2011-10-07,57
2011-10-08,64
2011-10-09,58
2011-10-10,58
2011-10-11,59
2011-10-12,60
2011-10-13,60
2011-10-14,61
2011-10-15,59
2011-10-16,59
2011-10-17,60
2011-10-18,61
2011-10-19,62
2011-10-20,66
2011-10-21,63
2011-10-22,66
2011-10-23,62
2011-10-24,61
2011-10-25,62
2011-10-26,59
2011-10-27,58
2011-10-28,58
2011-10-29,60
2011-10-30,59
2011-10-31,57
2011-11-01,58
2011-11-02,61
2011-11-03,59
2011-11-04,62
2011-11-05,61
2011-11-06,59
2011-11-07,57
2011-11-08,57
2011-11-09,53
2011-11-10,54
2011-11-11,49
2011-11-12,47
2011-11-13,48
2011-11-14,49
2011-11-15,50
2011-11-16,52
2011-11-17,57
2011-11-18,53
