Date,Deutsche Bank
2010-05-08,74
2010-05-09,74
2010-05-10,74
2010-05-11,74
2010-05-12,80
2010-05-13,74
2010-05-14,76
2010-05-15,76
2010-05-16,72
2010-05-17,70
2010-05-18,72
2010-05-19,67
2010-05-20,66
2010-05-21,68
2010-05-22,63
2010-05-23,64
2010-05-24,65
2010-05-25,66
2010-05-26,67
2010-05-27,68
2010-05-28,79
2010-05-29,75
2010-05-30,73
2010-05-31,75
2010-06-01,77
2010-06-02,93
2010-06-03,87
2010-06-04,83
2010-06-05,91
2010-06-06,80
2010-06-07,75
2010-06-08,70
2010-06-09,65
2010-06-10,60
2010-06-11,57
2010-06-12,50
2010-06-13,49
2010-06-14,48
2010-06-15,49
2010-06-16,46
2010-06-17,48
2010-06-18,44
2010-06-19,43
2010-06-20,41
2010-06-21,40
2010-06-22,40
2010-06-23,37
2010-06-24,36
2010-06-25,35
2010-06-26,34
2010-06-27,34
2010-06-28,34
2010-06-29,34
2010-06-30,34
2010-07-01,34
2010-07-02,36
2010-07-03,34
2010-07-04,35
2010-07-05,36
2010-07-06,37
2010-07-07,40
2010-07-08,39
2010-07-09,40
2010-07-10,42
2010-07-11,41
2010-07-12,40
2010-07-13,39
2010-07-14,42
2010-07-15,38
2010-07-16,37
2010-07-17,37
2010-07-18,38
2010-07-19,39
2010-07-20,42
2010-07-21,41
2010-07-22,42
2010-07-23,43
2010-07-24,44
2010-07-25,43
2010-07-26,42
2010-07-27,43
2010-07-28,41
2010-07-29,40
2010-07-30,39
2010-07-31,39
2010-08-01,39
2010-08-02,40
2010-08-03,40
2010-08-04,40
2010-08-05,42
2010-08-06,41
2010-08-07,42
2010-08-08,41
2010-08-09,41
2010-08-10,42
2010-08-11,42
2010-08-12,41
2010-08-13,41
2010-08-14,41
2010-08-15,41
2010-08-16,42
2010-08-17,43
2010-08-18,43
2010-08-19,45
2010-08-20,45
2010-08-21,46
2010-08-22,43
2010-08-23,40
2010-08-24,37
2010-08-25,34
2010-08-26,31
2010-08-27,28
2010-08-28,26
2010-08-29,27
2010-08-30,28
2010-08-31,29
2010-09-01,30
2010-09-02,31
2010-09-03,33
2010-09-04,33
2010-09-05,33
2010-09-06,34
2010-09-07,35
2010-09-08,36
2010-09-09,37
2010-09-10,38
2010-09-11,39
2010-09-12,40
2010-09-13,42
2010-09-14,43
2010-09-15,51
2010-09-16,49
2010-09-17,48
2010-09-18,50
2010-09-19,57
2010-09-20,64
2010-09-21,71
2010-09-22,78
2010-09-23,88
2010-09-24,99
2010-09-25,109
2010-09-26,97
2010-09-27,95
2010-09-28,93
2010-09-29,90
2010-09-30,103
2010-10-01,86
2010-10-02,90
2010-10-03,79
2010-10-04,74
2010-10-05,70
2010-10-06,67
2010-10-07,60
2010-10-08,54
2010-10-09,52
2010-10-10,49
2010-10-11,48
2010-10-12,48
2010-10-13,49
2010-10-14,47
2010-10-15,47
2010-10-16,46
2010-10-17,46
2010-10-18,47
2010-10-19,48
2010-10-20,49
2010-10-21,48
2010-10-22,52
2010-10-23,51
2010-10-24,49
2010-10-25,49
2010-10-26,48
2010-10-27,48
2010-10-28,48
2010-10-29,49
2010-10-30,47
2010-10-31,46
2010-11-01,46
2010-11-02,46
2010-11-03,45
2010-11-04,46
2010-11-05,45
2010-11-06,45
2010-11-07,44
2010-11-08,44
2010-11-09,47
2010-11-10,44
2010-11-11,44
2010-11-12,44
2010-11-13,45
2010-11-14,43
2010-11-15,42
2010-11-16,42
