Date,Morgan Stanley
2012-05-01,56
2012-05-02,57
2012-05-03,58
2012-05-04,62
2012-05-05,61
2012-05-06,61
2012-05-07,62
2012-05-08,65
2012-05-09,64
2012-05-10,65
2012-05-11,71
2012-05-12,67
2012-05-13,68
2012-05-14,70
2012-05-15,76
2012-05-16,74
2012-05-17,75
2012-05-18,77
2012-05-19,88
2012-05-20,81
2012-05-21,83
2012-05-22,85
2012-05-23,87
2012-05-24,89
2012-05-25,96
2012-05-26,98
2012-05-27,89
2012-05-28,86
2012-05-29,83
2012-05-30,79
2012-05-31,76
2012-06-01,78
2012-06-02,70
2012-06-03,70
2012-06-04,70
2012-06-05,71
2012-06-06,71
2012-06-07,72
2012-06-08,72
2012-06-09,76
2012-06-10,71
2012-06-11,70
2012-06-12,68
2012-06-13,70
2012-06-14,65
2012-06-15,67
2012-06-16,65
2012-06-17,65
2012-06-18,67
2012-06-19,69
2012-06-20,75
2012-06-21,73
2012-06-22,77
2012-06-23,77
2012-06-24,76
2012-06-25,75
2012-06-26,76
2012-06-27,73
2012-06-28,73
2012-06-29,71
2012-06-30,72
2012-07-01,67
2012-07-02,65
2012-07-03,62
2012-07-04,64
2012-07-05,57
2012-07-06,55
2012-07-07,53
2012-07-08,53
2012-07-09,53
2012-07-10,57
2012-07-11,54
2012-07-12,55
2012-07-13,55
2012-07-14,56
2012-07-15,59
2012-07-16,62
2012-07-17,66
2012-07-18,69
2012-07-19,73
2012-07-20,80
2012-07-21,84
2012-07-22,78
2012-07-23,77
2012-07-24,76
2012-07-25,79
2012-07-26,74
2012-07-27,73
2012-07-28,72
2012-07-29,75
2012-07-30,73
2012-07-31,73
2012-08-01,74
2012-08-02,76
2012-08-03,75
2012-08-04,79
2012-08-05,74
2012-08-06,72
2012-08-07,72
2012-08-08,68
2012-08-09,68
2012-08-10,64
2012-08-11,63
2012-08-12,65
2012-08-13,67
2012-08-14,69
2012-08-15,72
2012-08-16,74
2012-08-17,76
2012-08-18,86
2012-08-19,78
2012-08-20,77
2012-08-21,76
2012-08-22,79
2012-08-23,74
2012-08-24,73
2012-08-25,77
2012-08-26,69
2012-08-27,67
2012-08-28,66
2012-08-29,63
2012-08-30,63
2012-08-31,59
2012-09-01,57
2012-09-02,59
2012-09-03,61
2012-09-04,63
2012-09-05,66
2012-09-06,74
2012-09-07,70
2012-09-08,82
2012-09-09,74
2012-09-10,75
2012-09-11,77
2012-09-12,78
2012-09-13,80
2012-09-14,81
2012-09-15,86
2012-09-16,83
2012-09-17,83
2012-09-18,84
2012-09-19,84
2012-09-20,94
2012-09-21,85
2012-09-22,95
2012-09-23,83
2012-09-24,80
2012-09-25,77
2012-09-26,75
2012-09-27,72
2012-09-28,69
2012-09-29,67
2012-09-30,69
2012-10-01,69
2012-10-02,71
2012-10-03,71
2012-10-04,72
2012-10-05,79
2012-10-06,77
2012-10-07,72
2012-10-08,69
2012-10-09,66
2012-10-10,63
2012-10-11,60
2012-10-12,60
2012-10-13,55
2012-10-14,57
2012-10-15,60
2012-10-16,62
2012-10-17,65
2012-10-18,70
2012-10-19,76
2012-10-20,74
2012-10-21,69
2012-10-22,65
2012-10-23,61
2012-10-24,60
2012-10-25,53
2012-10-26,49
2012-10-27,46
2012-10-28,46
2012-10-29,46
2012-10-30,47
2012-10-31,47
2012-11-01,48
2012-11-02,48
2012-11-03,51
2012-11-04,53
2012-11-05,55
2012-11-06,58
2012-11-07,61
2012-11-08,64
2012-11-09,67
2012-11-10,73
2012-11-11,68
2012-11-12,67
2012-11-13,69
2012-11-14,65
2012-11-15,64
2012-11-16,69
2012-11-17,62
2012-11-18,61
2012-11-19,60
2012-11-20,60
2012-11-21,59
2012-11-22,58
2012-11-23,56
2012-11-24,56
2012-11-25,59
2012-11-26,62
2012-11-27,65
2012-11-28,77
2012-11-29,71
2012-11-30,74
2012-12-01,78
2012-12-02,79
2012-12-03,81
2012-12-04,83
2012-12-05,92
2012-12-06,87
2012-12-07,91
2012-12-08,91
2012-12-09,98
2012-12-10,87
2012-12-11,85
2012-12-12,96
2012-12-13,82
2012-12-14,80
2012-12-15,87
2012-12-16,79
2012-12-17,79
2012-12-18,79
2012-12-19,85
2012-12-20,84
2012-12-21,79
2012-12-22,80
2012-12-23,74
2012-12-24,68
2012-12-25,62
