Date,Barclays Capital
2009-07-11,51
2009-07-12,48
2009-07-13,48
2009-07-14,49
2009-07-15,49
2009-07-16,50
2009-07-17,52
2009-07-18,62
2009-07-19,52
2009-07-20,53
2009-07-21,55
2009-07-22,54
2009-07-23,54
2009-07-24,55
2009-07-25,64
2009-07-26,58
2009-07-27,57
2009-07-28,59
2009-07-29,61
2009-07-30,61
2009-07-31,60
2009-08-01,72
2009-08-02,66
2009-08-03,72
2009-08-04,80
2009-08-05,88
2009-08-06,91
2009-08-07,94
2009-08-08,119
2009-08-09,95
2009-08-10,90
2009-08-11,89
2009-08-12,82
2009-08-13,77
2009-08-14,74
2009-08-15,78
2009-08-16,66
2009-08-17,65
2009-08-18,64
2009-08-19,67
2009-08-20,61
2009-08-21,60
2009-08-22,70
2009-08-23,60
2009-08-24,61
2009-08-25,62
2009-08-26,63
2009-08-27,67
2009-08-28,65
2009-08-29,76
2009-08-30,66
2009-08-31,61
2009-09-01,58
2009-09-02,55
2009-09-03,54
2009-09-04,51
2009-09-05,52
2009-09-06,47
2009-09-07,48
2009-09-08,49
2009-09-09,50
2009-09-10,52
2009-09-11,52
2009-09-12,60
2009-09-13,53
2009-09-14,53
2009-09-15,54
2009-09-16,54
2009-09-17,55
2009-09-18,55
2009-09-19,64
2009-09-20,54
2009-09-21,53
2009-09-22,52
2009-09-23,52
2009-09-24,50
2009-09-25,51
2009-09-26,55
2009-09-27,49
2009-09-28,47
2009-09-29,49
2009-09-30,46
2009-10-01,46
2009-10-02,45
2009-10-03,52
2009-10-04,45
2009-10-05,45
2009-10-06,45
2009-10-07,48
2009-10-08,46
2009-10-09,47
2009-10-10,52
2009-10-11,47
2009-10-12,47
2009-10-13,48
2009-10-14,48
2009-10-15,49
2009-10-16,50
2009-10-17,57
2009-10-18,49
2009-10-19,49
2009-10-20,49
2009-10-21,50
2009-10-22,48
2009-10-23,48
2009-10-24,56
2009-10-25,48
2009-10-26,48
2009-10-27,49
2009-10-28,52
2009-10-29,50
2009-10-30,52
2009-10-31,59
2009-11-01,50
2009-11-02,49
2009-11-03,48
2009-11-04,50
2009-11-05,46
2009-11-06,47
2009-11-07,49
2009-11-08,48
2009-11-09,47
2009-11-10,48
2009-11-11,53
2009-11-12,51
2009-11-13,57
2009-11-14,60
2009-11-15,53
2009-11-16,52
2009-11-17,51
2009-11-18,52
2009-11-19,49
2009-11-20,48
2009-11-21,51
2009-11-22,52
2009-11-23,47
2009-11-24,48
2009-11-25,47
2009-11-26,48
2009-11-27,47
2009-11-28,53
2009-11-29,51
2009-11-30,46
2009-12-01,46
2009-12-02,46
2009-12-03,45
2009-12-04,45
2009-12-05,50
2009-12-06,43
2009-12-07,43
2009-12-08,45
2009-12-09,43
2009-12-10,43
2009-12-11,43
2009-12-12,49
2009-12-13,42
2009-12-14,41
2009-12-15,43
2009-12-16,40
2009-12-17,41
2009-12-18,41
2009-12-19,39
2009-12-20,41
2009-12-21,36
2009-12-22,35
2009-12-23,33
2009-12-24,35
2009-12-25,33
2009-12-26,30
2009-12-27,29
2009-12-28,29
2009-12-29,29
2009-12-30,28
2009-12-31,28
2010-01-01,28
2010-01-02,30
2010-01-03,32
2010-01-04,34
2010-01-05,37
2010-01-06,40
2010-01-07,44
2010-01-08,46
2010-01-09,55
2010-01-10,48
2010-01-11,46
2010-01-12,47
2010-01-13,44
2010-01-14,43
2010-01-15,42
2010-01-16,47
2010-01-17,44
2010-01-18,43
2010-01-19,46
2010-01-20,46
2010-01-21,51
2010-01-22,49
2010-01-23,58
2010-01-24,52
2010-01-25,48
2010-01-26,48
2010-01-27,45
2010-01-28,46
2010-01-29,43
2010-01-30,46
2010-01-31,43
2010-02-01,41
2010-02-02,41
2010-02-03,42
2010-02-04,41
2010-02-05,41
2010-02-06,47
2010-02-07,40
2010-02-08,40
2010-02-09,40
2010-02-10,39
2010-02-11,40
2010-02-12,39
2010-02-13,44
2010-02-14,43
2010-02-15,47
2010-02-16,51
2010-02-17,58
2010-02-18,60
2010-02-19,67
2010-02-20,80
2010-02-21,64
2010-02-22,61
2010-02-23,58
2010-02-24,55
2010-02-25,54
2010-02-26,49
2010-02-27,52
2010-02-28,45
2010-03-01,45
2010-03-02,45
2010-03-03,44
2010-03-04,44
2010-03-05,44
2010-03-06,51
2010-03-07,45
2010-03-08,43
2010-03-09,43
2010-03-10,43
2010-03-11,42
2010-03-12,42
2010-03-13,48
2010-03-14,46
2010-03-15,42
2010-03-16,43
2010-03-17,43
2010-03-18,44
2010-03-19,44
2010-03-20,51
2010-03-21,46
2010-03-22,43
2010-03-23,44
2010-03-24,42
2010-03-25,42
2010-03-26,41
2010-03-27,48
2010-03-28,41
2010-03-29,39
2010-03-30,39
2010-03-31,39
2010-04-01,38
2010-04-02,41
2010-04-03,37
2010-04-04,36
2010-04-05,35
2010-04-06,34
2010-04-07,34
2010-04-08,35
2010-04-09,32
2010-04-10,35
2010-04-11,33
2010-04-12,34
2010-04-13,35
2010-04-14,36
2010-04-15,37
2010-04-16,39
2010-04-17,44
2010-04-18,40
2010-04-19,37
2010-04-20,37
2010-04-21,36
2010-04-22,36
2010-04-23,37
2010-04-24,39
2010-04-25,36
2010-04-26,38
2010-04-27,41
2010-04-28,42
2010-04-29,44
2010-04-30,46
2010-05-01,57
2010-05-02,48
2010-05-03,45
2010-05-04,44
2010-05-05,43
2010-05-06,42
2010-05-07,41
2010-05-08,47
2010-05-09,44
2010-05-10,43
2010-05-11,47
2010-05-12,48
2010-05-13,51
2010-05-14,52
2010-05-15,60
2010-05-16,51
2010-05-17,49
2010-05-18,47
2010-05-19,45
2010-05-20,43
2010-05-21,41
2010-05-22,47
2010-05-23,40
2010-05-24,40
2010-05-25,40
2010-05-26,41
2010-05-27,41
2010-05-28,40
2010-05-29,48
2010-05-30,39
2010-05-31,37
2010-06-01,36
2010-06-02,34
2010-06-03,36
2010-06-04,31
2010-06-05,35
2010-06-06,31
2010-06-07,32
2010-06-08,35
2010-06-09,35
2010-06-10,37
2010-06-11,38
2010-06-12,47
2010-06-13,40
2010-06-14,38
2010-06-15,39
2010-06-16,37
2010-06-17,36
2010-06-18,37
2010-06-19,37
2010-06-20,35
2010-06-21,35
2010-06-22,35
2010-06-23,36
2010-06-24,35
2010-06-25,35
2010-06-26,43
2010-06-27,36
2010-06-28,36
2010-06-29,36
2010-06-30,36
2010-07-01,36
2010-07-02,36
2010-07-03,43
2010-07-04,36
2010-07-05,36
2010-07-06,37
2010-07-07,37
2010-07-08,37
2010-07-09,38
2010-07-10,43
2010-07-11,38
2010-07-12,38
2010-07-13,42
2010-07-14,39
2010-07-15,40
2010-07-16,40
2010-07-17,46
2010-07-18,42
2010-07-19,41
2010-07-20,41
2010-07-21,41
2010-07-22,41
2010-07-23,41
2010-07-24,49
2010-07-25,45
2010-07-26,45
2010-07-27,46
2010-07-28,49
2010-07-29,52
2010-07-30,51
2010-07-31,61
2010-08-01,54
2010-08-02,56
2010-08-03,62
2010-08-04,60
2010-08-05,62
2010-08-06,67
2010-08-07,81
2010-08-08,64
2010-08-09,60
2010-08-10,58
2010-08-11,55
2010-08-12,54
2010-08-13,50
2010-08-14,57
2010-08-15,47
2010-08-16,46
2010-08-17,45
2010-08-18,45
2010-08-19,43
2010-08-20,46
2010-08-21,47
2010-08-22,42
2010-08-23,39
2010-08-24,38
2010-08-25,36
2010-08-26,35
2010-08-27,34
2010-08-28,39
2010-08-29,33
2010-08-30,32
2010-08-31,32
2010-09-01,33
2010-09-02,31
2010-09-03,33
2010-09-04,34
2010-09-05,32
2010-09-06,33
2010-09-07,34
2010-09-08,36
2010-09-09,37
2010-09-10,39
2010-09-11,48
2010-09-12,40
2010-09-13,40
2010-09-14,41
2010-09-15,43
2010-09-16,41
2010-09-17,40
2010-09-18,44
2010-09-19,43
2010-09-20,41
2010-09-21,41
2010-09-22,41
2010-09-23,41
2010-09-24,41
2010-09-25,47
2010-09-26,43
2010-09-27,39
2010-09-28,39
2010-09-29,38
2010-09-30,38
2010-10-01,37
2010-10-02,43
2010-10-03,37
2010-10-04,37
2010-10-05,37
2010-10-06,37
2010-10-07,38
2010-10-08,37
2010-10-09,43
2010-10-10,40
2010-10-11,37
2010-10-12,37
2010-10-13,38
2010-10-14,39
2010-10-15,40
2010-10-16,44
2010-10-17,38
2010-10-18,37
2010-10-19,37
2010-10-20,37
2010-10-21,36
2010-10-22,35
2010-10-23,40
2010-10-24,34
2010-10-25,34
2010-10-26,34
2010-10-27,35
2010-10-28,35
2010-10-29,34
2010-10-30,39
2010-10-31,34
2010-11-01,35
2010-11-02,35
2010-11-03,36
2010-11-04,36
2010-11-05,37
2010-11-06,44
2010-11-07,38
2010-11-08,38
2010-11-09,39
2010-11-10,42
2010-11-11,40
2010-11-12,41
2010-11-13,47
2010-11-14,39
2010-11-15,37
2010-11-16,36
2010-11-17,36
2010-11-18,33
2010-11-19,31
2010-11-20,34
2010-11-21,30
2010-11-22,30
2010-11-23,30
2010-11-24,30
2010-11-25,30
2010-11-26,30
2010-11-27,36
2010-11-28,31
2010-11-29,31
2010-11-30,31
2010-12-01,32
2010-12-02,31
2010-12-03,32
2010-12-04,37
2010-12-05,31
2010-12-06,31
2010-12-07,32
2010-12-08,30
2010-12-09,29
2010-12-10,30
2010-12-11,33
2010-12-12,29
2010-12-13,29
2010-12-14,30
2010-12-15,29
2010-12-16,29
2010-12-17,29
2010-12-18,35
2010-12-19,29
2010-12-20,29
2010-12-21,29
2010-12-22,30
2010-12-23,28
2010-12-24,29
2010-12-25,30
2010-12-26,27
2010-12-27,26
2010-12-28,25
2010-12-29,24
2010-12-30,23
2010-12-31,22
2011-01-01,21
2011-01-02,23
2011-01-03,25
2011-01-04,27
2011-01-05,29
2011-01-06,31
2011-01-07,35
2011-01-08,38
2011-01-09,36
2011-01-10,37
2011-01-11,38
2011-01-12,42
2011-01-13,42
2011-01-14,42
2011-01-15,51
2011-01-16,43
2011-01-17,42
2011-01-18,41
2011-01-19,43
2011-01-20,40
2011-01-21,39
2011-01-22,45
2011-01-23,38
2011-01-24,37
2011-01-25,37
2011-01-26,35
2011-01-27,36
2011-01-28,33
2011-01-29,37
2011-01-30,33
2011-01-31,34
2011-02-01,37
2011-02-02,35
2011-02-03,35
2011-02-04,36
2011-02-05,42
2011-02-06,39
2011-02-07,37
2011-02-08,39
2011-02-09,38
2011-02-10,39
2011-02-11,38
2011-02-12,40
2011-02-13,46
2011-02-14,43
2011-02-15,45
2011-02-16,52
2011-02-17,50
2011-02-18,52
2011-02-19,59
2011-02-20,54
2011-02-21,51
2011-02-22,50
2011-02-23,48
2011-02-24,49
2011-02-25,45
2011-02-26,49
