Date,JPMorgan Chase
2009-01-10,59
2009-01-11,61
2009-01-12,63
2009-01-13,68
2009-01-14,73
2009-01-15,71
2009-01-16,73
2009-01-17,87
2009-01-18,74
2009-01-19,73
2009-01-20,72
2009-01-21,71
2009-01-22,77
2009-01-23,69
2009-01-24,75
2009-01-25,66
2009-01-26,64
2009-01-27,62
2009-01-28,60
2009-01-29,58
2009-01-30,58
2009-01-31,58
2009-02-01,56
2009-02-02,57
2009-02-03,59
2009-02-04,61
2009-02-05,63
2009-02-06,63
2009-02-07,72
2009-02-08,63
2009-02-09,62
2009-02-10,61
2009-02-11,59
2009-02-12,59
2009-02-13,58
2009-02-14,56
2009-02-15,57
2009-02-16,62
2009-02-17,60
2009-02-18,62
2009-02-19,64
2009-02-20,64
2009-02-21,69
2009-02-22,65
2009-02-23,65
2009-02-24,65
2009-02-25,65
2009-02-26,65
2009-02-27,71
2009-02-28,65
2009-03-01,65
2009-03-02,66
2009-03-03,67
2009-03-04,74
2009-03-05,69
2009-03-06,70
2009-03-07,71
2009-03-08,71
2009-03-09,71
2009-03-10,71
2009-03-11,71
2009-03-12,72
2009-03-13,72
2009-03-14,73
2009-03-15,70
2009-03-16,69
2009-03-17,69
2009-03-18,74
2009-03-19,68
2009-03-20,67
2009-03-21,67
2009-03-22,68
2009-03-23,70
2009-03-24,71
2009-03-25,73
2009-03-26,74
2009-03-27,83
2009-03-28,78
2009-03-29,77
2009-03-30,76
2009-03-31,76
2009-04-01,74
2009-04-02,79
2009-04-03,72
2009-04-04,72
2009-04-05,70
2009-04-06,69
2009-04-07,68
2009-04-08,72
2009-04-09,69
2009-04-10,65
2009-04-11,64
2009-04-12,69
2009-04-13,74
2009-04-14,80
2009-04-15,84
2009-04-16,89
2009-04-17,106
2009-04-18,100
2009-04-19,95
2009-04-20,90
2009-04-21,93
2009-04-22,83
2009-04-23,77
2009-04-24,75
2009-04-25,68
2009-04-26,65
2009-04-27,63
2009-04-28,63
2009-04-29,60
2009-04-30,57
2009-05-01,55
2009-05-02,53
2009-05-03,55
2009-05-04,58
2009-05-05,61
2009-05-06,67
2009-05-07,66
2009-05-08,76
2009-05-09,72
2009-05-10,70
2009-05-11,69
2009-05-12,70
2009-05-13,66
2009-05-14,68
2009-05-15,63
2009-05-16,62
2009-05-17,60
2009-05-18,59
2009-05-19,62
2009-05-20,56
2009-05-21,56
2009-05-22,54
2009-05-23,53
2009-05-24,53
2009-05-25,53
2009-05-26,53
2009-05-27,53
2009-05-28,56
2009-05-29,53
2009-05-30,56
2009-05-31,56
2009-06-01,59
2009-06-02,62
2009-06-03,65
