Date,Barclays Capital
2011-02-01,52
2011-02-02,52
2011-02-03,53
2011-02-04,54
2011-02-05,61
2011-02-06,59
2011-02-07,55
2011-02-08,57
2011-02-09,56
2011-02-10,58
2011-02-11,59
2011-02-12,61
2011-02-13,68
2011-02-14,65
2011-02-15,69
2011-02-16,79
2011-02-17,78
2011-02-18,84
2011-02-19,92
2011-02-20,88
2011-02-21,79
2011-02-22,80
2011-02-23,73
2011-02-24,70
2011-02-25,67
2011-02-26,73
2011-02-27,65
2011-02-28,61
2011-03-01,59
2011-03-02,58
2011-03-03,57
2011-03-04,56
2011-03-05,58
2011-03-06,58
2011-03-07,53
2011-03-08,53
2011-03-09,53
2011-03-10,51
2011-03-11,51
2011-03-12,61
2011-03-13,51
2011-03-14,52
2011-03-15,52
2011-03-16,54
2011-03-17,56
2011-03-18,54
2011-03-19,64
2011-03-20,53
2011-03-21,52
2011-03-22,51
2011-03-23,49
2011-03-24,49
2011-03-25,48
2011-03-26,50
2011-03-27,50
2011-03-28,46
2011-03-29,46
2011-03-30,46
2011-03-31,47
2011-05-01,37
2011-05-02,38
2011-05-03,38
2011-05-04,40
2011-05-05,39
2011-05-06,40
2011-05-07,48
2011-05-08,41
2011-05-09,42
2011-05-10,44
2011-05-11,45
2011-05-12,44
2011-05-13,46
2011-05-14,51
2011-05-15,46
2011-05-16,44
2011-05-17,45
2011-05-18,43
2011-05-19,43
2011-05-20,42
2011-05-21,47
2011-05-22,40
2011-05-23,40
2011-05-24,41
2011-05-25,41
2011-05-26,40
2011-05-27,40
2011-05-28,45
2011-05-29,39
2011-05-30,40
2011-05-31,39
2011-06-01,39
2011-06-02,39
2011-06-03,41
2011-06-04,42
2011-06-05,40
2011-06-06,38
2011-06-07,39
2011-06-08,37
2011-06-09,40
2011-06-10,37
2011-06-11,41
2011-06-12,37
2011-06-13,37
2011-06-14,38
2011-06-15,37
2011-06-16,37
2011-06-17,37
2011-06-18,44
2011-06-19,38
2011-06-20,39
2011-06-21,40
2011-06-22,40
2011-06-23,41
2011-06-24,43
2011-06-25,45
2011-06-26,45
2011-06-27,41
2011-06-28,41
2011-06-29,43
2011-06-30,40
2011-07-01,42
2011-07-02,43
2011-07-03,42
2011-07-04,38
2011-07-05,38
2011-07-06,39
2011-07-07,38
2011-07-08,38
2011-07-09,44
2011-07-10,38
2011-07-11,38
2011-07-12,38
2011-07-13,39
2011-07-14,39
2011-07-15,40
2011-07-16,43
2011-07-17,41
2011-07-18,41
2011-07-19,44
2011-07-20,44
2011-07-21,44
2011-07-22,47
2011-07-23,53
2011-07-24,45
2011-07-25,44
2011-07-26,43
2011-07-27,44
2011-07-28,41
2011-07-29,40
2011-07-30,44
2011-07-31,43
2011-08-01,47
2011-08-02,51
2011-08-03,57
2011-08-04,59
2011-08-05,63
2011-08-06,77
2011-08-07,72
2011-08-08,74
2011-08-09,77
2011-08-10,81
2011-08-11,86
2011-08-12,91
2011-08-13,105
2011-08-14,93
2011-08-15,86
2011-08-16,83
2011-08-17,80
2011-08-18,77
2011-08-19,74
2011-08-20,84
2011-08-21,73
2011-08-22,71
2011-08-23,72
2011-08-24,73
2011-08-25,71
2011-08-26,72
2011-08-27,81
2011-08-28,70
2011-08-29,71
2011-08-30,67
2011-08-31,66
2011-09-01,65
2011-09-02,65
2011-09-03,70
2011-09-04,71
2011-09-05,63
2011-09-06,63
2011-09-07,63
2011-09-08,66
2011-09-09,63
2011-09-10,74
2011-09-11,63
2011-09-12,63
2011-09-13,66
2011-09-14,67
2011-09-15,65
2011-09-16,69
2011-09-17,72
2011-09-18,68
2011-09-19,64
2011-09-20,64
2011-09-21,64
2011-09-22,63
2011-09-23,62
2011-09-24,72
2011-09-25,63
2011-09-26,63
2011-09-27,63
2011-09-28,66
2011-09-29,64
2011-09-30,67
2011-10-01,76
2011-10-02,65
2011-10-03,65
2011-10-04,67
2011-10-05,65
2011-10-06,68
2011-10-07,65
2011-10-08,76
2011-10-09,64
2011-10-10,63
2011-10-11,62
2011-10-12,61
2011-10-13,61
2011-10-14,61
2011-10-15,67
2011-10-16,58
2011-10-17,59
2011-10-18,63
2011-10-19,61
2011-10-20,62
2011-10-21,64
2011-10-22,76
2011-10-23,65
2011-10-24,67
2011-10-25,72
2011-10-26,70
2011-10-27,71
2011-10-28,78
2011-10-29,84
2011-10-30,75
2011-10-31,76
2011-11-01,77
2011-11-02,79
2011-11-03,83
2011-11-04,80
2011-11-05,96
2011-11-06,77
2011-11-07,74
2011-11-08,70
2011-11-09,67
2011-11-10,63
2011-11-11,62
2011-11-12,63
2011-11-13,59
2011-11-14,54
2011-11-15,54
2011-11-16,53
2011-11-17,50
2011-11-18,51
2011-11-19,52
2011-11-20,50
2011-11-21,48
2011-11-22,48
2011-11-23,50
2011-11-24,49
2011-11-25,50
2011-11-26,58
2011-11-27,51
2011-11-28,51
2011-11-29,52
2011-11-30,52
2011-12-01,53
2011-12-02,55
2011-12-03,62
2011-12-04,58
2011-12-05,53
2011-12-06,54
2011-12-07,52
2011-12-08,51
2011-12-09,51
2011-12-10,55
2011-12-11,51
2011-12-12,48
2011-12-13,48
2011-12-14,47
2011-12-15,47
2011-12-16,46
2011-12-17,52
2011-12-18,47
2011-12-19,45
2011-12-20,45
2011-12-21,45
2011-12-22,45
2011-12-23,45
2011-12-24,52
2011-12-25,43
2011-12-26,41
2011-12-27,39
2011-12-28,37
2011-12-29,35
2011-12-30,35
2011-12-31,33
2012-01-01,35
2012-01-02,36
2012-01-03,38
2012-01-04,40
2012-01-05,44
2012-01-06,44
2012-01-07,51
2012-01-08,48
2012-01-09,47
2012-01-10,48
2012-01-11,50
2012-01-12,49
2012-01-13,51
2012-01-14,55
2012-01-15,56
2012-01-16,52
2012-01-17,53
2012-01-18,53
2012-01-19,54
2012-01-20,55
2012-01-21,63
2012-01-22,55
2012-01-23,55
2012-01-24,54
2012-01-25,55
2012-01-26,53
2012-01-27,54
2012-01-28,60
2012-01-29,55
2012-01-30,53
2012-01-31,53
2012-02-01,54
2012-02-02,54
2012-02-03,54
2012-02-04,63
2012-02-05,59
2012-02-06,57
2012-02-07,58
2012-02-08,60
2012-02-09,61
2012-02-10,62
2012-02-11,75
2012-02-12,67
2012-02-13,59
2012-02-14,57
2012-02-15,54
2012-02-16,52
2012-02-17,51
2012-02-18,55
2012-02-19,48
2012-02-20,49
2012-02-21,51
2012-02-22,50
2012-02-23,52
2012-02-24,52
2012-02-25,60
2012-02-26,54
2012-02-27,52
2012-02-28,52
2012-02-29,52
2012-03-01,51
2012-03-02,51
2012-03-03,58
2012-03-04,53
2012-03-05,52
2012-03-06,52
2012-03-07,54
2012-03-08,53
2012-03-09,54
2012-03-10,63
2012-03-11,56
2012-03-12,54
2012-03-13,54
2012-03-14,54
2012-03-15,54
2012-03-16,53
2012-03-17,60
2012-03-18,52
2012-03-19,52
2012-03-20,52
2012-03-21,53
2012-03-22,52
2012-03-23,54
2012-03-24,58
2012-03-25,55
2012-03-26,49
2012-03-27,48
2012-03-28,47
2012-03-29,46
2012-03-30,45
2012-03-31,48
2012-04-01,45
2012-04-02,43
2012-04-03,43
2012-04-04,44
2012-04-05,43
2012-04-06,47
2012-04-07,44
2012-04-08,44
2012-04-09,41
2012-04-10,40
2012-04-11,40
2012-04-12,42
2012-04-13,38
2012-04-14,42
2012-04-15,38
2012-04-16,38
2012-04-17,41
2012-04-18,39
2012-04-19,40
2012-04-20,41
2012-04-21,47
2012-04-22,42
2012-04-23,43
2012-04-24,45
2012-04-25,45
2012-04-26,46
2012-04-27,47
2012-04-28,55
2012-04-29,47
2012-04-30,46
2012-05-01,45
2012-05-02,44
2012-05-03,43
2012-05-04,42
2012-05-05,47
2012-05-06,43
2012-05-07,41
2012-05-08,42
2012-05-09,43
2012-05-10,43
2012-05-11,43
2012-05-12,49
2012-05-13,48
2012-05-14,45
2012-05-15,45
2012-05-16,48
2012-05-17,46
2012-05-18,47
2012-05-19,56
2012-05-20,48
2012-05-21,46
2012-05-22,45
2012-05-23,46
2012-05-24,43
2012-05-25,45
2012-05-26,47
2012-05-27,41
2012-05-28,41
2012-05-29,41
2012-05-30,41
2012-05-31,41
2012-06-01,40
2012-06-02,45
2012-06-03,40
2012-06-04,38
2012-06-05,37
2012-06-06,36
2012-06-07,35
2012-06-08,35
2012-06-09,36
2012-06-10,36
2012-06-11,37
2012-06-12,41
2012-06-13,41
2012-06-14,43
2012-06-15,45
2012-06-16,55
2012-06-17,49
2012-06-18,47
2012-06-19,48
2012-06-20,47
2012-06-21,47
2012-06-22,47
