Date,Credit Suisse
2006-01-01,55
2006-01-02,57
2006-01-03,59
2006-01-04,61
2006-01-05,63
2006-01-06,65
2006-01-07,67
2006-01-08,66
2006-01-09,65
2006-01-10,64
2006-01-11,63
2006-01-12,62
2006-01-13,61
2006-01-14,61
2006-01-15,62
2006-01-16,63
2006-01-17,64
2006-01-18,65
2006-01-19,66
2006-01-20,67
2006-01-21,69
2006-01-22,69
2006-01-23,69
2006-01-24,69
2006-01-25,69
2006-01-26,69
2006-01-27,69
2006-01-28,69
2006-01-29,68
2006-01-30,65
2006-01-31,64
2006-02-01,62
2006-02-02,61
2006-02-03,59
2006-02-04,58
2006-02-05,58
2006-02-06,59
2006-02-07,60
2006-02-08,61
2006-02-09,62
2006-02-10,63
2006-02-11,64
2006-02-12,67
2006-02-13,70
2006-02-14,73
2006-02-15,76
2006-02-16,79
2006-02-17,82
2006-02-18,86
2006-02-19,83
2006-02-20,81
2006-02-21,78
2006-02-22,75
2006-02-23,73
2006-02-24,70
2006-02-25,67
2006-02-26,67
2006-02-27,66
2006-02-28,66
2006-03-01,66
2006-03-02,66
2006-03-03,66
2006-03-04,66
2006-03-05,65
2006-03-06,64
2006-03-07,63
2006-03-08,62
2006-03-09,61
2006-03-10,60
2006-03-11,60
2006-03-12,61
2006-03-13,62
2006-03-14,63
2006-03-15,64
2006-03-16,65
2006-03-17,66
2006-03-18,67
2006-03-19,66
2006-03-20,66
2006-03-21,66
2006-03-22,66
2006-03-23,66
2006-03-24,66
2006-03-25,66
2006-03-26,67
2006-04-02,75
2006-04-03,75
2006-04-04,74
2006-04-05,74
2006-04-06,73
2006-04-07,73
2006-04-08,73
2006-04-09,71
2006-04-10,69
2006-04-11,67
2006-04-12,66
2006-04-13,64
2006-04-14,62
2006-04-15,61
2006-04-16,61
2006-04-17,61
2006-04-18,61
2006-04-19,62
2006-04-20,62
2006-04-21,62
2006-04-22,63
2006-04-23,62
2006-04-24,62
2006-04-25,62
2006-04-26,62
2006-04-27,61
2006-04-28,61
2006-04-29,60
2006-04-30,60
2006-05-01,58
2006-05-02,58
2006-05-03,57
2006-05-04,57
2006-05-05,56
2006-05-06,56
2006-05-07,56
2006-05-08,56
2006-05-09,57
2006-05-10,57
2006-05-11,58
2006-05-12,58
2006-05-13,59
2006-05-14,63
2006-05-15,67
2006-05-16,71
2006-05-17,75
2006-05-18,79
2006-05-19,83
2006-05-20,87
2006-05-21,84
2006-05-22,80
2006-05-23,77
2006-05-24,74
2006-05-25,71
2006-05-26,68
2006-05-27,65
2006-05-28,65
2006-05-29,66
2006-05-30,66
2006-05-31,66
2006-06-01,66
2006-06-02,67
2006-06-03,67
2006-06-04,65
2006-06-05,63
2006-06-06,61
2006-06-07,59
2006-06-08,57
2006-06-09,55
2006-06-10,54
2006-06-11,55
2006-06-12,57
2006-06-13,59
2006-06-14,61
2006-06-15,63
2006-06-16,65
2006-06-17,67
2006-06-18,67
