Date,Merrill Lynch
2009-04-01,79
2009-04-02,80
2009-04-03,85
2009-04-04,83
2009-04-05,82
2009-04-06,83
2009-04-07,83
2009-04-08,84
2009-04-09,92
2009-04-10,85
2009-04-11,86
2009-04-12,84
2009-04-13,83
2009-04-14,81
2009-04-15,81
2009-04-16,80
2009-04-17,85
2009-04-18,76
2009-04-19,76
2009-04-20,77
2009-04-21,78
2009-04-22,79
2009-04-23,82
2009-04-24,85
2009-04-25,82
2009-04-26,80
2009-04-27,79
2009-04-28,78
2009-04-29,77
2009-04-30,75
2009-05-01,74
2009-05-02,78
2009-05-03,73
2009-05-04,74
2009-05-05,75
2009-05-06,84
2009-05-07,77
2009-05-08,81
2009-05-09,82
2009-05-10,77
2009-05-11,75
2009-05-12,78
2009-05-13,75
2009-05-14,71
2009-05-15,74
2009-05-16,69
2009-05-17,68
2009-05-18,68
2009-05-19,68
2009-05-20,68
2009-05-21,68
2009-05-22,72
2009-05-23,68
2009-05-24,68
2009-05-25,68
2009-05-26,68
2009-05-27,69
2009-05-28,69
2009-05-29,69
2009-05-30,77
2009-05-31,71
2009-06-01,72
2009-06-02,73
2009-06-03,79
2009-06-04,76
2009-06-05,84
2009-06-06,79
2009-06-07,79
2009-06-08,80
2009-06-09,80
2009-06-10,81
2009-06-11,82
2009-06-12,82
2009-06-13,86
2009-06-14,82
2009-06-15,82
2009-06-16,81
2009-06-17,82
2009-06-18,86
2009-06-19,83
2009-06-20,80
2009-06-21,79
2009-06-22,78
2009-06-23,77
2009-06-24,79
2009-06-25,83
2009-06-26,74
2009-06-27,75
2009-06-28,73
2009-06-29,72
2009-06-30,71
2009-07-01,70
2009-07-02,69
2009-07-03,78
2009-07-04,68
2009-07-05,67
2009-07-06,67
2009-07-07,67
2009-07-08,69
2009-07-09,66
2009-07-10,66
2009-07-11,66
2009-07-12,66
2009-07-13,66
2009-07-14,67
2009-07-15,68
2009-07-16,73
2009-07-17,68
2009-07-18,70
2009-07-19,69
2009-07-20,69
2009-07-21,70
2009-07-22,77
2009-07-23,71
2009-07-24,71
2009-07-25,80
2009-07-26,72
2009-07-27,73
2009-07-28,74
2009-07-29,80
2009-07-30,77
2009-07-31,77
2009-08-01,78
2009-08-02,76
2009-08-03,74
2009-08-04,77
2009-08-05,70
2009-08-06,68
2009-08-07,66
2009-08-08,68
2009-08-09,64
2009-08-10,64
2009-08-11,64
2009-08-12,64
2009-08-13,67
2009-08-14,64
2009-08-15,74
2009-08-16,64
2009-08-17,63
2009-08-18,62
2009-08-19,61
2009-08-20,60
2009-08-21,63
2009-08-22,58
2009-08-23,59
2009-08-24,60
2009-08-25,63
2009-08-26,65
2009-08-27,65
2009-08-28,66
2009-08-29,68
2009-08-30,67
2009-08-31,66
2009-09-01,70
2009-09-02,65
2009-09-03,67
2009-09-04,66
2009-09-05,64
2009-09-06,66
2009-09-07,68
2009-09-08,70
2009-09-09,72
2009-09-10,77
2009-09-11,77
2009-09-12,78
2009-09-13,78
2009-09-14,76
2009-09-15,75
2009-09-16,77
2009-09-17,73
2009-09-18,72
2009-09-19,78
2009-09-20,72
2009-09-21,72
2009-09-22,73
2009-09-23,73
2009-09-24,74
