Date,Morgan Stanley
2009-06-01,66
2009-06-02,68
2009-06-03,69
2009-06-04,71
2009-06-05,72
2009-06-06,77
2009-06-07,75
2009-06-08,77
2009-06-09,79
2009-06-10,83
2009-06-11,82
2009-06-12,84
2009-06-13,86
2009-06-14,86
2009-06-15,86
2009-06-16,93
2009-06-17,86
2009-06-18,86
2009-06-19,86
2009-06-20,91
2009-06-21,84
2009-06-22,82
2009-06-23,80
2009-06-24,78
2009-06-25,76
2009-06-26,74
2009-06-27,72
2009-06-28,71
2009-06-29,71
2009-06-30,74
2009-07-01,71
2009-07-02,71
2009-07-03,71
2009-07-04,71
2009-07-05,70
2009-07-06,69
2009-07-07,69
2009-07-08,68
2009-07-09,68
2009-07-10,67
2009-07-11,67
2009-07-12,70
2009-07-13,73
2009-07-14,76
2009-07-15,79
2009-07-16,82
2009-07-17,85
2009-07-18,92
2009-07-19,89
2009-07-20,89
2009-07-21,89
2009-07-22,90
2009-07-23,89
2009-07-24,89
2009-07-25,89
2009-07-26,87
2009-07-27,86
2009-07-28,85
2009-07-29,83
2009-07-30,82
2009-07-31,84
2009-08-01,80
2009-08-02,81
2009-08-03,82
2009-08-04,83
2009-08-05,84
2009-08-06,87
2009-08-07,86
2009-08-08,88
2009-08-09,88
2009-08-10,89
2009-08-11,90
2009-08-12,91
2009-08-13,92
2009-08-14,93
2009-08-15,94
2009-08-16,89
2009-08-17,85
2009-08-18,82
2009-08-19,77
2009-08-20,71
2009-08-21,67
2009-08-22,66
2009-08-23,65
2009-08-24,68
2009-08-25,71
2009-08-26,73
2009-08-27,77
2009-08-28,79
2009-08-29,82
2009-08-30,79
2009-08-31,76
2009-09-01,74
2009-09-02,71
2009-09-03,69
2009-09-04,66
2009-09-05,64
2009-09-06,66
2009-09-07,68
2009-09-08,70
2009-09-09,76
2009-09-10,74
2009-09-11,76
2009-09-12,79
2009-09-13,80
2009-09-14,81
2009-09-15,82
2009-09-16,89
2009-09-17,84
2009-09-18,85
2009-09-19,88
2009-09-20,84
2009-09-21,83
2009-09-22,82
2009-09-23,85
2009-09-24,80
2009-09-25,79
2009-09-26,83
2009-09-27,75
2009-09-28,73
2009-09-29,71
2009-09-30,69
2009-10-01,67
2009-10-02,66
2009-10-03,63
2009-10-04,66
2009-10-05,70
2009-10-06,73
2009-10-07,77
2009-10-08,84
2009-10-09,84
2009-10-10,88
2009-10-11,89
2009-10-12,90
2009-10-13,94
2009-10-14,93
2009-10-15,101
2009-10-16,96
2009-10-17,98
2009-10-18,96
2009-10-19,95
2009-10-20,94
2009-10-21,92
2009-10-22,98
2009-10-23,89
2009-10-24,88
2009-10-25,87
2009-10-26,87
2009-10-27,86
2009-10-28,86
2009-10-29,86
2009-10-30,89
2009-10-31,85
2009-11-01,82
2009-11-02,79
2009-11-03,76
2009-11-04,74
2009-11-05,71
2009-11-06,68
2009-11-07,66
2009-11-08,69
2009-11-09,72
2009-11-10,78
2009-11-11,79
2009-11-12,86
2009-11-13,86
2009-11-14,94
2009-11-15,90
2009-11-16,90
2009-11-17,91
2009-11-18,92
2009-11-19,96
2009-11-20,92
2009-11-21,100
2009-11-22,90
2009-11-23,87
2009-11-24,84
2009-11-25,81
2009-11-26,78
2009-11-27,75
2009-11-28,72
2009-11-29,73
2009-11-30,74
2009-12-01,75
2009-12-02,76
2009-12-03,81
2009-12-04,78
2009-12-05,80
2009-12-06,75
2009-12-07,70
2009-12-08,65
2009-12-09,60
2009-12-10,55
2009-12-11,50
2009-12-12,45
2009-12-13,47
2009-12-14,49
2009-12-15,51
2009-12-16,54
2009-12-17,56
2009-12-18,58
2009-12-19,61
2009-12-20,59
2009-12-21,57
2009-12-22,55
2009-12-23,53
2009-12-24,51
2009-12-25,49
2009-12-26,47
2009-12-27,48
2009-12-28,49
2009-12-29,50
2009-12-30,51
2009-12-31,52
2010-01-01,53
2010-01-02,55
2010-01-03,55
2010-01-04,55
2010-01-05,55
2010-01-06,55
2010-01-07,55
2010-01-08,55
2010-01-09,55
2010-01-10,56
2010-01-11,59
2010-01-12,60
2010-01-13,61
2010-01-14,62
2010-01-15,64
2010-01-16,66
2010-01-17,66
2010-01-18,66
2010-01-19,67
2010-01-20,67
2010-01-21,68
2010-01-22,71
2010-01-23,69
2010-01-24,67
2010-01-25,66
2010-01-26,65
2010-01-27,64
2010-01-28,63
2010-01-29,62
2010-01-30,61
2010-01-31,66
2010-02-01,75
2010-02-02,76
2010-02-03,86
2010-02-04,86
2010-02-05,91
2010-02-06,96
2010-02-07,92
2010-02-08,88
2010-02-09,84
2010-02-10,80
2010-02-11,81
2010-02-12,72
2010-02-13,69
2010-02-14,70
2010-02-15,71
2010-02-16,72
2010-02-17,73
2010-02-18,74
2010-02-19,75
2010-02-20,78
2010-02-21,75
2010-02-22,74
2010-02-23,73
2010-02-24,77
2010-02-25,71
2010-02-26,70
2010-02-27,70
2010-02-28,69
2010-03-01,69
2010-03-02,70
2010-03-03,69
2010-03-04,69
2010-03-05,69
2010-03-06,69
2010-03-07,69
2010-03-08,70
2010-03-09,75
2010-03-10,71
2010-03-11,71
2010-03-12,73
2010-03-13,73
2010-03-14,74
2010-03-15,76
2010-03-16,78
2010-03-17,81
2010-03-18,84
2010-03-19,84
2010-03-20,86
2010-03-21,85
2010-03-22,84
2010-03-23,83
2010-03-24,82
2010-03-25,81
2010-03-26,81
2010-03-27,80
2010-03-28,78
2010-03-29,77
2010-03-30,76
2010-03-31,74
2010-04-01,73
2010-04-02,76
2010-04-03,71
2010-04-04,71
2010-04-05,72
2010-04-06,73
2010-04-07,75
2010-04-08,74
2010-04-09,75
2010-04-10,76
2010-04-11,77
2010-04-12,78
2010-04-13,80
2010-04-14,81
2010-04-15,86
2010-04-16,90
2010-04-17,86
2010-04-18,87
2010-04-19,88
2010-04-20,89
2010-04-21,92
2010-04-22,93
2010-04-23,95
2010-04-24,100
2010-04-25,88
2010-04-26,82
2010-04-27,76
2010-04-28,69
2010-04-29,63
2010-04-30,57
2010-05-01,51
2010-05-02,51
2010-05-03,51
2010-05-04,51
2010-05-05,52
2010-05-06,52
2010-05-07,52
2010-05-08,53
2010-05-09,58
2010-05-10,63
2010-05-11,68
2010-05-12,74
2010-05-13,83
2010-05-14,83
2010-05-15,89
2010-05-16,85
2010-05-17,82
2010-05-18,79
2010-05-19,75
2010-05-20,74
2010-05-21,69
2010-05-22,66
2010-05-23,66
2010-05-24,66
2010-05-25,66
2010-05-26,66
2010-05-27,66
2010-05-28,66
2010-05-29,66
2010-05-30,66
2010-05-31,67
2010-06-01,67
2010-06-02,68
2010-06-03,70
2010-06-04,71
2010-06-05,70
2010-06-06,68
2010-06-07,67
2010-06-08,65
2010-06-09,64
2010-06-10,62
2010-06-11,61
2010-06-12,60
2010-06-13,59
2010-06-14,59
2010-06-15,58
2010-06-16,58
2010-06-17,57
2010-06-18,57
2010-06-19,57
2010-06-20,56
2010-06-21,56
2010-06-22,55
2010-06-23,55
2010-06-24,54
2010-06-25,54
2010-06-26,54
2010-06-27,55
2010-06-28,58
2010-06-29,58
2010-06-30,59
2010-07-01,61
2010-07-02,63
2010-07-03,64
2010-07-04,63
2010-07-05,62
2010-07-06,62
2010-07-07,65
2010-07-08,61
2010-07-09,60
2010-07-10,60
2010-07-11,61
2010-07-12,62
2010-07-13,63
2010-07-14,64
2010-07-15,65
2010-07-16,71
2010-07-17,71
2010-07-18,70
2010-07-19,72
2010-07-20,75
2010-07-21,77
2010-07-22,80
2010-07-23,85
2010-07-24,86
2010-07-25,84
2010-07-26,83
2010-07-27,83
2010-07-28,82
2010-07-29,81
2010-07-30,84
2010-07-31,80
2010-08-01,77
2010-08-02,74
2010-08-03,72
2010-08-04,69
2010-08-05,67
2010-08-06,69
2010-08-07,62
2010-08-08,64
2010-08-09,67
2010-08-10,70
2010-08-11,75
2010-08-12,76
2010-08-13,79
2010-08-14,90
2010-08-15,78
2010-08-16,75
2010-08-17,72
2010-08-18,72
2010-08-19,65
2010-08-20,62
2010-08-21,59
2010-08-22,60
2010-08-23,62
2010-08-24,64
2010-08-25,65
2010-08-26,67
2010-08-27,71
2010-08-28,71
2010-08-29,70
2010-08-30,69
2010-08-31,68
2010-09-01,67
2010-09-02,66
2010-09-03,70
2010-09-04,64
2010-09-05,65
2010-09-06,67
2010-09-07,69
2010-09-08,78
2010-09-09,72
2010-09-10,74
2010-09-11,76
2010-09-12,75
2010-09-13,75
2010-09-14,75
2010-09-15,77
2010-09-16,76
2010-09-17,74
2010-09-18,74
2010-09-19,75
2010-09-20,77
2010-09-21,79
2010-09-22,80
2010-09-23,85
2010-09-24,83
2010-09-25,85
2010-09-26,83
2010-09-27,81
2010-09-28,86
2010-09-29,78
2010-09-30,78
2010-10-01,74
2010-10-02,73
2010-10-03,75
2010-10-04,78
2010-10-05,83
2010-10-06,86
2010-10-07,87
2010-10-08,90
2010-10-09,94
2010-10-10,93
2010-10-11,93
2010-10-12,95
2010-10-13,93
2010-10-14,93
2010-10-15,95
2010-10-16,94
2010-10-17,94
2010-10-18,95
2010-10-19,103
2010-10-20,98
2010-10-21,98
2010-10-22,99
2010-10-23,109
2010-10-24,97
2010-10-25,94
2010-10-26,91
2010-10-27,88
2010-10-28,85
2010-10-29,82
2010-10-30,79
2010-10-31,76
