Date,JP Morgan Securities
2009-04-01,69
2009-04-02,74
2009-04-03,69
2009-04-04,69
2009-04-05,68
2009-04-06,67
2009-04-07,67
2009-04-08,72
2009-04-09,68
2009-04-10,65
2009-04-11,65
2009-04-12,70
2009-04-13,75
2009-04-14,80
2009-04-15,85
2009-04-16,90
2009-04-17,106
2009-04-18,100
2009-04-19,96
2009-04-20,93
2009-04-21,97
2009-04-22,88
2009-04-23,82
2009-04-24,82
2009-04-25,76
2009-04-26,72
2009-04-27,68
2009-04-28,66
2009-04-29,63
2009-04-30,58
2009-05-01,55
2009-05-02,51
2009-05-03,54
2009-05-04,57
2009-05-05,60
2009-05-06,66
2009-05-07,66
2009-05-08,75
2009-05-09,72
2009-05-10,70
2009-05-11,69
2009-05-12,70
2009-05-13,66
2009-05-14,68
2009-05-15,63
2009-05-16,62
2009-05-17,60
2009-05-18,58
2009-05-19,61
2009-05-20,55
2009-05-21,55
2009-05-22,52
2009-05-23,51
2009-05-24,51
2009-05-25,52
2009-05-26,52
2009-05-27,53
2009-05-28,57
2009-05-29,54
2009-05-30,58
2009-05-31,55
2009-06-01,56
2009-06-02,57
2009-06-03,58
2009-06-04,67
2009-06-05,60
2009-06-06,61
2009-06-07,61
2009-06-08,62
2009-06-09,66
2009-06-10,63
2009-06-11,64
2009-06-12,64
2009-06-13,65
2009-06-14,65
2009-06-15,66
2009-06-16,70
2009-06-17,68
2009-06-18,70
2009-06-19,70
2009-06-20,76
2009-06-21,68
2009-06-22,66
2009-06-23,64
2009-06-24,64
2009-06-25,60
2009-06-26,59
2009-06-27,56
2009-06-28,55
2009-06-29,55
2009-06-30,57
2009-07-01,54
2009-07-02,58
2009-07-03,54
2009-07-04,54
2009-07-05,55
2009-07-06,56
2009-07-07,58
2009-07-08,61
2009-07-09,61
2009-07-10,65
2009-07-11,68
2009-07-12,67
2009-07-13,71
2009-07-14,74
2009-07-15,78
2009-07-16,81
2009-07-17,91
2009-07-18,90
2009-07-19,86
2009-07-20,83
2009-07-21,85
2009-07-22,77
2009-07-23,74
2009-07-24,71
2009-07-25,75
2009-07-26,67
2009-07-27,66
2009-07-28,65
2009-07-29,65
2009-07-30,67
2009-07-31,64
2009-08-01,63
2009-08-02,62
2009-08-03,62
2009-08-04,62
2009-08-05,63
2009-08-06,61
2009-08-07,61
2009-08-08,67
2009-08-09,61
2009-08-10,61
2009-08-11,61
2009-08-12,63
2009-08-13,62
2009-08-14,64
2009-08-15,63
2009-08-16,62
2009-08-17,62
2009-08-18,63
2009-08-19,62
2009-08-20,65
2009-08-21,64
2009-08-22,62
2009-08-23,62
2009-08-24,62
2009-08-25,62
2009-08-26,62
2009-08-27,67
2009-08-28,62
2009-08-29,68
2009-08-30,62
2009-08-31,61
2009-09-01,62
2009-09-02,60
2009-09-03,61
2009-09-04,59
2009-09-05,59
2009-09-06,59
2009-09-07,59
2009-09-08,61
2009-09-09,61
2009-09-10,60
2009-09-11,59
2009-09-12,59
2009-09-13,59
2009-09-14,59
2009-09-15,61
2009-09-16,59
2009-09-17,61
2009-09-18,59
2009-09-19,62
2009-09-20,57
2009-09-21,54
2009-09-22,51
2009-09-23,49
2009-09-24,46
2009-09-25,46
2009-09-26,41
2009-09-27,42
2009-09-28,44
2009-09-29,45
2009-09-30,47
2009-10-01,48
2009-10-02,52
2009-10-03,52
2009-10-04,50
2009-10-05,48
2009-10-06,46
2009-10-07,44
2009-10-08,43
2009-10-09,40
2009-10-10,38
2009-10-11,42
2009-10-12,47
2009-10-13,54
2009-10-14,56
2009-10-15,65
2009-10-16,69
2009-10-17,76
2009-10-18,69
2009-10-19,67
2009-10-20,66
2009-10-21,64
2009-10-22,71
2009-10-23,61
2009-10-24,60
2009-10-25,58
2009-10-26,56
2009-10-27,56
2009-10-28,53
2009-10-29,52
2009-10-30,50
2009-10-31,49
2009-11-01,50
2009-11-02,49
2009-11-03,49
2009-11-04,49
2009-11-05,50
2009-11-06,49
2009-11-07,53
2009-11-08,51
2009-11-09,53
2009-11-10,55
2009-11-11,57
2009-11-12,60
2009-11-13,60
2009-11-14,66
2009-11-15,60
2009-11-16,59
2009-11-17,57
2009-11-18,59
2009-11-19,54
2009-11-20,56
2009-11-21,52
2009-11-22,52
2009-11-23,52
2009-11-24,53
2009-11-25,59
2009-11-26,54
2009-11-27,54
2009-11-28,55
2009-11-29,55
2009-11-30,56
2009-12-01,60
2009-12-02,57
2009-12-03,59
2009-12-04,58
2009-12-05,60
2009-12-06,59
2009-12-07,59
2009-12-08,60
2009-12-09,63
2009-12-10,61
2009-12-11,61
2009-12-12,66
2009-12-13,60
2009-12-14,59
2009-12-15,58
2009-12-16,56
2009-12-17,57
2009-12-18,55
2009-12-19,53
2009-12-20,51
2009-12-21,49
2009-12-22,47
2009-12-23,49
2009-12-24,46
2009-12-25,42
2009-12-26,41
2009-12-27,40
2009-12-28,40
2009-12-29,39
2009-12-30,39
2009-12-31,40
2010-01-01,38
2010-01-02,38
2010-01-03,41
2010-01-04,44
2010-01-05,47
2010-01-06,53
2010-01-07,54
2010-01-08,61
2010-01-09,61
2010-01-10,63
2010-01-11,65
2010-01-12,71
2010-01-13,70
2010-01-14,75
2010-01-15,75
2010-01-16,88
2010-01-17,82
2010-01-18,73
2010-01-19,71
2010-01-20,72
2010-01-21,66
2010-01-22,64
2010-01-23,67
2010-01-24,60
2010-01-25,58
2010-01-26,57
2010-01-27,58
2010-01-28,54
2010-01-29,54
2010-01-30,52
2010-01-31,52
2010-02-01,53
2010-02-02,57
2010-02-03,55
2010-02-04,56
2010-02-05,59
2010-02-06,59
2010-02-07,59
2010-02-08,59
2010-02-09,59
2010-02-10,62
2010-02-11,59
2010-02-12,59
2010-02-13,62
2010-02-14,57
2010-02-15,55
2010-02-16,53
2010-02-17,52
2010-02-18,52
2010-02-19,47
2010-02-20,48
2010-02-21,48
2010-02-22,50
2010-02-23,53
2010-02-24,59
2010-02-25,60
2010-02-26,60
2010-02-27,69
2010-02-28,63
2010-03-01,63
2010-03-02,65
2010-03-03,64
2010-03-04,64
2010-03-05,65
2010-03-06,72
2010-03-07,64
2010-03-08,64
2010-03-09,66
2010-03-10,66
2010-03-11,64
2010-03-12,64
2010-03-13,72
2010-03-14,63
2010-03-15,63
2010-03-16,63
2010-03-17,64
2010-03-18,63
2010-03-19,65
2010-03-20,68
2010-03-21,62
2010-03-22,62
2010-03-23,63
2010-03-24,61
2010-03-25,64
2010-03-26,66
2010-03-27,61
2010-03-28,62
2010-03-29,63
2010-03-30,64
2010-03-31,66
2010-04-01,66
2010-04-02,67
2010-04-03,73
2010-04-04,69
2010-04-05,72
2010-04-06,71
2010-04-07,72
2010-04-08,74
2010-04-09,74
2010-04-10,76
2010-04-11,74
2010-04-12,74
2010-04-13,76
2010-04-14,73
2010-04-15,81
2010-04-16,76
2010-04-17,73
2010-04-18,71
2010-04-19,70
2010-04-20,71
2010-04-21,68
2010-04-22,65
2010-04-23,64
2010-04-24,70
2010-04-25,62
2010-04-26,61
2010-04-27,60
2010-04-28,64
2010-04-29,62
2010-04-30,58
2010-05-01,64
2010-05-02,57
2010-05-03,57
2010-05-04,57
2010-05-05,57
2010-05-06,57
2010-05-07,57
2010-05-08,57
2010-05-09,57
2010-05-10,58
2010-05-11,59
2010-05-12,60
2010-05-13,60
2010-05-14,64
2010-05-15,62
2010-05-16,60
2010-05-17,58
2010-05-18,56
2010-05-19,59
2010-05-20,52
2010-05-21,54
2010-05-22,49
2010-05-23,49
2010-05-24,49
2010-05-25,50
2010-05-26,55
2010-05-27,51
2010-05-28,55
2010-05-29,53
2010-05-30,51
2010-05-31,50
2010-06-01,49
2010-06-02,48
2010-06-03,47
2010-06-04,46
2010-06-05,47
2010-06-06,47
2010-06-07,49
2010-06-08,51
2010-06-09,53
2010-06-10,55
2010-06-11,62
2010-06-12,59
2010-06-13,57
2010-06-14,56
2010-06-15,56
2010-06-16,53
2010-06-17,51
2010-06-18,57
2010-06-19,49
2010-06-20,48
2010-06-21,47
2010-06-22,47
2010-06-23,45
2010-06-24,44
2010-06-25,44
2010-06-26,42
2010-06-27,43
2010-06-28,44
2010-06-29,46
2010-06-30,47
2010-07-01,48
2010-07-02,49
2010-07-03,53
2010-07-04,50
2010-07-05,49
2010-07-06,50
2010-07-07,48
2010-07-08,49
2010-07-09,46
2010-07-10,46
2010-07-11,48
2010-07-12,50
2010-07-13,55
2010-07-14,55
2010-07-15,57
2010-07-16,64
2010-07-17,65
2010-07-18,60
2010-07-19,59
2010-07-20,58
2010-07-21,57
2010-07-22,56
2010-07-23,63
2010-07-24,54
2010-07-25,53
2010-07-26,53
2010-07-27,57
2010-07-28,53
2010-07-29,54
2010-07-30,54
2010-07-31,53
2010-08-01,51
2010-08-02,50
2010-08-03,52
2010-08-04,47
2010-08-05,52
2010-08-06,45
2010-08-07,44
2010-08-08,44
2010-08-09,44
2010-08-10,44
2010-08-11,48
2010-08-12,44
2010-08-13,45
2010-08-14,45
2010-08-15,46
2010-08-16,47
2010-08-17,50
2010-08-18,50
2010-08-19,51
2010-08-20,53
2010-08-21,56
2010-08-22,52
2010-08-23,50
2010-08-24,48
2010-08-25,47
2010-08-26,46
2010-08-27,43
2010-08-28,46
2010-08-29,42
2010-08-30,42
2010-08-31,43
2010-09-01,44
2010-09-02,45
2010-09-03,44
2010-09-04,48
2010-09-05,45
2010-09-06,45
2010-09-07,45
2010-09-08,45
2010-09-09,48
