Date,Morgan Stanley
2009-02-01,76
2009-02-02,79
2009-02-03,82
2009-02-04,85
2009-02-05,89
2009-02-06,91
2009-02-07,96
2009-02-08,89
2009-02-09,84
2009-02-10,80
2009-02-11,75
2009-02-12,71
2009-02-13,66
2009-02-14,62
2009-02-15,61
2009-02-16,61
2009-02-17,61
2009-02-18,61
2009-02-19,62
2009-02-20,61
2009-02-21,62
2009-02-22,63
2009-02-23,66
2009-02-24,69
2009-02-25,71
2009-02-26,75
2009-02-27,77
2009-02-28,80
2009-03-01,79
2009-03-02,78
2009-03-03,82
2009-03-04,76
2009-03-05,77
2009-03-06,74
2009-03-07,74
2009-03-08,72
2009-03-09,72
2009-03-10,71
2009-03-11,72
2009-03-12,70
2009-03-13,70
2009-03-14,70
2009-03-15,73
2009-03-16,76
2009-03-17,79
2009-03-18,83
2009-03-19,86
2009-03-20,89
2009-03-21,93
2009-03-22,91
2009-03-23,90
2009-03-24,89
2009-03-25,87
2009-03-26,91
2009-03-27,85
2009-03-28,84
2009-03-29,84
2009-03-30,84
2009-03-31,84
2009-05-01,81
2009-05-02,83
2009-05-03,89
2009-05-04,82
2009-05-05,82
2009-05-06,82
2009-05-07,86
2009-05-08,82
2009-05-09,82
2009-05-10,82
2009-05-11,82
2009-05-12,84
2009-05-13,82
2009-05-14,82
2009-05-15,82
2009-05-16,83
2009-05-17,81
2009-05-18,80
2009-05-19,82
2009-05-20,77
2009-05-21,76
2009-05-22,75
2009-05-23,74
2009-05-24,72
2009-05-25,70
2009-05-26,68
2009-05-27,67
2009-05-28,64
2009-05-29,62
2009-05-30,62
2009-05-31,61
2009-06-01,63
2009-06-02,65
2009-06-03,66
2009-06-04,68
2009-06-05,70
2009-06-06,78
2009-06-07,74
2009-06-08,77
2009-06-09,79
2009-06-10,88
2009-06-11,84
2009-06-12,87
2009-06-13,90
2009-06-14,86
2009-06-15,83
2009-06-16,84
2009-06-17,77
2009-06-18,74
2009-06-19,71
2009-06-20,68
2009-06-21,69
2009-06-22,70
2009-06-23,75
2009-06-24,73
2009-06-25,74
2009-06-26,75
2009-06-27,77
2009-06-28,74
2009-06-29,72
2009-06-30,70
2009-07-01,67
2009-07-02,65
2009-07-03,63
2009-07-04,64
2009-07-05,61
2009-07-06,61
2009-07-07,62
2009-07-08,62
2009-07-09,63
2009-07-10,63
2009-07-11,64
2009-07-12,66
2009-07-13,68
2009-07-14,70
2009-07-15,74
2009-07-16,74
2009-07-17,76
2009-07-18,78
2009-07-19,78
2009-07-20,79
2009-07-21,80
2009-07-22,80
2009-07-23,81
2009-07-24,82
2009-07-25,85
2009-07-26,81
2009-07-27,80
2009-07-28,79
2009-07-29,77
2009-07-30,76
2009-07-31,75
2009-08-01,74
2009-08-02,75
2009-08-03,76
2009-08-04,79
2009-08-05,78
2009-08-06,83
2009-08-07,80
2009-08-08,81
2009-08-09,79
2009-08-10,78
2009-08-11,77
2009-08-12,75
2009-08-13,74
2009-08-14,73
2009-08-15,72
2009-08-16,70
2009-08-17,69
2009-08-18,67
2009-08-19,66
2009-08-20,69
2009-08-21,63
2009-08-22,65
2009-08-23,65
2009-08-24,68
2009-08-25,71
2009-08-26,75
2009-08-27,78
2009-08-28,81
2009-08-29,85
2009-08-30,80
2009-08-31,76
2009-09-01,72
2009-09-02,68
2009-09-03,64
2009-09-04,60
2009-09-05,56
2009-09-06,58
2009-09-07,60
2009-09-08,62
2009-09-09,64
2009-09-10,66
2009-09-11,72
2009-09-12,71
2009-09-13,73
2009-09-14,76
2009-09-15,78
2009-09-16,87
2009-09-17,83
2009-09-18,87
2009-09-19,91
2009-09-20,86
2009-09-21,84
2009-09-22,83
2009-09-23,79
2009-09-24,77
2009-09-25,75
2009-09-26,79
2009-09-27,71
2009-09-28,70
2009-09-29,69
2009-09-30,67
2009-10-01,66
2009-10-02,68
2009-10-03,64
2009-10-04,66
2009-10-05,68
2009-10-06,70
2009-10-07,72
2009-10-08,74
2009-10-09,76
2009-10-10,79
2009-10-11,79
2009-10-12,81
2009-10-13,86
2009-10-14,84
2009-10-15,87
2009-10-16,87
2009-10-17,92
2009-10-18,86
2009-10-19,84
2009-10-20,82
2009-10-21,81
2009-10-22,82
2009-10-23,76
2009-10-24,74
2009-10-25,75
2009-10-26,76
2009-10-27,77
2009-10-28,78
2009-10-29,79
2009-10-30,83
2009-10-31,81
2009-11-01,79
2009-11-02,78
2009-11-03,77
2009-11-04,75
2009-11-05,76
2009-11-06,73
2009-11-07,72
2009-11-08,74
2009-11-09,76
2009-11-10,79
2009-11-11,80
2009-11-12,82
2009-11-13,91
2009-11-14,87
2009-11-15,87
2009-11-16,87
2009-11-17,87
2009-11-18,91
2009-11-19,88
2009-11-20,87
2009-11-21,87
2009-11-22,83
2009-11-23,79
2009-11-24,76
2009-11-25,71
2009-11-26,67
2009-11-27,63
2009-11-28,60
2009-11-29,61
2009-11-30,66
2009-12-01,63
2009-12-02,66
2009-12-03,66
2009-12-04,66
2009-12-05,67
2009-12-06,64
2009-12-07,62
2009-12-08,59
2009-12-09,57
2009-12-10,54
2009-12-11,52
2009-12-12,50
2009-12-13,50
