Date,Morgan Stanley
2013-03-01,73
2013-03-02,80
2013-03-03,74
2013-03-04,75
2013-03-05,82
2013-03-06,81
2013-03-07,79
2013-03-08,80
2013-03-09,90
2013-03-10,81
2013-03-11,81
2013-03-12,84
2013-03-13,83
2013-03-14,81
2013-03-15,80
2013-03-16,87
2013-03-17,80
2013-03-18,80
2013-03-19,80
2013-03-20,80
2013-03-21,80
2013-03-22,82
2013-03-23,80
2013-03-24,78
2013-03-25,77
2013-03-26,76
2013-03-27,77
2013-03-28,75
2013-03-29,77
2013-03-30,72
2013-03-31,71
2013-04-01,70
2013-04-02,71
2013-04-03,69
2013-04-04,73
2013-04-05,69
2013-04-06,69
2013-04-07,69
2013-04-08,71
2013-04-09,73
2013-04-10,81
2013-04-11,76
2013-04-12,78
2013-04-13,84
2013-04-14,80
2013-04-15,80
2013-04-16,83
2013-04-17,80
2013-04-18,80
2013-04-19,88
2013-04-20,81
2013-04-21,82
2013-04-22,79
2013-04-23,78
2013-04-24,78
2013-04-25,84
2013-04-26,76
2013-04-27,79
2013-04-28,81
2013-04-29,81
2013-04-30,86
2013-05-01,86
2013-05-02,92
2013-05-03,92
2013-05-04,95
2013-05-05,92
2013-05-06,89
2013-05-07,86
2013-05-08,84
2013-05-09,83
2013-05-10,83
2013-05-11,76
2013-05-12,76
2013-05-13,76
2013-05-14,77
2013-05-15,77
2013-05-16,78
2013-05-17,82
2013-05-18,79
2013-05-19,77
2013-05-20,75
2013-05-21,78
2013-05-22,72
2013-05-23,70
2013-05-24,74
2013-05-25,67
2013-05-26,68
2013-05-27,69
2013-05-28,70
2013-05-29,71
2013-05-30,73
2013-05-31,81
2013-06-01,74
2013-06-02,75
2013-06-03,77
2013-06-04,75
2013-06-05,76
2013-06-06,79
2013-06-07,76
2013-06-08,80
2013-06-09,76
2013-06-10,76
2013-06-11,75
2013-06-12,76
2013-06-13,80
2013-06-14,74
2013-06-15,79
2013-06-16,72
2013-06-17,71
2013-06-18,70
2013-06-19,68
2013-06-20,72
2013-06-21,66
2013-06-22,68
2013-06-23,65
2013-06-24,67
2013-06-25,65
2013-06-26,65
2013-06-27,68
2013-06-28,69
2013-06-29,65
2013-06-30,66
2013-07-01,67
2013-07-02,71
2013-07-03,69
2013-07-04,77
2013-07-05,71
2013-07-06,73
2013-07-07,72
2013-07-08,72
2013-07-09,73
2013-07-10,76
2013-07-11,72
2013-07-12,72
2013-07-13,79
2013-07-14,74
2013-07-15,76
2013-07-16,78
2013-07-17,81
2013-07-18,83
2013-07-19,87
2013-07-20,91
2013-07-21,91
2013-07-22,86
2013-07-23,85
2013-07-24,85
2013-07-25,88
2013-07-26,83
2013-07-27,88
2013-07-28,88
2013-07-29,81
2013-07-30,80
2013-07-31,82
2013-08-01,82
2013-08-02,78
2013-08-03,78
2013-08-04,76
2013-08-05,75
2013-08-06,74
2013-08-07,72
2013-08-08,73
2013-08-09,69
2013-08-10,71
2013-08-11,68
2013-08-12,68
2013-08-13,68
2013-08-14,69
2013-08-15,68
2013-08-16,74
2013-08-17,71
2013-08-18,68
2013-08-19,67
2013-08-20,66
2013-08-21,66
2013-08-22,65
2013-08-23,68
2013-08-24,64
2013-08-25,63
2013-08-26,63
2013-08-27,63
2013-08-28,63
2013-08-29,62
2013-08-30,65
2013-08-31,62
2013-09-01,62
2013-09-02,62
2013-09-03,65
2013-09-04,63
2013-09-05,63
2013-09-06,63
2013-09-07,69
2013-09-08,67
2013-09-09,70
2013-09-10,73
2013-09-11,76
2013-09-12,79
2013-09-13,84
2013-09-14,92
2013-09-15,84
2013-09-16,83
2013-09-17,82
2013-09-18,85
2013-09-19,81
2013-09-20,80
2013-09-21,85
2013-09-22,78
2013-09-23,77
2013-09-24,76
2013-09-25,77
2013-09-26,73
2013-09-27,77
2013-09-28,74
2013-09-29,69
2013-09-30,69
2013-10-01,67
2013-10-02,65
2013-10-03,64
2013-10-04,69
2013-10-05,63
2013-10-06,64
2013-10-07,66
2013-10-08,68
2013-10-09,70
2013-10-10,73
2013-10-11,74
2013-10-12,77
2013-10-13,80
2013-10-14,83
2013-10-15,91
2013-10-16,91
2013-10-17,92
2013-10-18,95
2013-10-19,111
2013-10-20,95
2013-10-21,93
2013-10-22,90
2013-10-23,92
2013-10-24,87
2013-10-25,83
2013-10-26,88
2013-10-27,79
2013-10-28,77
2013-10-29,75
2013-10-30,73
2013-10-31,75
2013-11-01,71
2013-11-02,67
2013-11-03,68
2013-11-04,69
2013-11-05,71
2013-11-06,72
2013-11-07,76
2013-11-08,75
2013-11-09,79
2013-11-10,80
2013-11-11,83
2013-11-12,86
2013-11-13,92
2013-11-14,93
2013-11-15,96
2013-11-16,112
2013-11-17,98
2013-11-18,96
2013-11-19,95
2013-11-20,93
2013-11-21,96
2013-11-22,96
2013-11-23,89
2013-11-24,86
2013-11-25,83
2013-11-26,80
