Date,Goldman Sachs
2011-06-01,66
2011-06-02,64
2011-06-03,62
2011-06-04,64
2011-06-05,59
2011-06-06,59
2011-06-07,60
2011-06-08,58
2011-06-09,58
2011-06-10,58
2011-06-11,60
2011-06-12,57
2011-06-13,56
2011-06-14,55
2011-06-15,55
2011-06-16,53
2011-06-17,52
2011-06-18,52
2011-06-19,51
2011-06-20,51
2011-06-21,51
2011-06-22,51
2011-06-23,51
2011-06-24,52
2011-06-25,51
2011-06-26,48
2011-06-27,46
2011-06-28,44
2011-06-29,42
2011-06-30,40
2011-07-01,38
2011-07-02,37
2011-07-03,37
2011-07-04,38
2011-07-05,39
2011-07-06,41
2011-07-07,42
2011-07-08,43
2011-07-09,45
2011-07-10,45
2011-07-11,45
2011-07-12,50
2011-07-13,46
2011-07-14,47
2011-07-15,47
2011-07-16,48
2011-07-17,49
2011-07-18,50
2011-07-19,52
2011-07-20,54
2011-07-21,56
2011-07-22,56
2011-07-23,58
2011-07-24,56
2011-07-25,54
2011-07-26,52
2011-07-27,50
2011-07-28,48
2011-07-29,46
2011-07-30,45
2011-07-31,45
2011-08-01,47
2011-08-02,49
2011-08-03,50
2011-08-04,51
2011-08-05,57
2011-08-06,55
2011-08-07,57
2011-08-08,59
2011-08-09,65
2011-08-10,69
2011-08-11,67
2011-08-12,69
2011-08-13,75
2011-08-14,68
2011-08-15,64
2011-08-16,63
2011-08-17,57
2011-08-18,55
2011-08-19,50
2011-08-20,47
2011-08-21,48
2011-08-22,49
2011-08-23,50
2011-08-24,54
2011-08-25,53
2011-08-26,54
2011-08-27,59
2011-08-28,54
2011-08-29,53
2011-08-30,52
2011-08-31,55
2011-09-01,50
2011-09-02,49
2011-09-03,49
2011-09-04,46
2011-09-05,44
2011-09-06,42
2011-09-07,39
2011-09-08,38
2011-09-09,36
2011-09-10,33
2011-09-11,34
2011-09-12,35
2011-09-13,37
2011-09-14,41
2011-09-15,40
2011-09-16,41
2011-09-17,48
2011-09-18,42
2011-09-19,41
2011-09-20,40
2011-09-21,39
2011-09-22,38
2011-09-23,40
2011-09-24,37
2011-09-25,46
2011-09-26,55
2011-09-27,64
2011-09-28,73
2011-09-29,91
2011-09-30,94
2011-10-01,110
2011-10-02,95
2011-10-03,90
2011-10-04,85
2011-10-05,80
2011-10-06,77
2011-10-07,73
2011-10-08,66
2011-10-09,64
2011-10-10,62
2011-10-11,60
2011-10-12,58
2011-10-13,56
2011-10-14,60
2011-10-15,52
2011-10-16,54
2011-10-17,56
2011-10-18,58
2011-10-19,60
2011-10-20,62
2011-10-21,67
2011-10-22,68
2011-10-23,65
2011-10-24,63
2011-10-25,61
2011-10-26,59
2011-10-27,61
2011-10-28,58
2011-10-29,54
2011-10-30,54
2011-10-31,54
2011-11-01,54
2011-11-02,55
2011-11-03,55
2011-11-04,62
2011-11-05,56
2011-11-06,55
2011-11-07,54
2011-11-08,54
2011-11-09,52
2011-11-10,51
2011-11-11,55
2011-11-12,50
2011-11-13,51
2011-11-14,50
2011-11-15,54
2011-11-16,50
2011-11-17,50
2011-11-18,53
2011-11-19,53
2011-11-20,49
2011-11-21,48
2011-11-22,47
2011-11-23,50
2011-11-24,45
2011-11-25,44
2011-11-26,43
2011-11-27,44
2011-11-28,45
2011-11-29,46
2011-11-30,47
2011-12-01,48
2011-12-02,50
2011-12-03,51
