Date,Citigroup
2013-01-01,52
2013-01-02,56
2013-01-03,61
2013-01-04,64
2013-01-05,68
2013-01-06,72
2013-01-07,76
2013-01-08,86
2013-01-09,86
2013-01-10,88
2013-01-11,96
2013-01-12,98
2013-01-13,93
2013-01-14,91
2013-01-15,88
2013-01-16,89
2013-01-17,83
2013-01-18,93
2013-01-19,79
2013-01-20,78
2013-01-21,78
2013-01-22,81
2013-01-23,77
2013-01-24,77
2013-01-25,76
2013-01-26,78
2013-01-27,75
2013-01-28,74
2013-01-29,80
2013-01-30,72
2013-01-31,71
2013-02-01,70
2013-02-02,74
2013-02-03,67
2013-02-04,65
2013-02-05,64
2013-02-06,66
2013-02-07,61
2013-02-08,60
2013-02-09,58
2013-02-10,59
2013-02-11,60
2013-02-12,62
2013-02-13,67
2013-02-14,67
2013-02-15,66
2013-02-16,69
2013-02-17,67
2013-02-18,67
2013-02-19,67
2013-02-20,69
2013-02-21,67
2013-02-22,67
2013-02-23,71
2013-02-24,66
2013-02-25,66
2013-02-26,65
2013-02-27,66
2013-02-28,65
2013-03-01,66
2013-03-02,64
2013-03-03,68
2013-03-04,72
2013-03-05,76
2013-03-06,81
2013-03-07,88
2013-03-08,88
2013-03-09,103
2013-03-10,89
2013-03-11,86
2013-03-12,83
2013-03-13,80
2013-03-14,83
2013-03-15,74
2013-03-16,76
2013-03-17,70
2013-03-18,70
2013-03-19,70
2013-03-20,72
2013-03-21,71
2013-03-22,70
2013-03-23,69
2013-03-24,69
2013-03-25,69
2013-03-26,70
2013-03-27,69
2013-03-28,69
2013-03-29,69
2013-03-30,70
2013-03-31,69
2013-04-01,69
2013-04-02,69
2013-04-03,72
2013-04-04,68
2013-04-05,71
2013-04-06,68
2013-04-07,69
2013-04-08,70
2013-04-09,73
2013-04-10,73
2013-04-11,74
2013-04-12,77
2013-04-13,77
2013-04-14,77
2013-04-15,78
2013-04-16,84
2013-04-17,82
2013-04-18,81
2013-04-19,90
2013-04-20,83
2013-04-21,80
2013-04-22,77
2013-04-23,74
2013-04-24,72
2013-04-25,76
2013-04-26,66
2013-04-27,64
2013-04-28,65
2013-04-29,67
2013-04-30,69
2013-05-01,70
2013-05-02,71
2013-05-03,77
2013-05-04,75
2013-05-05,76
2013-05-06,77
2013-05-07,78
2013-05-08,79
2013-05-09,80
2013-05-10,88
2013-05-11,84
2013-05-12,82
2013-05-13,83
2013-05-14,89
2013-05-15,84
2013-05-16,94
2013-05-17,86
2013-05-18,87
2013-05-19,88
2013-05-20,90
2013-05-21,92
2013-05-22,99
2013-05-23,96
2013-05-24,104
2013-05-25,110
2013-05-26,97
2013-05-27,94
2013-05-28,91
2013-05-29,88
2013-05-30,85
2013-05-31,85
2013-06-01,85
2013-06-02,75
2013-06-03,71
2013-06-04,70
2013-06-05,63
2013-06-06,59
2013-06-07,55
2013-06-08,51
2013-06-09,53
2013-06-10,56
2013-06-11,63
2013-06-12,62
2013-06-13,66
2013-06-14,68
2013-06-15,73
2013-06-16,68
2013-06-17,65
2013-06-18,63
2013-06-19,60
2013-06-20,56
2013-06-21,54
2013-06-22,51
2013-06-23,54
2013-06-24,58
2013-06-25,62
2013-06-26,68
2013-06-27,68
2013-06-28,74
2013-06-29,76
2013-06-30,72
2013-07-01,68
2013-07-02,64
2013-07-03,60
2013-07-04,56
2013-07-05,52
2013-07-06,48
2013-07-07,50
2013-07-08,52
2013-07-09,54
2013-07-10,60
2013-07-11,59
2013-07-12,63
2013-07-13,64
2013-07-14,68
2013-07-15,72
2013-07-16,80
2013-07-17,81
2013-07-18,86
2013-07-19,93
2013-07-20,92
2013-07-21,88
2013-07-22,85
2013-07-23,83
2013-07-24,78
2013-07-25,75
2013-07-26,71
2013-07-27,68
2013-07-28,68
2013-07-29,68
2013-07-30,75
2013-07-31,68
2013-08-01,71
2013-08-02,68
2013-08-03,71
2013-08-04,68
2013-08-05,68
2013-08-06,68
2013-08-07,67
2013-08-08,68
2013-08-09,67
2013-08-10,67
2013-08-11,65
2013-08-12,63
2013-08-13,61
2013-08-14,59
2013-08-15,59
2013-08-16,55
2013-08-17,57
2013-08-18,53
2013-08-19,53
2013-08-20,52
2013-08-21,52
2013-08-22,51
2013-08-23,55
2013-08-24,51
2013-08-25,51
2013-08-26,51
2013-08-27,51
2013-08-28,56
2013-08-29,51
2013-08-30,51
2013-08-31,51
2013-09-01,51
2013-09-02,51
2013-09-03,51
2013-09-04,56
2013-09-05,51
2013-09-06,51
2013-09-07,51
2013-09-08,50
2013-09-09,49
2013-09-10,51
2013-09-11,47
2013-09-12,46
2013-09-13,45
2013-09-14,46
2013-09-15,48
2013-09-16,51
2013-09-17,55
2013-09-18,59
2013-09-19,60
2013-09-20,67
2013-09-21,70
2013-09-22,65
2013-09-23,64
2013-09-24,63
2013-09-25,65
2013-09-26,62
2013-09-27,65
2013-09-28,61
2013-09-29,62
2013-09-30,63
2013-10-01,65
2013-10-02,66
2013-10-03,68
2013-10-04,70
2013-10-05,75
2013-10-06,69
2013-10-07,67
2013-10-08,66
2013-10-09,69
2013-10-10,63
2013-10-11,68
2013-10-12,60
2013-10-13,64
2013-10-14,68
2013-10-15,72
2013-10-16,76
2013-10-17,82
2013-10-18,84
2013-10-19,90
2013-10-20,84
2013-10-21,80
2013-10-22,77
2013-10-23,77
2013-10-24,70
2013-10-25,66
2013-10-26,68
2013-10-27,61
2013-10-28,60
2013-10-29,59
2013-10-30,64
2013-10-31,57
2013-11-01,58
2013-11-02,55
2013-11-03,53
2013-11-04,52
2013-11-05,51
2013-11-06,53
2013-11-07,49
