Date,Credit Suisse
2010-03-01,83
2010-03-02,80
2010-03-03,76
2010-03-04,73
2010-03-05,70
2010-03-06,67
2010-03-07,69
2010-03-08,71
2010-03-09,77
2010-03-10,75
2010-03-11,77
2010-03-12,79
2010-03-13,82
2010-03-14,80
2010-03-15,79
2010-03-16,82
2010-03-17,76
2010-03-18,75
2010-03-19,77
2010-03-20,73
2010-03-21,72
2010-03-22,71
2010-03-23,72
2010-03-24,70
2010-03-25,70
2010-03-26,69
2010-03-27,69
2010-03-28,69
2010-03-29,69
2010-03-30,69
2010-03-31,69
2010-04-01,69
2010-04-02,69
2010-04-03,69
2010-04-04,68
2010-04-05,67
2010-04-06,66
2010-04-07,65
2010-04-08,64
2010-04-09,63
2010-04-10,63
2010-04-11,64
2010-04-12,66
2010-04-13,68
2010-04-14,70
2010-04-15,74
2010-04-16,74
2010-04-17,76
2010-04-18,77
2010-04-19,78
2010-04-20,79
2010-04-21,80
2010-04-22,81
2010-04-23,82
2010-04-24,85
2010-04-25,79
2010-04-26,75
2010-04-27,71
2010-04-28,66
2010-04-29,62
2010-04-30,58
2010-05-01,54
2010-05-02,58
2010-05-03,63
2010-05-04,68
2010-05-05,73
2010-05-06,81
2010-05-07,83
2010-05-08,88
2010-05-09,86
2010-05-10,85
2010-05-11,83
2010-05-12,82
2010-05-13,80
2010-05-14,79
2010-05-15,78
2010-05-16,78
2010-05-17,79
2010-05-18,85
2010-05-19,81
2010-05-20,80
2010-05-21,83
2010-05-22,82
2010-05-23,81
2010-05-24,80
2010-05-25,79
2010-05-26,78
2010-05-27,79
2010-05-28,76
2010-05-29,75
2010-05-30,76
2010-05-31,77
2010-06-06,79
2010-06-07,76
2010-06-08,73
2010-06-09,70
2010-06-10,67
2010-06-11,64
2010-06-12,61
2010-06-13,60
2010-06-14,59
2010-06-15,59
2010-06-16,58
2010-06-17,58
2010-06-18,57
2010-06-19,57
2010-06-20,57
2010-06-21,57
2010-06-22,57
2010-06-23,57
2010-06-24,57
2010-06-25,58
2010-06-26,58
2010-06-27,57
2010-06-28,56
2010-06-29,55
2010-06-30,54
2010-07-01,53
2010-07-02,52
2010-07-03,52
2010-07-04,57
2010-07-05,62
2010-07-06,68
2010-07-07,73
2010-07-08,78
2010-07-09,84
2010-07-10,89
2010-07-11,86
2010-07-12,83
2010-07-13,81
2010-07-14,78
2010-07-15,76
2010-07-16,73
2010-07-17,71
2010-07-18,71
2010-07-19,71
2010-07-20,71
2010-07-21,71
2010-07-22,71
2010-07-23,71
2010-07-24,71
2010-07-25,68
2010-07-26,65
2010-07-27,62
2010-07-28,59
2010-07-29,56
2010-07-30,53
2010-07-31,50
2010-08-01,51
2010-08-02,52
2010-08-03,53
2010-08-04,54
2010-08-05,55
