Date,UBS Securities
2010-01-09,94
2010-01-10,92
2010-01-11,91
2010-01-12,92
2010-01-13,89
2010-01-14,88
2010-01-15,88
2010-01-16,87
2010-01-17,83
2010-01-18,81
2010-01-19,85
2010-01-20,76
2010-01-21,77
2010-01-22,72
2010-01-23,70
2010-01-24,71
2010-01-25,72
2010-01-26,73
2010-01-27,80
2010-01-28,78
2010-01-29,77
2010-01-30,79
2010-01-31,80
2010-02-01,82
2010-02-02,85
2010-02-03,85
2010-02-04,86
2010-02-05,91
2010-02-06,94
2010-02-07,87
2010-02-08,85
2010-02-09,82
2010-02-10,80
2010-02-11,82
2010-02-12,75
2010-02-13,75
2010-02-14,72
2010-02-15,71
2010-02-16,71
2010-02-17,70
2010-02-18,70
2010-02-19,71
2010-02-20,69
2010-02-21,69
2010-02-22,69
2010-02-23,72
2010-02-24,69
2010-02-25,73
2010-02-26,69
2010-02-27,69
2010-02-28,68
2010-03-01,67
2010-03-02,70
2010-03-03,70
2010-03-04,64
2010-03-05,63
2010-03-06,67
2010-03-07,65
2010-03-08,65
2010-03-09,66
2010-03-10,70
2010-03-11,69
2010-03-12,69
2010-03-13,70
2010-03-14,71
2010-03-15,72
2010-03-16,76
2010-03-17,75
2010-03-18,76
2010-03-19,82
2010-03-20,81
2010-03-21,78
2010-03-22,77
2010-03-23,79
2010-03-24,80
2010-03-25,76
2010-03-26,76
2010-03-27,76
2010-03-28,73
2010-03-29,72
2010-03-30,71
2010-03-31,73
2010-04-01,68
2010-04-02,67
2010-04-03,67
2010-04-04,65
2010-04-05,65
2010-04-06,65
2010-04-07,67
2010-04-08,65
2010-04-09,64
2010-04-10,64
2010-04-11,67
2010-04-12,70
2010-04-13,75
2010-04-14,77
2010-04-15,80
2010-04-16,89
2010-04-17,87
2010-04-18,84
2010-04-19,81
2010-04-20,86
2010-04-21,75
2010-04-22,72
2010-04-23,71
2010-04-24,73
2010-04-25,67
2010-04-26,67
2010-04-27,67
2010-04-28,68
2010-04-29,68
2010-04-30,72
2010-05-01,70
2010-05-02,70
2010-05-03,72
2010-05-04,74
2010-05-05,78
2010-05-06,77
2010-05-07,83
2010-05-08,83
2010-05-09,80
2010-05-10,80
2010-05-11,80
2010-05-12,86
2010-05-13,80
2010-05-14,87
2010-05-15,80
2010-05-16,81
2010-05-17,82
2010-05-18,85
2010-05-19,84
2010-05-20,85
2010-05-21,93
2010-05-22,91
2010-05-23,82
2010-05-24,78
2010-05-25,74
2010-05-26,70
2010-05-27,66
2010-05-28,62
2010-05-29,59
2010-05-30,59
2010-05-31,61
2010-06-01,63
2010-06-02,67
2010-06-03,66
2010-06-04,72
2010-06-05,70
2010-06-06,68
2010-06-07,67
2010-06-08,66
2010-06-09,66
2010-06-10,65
2010-06-11,62
2010-06-12,61
2010-06-13,60
2010-06-14,60
2010-06-15,60
2010-06-16,60
2010-06-17,61
2010-06-18,60
2010-06-19,60
2010-06-20,58
2010-06-21,56
2010-06-22,54
2010-06-23,57
2010-06-24,50
2010-06-25,48
2010-06-26,47
2010-06-27,47
2010-06-28,48
2010-06-29,51
2010-06-30,50
2010-07-01,51
2010-07-02,52
2010-07-03,53
2010-07-04,53
2010-07-05,55
2010-07-06,55
2010-07-07,58
2010-07-08,62
2010-07-09,58
2010-07-10,59
2010-07-11,57
2010-07-12,55
2010-07-13,55
2010-07-14,51
2010-07-15,51
2010-07-16,47
2010-07-17,45
2010-07-18,46
2010-07-19,47
2010-07-20,50
2010-07-21,50
2010-07-22,52
2010-07-23,53
2010-07-24,59
2010-07-25,57
2010-07-26,59
2010-07-27,61
2010-07-28,66
2010-07-29,69
2010-07-30,67
2010-07-31,69
2010-08-01,67
2010-08-02,65
2010-08-03,66
2010-08-04,66
2010-08-05,60
2010-08-06,58
2010-08-07,57
2010-08-08,57
2010-08-09,58
2010-08-10,59
2010-08-11,59
2010-08-12,60
2010-08-13,61
2010-08-14,62
2010-08-15,62
2010-08-16,62
2010-08-17,65
2010-08-18,62
2010-08-19,65
2010-08-20,62
2010-08-21,63
2010-08-22,62
2010-08-23,62
2010-08-24,62
2010-08-25,62
2010-08-26,62
2010-08-27,66
2010-08-28,64
2010-08-29,61
2010-08-30,60
2010-08-31,62
2010-09-01,58
2010-09-02,57
2010-09-03,58
2010-09-04,55
2010-09-05,55
2010-09-06,56
2010-09-07,61
2010-09-08,58
2010-09-09,60
2010-09-10,60
2010-09-11,61
2010-09-12,61
2010-09-13,61
2010-09-14,61
2010-09-15,61
2010-09-16,65
2010-09-17,62
2010-09-18,65
2010-09-19,60
2010-09-20,58
2010-09-21,56
2010-09-22,54
2010-09-23,52
2010-09-24,50
2010-09-25,49
2010-09-26,49
2010-09-27,50
2010-09-28,52
2010-09-29,52
2010-09-30,53
2010-10-01,54
2010-10-02,55
2010-10-03,55
2010-10-04,55
2010-10-05,55
2010-10-06,55
2010-10-07,56
2010-10-08,57
2010-10-09,56
2010-10-10,59
2010-10-11,62
2010-10-12,65
2010-10-13,71
2010-10-14,72
2010-10-15,77
2010-10-16,82
2010-10-17,78
2010-10-18,77
2010-10-19,76
2010-10-20,79
2010-10-21,76
2010-10-22,75
2010-10-23,73
2010-10-24,70
2010-10-25,67
2010-10-26,64
2010-10-27,65
2010-10-28,58
2010-10-29,59
2010-10-30,53
2010-10-31,55
2010-11-01,58
2010-11-02,63
2010-11-03,65
2010-11-04,66
2010-11-05,69
2010-11-06,77
2010-11-07,73
2010-11-08,75
2010-11-09,82
2010-11-10,78
2010-11-11,83
2010-11-12,82
2010-11-13,84
2010-11-14,80
2010-11-15,76
2010-11-16,74
2010-11-17,68
2010-11-18,66
2010-11-19,61
2010-11-20,56
2010-11-21,56
2010-11-22,56
2010-11-23,57
2010-11-24,56
2010-11-25,60
2010-11-26,56
2010-11-27,57
2010-11-28,57
2010-11-29,57
2010-11-30,62
2010-12-01,57
2010-12-02,57
2010-12-03,63
2010-12-04,58
2010-12-05,58
2010-12-06,58
2010-12-07,61
2010-12-08,59
2010-12-09,62
2010-12-10,59
2010-12-11,63
2010-12-12,59
2010-12-13,58
2010-12-14,57
2010-12-15,57
2010-12-16,55
2010-12-17,54
2010-12-18,54
2010-12-19,55
2010-12-20,56
2010-12-21,62
2010-12-22,59
2010-12-23,61
2010-12-24,69
2010-12-25,64
2010-12-26,61
2010-12-27,58
2010-12-28,56
2010-12-29,54
2010-12-30,52
2010-12-31,48
2011-01-01,46
2011-01-02,48
2011-01-03,51
2011-01-04,53
2011-01-05,60
2011-01-06,58
2011-01-07,67
2011-01-08,64
2011-01-09,64
2011-01-10,65
2011-01-11,65
2011-01-12,68
2011-01-13,66
2011-01-14,67
2011-01-15,75
2011-01-16,65
2011-01-17,63
2011-01-18,61
2011-01-19,59
2011-01-20,63
2011-01-21,55
2011-01-22,53
2011-01-23,53
2011-01-24,54
2011-01-25,55
2011-01-26,57
2011-01-27,58
2011-01-28,58
2011-01-29,61
2011-01-30,59
2011-01-31,60
2011-02-01,61
2011-02-02,61
2011-02-03,62
2011-02-04,63
2011-02-05,64
2011-02-06,65
2011-02-07,67
2011-02-08,69
2011-02-09,73
2011-02-10,73
2011-02-11,80
2011-02-12,79
2011-02-13,76
2011-02-14,76
2011-02-15,77
2011-02-16,81
2011-02-17,78
2011-02-18,82
2011-02-19,81
2011-02-20,76
2011-02-21,73
2011-02-22,73
2011-02-23,67
2011-02-24,64
2011-02-25,62
2011-02-26,59
2011-02-27,57
2011-02-28,56
2011-03-01,56
2011-03-02,58
2011-03-03,57
2011-03-04,54
2011-03-05,54
2011-03-06,55
2011-03-07,56
2011-03-08,58
2011-03-09,59
2011-03-10,60
2011-03-11,62
2011-03-12,63
2011-03-13,61
2011-03-14,59
2011-03-15,57
2011-03-16,55
2011-03-17,53
2011-03-18,55
2011-03-19,49
2011-03-20,50
2011-03-21,51
2011-03-22,52
2011-03-23,56
2011-03-24,54
2011-03-25,55
2011-03-26,56
2011-03-27,56
2011-03-28,57
2011-03-29,64
2011-03-30,58
2011-03-31,60
2011-04-01,59
2011-04-02,60
2011-04-03,61
2011-04-04,62
2011-04-05,63
2011-04-06,66
2011-04-07,65
2011-04-08,71
2011-04-09,69
2011-04-10,63
2011-04-11,60
2011-04-12,58
2011-04-13,54
2011-04-14,51
2011-04-15,48
2011-04-16,45
2011-04-17,47
2011-04-18,50
2011-04-19,52
2011-04-20,57
2011-04-21,60
2011-04-22,64
2011-04-23,63
2011-04-24,62
2011-04-25,62
2011-04-26,61
2011-04-27,62
2011-04-28,65
2011-04-29,60
2011-04-30,65
2011-05-01,60
2011-05-02,60
2011-05-03,64
2011-05-04,61
2011-05-05,67
2011-05-06,62
2011-05-07,63
2011-05-08,63
2011-05-09,64
2011-05-10,67
2011-05-11,67
2011-05-12,65
2011-05-13,66
2011-05-14,67
2011-05-15,64
2011-05-16,62
2011-05-17,64
2011-05-18,57
2011-05-19,55
2011-05-20,53
2011-05-21,51
2011-05-22,51
2011-05-23,51
2011-05-24,52
2011-05-25,52
2011-05-26,54
2011-05-27,53
2011-05-28,57
2011-05-29,53
2011-05-30,52
2011-05-31,51
2011-06-01,50
2011-06-02,49
2011-06-03,50
2011-06-04,47
2011-06-05,46
2011-06-06,45
2011-06-07,44
2011-06-08,43
2011-06-09,43
2011-06-10,41
2011-06-11,40
2011-06-12,41
2011-06-13,42
2011-06-14,43
2011-06-15,47
2011-06-16,47
2011-06-17,46
2011-06-18,48
2011-06-19,47
2011-06-20,46
2011-06-21,45
2011-06-22,46
2011-06-23,43
2011-06-24,42
2011-06-25,41
2011-06-26,40
2011-06-27,40
2011-06-28,42
2011-06-29,40
2011-06-30,40
2011-07-01,40
2011-07-02,42
2011-07-03,42
2011-07-04,44
2011-07-05,46
2011-07-06,52
2011-07-07,50
2011-07-08,57
2011-07-09,54
2011-07-10,53
2011-07-11,52
2011-07-12,52
2011-07-13,52
2011-07-14,54
2011-07-15,50
2011-07-16,50
2011-07-17,50
2011-07-18,51
2011-07-19,52
2011-07-20,52
2011-07-21,53
2011-07-22,57
2011-07-23,55
2011-07-24,54
2011-07-25,54
2011-07-26,53
2011-07-27,56
2011-07-28,52
2011-07-29,52
2011-07-30,52
2011-07-31,53
2011-08-01,54
2011-08-02,55
2011-08-03,60
2011-08-04,57
2011-08-05,58
2011-08-06,60
2011-08-07,62
2011-08-08,64
2011-08-09,66
2011-08-10,68
2011-08-11,70
2011-08-12,72
2011-08-13,79
2011-08-14,70
2011-08-15,66
2011-08-16,62
2011-08-17,58
2011-08-18,54
2011-08-19,50
2011-08-20,46
2011-08-21,46
2011-08-22,47
2011-08-23,50
2011-08-24,48
2011-08-25,48
2011-08-26,53
2011-08-27,50
2011-08-28,49
2011-08-29,49
2011-08-30,49
2011-08-31,50
2011-09-01,47
2011-09-02,49
2011-09-03,47
2011-09-04,48
2011-09-05,49
2011-09-06,50
2011-09-07,52
2011-09-08,52
2011-09-09,56
2011-09-10,54
2011-09-11,60
2011-09-12,67
2011-09-13,76
2011-09-14,80
2011-09-15,86
2011-09-16,95
2011-09-17,121
2011-09-18,97
2011-09-19,95
2011-09-20,95
2011-09-21,90
2011-09-22,87
2011-09-23,89
2011-09-24,83
2011-09-25,79
2011-09-26,76
2011-09-27,79
2011-09-28,70
2011-09-29,74
2011-09-30,64
2011-10-01,61
2011-10-02,60
2011-10-03,59
2011-10-04,58
2011-10-05,57
2011-10-06,56
2011-10-07,60
2011-10-08,56
2011-10-09,54
2011-10-10,54
2011-10-11,53
2011-10-12,53
2011-10-13,53
2011-10-14,52
2011-10-15,53
2011-10-16,51
2011-10-17,50
2011-10-18,49
2011-10-19,48
2011-10-20,47
2011-10-21,47
2011-10-22,46
2011-10-23,48
2011-10-24,50
2011-10-25,52
2011-10-26,54
2011-10-27,58
2011-10-28,58
2011-10-29,67
2011-10-30,58
2011-10-31,55
2011-11-01,54
2011-11-02,50
2011-11-03,48
2011-11-04,47
2011-11-05,44
2011-11-06,43
2011-11-07,44
2011-11-08,49
2011-11-09,45
2011-11-10,45
2011-11-11,48
2011-11-12,48
2011-11-13,50
2011-11-14,57
2011-11-15,56
2011-11-16,60
2011-11-17,68
2011-11-18,74
2011-11-19,72
2011-11-20,66
2011-11-21,62
2011-11-22,58
2011-11-23,55
2011-11-24,55
2011-11-25,47
2011-11-26,44
2011-11-27,45
2011-11-28,46
2011-11-29,47
2011-11-30,48
2011-12-01,50
2011-12-02,50
2011-12-03,56
2011-12-04,50
2011-12-05,49
2011-12-06,48
2011-12-07,47
2011-12-08,47
2011-12-09,45
2011-12-10,45
2011-12-11,44
2011-12-12,44
2011-12-13,46
2011-12-14,44
2011-12-15,47
2011-12-16,44
2011-12-17,46
2011-12-18,43
2011-12-19,42
2011-12-20,41
2011-12-21,41
2011-12-22,41
2011-12-23,38
2011-12-24,38
2011-12-25,37
2011-12-26,36
2011-12-27,35
2011-12-28,35
2011-12-29,34
2011-12-30,33
2011-12-31,33
