Date,Wachovia
2006-11-05,8
2006-11-06,10
2006-11-07,8
2006-11-08,7
2006-11-09,7
2006-11-10,7
2006-11-11,7
2006-11-12,7
2006-11-13,7
2006-11-14,7
2006-11-15,7
2006-11-16,7
2006-11-17,7
2006-11-18,7
2006-11-19,7
2006-11-20,7
2006-11-21,7
2006-11-22,7
2006-11-23,7
2006-11-24,7
2006-11-25,7
2006-11-26,7
2006-11-27,7
2006-11-28,7
2006-11-29,7
2006-11-30,7
2006-12-01,7
2006-12-02,7
2006-12-03,7
2006-12-04,7
2006-12-05,7
2006-12-06,7
2006-12-07,7
2006-12-08,7
2006-12-09,7
2006-12-10,7
2006-12-11,7
2006-12-12,7
2006-12-13,7
2006-12-14,7
2006-12-15,7
2006-12-16,7
2006-12-17,7
2006-12-18,7
2006-12-19,7
2006-12-20,7
2006-12-21,7
2006-12-22,7
2006-12-23,7
2006-12-24,7
2006-12-25,7
2006-12-26,7
2006-12-27,7
2006-12-28,7
2006-12-29,7
2006-12-30,7
2006-12-31,7
2007-01-01,7
2007-01-02,7
2007-01-03,7
2007-01-04,7
2007-01-05,7
2007-01-06,7
2007-01-07,7
2007-01-08,7
2007-01-09,7
2007-01-10,7
2007-01-11,7
2007-01-12,7
2007-01-13,7
2007-01-14,7
2007-01-15,7
2007-01-16,7
2007-01-17,7
2007-01-18,7
2007-01-19,7
2007-01-20,8
2007-01-21,8
2007-01-22,8
2007-01-23,8
2007-01-24,8
2007-01-25,8
2007-01-26,8
2007-01-27,9
2007-01-28,9
2007-02-04,9
2007-02-05,9
2007-02-06,8
2007-02-07,8
2007-02-08,7
2007-02-09,7
2007-02-10,7
2007-02-11,7
2007-02-12,7
2007-02-13,7
2007-02-14,7
2007-02-15,7
2007-02-16,7
2007-02-17,8
2007-02-18,7
2007-02-19,7
2007-02-20,7
2007-02-21,7
2007-02-22,7
2007-02-23,7
2007-02-24,7
2007-02-25,6
2007-02-26,6
2007-02-27,6
2007-02-28,6
2007-03-01,6
2007-03-02,6
2007-03-03,6
2007-03-04,6
2007-03-05,6
2007-03-06,6
2007-03-07,6
2007-03-08,6
2007-03-09,6
2007-03-10,6
2007-03-11,6
2007-03-12,7
2007-03-13,7
2007-03-14,8
2007-03-15,8
2007-03-16,9
2007-03-17,10
2007-03-18,9
2007-03-19,8
2007-03-20,7
2007-03-21,7
2007-03-22,6
2007-03-23,5
2007-03-24,5
2007-03-25,6
2007-05-06,9
2007-05-07,9
2007-05-08,9
2007-05-09,8
2007-05-10,8
2007-05-11,8
2007-05-12,8
2007-05-13,7
2007-05-14,7
2007-05-15,6
2007-05-16,6
2007-05-17,5
2007-05-18,5
2007-05-19,5
2007-05-20,5
2007-05-21,5
2007-05-22,5
2007-05-23,6
2007-05-24,6
2007-05-25,6
2007-05-26,7
2007-05-27,7
2007-05-28,7
2007-05-29,7
2007-05-30,7
2007-05-31,7
2007-06-01,7
2007-06-02,8
2007-06-03,8
2007-06-04,8
2007-06-05,8
2007-06-06,8
2007-06-07,8
2007-06-08,8
2007-06-09,9
2007-06-10,8
2007-06-11,8
2007-06-12,8
2007-06-13,7
2007-06-14,7
2007-06-15,7
2007-06-16,7
2007-06-17,7
2007-06-18,7
2007-06-19,7
2007-06-20,7
2007-06-21,7
2007-06-22,7
2007-06-23,7
2007-06-24,7
2007-06-25,7
2007-06-26,7
2007-06-27,7
2007-06-28,7
2007-06-29,7
2007-06-30,7
2007-07-01,7
2007-07-02,7
2007-07-03,7
2007-07-04,7
2007-07-05,7
2007-07-06,7
2007-07-07,8
2007-07-08,8
2007-07-09,8
2007-07-10,8
2007-07-11,8
2007-07-12,8
2007-07-13,8
2007-07-14,9
2007-07-15,9
2007-07-16,9
2007-07-17,9
2007-07-18,9
2007-07-19,9
2007-07-20,10
2007-07-21,10
2007-07-22,9
2007-07-23,8
2007-07-24,8
2007-07-25,7
2007-07-26,7
2007-07-27,6
2007-07-28,6
2007-07-29,6
2007-08-05,6
2007-08-06,6
2007-08-07,7
2007-08-08,7
2007-08-09,8
2007-08-10,8
2007-08-11,9
2007-08-12,9
2007-08-13,9
2007-08-14,9
2007-08-15,10
2007-08-16,10
2007-08-17,10
2007-08-18,11
2007-08-19,10
2007-08-20,10
2007-08-21,10
2007-08-22,9
2007-08-23,9
2007-08-24,9
2007-08-25,9
2007-08-26,9
2007-08-27,9
2007-08-28,9
2007-08-29,9
2007-08-30,9
2007-08-31,9
2007-09-01,10
2007-09-02,9
2007-09-03,9
2007-09-04,9
2007-09-05,8
2007-09-06,8
2007-09-07,8
2007-09-08,8
2007-09-09,8
2007-09-10,8
2007-09-11,8
2007-09-12,8
2007-09-13,8
2007-09-14,8
2007-09-15,8
2007-09-16,8
2007-09-17,8
2007-09-18,8
2007-09-19,8
2007-09-20,8
2007-09-21,8
2007-09-22,8
2007-09-23,8
2007-09-24,8
2007-09-25,8
2007-09-26,8
2007-09-27,8
2007-09-28,8
2007-09-29,8
2007-09-30,7
2007-10-01,6
2007-10-02,6
2007-10-03,5
2007-10-04,5
2007-10-05,4
2007-10-06,4
2007-10-07,4
2007-10-08,4
2007-10-09,4
2007-10-10,5
2007-10-11,5
2007-10-12,5
2007-10-13,6
2007-10-14,6
2007-10-15,6
2007-10-16,6
2007-10-17,7
2007-10-18,7
2007-10-19,7
2007-10-20,8
2007-10-21,8
2007-10-22,8
2007-10-23,8
2007-10-24,9
2007-10-25,9
2007-10-26,9
2007-10-27,10
2007-10-28,9
2007-11-04,8
2007-11-05,8
2007-11-06,8
2007-11-07,8
2007-11-08,8
2007-11-09,8
2007-11-10,8
2007-11-11,8
2007-11-12,8
2007-11-13,8
2007-11-14,8
2007-11-15,8
