Date,JPMorgan Chase
2009-06-13,81
2009-06-14,82
2009-06-15,84
2009-06-16,89
2009-06-17,87
2009-06-18,89
2009-06-19,92
2009-06-20,95
2009-06-21,88
2009-06-22,85
2009-06-23,82
2009-06-24,81
2009-06-25,77
2009-06-26,73
2009-06-27,70
2009-06-28,69
2009-06-29,69
2009-06-30,73
2009-07-01,69
2009-07-02,72
2009-07-03,69
2009-07-04,69
2009-07-05,70
2009-07-06,72
2009-07-07,74
2009-07-08,79
2009-07-09,77
2009-07-10,84
2009-07-11,83
2009-07-12,83
2009-07-13,86
2009-07-14,89
2009-07-15,91
2009-07-16,94
2009-07-17,104
2009-07-18,108
2009-07-19,99
2009-07-20,98
2009-07-21,109
2009-07-22,97
2009-07-23,97
2009-07-24,96
2009-07-25,109
2009-07-26,94
2009-07-27,92
2009-07-28,91
2009-07-29,90
2009-07-30,90
2009-07-31,89
2009-08-01,86
2009-08-02,84
2009-08-03,83
2009-08-04,84
2009-08-05,81
2009-08-06,84
2009-08-07,79
2009-08-08,87
2009-08-09,79
2009-08-10,79
2009-08-11,79
2009-08-12,79
2009-08-13,79
2009-08-14,80
2009-08-15,81
2009-08-16,78
2009-08-17,78
2009-08-18,77
2009-08-19,77
2009-08-20,76
2009-08-21,79
2009-08-22,76
2009-08-23,77
2009-08-24,79
2009-08-25,81
2009-08-26,83
2009-08-27,92
2009-08-28,87
2009-08-29,94
2009-08-30,85
2009-08-31,82
2009-09-01,79
2009-09-02,76
2009-09-03,79
2009-09-04,70
2009-09-05,67
2009-09-06,67
2009-09-07,67
2009-09-08,68
2009-09-09,70
2009-09-10,70
2009-09-11,69
2009-09-12,70
2009-09-13,69
2009-09-14,68
2009-09-15,74
2009-09-16,66
2009-09-17,67
2009-09-18,64
2009-09-19,69
2009-09-20,62
2009-09-21,60
2009-09-22,58
2009-09-23,57
2009-09-24,55
2009-09-25,53
2009-09-26,52
2009-09-27,53
2009-09-28,55
2009-09-29,56
2009-09-30,58
2009-10-01,62
2009-10-02,61
2009-10-03,66
2009-10-04,61
2009-10-05,59
2009-10-06,57
2009-10-07,56
2009-10-08,56
2009-10-09,52
2009-10-10,52
2009-10-11,55
2009-10-12,59
2009-10-13,63
2009-10-14,68
2009-10-15,74
2009-10-16,82
2009-10-17,84
2009-10-18,78
2009-10-19,76
2009-10-20,74
2009-10-21,71
2009-10-22,74
2009-10-23,67
2009-10-24,65
2009-10-25,63
2009-10-26,62
2009-10-27,64
2009-10-28,61
2009-10-29,58
2009-10-30,57
2009-10-31,57
2009-11-01,56
2009-11-02,56
2009-11-03,56
2009-11-04,57
2009-11-05,56
2009-11-06,59
2009-11-07,56
2009-11-08,58
2009-11-09,60
2009-11-10,62
2009-11-11,67
2009-11-12,68
2009-11-13,72
2009-11-14,74
2009-11-15,71
2009-11-16,70
2009-11-17,70
2009-11-18,72
2009-11-19,69
2009-11-20,68
2009-11-21,71
2009-11-22,67
2009-11-23,66
2009-11-24,65
2009-11-25,66
2009-11-26,66
2009-11-27,62
2009-11-28,61
2009-11-29,61
2009-11-30,62
2009-12-01,62
2009-12-02,63
2009-12-03,67
2009-12-04,64
2009-12-05,65
2009-12-06,66
2009-12-07,67
2009-12-08,69
2009-12-09,75
2009-12-10,72
2009-12-11,73
2009-12-12,81
2009-12-13,73
2009-12-14,71
2009-12-15,69
2009-12-16,68
2009-12-17,67
2009-12-18,66
2009-12-19,63
2009-12-20,60
2009-12-21,57
2009-12-22,54
2009-12-23,54
2009-12-24,50
2009-12-25,45
2009-12-26,43
2009-12-27,43
2009-12-28,44
2009-12-29,45
2009-12-30,46
2009-12-31,48
2010-01-01,49
2010-01-02,49
2010-01-03,53
2010-01-04,57
2010-01-05,64
2010-01-06,65
2010-01-07,69
2010-01-08,74
2010-01-09,78
2010-01-10,81
2010-01-11,84
2010-01-12,92
2010-01-13,90
2010-01-14,95
2010-01-15,96
2010-01-16,116
2010-01-17,96
2010-01-18,94
2010-01-19,91
2010-01-20,95
2010-01-21,86
2010-01-22,87
2010-01-23,83
2010-01-24,79
2010-01-25,77
2010-01-26,75
2010-01-27,83
2010-01-28,70
2010-01-29,68
2010-01-30,68
2010-01-31,72
2010-02-01,68
2010-02-02,78
2010-02-03,71
2010-02-04,72
2010-02-05,77
2010-02-06,75
2010-02-07,74
2010-02-08,73
2010-02-09,74
2010-02-10,76
2010-02-11,70
2010-02-12,69
2010-02-13,70
2010-02-14,67
2010-02-15,66
2010-02-16,66
2010-02-17,68
2010-02-18,67
2010-02-19,64
2010-02-20,66
2010-02-21,65
2010-02-22,66
2010-02-23,67
2010-02-24,68
2010-02-25,76
2010-02-26,70
2010-02-27,79
2010-02-28,75
2010-03-01,75
2010-03-02,76
2010-03-03,81
2010-03-04,79
2010-03-05,84
2010-03-06,92
2010-03-07,82
2010-03-08,82
2010-03-09,81
2010-03-10,82
2010-03-11,83
2010-03-12,80
2010-03-13,82
2010-03-14,80
2010-03-15,80
2010-03-16,81
2010-03-17,84
2010-03-18,82
2010-03-19,85
2010-03-20,90
2010-03-21,83
2010-03-22,83
2010-03-23,87
2010-03-24,83
2010-03-25,85
2010-03-26,86
2010-03-27,87
2010-03-28,82
2010-03-29,81
2010-03-30,79
2010-03-31,82
2010-04-01,76
2010-04-02,82
2010-04-03,74
2010-04-04,76
2010-04-05,79
2010-04-06,82
2010-04-07,87
2010-04-08,92
2010-04-09,91
2010-04-10,103
2010-04-11,94
2010-04-12,94
2010-04-13,96
2010-04-14,95
2010-04-15,98
2010-04-16,106
2010-04-17,96
2010-04-18,95
2010-04-19,95
2010-04-20,94
2010-04-21,100
2010-04-22,93
2010-04-23,93
2010-04-24,105
2010-04-25,92
2010-04-26,88
2010-04-27,85
2010-04-28,84
2010-04-29,86
2010-04-30,78
2010-05-01,83
2010-05-02,76
2010-05-03,76
2010-05-04,76
2010-05-05,77
2010-05-06,77
2010-05-07,77
2010-05-08,78
2010-05-09,77
2010-05-10,76
2010-05-11,81
2010-05-12,75
2010-05-13,78
2010-05-14,75
2010-05-15,73
2010-05-16,71
2010-05-17,70
2010-05-18,69
2010-05-19,72
2010-05-20,67
2010-05-21,71
2010-05-22,65
2010-05-23,65
2010-05-24,66
2010-05-25,67
2010-05-26,74
2010-05-27,68
2010-05-28,71
2010-05-29,75
2010-05-30,68
2010-05-31,67
2010-06-01,65
2010-06-02,64
2010-06-03,62
2010-06-04,62
2010-06-05,60
2010-06-06,62
2010-06-07,65
2010-06-08,68
2010-06-09,71
2010-06-10,73
2010-06-11,83
2010-06-12,79
2010-06-13,77
2010-06-14,76
2010-06-15,78
2010-06-16,74
2010-06-17,73
2010-06-18,83
2010-06-19,71
2010-06-20,69
2010-06-21,67
2010-06-22,70
2010-06-23,63
2010-06-24,61
2010-06-25,61
2010-06-26,57
2010-06-27,58
2010-06-28,59
2010-06-29,60
2010-06-30,61
2010-07-01,64
2010-07-02,64
2010-07-03,66
2010-07-04,63
2010-07-05,63
2010-07-06,65
2010-07-07,62
2010-07-08,64
2010-07-09,62
2010-07-10,61
2010-07-11,65
2010-07-12,70
2010-07-13,75
2010-07-14,79
2010-07-15,83
2010-07-16,96
2010-07-17,102
2010-07-18,89
2010-07-19,85
2010-07-20,82
2010-07-21,78
2010-07-22,78
2010-07-23,78
2010-07-24,68
2010-07-25,68
2010-07-26,68
2010-07-27,72
2010-07-28,69
2010-07-29,73
2010-07-30,70
2010-07-31,71
2010-08-01,69
2010-08-02,67
2010-08-03,74
2010-08-04,64
2010-08-05,69
2010-08-06,61
2010-08-07,60
2010-08-08,59
2010-08-09,59
2010-08-10,59
2010-08-11,60
2010-08-12,61
2010-08-13,63
2010-08-14,59
2010-08-15,59
2010-08-16,59
2010-08-17,63
2010-08-18,60
2010-08-19,61
2010-08-20,61
2010-08-21,66
2010-08-22,60
2010-08-23,58
2010-08-24,57
2010-08-25,55
2010-08-26,54
2010-08-27,52
2010-08-28,51
2010-08-29,51
2010-08-30,52
2010-08-31,53
2010-09-01,54
2010-09-02,56
2010-09-03,56
2010-09-04,63
2010-09-05,57
2010-09-06,57
2010-09-07,57
2010-09-08,58
2010-09-09,61
2010-09-10,58
2010-09-11,62
2010-09-12,64
2010-09-13,65
2010-09-14,68
2010-09-15,74
2010-09-16,75
2010-09-17,79
2010-09-18,86
2010-09-19,78
