Date,JP Morgan Securities
2009-09-01,80
2009-09-02,77
2009-09-03,80
2009-09-04,71
2009-09-05,68
2009-09-06,68
2009-09-07,69
2009-09-08,69
2009-09-09,72
2009-09-10,72
2009-09-11,71
2009-09-12,72
2009-09-13,72
2009-09-14,72
2009-09-15,80
2009-09-16,73
2009-09-17,75
2009-09-18,73
2009-09-19,80
2009-09-20,71
2009-09-21,69
2009-09-22,67
2009-09-23,65
2009-09-24,62
2009-09-25,60
2009-09-26,58
2009-09-27,58
2009-09-28,58
2009-09-29,59
2009-09-30,59
2009-10-01,62
2009-10-02,60
2009-10-03,64
2009-10-04,59
2009-10-05,57
2009-10-06,56
2009-10-07,54
2009-10-08,55
2009-10-09,51
2009-10-10,51
2009-10-11,55
2009-10-12,60
2009-10-13,65
2009-10-14,70
2009-10-15,78
2009-10-16,87
2009-10-17,89
2009-10-18,84
2009-10-19,82
2009-10-20,80
2009-10-21,78
2009-10-22,82
2009-10-23,74
2009-10-24,73
2009-10-25,72
2009-10-26,71
2009-10-27,73
2009-10-28,71
2009-10-29,68
2009-10-30,67
2009-10-31,67
2009-11-01,66
2009-11-02,66
2009-11-03,67
2009-11-04,69
2009-11-05,68
2009-11-06,72
2009-11-07,69
2009-11-08,69
2009-11-09,70
2009-11-10,71
2009-11-11,75
2009-11-12,74
2009-11-13,76
2009-11-14,77
2009-11-15,74
2009-11-16,73
2009-11-17,72
2009-11-18,74
2009-11-19,71
2009-11-20,70
2009-11-21,73
2009-11-22,69
2009-11-23,68
2009-11-24,67
2009-11-25,68
2009-11-26,68
2009-11-27,64
2009-11-28,63
2009-11-29,64
2009-11-30,66
2009-12-01,68
2009-12-02,69
2009-12-03,75
2009-12-04,73
2009-12-05,75
2009-12-06,74
2009-12-07,73
2009-12-08,72
2009-12-09,76
2009-12-10,72
2009-12-11,70
2009-12-12,75
2009-12-13,69
2009-12-14,68
2009-12-15,67
2009-12-16,66
2009-12-17,66
2009-12-18,66
2009-12-19,63
2009-12-20,60
2009-12-21,58
2009-12-22,56
2009-12-23,57
2009-12-24,53
2009-12-25,49
2009-12-26,47
2009-12-27,47
2009-12-28,48
2009-12-29,49
2009-12-30,49
2009-12-31,51
2010-01-01,53
2010-01-02,52
2010-01-03,54
2010-01-04,57
2010-01-05,62
2010-01-06,62
2010-01-07,64
2010-01-08,67
2010-01-09,70
2010-01-10,74
2010-01-11,78
2010-01-12,88
2010-01-13,87
2010-01-14,93
2010-01-15,95
2010-01-16,117
2010-01-17,97
2010-01-18,94
2010-01-19,91
2010-01-20,95
2010-01-21,85
2010-01-22,85
2010-01-23,81
2010-01-24,78
2010-01-25,76
2010-01-26,74
2010-01-27,83
2010-01-28,71
2010-01-29,69
2010-01-30,71
2010-01-31,73
2010-02-01,69
2010-02-02,79
2010-02-03,70
2010-02-04,71
2010-02-05,76
2010-02-06,73
2010-02-07,72
2010-02-08,72
2010-02-09,73
2010-02-10,76
2010-02-11,70
2010-02-12,71
2010-02-13,72
2010-02-14,68
2010-02-15,66
2010-02-16,65
2010-02-17,66
2010-02-18,64
2010-02-19,60
2010-02-20,61
2010-02-21,61
2010-02-22,63
2010-02-23,65
2010-02-24,68
2010-02-25,77
2010-02-26,72
2010-02-27,82
2010-02-28,77
2010-03-01,77
2010-03-02,78
2010-03-03,83
2010-03-04,81
2010-03-05,85
2010-03-06,93
2010-03-07,83
2010-03-08,82
2010-03-09,81
2010-03-10,81
2010-03-11,82
2010-03-12,78
2010-03-13,80
2010-03-14,79
2010-03-15,80
2010-03-16,81
2010-03-17,84
2010-03-18,83
2010-03-19,87
2010-03-20,92
2010-03-21,84
2010-03-22,84
2010-03-23,87
2010-03-24,83
2010-03-25,85
2010-03-26,85
2010-03-27,86
2010-03-28,80
2010-03-29,78
2010-03-30,76
2010-03-31,77
2010-04-01,71
2010-04-02,75
2010-04-03,67
2010-04-04,69
2010-04-05,72
