Date,Barclays Capital
2010-01-09,84
2010-01-10,73
2010-01-11,71
2010-01-12,72
2010-01-13,67
2010-01-14,65
2010-01-15,63
2010-01-16,70
2010-01-17,64
2010-01-18,63
2010-01-19,66
2010-01-20,66
2010-01-21,72
2010-01-22,69
2010-01-23,80
2010-01-24,74
2010-01-25,69
2010-01-26,70
2010-01-27,68
2010-01-28,70
2010-01-29,66
2010-01-30,73
2010-01-31,67
2010-02-01,65
2010-02-02,64
2010-02-03,66
2010-02-04,63
2010-02-05,64
2010-02-06,73
2010-02-07,61
2010-02-08,60
2010-02-09,60
2010-02-10,58
2010-02-11,58
2010-02-12,56
2010-02-13,63
2010-02-14,61
2010-02-15,67
2010-02-16,74
2010-02-17,85
2010-02-18,89
2010-02-19,99
2010-02-20,120
2010-02-21,95
2010-02-22,90
2010-02-23,87
2010-02-24,81
2010-02-25,80
2010-02-26,72
2010-02-27,77
2010-02-28,67
2010-03-01,67
2010-03-02,67
2010-03-03,66
2010-03-04,66
2010-03-05,67
2010-03-06,77
2010-03-07,67
2010-03-08,64
2010-03-09,63
2010-03-10,64
2010-03-11,62
2010-03-12,61
2010-03-13,70
2010-03-14,67
2010-03-15,63
2010-03-16,64
2010-03-17,65
2010-03-18,67
2010-03-19,67
2010-03-20,79
2010-03-21,70
2010-03-22,67
2010-03-23,67
2010-03-24,65
2010-03-25,65
2010-03-26,63
2010-03-27,72
2010-03-28,62
2010-03-29,60
2010-03-30,60
2010-03-31,60
2010-04-01,57
2010-04-02,63
2010-04-03,56
2010-04-04,54
2010-04-05,53
2010-04-06,52
2010-04-07,51
2010-04-08,53
2010-04-09,49
2010-04-10,52
2010-04-11,50
2010-04-12,51
2010-04-13,53
2010-04-14,56
2010-04-15,57
2010-04-16,60
2010-04-17,69
2010-04-18,63
2010-04-19,59
2010-04-20,59
2010-04-21,57
2010-04-22,56
2010-04-23,58
2010-04-24,61
2010-04-25,57
2010-04-26,60
2010-04-27,65
2010-04-28,66
2010-04-29,70
2010-04-30,72
2010-05-01,90
2010-05-02,76
2010-05-03,72
2010-05-04,70
2010-05-05,69
2010-05-06,67
2010-05-07,66
2010-05-08,76
2010-05-09,71
2010-05-10,70
2010-05-11,75
2010-05-12,76
2010-05-13,81
2010-05-14,83
2010-05-15,94
2010-05-16,79
2010-05-17,75
2010-05-18,72
2010-05-19,68
2010-05-20,65
2010-05-21,61
2010-05-22,69
2010-05-23,58
2010-05-24,59
2010-05-25,60
2010-05-26,61
2010-05-27,62
2010-05-28,62
2010-05-29,74
2010-05-30,60
2010-05-31,57
2010-06-01,55
2010-06-02,52
2010-06-03,55
2010-06-04,47
2010-06-05,52
2010-06-06,47
2010-06-07,50
2010-06-08,54
2010-06-09,55
2010-06-10,57
2010-06-11,60
2010-06-12,75
2010-06-13,63
2010-06-14,61
2010-06-15,61
2010-06-16,59
2010-06-17,58
2010-06-18,59
2010-06-19,59
2010-06-20,55
2010-06-21,55
2010-06-22,54
2010-06-23,56
2010-06-24,53
2010-06-25,53
2010-06-26,64
2010-06-27,54
2010-06-28,55
2010-06-29,56
2010-06-30,58
2010-07-01,58
2010-07-02,59
2010-07-03,74
2010-07-04,61
2010-07-05,61
2010-07-06,63
2010-07-07,62
2010-07-08,62
2010-07-09,64
2010-07-10,72
2010-07-11,62
2010-07-12,62
2010-07-13,66
2010-07-14,61
2010-07-15,61
2010-07-16,61
2010-07-17,68
2010-07-18,63
2010-07-19,60
2010-07-20,60
2010-07-21,60
2010-07-22,60
2010-07-23,60
2010-07-24,70
2010-07-25,65
2010-07-26,64
2010-07-27,67
2010-07-28,71
2010-07-29,76
2010-07-30,74
2010-07-31,88
2010-08-01,79
2010-08-02,81
2010-08-03,89
2010-08-04,86
2010-08-05,89
2010-08-06,96
2010-08-07,115
2010-08-08,91
2010-08-09,86
2010-08-10,82
2010-08-11,78
2010-08-12,76
2010-08-13,71
2010-08-14,79
2010-08-15,65
2010-08-16,64
2010-08-17,63
2010-08-18,62
2010-08-19,60
2010-08-20,63
2010-08-21,66
2010-08-22,58
2010-08-23,54
2010-08-24,53
2010-08-25,51
2010-08-26,50
2010-08-27,48
2010-08-28,56
2010-08-29,47
2010-08-30,46
2010-08-31,46
2010-09-01,47
2010-09-02,45
2010-09-03,48
2010-09-04,50
2010-09-05,47
2010-09-06,49
2010-09-07,51
2010-09-08,54
2010-09-09,55
2010-09-10,57
2010-09-11,71
2010-09-12,59
2010-09-13,59
2010-09-14,61
2010-09-15,63
2010-09-16,61
2010-09-17,60
2010-09-18,66
2010-09-19,63
2010-09-20,58
2010-09-21,57
2010-09-22,55
2010-09-23,55
2010-09-24,53
2010-09-25,59
2010-09-26,55
2010-09-27,51
2010-09-28,51
2010-09-29,51
2010-09-30,51
2010-10-01,51
2010-10-02,59
2010-10-03,51
2010-10-04,52
2010-10-05,54
2010-10-06,53
2010-10-07,56
2010-10-08,54
2010-10-09,64
2010-10-10,59
2010-10-11,55
2010-10-12,55
2010-10-13,55
2010-10-14,57
2010-10-15,58
2010-10-16,64
2010-10-17,55
2010-10-18,54
2010-10-19,54
2010-10-20,54
2010-10-21,53
2010-10-22,52
2010-10-23,59
2010-10-24,51
2010-10-25,51
2010-10-26,51
2010-10-27,52
2010-10-28,53
2010-10-29,51
2010-10-30,59
2010-10-31,52
2010-11-01,53
2010-11-02,54
2010-11-03,56
2010-11-04,56
2010-11-05,57
2010-11-06,69
2010-11-07,58
2010-11-08,58
2010-11-09,58
2010-11-10,62
2010-11-11,58
2010-11-12,59
2010-11-13,67
2010-11-14,56
2010-11-15,54
2010-11-16,52
2010-11-17,52
2010-11-18,48
2010-11-19,47
2010-11-20,51
2010-11-21,45
2010-11-22,45
2010-11-23,46
2010-11-24,46
2010-11-25,47
2010-11-26,47
2010-11-27,57
2010-11-28,47
2010-11-29,47
2010-11-30,47
2010-12-01,49
2010-12-02,47
2010-12-03,47
2010-12-04,55
2010-12-05,46
2010-12-06,45
2010-12-07,47
2010-12-08,44
2010-12-09,43
2010-12-10,43
2010-12-11,49
2010-12-12,42
2010-12-13,43
2010-12-14,46
2010-12-15,45
2010-12-16,46
2010-12-17,47
2010-12-18,56
2010-12-19,47
2010-12-20,46
2010-12-21,45
2010-12-22,46
2010-12-23,43
2010-12-24,44
2010-12-25,45
2010-12-26,40
2010-12-27,38
2010-12-28,37
2010-12-29,35
2010-12-30,34
2010-12-31,33
2011-01-01,32
2011-01-02,35
2011-01-03,37
2011-01-04,39
2011-01-05,42
2011-01-06,44
2011-01-07,51
2011-01-08,55
2011-01-09,52
2011-01-10,53
2011-01-11,55
2011-01-12,60
2011-01-13,60
2011-01-14,61
2011-01-15,74
2011-01-16,62
2011-01-17,61
2011-01-18,61
2011-01-19,64
2011-01-20,60
2011-01-21,59
2011-01-22,69
2011-01-23,57
2011-01-24,55
2011-01-25,56
2011-01-26,52
2011-01-27,53
2011-01-28,49
2011-01-29,55
2011-01-30,48
2011-01-31,49
2011-02-01,53
2011-02-02,50
2011-02-03,50
2011-02-04,51
2011-02-05,59
2011-02-06,55
2011-02-07,53
2011-02-08,56
2011-02-09,54
2011-02-10,57
2011-02-11,56
2011-02-12,58
2011-02-13,68
2011-02-14,64
2011-02-15,68
2011-02-16,79
2011-02-17,76
2011-02-18,80
2011-02-19,91
2011-02-20,82
2011-02-21,76
2011-02-22,74
2011-02-23,69
2011-02-24,70
2011-02-25,62
2011-02-26,66
2011-02-27,63
2011-02-28,57
2011-03-01,59
2011-03-02,55
2011-03-03,54
2011-03-04,53
2011-03-05,55
2011-03-06,59
2011-03-07,52
2011-03-08,54
2011-03-09,53
2011-03-10,52
2011-03-11,52
2011-03-12,60
2011-03-13,51
2011-03-14,50
2011-03-15,50
2011-03-16,50
2011-03-17,51
2011-03-18,48
2011-03-19,57
2011-03-20,47
2011-03-21,46
2011-03-22,46
2011-03-23,45
2011-03-24,46
2011-03-25,45
2011-03-26,48
2011-03-27,46
2011-03-28,44
2011-03-29,44
2011-03-30,45
2011-03-31,46
2011-04-01,45
2011-04-02,53
2011-04-03,45
2011-04-04,44
2011-04-05,46
2011-04-06,43
2011-04-07,43
2011-04-08,42
2011-04-09,49
2011-04-10,42
2011-04-11,43
2011-04-12,44
2011-04-13,44
2011-04-14,45
2011-04-15,47
2011-04-16,52
2011-04-17,44
2011-04-18,43
2011-04-19,45
2011-04-20,40
2011-04-21,38
2011-04-22,41
2011-04-23,36
2011-04-24,35
2011-04-25,35
2011-04-26,35
2011-04-27,35
2011-04-28,36
2011-04-29,39
2011-04-30,37
2011-05-01,35
2011-05-02,36
2011-05-03,36
2011-05-04,39
2011-05-05,37
2011-05-06,38
2011-05-07,46
2011-05-08,40
2011-05-09,40
2011-05-10,41
2011-05-11,44
2011-05-12,42
2011-05-13,45
2011-05-14,48
2011-05-15,45
2011-05-16,42
2011-05-17,42
2011-05-18,40
2011-05-19,39
2011-05-20,39
2011-05-21,44
2011-05-22,37
2011-05-23,37
2011-05-24,37
2011-05-25,38
2011-05-26,37
2011-05-27,37
2011-05-28,43
2011-05-29,37
2011-05-30,38
2011-05-31,37
2011-06-01,38
2011-06-02,37
2011-06-03,38
2011-06-04,41
2011-06-05,36
2011-06-06,36
2011-06-07,36
2011-06-08,35
2011-06-09,37
2011-06-10,35
2011-06-11,39
2011-06-12,36
2011-06-13,37
2011-06-14,39
2011-06-15,40
2011-06-16,41
2011-06-17,42
2011-06-18,50
2011-06-19,44
2011-06-20,44
2011-06-21,44
2011-06-22,45
2011-06-23,44
2011-06-24,44
2011-06-25,47
2011-06-26,46
2011-06-27,43
2011-06-28,43
