Date,Credit Suisse
2008-01-12,79
2008-01-13,76
2008-01-14,73
2008-01-15,70
2008-01-16,68
2008-01-17,65
2008-01-18,62
2008-01-19,60
2008-01-20,62
2008-01-21,65
2008-01-22,68
2008-01-23,71
2008-01-24,74
2008-01-25,76
2008-01-26,79
2008-01-27,75
2008-01-28,70
2008-01-29,66
2008-01-30,62
2008-01-31,58
2008-02-01,54
2008-02-02,50
2008-02-03,54
2008-02-04,58
2008-02-05,62
2008-02-06,66
2008-02-07,70
2008-02-08,74
2008-02-09,79
2008-02-10,77
2008-02-11,75
2008-02-12,73
2008-02-13,71
2008-02-14,69
2008-02-15,67
2008-02-16,65
2008-02-17,66
2008-02-18,68
2008-02-19,70
2008-02-20,72
2008-02-21,74
2008-02-22,76
2008-02-23,78
2008-02-24,77
2008-02-25,76
2008-02-26,75
2008-02-27,74
2008-02-28,73
2008-02-29,73
2008-03-01,72
2008-03-02,70
2008-03-03,68
2008-03-04,66
2008-03-05,64
2008-03-06,62
2008-03-07,60
2008-03-08,58
2008-03-09,59
2008-03-10,60
2008-03-11,61
2008-03-12,62
2008-03-13,63
2008-03-14,64
2008-03-15,66
2008-03-16,67
2008-03-17,69
2008-03-18,70
2008-03-19,72
2008-03-20,73
2008-03-21,75
2008-03-22,77
2008-03-23,76
2008-03-24,77
2008-03-25,77
2008-03-26,76
2008-03-27,76
2008-03-28,76
2008-03-29,76
2008-03-30,72
2008-04-06,48
2008-04-07,51
2008-04-08,52
2008-04-09,54
2008-04-10,56
2008-04-11,58
2008-04-12,60
2008-04-13,57
2008-04-14,54
2008-04-15,52
2008-04-16,49
2008-04-17,47
2008-04-18,44
2008-04-19,42
2008-04-20,46
2008-04-21,51
2008-04-22,56
2008-04-23,60
2008-04-24,65
2008-04-25,70
2008-04-26,74
2008-04-27,74
2008-04-28,72
2008-04-29,72
2008-04-30,71
2008-05-01,71
2008-05-02,70
2008-05-03,70
2008-05-04,68
2008-05-05,66
2008-05-06,64
2008-05-07,63
2008-05-08,61
2008-05-09,59
2008-05-10,58
2008-05-11,59
2008-05-12,61
2008-05-13,62
2008-05-14,63
2008-05-15,65
2008-05-16,66
2008-05-17,67
2008-05-18,64
2008-05-19,60
2008-05-20,57
2008-05-21,54
2008-05-22,50
2008-05-23,47
2008-05-24,44
2008-05-25,42
2008-05-26,40
2008-05-27,38
2008-05-28,37
2008-05-29,35
2008-05-30,33
2008-05-31,32
2008-06-01,34
2008-06-02,36
2008-06-03,39
2008-06-04,41
2008-06-05,44
2008-06-06,46
2008-06-07,49
2008-06-08,50
2008-06-09,51
2008-06-10,52
2008-06-11,53
2008-06-12,54
2008-06-13,55
2008-06-14,56
2008-06-15,60
2008-06-16,64
2008-06-17,68
2008-06-18,72
2008-06-19,77
2008-06-20,81
2008-06-21,85
2008-06-22,82
2008-06-23,78
2008-06-24,75
2008-06-25,72
2008-06-26,69
2008-06-27,65
2008-06-28,62
2008-06-29,60
2008-07-06,48
2008-07-07,49
2008-07-08,50
2008-07-09,51
2008-07-10,52
2008-07-11,53
2008-07-12,54
2008-07-13,58
2008-07-14,62
2008-07-15,66
2008-07-16,70
2008-07-17,74
2008-07-18,78
2008-07-19,82
2008-07-20,79
2008-07-21,77
2008-07-22,75
2008-07-23,72
2008-07-24,69
2008-07-25,67
2008-07-26,64
2008-07-27,62
2008-07-28,58
2008-07-29,55
2008-07-30,53
2008-07-31,50
2008-08-01,48
2008-08-02,46
2008-08-03,48
2008-08-04,51
2008-08-05,54
2008-08-06,56
2008-08-07,59
2008-08-08,62
2008-08-09,65
2008-08-10,64
2008-08-11,64
2008-08-12,63
2008-08-13,63
2008-08-14,62
2008-08-15,62
2008-08-16,61
2008-08-17,60
2008-08-18,58
2008-08-19,56
2008-08-20,54
2008-08-21,53
2008-08-22,51
2008-08-23,49
2008-08-24,47
2008-08-25,43
2008-08-26,41
2008-08-27,38
2008-08-28,36
2008-08-29,33
2008-08-30,31
2008-08-31,34
2008-09-01,37
2008-09-02,41
2008-09-03,44
2008-09-04,47
2008-09-05,51
2008-09-06,54
2008-09-07,52
2008-09-08,50
2008-09-09,49
2008-09-10,47
2008-09-11,46
2008-09-12,44
2008-09-13,43
2008-09-14,48
2008-09-15,53
2008-09-16,58
2008-09-17,63
2008-09-18,68
2008-09-19,73
2008-09-20,78
2008-09-21,75
2008-09-22,72
2008-09-23,70
2008-09-24,67
2008-09-25,65
2008-09-26,62
2008-09-27,60
2008-09-28,61
2008-10-01,67
2008-10-02,69
2008-10-03,72
2008-10-04,73
2008-10-05,73
2008-10-06,74
2008-10-07,77
2008-10-08,76
2008-10-09,77
2008-10-10,78
2008-10-11,83
2008-10-12,82
2008-10-13,85
2008-10-14,88
2008-10-15,91
2008-10-16,94
2008-10-17,102
2008-10-18,100
2008-10-19,97
2008-10-20,94
2008-10-21,91
2008-10-22,88
2008-10-23,86
2008-10-24,88
2008-10-25,79
2008-10-26,77
2008-10-27,76
2008-10-28,75
2008-10-29,73
2008-10-30,72
2008-10-31,71
2008-11-01,70
2008-11-02,67
2008-11-03,64
2008-11-04,62
2008-11-05,59
2008-11-06,57
2008-11-07,54
2008-11-08,52
2008-11-09,53
2008-11-10,55
2008-11-11,56
2008-11-12,59
2008-11-13,59
2008-11-14,64
2008-11-15,63
2008-11-16,63
2008-11-17,64
2008-11-18,64
2008-11-19,65
2008-11-20,65
2008-11-21,66
2008-11-22,67
2008-11-23,66
2008-11-24,66
2008-11-25,66
2008-11-26,66
2008-11-27,66
2008-11-28,66
2008-11-29,66
2008-11-30,68
2008-12-01,70
2008-12-02,73
2008-12-03,84
2008-12-04,78
2008-12-05,80
2008-12-06,83
2008-12-07,79
2008-12-08,76
2008-12-09,73
2008-12-10,69
2008-12-11,66
2008-12-12,63
2008-12-13,60
2008-12-14,60
2008-12-15,61
2008-12-16,62
2008-12-17,62
2008-12-18,63
2008-12-19,64
2008-12-20,65
2008-12-21,62
2008-12-22,60
2008-12-23,58
2008-12-24,55
2008-12-25,53
2008-12-26,51
2008-12-27,49
2008-12-28,51
2008-12-29,55
2008-12-30,55
2008-12-31,58
2009-01-04,66
2009-01-05,67
2009-01-06,69
2009-01-07,70
2009-01-08,71
2009-01-09,73
2009-01-10,74
2009-01-11,74
2009-01-12,73
2009-01-13,72
2009-01-14,72
2009-01-15,72
2009-01-16,71
2009-01-17,71
2009-01-18,67
2009-01-19,64
2009-01-20,60
2009-01-21,57
2009-01-22,53
2009-01-23,50
2009-01-24,47
2009-01-25,49
2009-01-26,51
2009-01-27,53
2009-01-28,56
2009-01-29,58
2009-01-30,60
2009-01-31,63
2009-02-01,61
2009-02-02,60
2009-02-03,59
2009-02-04,58
2009-02-05,57
2009-02-06,56
2009-02-07,55
2009-02-08,54
2009-02-09,54
2009-02-10,54
2009-02-11,54
2009-02-12,53
2009-02-13,53
2009-02-14,53
2009-02-15,52
2009-02-16,51
2009-02-17,50
2009-02-18,50
2009-02-19,49
2009-02-20,48
2009-02-21,48
2009-02-22,50
2009-02-23,52
2009-02-24,54
2009-02-25,56
2009-02-26,58
2009-02-27,60
2009-02-28,62
2009-03-01,59
2009-03-02,57
2009-03-03,55
2009-03-04,52
2009-03-05,50
2009-03-06,48
2009-03-07,46
2009-03-08,47
2009-03-09,48
2009-03-10,49
2009-03-11,50
2009-03-12,51
2009-03-13,52
2009-03-14,54
2009-03-15,54
2009-03-16,54
2009-03-17,54
2009-03-18,54
2009-03-19,54
2009-03-20,54
2009-03-21,54
2009-03-22,54
2009-03-23,54
2009-03-24,54
2009-03-25,54
2009-03-26,54
2009-03-27,54
2009-03-28,55
2009-03-29,52
2009-04-05,39
2009-04-06,39
2009-04-07,39
2009-04-08,40
2009-04-09,40
2009-04-10,40
2009-04-11,41
2009-04-12,44
2009-04-13,47
2009-04-14,50
2009-04-15,53
2009-04-16,56
2009-04-17,59
2009-04-18,62
2009-04-19,62
2009-04-20,62
2009-04-21,62
2009-04-22,62
2009-04-23,62
2009-04-24,62
2009-04-25,63
2009-04-26,60
2009-04-27,57
2009-04-28,54
2009-04-29,51
2009-04-30,48
2009-05-01,45
2009-05-02,43
2009-05-03,44
2009-05-04,46
2009-05-05,48
2009-05-06,49
2009-05-07,51
2009-05-08,53
2009-05-09,55
2009-05-10,53
2009-05-11,52
2009-05-12,51
2009-05-13,50
2009-05-14,48
2009-05-15,47
2009-05-16,46
2009-05-17,45
2009-05-18,44
2009-05-19,43
2009-05-20,43
2009-05-21,42
2009-05-22,41
2009-05-23,41
2009-05-24,39
2009-05-25,38
2009-05-26,37
2009-05-27,36
2009-05-28,35
2009-05-29,34
2009-05-30,33
2009-05-31,35
2009-06-01,38
2009-06-02,40
2009-06-03,43
2009-06-04,45
2009-06-05,48
2009-06-06,51
2009-06-07,50
2009-06-08,49
2009-06-09,48
2009-06-10,47
2009-06-11,46
2009-06-12,45
2009-06-13,45
2009-06-14,46
2009-06-15,48
2009-06-16,50
2009-06-17,52
2009-06-18,54
2009-06-19,56
2009-06-20,57
2009-06-21,54
2009-06-22,50
2009-06-23,47
2009-06-24,43
2009-06-25,40
2009-06-26,37
2009-06-27,34
2009-06-28,36
2009-07-05,49
2009-07-06,50
2009-07-07,52
2009-07-08,53
2009-07-09,54
2009-07-10,55
2009-07-11,57
2009-07-12,55
2009-07-13,54
2009-07-14,53
2009-07-15,51
2009-07-16,50
2009-07-17,49
2009-07-18,48
2009-07-19,48
2009-07-20,49
2009-07-21,50
2009-07-22,50
2009-07-23,51
2009-07-24,51
2009-07-25,52
2009-07-26,50
2009-07-27,47
2009-07-28,45
2009-07-29,42
2009-07-30,40
2009-07-31,38
2009-08-01,36
2009-08-02,38
2009-08-03,40
2009-08-04,42
2009-08-05,45
2009-08-06,47
2009-08-07,49
2009-08-08,52
2009-08-09,51
2009-08-10,52
2009-08-11,51
2009-08-12,51
2009-08-13,51
2009-08-14,51
2009-08-15,51
2009-08-16,48
2009-08-17,45
2009-08-18,42
2009-08-19,39
2009-08-20,36
2009-08-21,33
2009-08-22,30
2009-08-23,32
2009-08-24,34
2009-08-25,37
2009-08-26,39
2009-08-27,42
2009-08-28,44
2009-08-29,47
2009-08-30,47
2009-08-31,48
2009-09-01,48
2009-09-02,49
2009-09-03,49
2009-09-04,50
2009-09-05,51
2009-09-06,50
2009-09-07,50
2009-09-08,50
2009-09-09,49
2009-09-10,49
2009-09-11,49
2009-09-12,49
2009-09-13,49
2009-09-14,50
2009-09-15,50
2009-09-16,50
2009-09-17,51
2009-09-18,51
2009-09-19,52
2009-09-20,51
2009-09-21,50
2009-09-22,49
2009-09-23,49
2009-09-24,48
2009-09-25,47
2009-09-26,47
2009-09-27,47
2009-10-01,51
2009-10-02,52
2009-10-03,54
2009-10-04,52
2009-10-05,51
2009-10-06,50
2009-10-07,49
2009-10-08,48
2009-10-09,47
2009-10-10,47
2009-10-11,48
2009-10-12,49
2009-10-13,50
2009-10-14,51
2009-10-15,52
2009-10-16,53
2009-10-17,54
2009-10-18,53
2009-10-19,52
2009-10-20,52
2009-10-21,51
2009-10-22,51
2009-10-23,50
2009-10-24,50
2009-10-25,49
2009-10-26,48
2009-10-27,48
2009-10-28,47
2009-10-29,47
2009-10-30,46
2009-10-31,46
2009-11-01,46
2009-11-02,47
2009-11-03,48
2009-11-04,48
2009-11-05,49
2009-11-06,50
2009-11-07,51
