Date,UBS Securities
2010-10-01,50
2010-10-02,51
2010-10-03,51
2010-10-04,52
2010-10-05,53
2010-10-06,54
2010-10-07,56
2010-10-08,58
2010-10-09,57
2010-10-10,59
2010-10-11,61
2010-10-12,63
2010-10-13,68
2010-10-14,68
2010-10-15,72
2010-10-16,75
2010-10-17,72
2010-10-18,71
2010-10-19,70
2010-10-20,73
2010-10-21,70
2010-10-22,70
2010-10-23,68
2010-10-24,66
2010-10-25,65
2010-10-26,63
2010-10-27,66
2010-10-28,60
2010-10-29,63
2010-10-30,58
2010-10-31,60
2010-11-01,63
2010-11-02,68
2010-11-03,69
2010-11-04,70
2010-11-05,73
2010-11-06,82
2010-11-07,77
2010-11-08,78
2010-11-09,84
2010-11-10,81
2010-11-11,85
2010-11-12,83
2010-11-13,85
2010-11-14,81
2010-11-15,78
2010-11-16,78
2010-11-17,72
2010-11-18,72
2010-11-19,67
2010-11-20,63
2010-11-21,62
2010-11-22,62
2010-11-23,63
2010-11-24,61
2010-11-25,66
2010-11-26,61
2010-11-27,61
2010-11-28,61
2010-11-29,62
2010-11-30,69
2010-12-01,64
2010-12-02,65
2010-12-03,72
2010-12-04,67
2010-12-05,66
2010-12-06,66
2010-12-07,68
2010-12-08,65
2010-12-09,68
2010-12-10,64
2010-12-11,67
2010-12-12,62
2010-12-13,61
2010-12-14,60
2010-12-15,60
2010-12-16,57
2010-12-17,56
2010-12-18,55
2010-12-19,57
2010-12-20,59
2010-12-21,66
2010-12-22,64
2010-12-23,66
2010-12-24,76
2010-12-25,71
2010-12-26,67
2010-12-27,64
2010-12-28,61
2010-12-29,58
2010-12-30,56
2010-12-31,52
2011-01-01,49
2011-01-02,51
2011-01-03,53
2011-01-04,56
2011-01-05,63
2011-01-06,61
2011-01-07,70
2011-01-08,66
2011-01-09,66
2011-01-10,66
2011-01-11,67
2011-01-12,69
2011-01-13,68
2011-01-14,68
2011-01-15,76
2011-01-16,67
2011-01-17,66
2011-01-18,65
2011-01-19,64
2011-01-20,70
2011-01-21,62
2011-01-22,61
2011-01-23,61
2011-01-24,61
2011-01-25,61
2011-01-26,62
2011-01-27,62
2011-01-28,61
2011-01-29,64
2011-01-30,61
2011-01-31,61
2011-02-01,61
2011-02-02,61
2011-02-03,61
2011-02-04,61
2011-02-05,61
2011-02-06,63
2011-02-07,65
2011-02-08,67
2011-02-09,72
2011-02-10,72
2011-02-11,81
2011-02-12,80
2011-02-13,76
2011-02-14,76
2011-02-15,76
2011-02-16,80
2011-02-17,76
2011-02-18,79
2011-02-19,78
2011-02-20,72
2011-02-21,69
2011-02-22,68
2011-02-23,62
2011-02-24,58
2011-02-25,56
2011-02-26,53
2011-02-27,52
2011-02-28,52
2011-03-01,52
2011-03-02,56
2011-03-03,55
2011-03-04,53
2011-03-05,54
2011-03-06,55
2011-03-07,56
2011-03-08,58
2011-03-09,60
2011-03-10,61
2011-03-11,63
2011-03-12,64
2011-03-13,62
2011-03-14,61
2011-03-15,60
2011-03-16,58
2011-03-17,57
2011-03-18,60
2011-03-19,55
2011-03-20,55
2011-03-21,56
2011-03-22,56
2011-03-23,60
2011-03-24,57
2011-03-25,58
2011-03-26,59
2011-03-27,59
2011-03-28,60
2011-03-29,67
2011-03-30,61
2011-03-31,63
2011-04-01,62
2011-04-02,63
2011-04-03,63
2011-04-04,63
2011-04-05,63
2011-04-06,65
2011-04-07,63
2011-04-08,67
2011-04-09,65
2011-04-10,61
2011-04-11,60
2011-04-12,60
2011-04-13,57
2011-04-14,55
2011-04-15,54
2011-04-16,53
2011-04-17,53
2011-04-18,54
2011-04-19,54
2011-04-20,57
2011-04-21,58
2011-04-22,59
2011-04-23,57
2011-04-24,59
2011-04-25,61
2011-04-26,63
2011-04-27,66
2011-04-28,71
2011-04-29,69
2011-04-30,77
2011-05-01,70
2011-05-02,69
2011-05-03,71
2011-05-04,67
2011-05-05,71
2011-05-06,65
2011-05-07,64
2011-05-08,65
2011-05-09,66
2011-05-10,69
2011-05-11,69
2011-05-12,69
2011-05-13,70
2011-05-14,71
2011-05-15,68
2011-05-16,65
2011-05-17,67
2011-05-18,59
2011-05-19,56
2011-05-20,53
2011-05-21,51
2011-05-22,52
2011-05-23,53
2011-05-24,54
2011-05-25,55
2011-05-26,57
2011-05-27,57
2011-05-28,61
2011-05-29,57
2011-05-30,55
2011-05-31,54
2011-06-01,54
2011-06-02,52
2011-06-03,53
2011-06-04,50
2011-06-05,48
2011-06-06,46
2011-06-07,44
2011-06-08,42
2011-06-09,41
2011-06-10,38
2011-06-11,36
2011-06-12,38
2011-06-13,40
2011-06-14,42
2011-06-15,47
2011-06-16,48
2011-06-17,48
2011-06-18,51
2011-06-19,50
2011-06-20,49
2011-06-21,48
2011-06-22,51
2011-06-23,47
2011-06-24,46
2011-06-25,46
2011-06-26,46
2011-06-27,46
2011-06-28,49
2011-06-29,46
2011-06-30,46
2011-07-01,46
2011-07-02,49
2011-07-03,49
2011-07-04,51
2011-07-05,53
2011-07-06,60
2011-07-07,57
2011-07-08,65
2011-07-09,61
2011-07-10,59
2011-07-11,58
2011-07-12,56
2011-07-13,55
2011-07-14,57
2011-07-15,52
2011-07-16,51
2011-07-17,51
2011-07-18,52
2011-07-19,52
2011-07-20,53
2011-07-21,53
2011-07-22,58
2011-07-23,55
2011-07-24,53
2011-07-25,52
2011-07-26,51
2011-07-27,53
2011-07-28,49
2011-07-29,48
2011-07-30,47
2011-07-31,49
2011-08-01,51
2011-08-02,53
2011-08-03,60
2011-08-04,58
2011-08-05,60
2011-08-06,63
2011-08-07,65
2011-08-08,68
2011-08-09,71
2011-08-10,75
2011-08-11,77
2011-08-12,80
2011-08-13,88
2011-08-14,79
2011-08-15,75
2011-08-16,71
2011-08-17,67
2011-08-18,63
2011-08-19,59
2011-08-20,56
2011-08-21,55
2011-08-22,54
2011-08-23,56
2011-08-24,53
2011-08-25,52
2011-08-26,55
2011-08-27,51
2011-08-28,50
2011-08-29,49
2011-08-30,49
2011-08-31,50
2011-09-01,47
2011-09-02,48
2011-09-03,46
2011-09-04,47
2011-09-05,48
2011-09-06,49
2011-09-07,53
2011-09-08,52
2011-09-09,57
2011-09-10,55
2011-09-11,61
2011-09-12,67
2011-09-13,77
2011-09-14,80
2011-09-15,87
2011-09-16,95
2011-09-17,121
2011-09-18,98
2011-09-19,96
2011-09-20,98
2011-09-21,93
2011-09-22,91
2011-09-23,93
2011-09-24,88
2011-09-25,85
2011-09-26,82
2011-09-27,85
2011-09-28,76
2011-09-29,80
2011-09-30,70
2011-10-01,67
2011-10-02,65
2011-10-03,64
2011-10-04,62
2011-10-05,61
2011-10-06,59
2011-10-07,62
2011-10-08,58
2011-10-09,56
2011-10-10,56
2011-10-11,55
2011-10-12,55
2011-10-13,55
2011-10-14,54
2011-10-15,55
2011-10-16,53
2011-10-17,52
2011-10-18,52
2011-10-19,51
2011-10-20,51
2011-10-21,51
2011-10-22,50
2011-10-23,51
2011-10-24,53
2011-10-25,55
2011-10-26,56
2011-10-27,60
2011-10-28,60
2011-10-29,68
2011-10-30,60
2011-10-31,58
2011-11-01,58
2011-11-02,55
2011-11-03,53
2011-11-04,53
2011-11-05,52
2011-11-06,50
2011-11-07,51
2011-11-08,57
2011-11-09,52
2011-11-10,53
2011-11-11,56
2011-11-12,56
2011-11-13,58
2011-11-14,65
2011-11-15,64
2011-11-16,68
2011-11-17,76
2011-11-18,83
2011-11-19,80
2011-11-20,72
2011-11-21,67
2011-11-22,61
2011-11-23,56
2011-11-24,54
2011-11-25,45
2011-11-26,40
2011-11-27,42
2011-11-28,45
2011-11-29,47
2011-11-30,50
2011-12-01,54
2011-12-02,55
2011-12-03,63
2011-12-04,56
2011-12-05,54
2011-12-06,53
2011-12-07,51
2011-12-08,51
2011-12-09,48
2011-12-10,47
2011-12-11,47
2011-12-12,47
2011-12-13,49
2011-12-14,48
2011-12-15,51
2011-12-16,48
2011-12-17,51
2011-12-18,47
2011-12-19,45
2011-12-20,43
2011-12-21,42
2011-12-22,41
2011-12-23,37
2011-12-24,36
2011-12-25,35
2011-12-26,35
2011-12-27,34
2011-12-28,34
2011-12-29,33
2011-12-30,33
2011-12-31,33
2012-01-01,34
2012-01-02,36
2012-01-03,38
2012-01-04,40
2012-01-05,41
2012-01-06,45
2012-01-07,45
2012-01-08,44
2012-01-09,44
2012-01-10,44
2012-01-11,44
2012-01-12,49
2012-01-13,44
2012-01-14,44
2012-01-15,43
2012-01-16,43
2012-01-17,43
2012-01-18,43
2012-01-19,43
2012-01-20,42
2012-01-21,45
2012-01-22,43
2012-01-23,44
2012-01-24,45
2012-01-25,46
2012-01-26,47
2012-01-27,50
2012-01-28,53
2012-01-29,51
2012-01-30,52
2012-01-31,53
2012-02-01,55
2012-02-02,55
2012-02-03,56
2012-02-04,62
2012-02-05,56
2012-02-06,55
2012-02-07,54
2012-02-08,59
2012-02-09,53
2012-02-10,53
2012-02-11,54
2012-02-12,52
2012-02-13,52
2012-02-14,53
2012-02-15,53
2012-02-16,56
2012-02-17,56
2012-02-18,55
2012-02-19,54
2012-02-20,53
2012-02-21,52
2012-02-22,53
2012-02-23,50
2012-02-24,49
2012-02-25,52
2012-02-26,48
2012-02-27,48
2012-02-28,48
2012-02-29,50
2012-03-01,47
2012-03-02,48
2012-03-03,47
2012-03-04,46
2012-03-05,46
2012-03-06,48
2012-03-07,45
2012-03-08,47
2012-03-09,44
2012-03-10,46
2012-03-11,43
2012-03-12,43
2012-03-13,44
2012-03-14,43
2012-03-15,46
2012-03-16,43
2012-03-17,43
2012-03-18,43
2012-03-19,44
2012-03-20,45
2012-03-21,46
2012-03-22,47
2012-03-23,51
2012-03-24,49
2012-03-25,49
2012-03-26,50
2012-03-27,52
2012-03-28,51
2012-03-29,55
2012-03-30,52
2012-03-31,53
2012-04-01,52
2012-04-02,51
2012-04-03,53
2012-04-04,50
2012-04-05,49
2012-04-06,51
2012-04-07,48
2012-04-08,47
2012-04-09,47
2012-04-10,47
2012-04-11,49
2012-04-12,47
2012-04-13,46
2012-04-14,46
2012-04-15,46
2012-04-16,46
2012-04-17,47
2012-04-18,51
2012-04-19,49
2012-04-20,48
2012-04-21,49
2012-04-22,47
2012-04-23,45
2012-04-24,46
2012-04-25,42
2012-04-26,43
2012-04-27,40
2012-04-28,38
2012-04-29,37
2012-04-30,37
2012-05-01,37
2012-05-02,38
2012-05-03,36
2012-05-04,37
2012-05-05,36
2012-05-06,36
2012-05-07,36
2012-05-08,37
2012-05-09,39
2012-05-10,38
2012-05-11,38
2012-05-12,39
2012-05-13,40
2012-05-14,41
2012-05-15,43
2012-05-16,44
2012-05-17,44
2012-05-18,49
2012-05-19,48
2012-05-20,45
2012-05-21,44
2012-05-22,43
2012-05-23,44
2012-05-24,41
2012-05-25,39
2012-05-26,38
2012-05-27,39
2012-05-28,40
2012-05-29,41
2012-05-30,42
2012-05-31,43
2012-06-01,47
2012-06-02,46
2012-06-03,45
2012-06-04,44
2012-06-05,43
2012-06-06,46
2012-06-07,44
2012-06-08,41
2012-06-09,41
2012-06-10,40
2012-06-11,40
2012-06-12,41
2012-06-13,42
2012-06-14,39
2012-06-15,39
2012-06-16,39
2012-06-17,39
2012-06-18,39
2012-06-19,39
2012-06-20,39
2012-06-21,41
2012-06-22,39
2012-06-23,39
2012-06-24,39
2012-06-25,39
2012-06-26,41
2012-06-27,43
2012-06-28,41
2012-06-29,41
2012-06-30,42
2012-07-01,41
2012-07-02,40
2012-07-03,40
2012-07-04,39
2012-07-05,38
2012-07-06,37
2012-07-07,41
2012-07-08,38
2012-07-09,39
2012-07-10,40
2012-07-11,41
2012-07-12,45
2012-07-13,43
2012-07-14,51
2012-07-15,44
2012-07-16,44
2012-07-17,44
2012-07-18,44
2012-07-19,44
2012-07-20,46
2012-07-21,44
2012-07-22,44
2012-07-23,45
2012-07-24,46
2012-07-25,48
2012-07-26,47
2012-07-27,52
2012-07-28,49
2012-07-29,49
2012-07-30,49
2012-07-31,49
2012-08-01,49
2012-08-02,56
2012-08-03,49
2012-08-04,51
2012-08-05,49
2012-08-06,48
2012-08-07,47
2012-08-08,48
2012-08-09,45
2012-08-10,45
2012-08-11,43
2012-08-12,44
2012-08-13,45
2012-08-14,49
2012-08-15,47
2012-08-16,48
2012-08-17,49
2012-08-18,50
2012-08-19,47
2012-08-20,45
2012-08-21,47
2012-08-22,40
2012-08-23,38
2012-08-24,38
2012-08-25,34
2012-08-26,34
2012-08-27,34
2012-08-28,34
2012-08-29,36
2012-08-30,34
2012-08-31,34
2012-09-01,35
2012-09-02,36
2012-09-03,37
2012-09-04,38
2012-09-05,39
2012-09-06,40
2012-09-07,44
2012-09-08,43
2012-09-09,43
2012-09-10,43
2012-09-11,43
2012-09-12,44
2012-09-13,47
2012-09-14,44
2012-09-15,48
2012-09-16,43
2012-09-17,41
2012-09-18,39
2012-09-19,38
2012-09-20,36
2012-09-21,33
2012-09-22,31
2012-09-23,32
2012-09-24,33
2012-09-25,34
2012-09-26,37
2012-09-27,36
2012-09-28,40
2012-09-29,38
2012-09-30,37
