Date,Barclays Capital
2009-10-10,79
2009-10-11,71
2009-10-12,71
2009-10-13,73
2009-10-14,72
2009-10-15,73
2009-10-16,75
2009-10-17,84
2009-10-18,72
2009-10-19,71
2009-10-20,70
2009-10-21,71
2009-10-22,67
2009-10-23,66
2009-10-24,76
2009-10-25,66
2009-10-26,68
2009-10-27,70
2009-10-28,75
2009-10-29,73
2009-10-30,77
2009-10-31,90
2009-11-01,75
2009-11-02,74
2009-11-03,73
2009-11-04,76
2009-11-05,70
2009-11-06,71
2009-11-07,73
2009-11-08,73
2009-11-09,72
2009-11-10,74
2009-11-11,81
2009-11-12,78
2009-11-13,87
2009-11-14,92
2009-11-15,80
2009-11-16,79
2009-11-17,78
2009-11-18,81
2009-11-19,75
2009-11-20,74
2009-11-21,79
2009-11-22,81
2009-11-23,72
2009-11-24,73
2009-11-25,71
2009-11-26,72
2009-11-27,71
2009-11-28,79
2009-11-29,75
2009-11-30,68
2009-12-01,67
2009-12-02,67
2009-12-03,65
2009-12-04,64
2009-12-05,71
2009-12-06,62
2009-12-07,62
2009-12-08,64
2009-12-09,62
2009-12-10,62
2009-12-11,62
2009-12-12,71
2009-12-13,61
2009-12-14,60
2009-12-15,64
2009-12-16,59
2009-12-17,61
2009-12-18,61
2009-12-19,59
2009-12-20,61
2009-12-21,53
2009-12-22,51
2009-12-23,48
2009-12-24,50
2009-12-25,47
2009-12-26,42
2009-12-27,42
2009-12-28,42
2009-12-29,42
2009-12-30,42
2009-12-31,42
2010-01-01,42
2010-01-02,46
2010-01-03,48
2010-01-04,50
2010-01-05,54
2010-01-06,58
2010-01-07,63
2010-01-08,66
2010-01-09,79
2010-01-10,68
2010-01-11,66
2010-01-12,67
2010-01-13,63
2010-01-14,61
2010-01-15,59
2010-01-16,67
2010-01-17,61
2010-01-18,61
2010-01-19,64
2010-01-20,64
2010-01-21,70
2010-01-22,68
2010-01-23,79
2010-01-24,73
2010-01-25,68
2010-01-26,69
2010-01-27,66
2010-01-28,68
2010-01-29,64
2010-01-30,71
2010-01-31,65
2010-02-01,63
2010-02-02,63
2010-02-03,65
2010-02-04,63
2010-02-05,64
2010-02-06,73
2010-02-07,61
2010-02-08,60
2010-02-09,60
2010-02-10,58
2010-02-11,58
2010-02-12,56
2010-02-13,63
2010-02-14,61
2010-02-15,67
2010-02-16,74
2010-02-17,85
2010-02-18,89
2010-02-19,99
2010-02-20,120
2010-02-21,94
2010-02-22,89
2010-02-23,85
2010-02-24,79
2010-02-25,77
2010-02-26,69
2010-02-27,73
2010-02-28,64
2010-03-01,65
2010-03-02,66
2010-03-03,66
2010-03-04,66
2010-03-05,68
2010-03-06,79
2010-03-07,70
2010-03-08,67
2010-03-09,66
2010-03-10,67
2010-03-11,65
2010-03-12,65
2010-03-13,74
2010-03-14,70
2010-03-15,65
2010-03-16,65
2010-03-17,65
2010-03-18,65
2010-03-19,65
2010-03-20,74
2010-03-21,66
2010-03-22,63
2010-03-23,64
2010-03-24,61
2010-03-25,61
2010-03-26,59
2010-03-27,69
2010-03-28,60
2010-03-29,59
2010-03-30,60
2010-03-31,61
2010-04-01,60
2010-04-02,67
2010-04-03,61
2010-04-04,58
2010-04-05,56
2010-04-06,54
2010-04-07,51
2010-04-08,52
2010-04-09,47
2010-04-10,49
2010-04-11,46
2010-04-12,48
2010-04-13,50
2010-04-14,53
2010-04-15,54
2010-04-16,57
2010-04-17,65
2010-04-18,60
2010-04-19,57
2010-04-20,58
2010-04-21,57
2010-04-22,57
2010-04-23,59
2010-04-24,63
2010-04-25,59
2010-04-26,61
2010-04-27,65
2010-04-28,65
2010-04-29,68
2010-04-30,69
2010-05-01,86
2010-05-02,74
2010-05-03,70
2010-05-04,69
2010-05-05,68
2010-05-06,67
2010-05-07,66
2010-05-08,78
2010-05-09,71
2010-05-10,70
2010-05-11,76
2010-05-12,76
2010-05-13,81
2010-05-14,83
2010-05-15,94
2010-05-16,79
2010-05-17,75
2010-05-18,72
2010-05-19,68
2010-05-20,64
2010-05-21,60
2010-05-22,67
2010-05-23,58
2010-05-24,59
2010-05-25,60
2010-05-26,61
2010-05-27,62
2010-05-28,63
2010-05-29,75
2010-05-30,61
2010-05-31,58
2010-06-01,56
2010-06-02,53
2010-06-03,56
2010-06-04,48
2010-06-05,53
2010-06-06,47
2010-06-07,48
2010-06-08,52
2010-06-09,51
2010-06-10,53
2010-06-11,54
2010-06-12,67
2010-06-13,56
2010-06-14,54
2010-06-15,56
2010-06-16,53
2010-06-17,53
2010-06-18,54
2010-06-19,55
2010-06-20,51
2010-06-21,51
2010-06-22,50
2010-06-23,52
2010-06-24,49
2010-06-25,49
2010-06-26,59
2010-06-27,49
2010-06-28,50
2010-06-29,51
2010-06-30,53
2010-07-01,53
2010-07-02,54
2010-07-03,67
2010-07-04,55
2010-07-05,56
2010-07-06,58
2010-07-07,57
2010-07-08,58
2010-07-09,60
2010-07-10,69
2010-07-11,59
2010-07-12,59
2010-07-13,63
2010-07-14,59
2010-07-15,59
2010-07-16,59
2010-07-17,66
2010-07-18,61
2010-07-19,59
2010-07-20,60
2010-07-21,60
2010-07-22,61
2010-07-23,61
2010-07-24,72
2010-07-25,66
2010-07-26,65
2010-07-27,67
2010-07-28,70
2010-07-29,74
2010-07-30,72
2010-07-31,85
2010-08-01,76
2010-08-02,79
2010-08-03,87
2010-08-04,84
2010-08-05,87
2010-08-06,95
2010-08-07,114
2010-08-08,90
2010-08-09,85
2010-08-10,82
2010-08-11,78
2010-08-12,76
2010-08-13,71
2010-08-14,80
2010-08-15,66
2010-08-16,65
2010-08-17,63
2010-08-18,63
2010-08-19,60
2010-08-20,63
2010-08-21,66
2010-08-22,59
2010-08-23,55
2010-08-24,54
2010-08-25,52
2010-08-26,51
2010-08-27,50
2010-08-28,58
2010-08-29,49
2010-08-30,48
2010-08-31,47
2010-09-01,48
2010-09-02,46
2010-09-03,49
2010-09-04,51
2010-09-05,48
2010-09-06,49
2010-09-07,51
2010-09-08,54
2010-09-09,55
2010-09-10,57
2010-09-11,71
2010-09-12,58
2010-09-13,58
2010-09-14,59
2010-09-15,61
2010-09-16,59
2010-09-17,58
2010-09-18,63
2010-09-19,61
2010-09-20,56
2010-09-21,56
2010-09-22,55
2010-09-23,56
2010-09-24,54
2010-09-25,61
2010-09-26,56
2010-09-27,52
2010-09-28,51
2010-09-29,51
2010-09-30,50
2010-10-01,49
2010-10-02,57
2010-10-03,49
2010-10-04,50
2010-10-05,52
2010-10-06,51
2010-10-07,55
2010-10-08,53
2010-10-09,63
2010-10-10,59
2010-10-11,55
2010-10-12,56
2010-10-13,56
2010-10-14,59
2010-10-15,60
2010-10-16,67
2010-10-17,57
2010-10-18,56
2010-10-19,56
2010-10-20,55
2010-10-21,53
2010-10-22,52
2010-10-23,58
2010-10-24,50
2010-10-25,50
2010-10-26,49
2010-10-27,50
2010-10-28,51
2010-10-29,48
2010-10-30,56
2010-10-31,49
2010-11-01,50
2010-11-02,51
2010-11-03,52
2010-11-04,53
2010-11-05,54
2010-11-06,64
2010-11-07,54
2010-11-08,54
2010-11-09,54
2010-11-10,57
2010-11-11,53
2010-11-12,54
2010-11-13,61
2010-11-14,52
2010-11-15,51
2010-11-16,50
2010-11-17,51
2010-11-18,48
2010-11-19,47
2010-11-20,52
2010-11-21,46
2010-11-22,46
2010-11-23,46
2010-11-24,47
2010-11-25,47
2010-11-26,47
2010-11-27,57
2010-11-28,47
2010-11-29,47
2010-11-30,47
2010-12-01,48
2010-12-02,46
2010-12-03,46
2010-12-04,54
2010-12-05,45
2010-12-06,44
2010-12-07,46
2010-12-08,43
2010-12-09,43
2010-12-10,43
2010-12-11,49
2010-12-12,42
2010-12-13,43
2010-12-14,46
2010-12-15,44
2010-12-16,45
2010-12-17,46
2010-12-18,55
2010-12-19,46
2010-12-20,45
2010-12-21,44
2010-12-22,46
2010-12-23,43
2010-12-24,44
2010-12-25,46
2010-12-26,40
2010-12-27,38
2010-12-28,36
2010-12-29,35
2010-12-30,33
2010-12-31,32
2011-01-01,30
2011-01-02,33
2011-01-03,35
2011-01-04,38
2011-01-05,41
2011-01-06,44
2011-01-07,50
2011-01-08,55
2011-01-09,52
2011-01-10,53
2011-01-11,55
2011-01-12,60
2011-01-13,59
2011-01-14,60
2011-01-15,72
2011-01-16,61
2011-01-17,60
2011-01-18,60
2011-01-19,63
2011-01-20,59
2011-01-21,58
2011-01-22,67
2011-01-23,56
2011-01-24,55
2011-01-25,56
2011-01-26,52
2011-01-27,53
2011-01-28,49
2011-01-29,55
2011-01-30,48
2011-01-31,49
2011-02-01,53
2011-02-02,50
2011-02-03,50
2011-02-04,51
2011-02-05,59
2011-02-06,55
2011-02-07,52
2011-02-08,54
2011-02-09,52
2011-02-10,54
2011-02-11,52
2011-02-12,54
2011-02-13,64
2011-02-14,60
2011-02-15,64
2011-02-16,74
2011-02-17,72
2011-02-18,76
2011-02-19,86
2011-02-20,78
2011-02-21,73
2011-02-22,72
2011-02-23,67
2011-02-24,69
2011-02-25,61
2011-02-26,66
2011-02-27,62
2011-02-28,55
2011-03-01,56
2011-03-02,52
2011-03-03,51
2011-03-04,49
2011-03-05,50
2011-03-06,53
2011-03-07,48
2011-03-08,49
2011-03-09,50
2011-03-10,48
2011-03-11,49
2011-03-12,56
2011-03-13,48
2011-03-14,48
2011-03-15,48
2011-03-16,49
2011-03-17,50
2011-03-18,48
2011-03-19,57
2011-03-20,47
2011-03-21,46
2011-03-22,45
2011-03-23,45
2011-03-24,46
2011-03-25,44
2011-03-26,47
2011-03-27,44
2011-03-28,43
2011-03-29,43
2011-03-30,43
2011-03-31,43
2011-04-01,43
2011-04-02,49
2011-04-03,43
2011-04-04,43
2011-04-05,46
2011-04-06,44
2011-04-07,45
2011-04-08,45
2011-04-09,54
2011-04-10,45
2011-04-11,45
2011-04-12,45
2011-04-13,44
2011-04-14,44
2011-04-15,45
2011-04-16,49
2011-04-17,41
2011-04-18,40
2011-04-19,42
2011-04-20,38
2011-04-21,37
2011-04-22,40
2011-04-23,35
2011-04-24,34
2011-04-25,34
2011-04-26,34
2011-04-27,34
2011-04-28,35
2011-04-29,38
2011-04-30,36
2011-05-01,34
2011-05-02,35
2011-05-03,35
2011-05-04,38
2011-05-05,36
2011-05-06,37
2011-05-07,44
2011-05-08,38
2011-05-09,38
2011-05-10,39
2011-05-11,41
