Date,JPMorgan Chase
2009-07-11,83
2009-07-12,82
2009-07-13,85
2009-07-14,88
2009-07-15,91
2009-07-16,94
2009-07-17,104
2009-07-18,101
2009-07-19,99
2009-07-20,99
2009-07-21,105
2009-07-22,98
2009-07-23,98
2009-07-24,97
2009-07-25,107
2009-07-26,95
2009-07-27,92
2009-07-28,89
2009-07-29,87
2009-07-30,89
2009-07-31,83
2009-08-01,80
2009-08-02,80
2009-08-03,81
2009-08-04,82
2009-08-05,85
2009-08-06,84
2009-08-07,85
2009-08-08,95
2009-08-09,83
2009-08-10,80
2009-08-11,78
2009-08-12,77
2009-08-13,73
2009-08-14,72
2009-08-15,68
2009-08-16,68
2009-08-17,69
2009-08-18,70
2009-08-19,70
2009-08-20,75
2009-08-21,75
2009-08-22,73
2009-08-23,73
2009-08-24,74
2009-08-25,74
2009-08-26,75
2009-08-27,81
2009-08-28,76
2009-08-29,83
2009-08-30,75
2009-08-31,73
2009-09-01,73
2009-09-02,70
2009-09-03,69
2009-09-04,66
2009-09-05,65
2009-09-06,64
2009-09-07,64
2009-09-08,66
2009-09-09,65
2009-09-10,64
2009-09-11,62
2009-09-12,62
2009-09-13,63
2009-09-14,64
2009-09-15,67
2009-09-16,67
2009-09-17,70
2009-09-18,69
2009-09-19,73
2009-09-20,67
2009-09-21,63
2009-09-22,60
2009-09-23,56
2009-09-24,53
2009-09-25,52
2009-09-26,46
2009-09-27,48
2009-09-28,50
2009-09-29,53
2009-09-30,56
2009-10-01,58
2009-10-02,63
2009-10-03,63
2009-10-04,61
2009-10-05,59
2009-10-06,58
2009-10-07,55
2009-10-08,55
2009-10-09,51
2009-10-10,50
2009-10-11,53
2009-10-12,56
2009-10-13,63
2009-10-14,63
2009-10-15,71
2009-10-16,73
2009-10-17,79
2009-10-18,72
2009-10-19,71
2009-10-20,70
2009-10-21,69
2009-10-22,77
2009-10-23,67
2009-10-24,66
2009-10-25,65
2009-10-26,64
2009-10-27,64
2009-10-28,62
2009-10-29,61
2009-10-30,60
2009-10-31,60
2009-11-01,61
2009-11-02,59
2009-11-03,59
2009-11-04,58
2009-11-05,59
2009-11-06,58
2009-11-07,61
2009-11-08,59
2009-11-09,61
2009-11-10,63
2009-11-11,66
2009-11-12,69
2009-11-13,69
2009-11-14,76
2009-11-15,70
2009-11-16,69
2009-11-17,68
2009-11-18,72
2009-11-19,67
2009-11-20,70
2009-11-21,66
2009-11-22,64
2009-11-23,63
2009-11-24,61
2009-11-25,66
2009-11-26,58
2009-11-27,57
2009-11-28,56
2009-11-29,57
2009-11-30,58
2009-12-01,64
2009-12-02,61
2009-12-03,65
2009-12-04,64
2009-12-05,67
2009-12-06,66
2009-12-07,67
2009-12-08,67
2009-12-09,70
2009-12-10,68
2009-12-11,69
2009-12-12,75
2009-12-13,69
2009-12-14,69
2009-12-15,69
2009-12-16,68
2009-12-17,70
2009-12-18,68
2009-12-19,67
2009-12-20,63
2009-12-21,59
2009-12-22,56
2009-12-23,56
2009-12-24,51
2009-12-25,45
2009-12-26,42
2009-12-27,43
2009-12-28,44
2009-12-29,45
2009-12-30,46
2009-12-31,49
2010-01-01,48
