Date,Morgan Stanley
2012-02-11,92
2012-02-12,87
2012-02-13,84
2012-02-14,84
2012-02-15,79
2012-02-16,77
2012-02-17,72
2012-02-18,69
2012-02-19,69
2012-02-20,69
2012-02-21,69
2012-02-22,77
2012-02-23,70
2012-02-24,74
2012-02-25,71
2012-02-26,71
2012-02-27,71
2012-02-28,76
2012-02-29,72
2012-03-01,78
2012-03-02,73
2012-03-03,78
2012-03-04,73
2012-03-05,72
2012-03-06,73
2012-03-07,70
2012-03-08,69
2012-03-09,70
2012-03-10,67
2012-03-11,69
2012-03-12,71
2012-03-13,76
2012-03-14,76
2012-03-15,85
2012-03-16,83
2012-03-17,84
2012-03-18,82
2012-03-19,81
2012-03-20,81
2012-03-21,79
2012-03-22,81
2012-03-23,77
2012-03-24,76
2012-03-25,75
2012-03-26,75
2012-03-27,82
2012-03-28,75
2012-03-29,75
2012-03-30,77
2012-03-31,75
2012-04-01,73
2012-04-02,74
2012-04-03,71
2012-04-04,75
2012-04-05,69
2012-04-06,68
2012-04-07,67
2012-04-08,68
2012-04-09,69
2012-04-10,70
2012-04-11,71
2012-04-12,72
2012-04-13,73
2012-04-14,75
2012-04-15,75
2012-04-16,77
2012-04-17,82
2012-04-18,86
2012-04-19,82
2012-04-20,84
2012-04-21,91
2012-04-22,82
2012-04-23,79
2012-04-24,76
2012-04-25,72
2012-04-26,69
2012-04-27,66
2012-04-28,64
2012-04-29,63
2012-04-30,64
2012-05-01,65
2012-05-02,65
2012-05-03,66
2012-05-04,69
2012-05-05,68
2012-05-06,67
2012-05-07,66
2012-05-08,67
2012-05-09,65
2012-05-10,64
2012-05-11,68
2012-05-12,63
2012-05-13,65
2012-05-14,68
2012-05-15,75
2012-05-16,75
2012-05-17,77
2012-05-18,80
2012-05-19,92
2012-05-20,84
2012-05-21,86
2012-05-22,87
2012-05-23,89
2012-05-24,90
2012-05-25,97
2012-05-26,99
2012-05-27,90
2012-05-28,86
2012-05-29,82
2012-05-30,78
2012-05-31,74
2012-06-01,75
2012-06-02,66
2012-06-03,69
2012-06-04,73
2012-06-05,77
2012-06-06,81
2012-06-07,85
2012-06-08,89
2012-06-09,97
2012-06-10,88
2012-06-11,83
2012-06-12,78
2012-06-13,76
2012-06-14,68
2012-06-15,66
2012-06-16,60
2012-06-17,60
2012-06-18,62
2012-06-19,64
2012-06-20,70
2012-06-21,68
2012-06-22,72
2012-06-23,72
2012-06-24,70
2012-06-25,68
2012-06-26,69
2012-06-27,65
2012-06-28,65
2012-06-29,62
2012-06-30,63
2012-07-01,61
2012-07-02,62
2012-07-03,62
2012-07-04,67
2012-07-05,63
2012-07-06,64
2012-07-07,65
2012-07-08,63
2012-07-09,62
2012-07-10,65
2012-07-11,60
2012-07-12,59
2012-07-13,58
2012-07-14,57
2012-07-15,60
2012-07-16,63
2012-07-17,66
2012-07-18,69
2012-07-19,72
2012-07-20,78
2012-07-21,82
2012-07-22,77
2012-07-23,77
2012-07-24,77
2012-07-25,80
2012-07-26,76
2012-07-27,76
2012-07-28,76
2012-07-29,77
2012-07-30,73
2012-07-31,72
2012-08-01,70
2012-08-02,70
2012-08-03,68
2012-08-04,69
2012-08-05,69
2012-08-06,71
2012-08-07,75
2012-08-08,75
2012-08-09,80
2012-08-10,79
2012-08-11,82
2012-08-12,80
2012-08-13,78
2012-08-14,76
2012-08-15,74
2012-08-16,72
2012-08-17,70
2012-08-18,75
2012-08-19,68
2012-08-20,68
2012-08-21,68
2012-08-22,72
2012-08-23,68
2012-08-24,68
2012-08-25,72
2012-08-26,67
2012-08-27,67
2012-08-28,67
2012-08-29,66
2012-08-30,68
2012-08-31,65
2012-09-01,65
2012-09-02,65
2012-09-03,66
2012-09-04,67
2012-09-05,68
2012-09-06,75
2012-09-07,70
2012-09-08,80
2012-09-09,71
2012-09-10,71
2012-09-11,72
2012-09-12,72
2012-09-13,73
2012-09-14,73
2012-09-15,77
2012-09-16,74
2012-09-17,75
2012-09-18,76
2012-09-19,76
2012-09-20,85
2012-09-21,78
2012-09-22,88
2012-09-23,76
2012-09-24,74
2012-09-25,72
2012-09-26,69
2012-09-27,67
2012-09-28,65
2012-09-29,63
2012-09-30,66
2012-10-01,66
2012-10-02,69
2012-10-03,69
2012-10-04,71
2012-10-05,78
2012-10-06,77
2012-10-07,73
2012-10-08,72
2012-10-09,71
2012-10-10,69
2012-10-11,68
2012-10-12,70
2012-10-13,66
2012-10-14,69
2012-10-15,72
2012-10-16,75
2012-10-17,78
2012-10-18,84
2012-10-19,91
2012-10-20,89
2012-10-21,83
2012-10-22,78
2012-10-23,73
2012-10-24,72
2012-10-25,64
2012-10-26,59
2012-10-27,55
2012-10-28,54
2012-10-29,53
2012-10-30,52
2012-10-31,51
2012-11-01,50
2012-11-02,49
2012-11-03,51
2012-11-04,52
2012-11-05,54
2012-11-06,56
2012-11-07,59
2012-11-08,61
2012-11-09,64
2012-11-10,70
2012-11-11,67
2012-11-12,67
2012-11-13,70
2012-11-14,67
2012-11-15,67
2012-11-16,75
2012-11-17,68
2012-11-18,67
2012-11-19,67
2012-11-20,67
2012-11-21,68
2012-11-22,66
2012-11-23,66
2012-11-24,66
