Date,Goldman Sachs
2009-03-07,24
2009-03-08,23
2009-03-09,23
2009-03-10,23
2009-03-11,23
2009-03-12,23
2009-03-13,23
2009-03-14,23
2009-03-15,23
2009-03-16,24
2009-03-17,25
2009-03-18,25
2009-03-19,26
2009-03-20,29
2009-03-21,28
2009-03-22,28
2009-03-23,28
2009-03-24,29
2009-03-25,28
2009-03-26,28
2009-03-27,28
2009-03-28,32
2009-03-29,28
2009-03-30,27
2009-03-31,26
2009-04-01,27
2009-04-02,25
2009-04-03,25
2009-04-04,24
2009-04-05,25
2009-04-06,26
2009-04-07,27
2009-04-08,28
2009-04-09,29
2009-04-10,30
2009-04-11,32
2009-04-12,33
2009-04-13,35
2009-04-14,36
2009-04-15,41
2009-04-16,39
2009-04-17,43
2009-04-18,43
2009-04-19,40
2009-04-20,38
2009-04-21,36
2009-04-22,34
2009-04-23,32
2009-04-24,30
2009-04-25,29
2009-04-26,27
2009-04-27,26
2009-04-28,27
2009-04-29,25
2009-04-30,24
2009-05-01,24
2009-05-02,23
2009-05-03,24
2009-05-04,25
2009-05-05,28
2009-05-06,28
2009-05-07,32
2009-05-08,30
2009-05-09,33
2009-05-10,30
2009-05-11,28
2009-05-12,27
2009-05-13,26
2009-05-14,23
2009-05-15,21
2009-05-16,20
2009-05-17,20
2009-05-18,20
2009-05-19,21
2009-05-20,22
2009-05-21,22
2009-05-22,22
2009-05-23,23
2009-05-24,22
2009-05-25,21
2009-05-26,20
2009-05-27,20
2009-05-28,18
2009-05-29,17
2009-05-30,17
2009-05-31,19
2009-06-01,21
2009-06-02,23
2009-06-03,26
2009-06-04,27
2009-06-05,31
2009-06-06,31
2009-06-07,30
2009-06-08,29
2009-06-09,28
2009-06-10,27
2009-06-11,26
2009-06-12,26
2009-06-13,24
2009-06-14,24
2009-06-15,24
2009-06-16,24
2009-06-17,24
2009-06-18,24
2009-06-19,25
2009-06-20,24
2009-06-21,23
2009-06-22,23
2009-06-23,22
2009-06-24,22
2009-06-25,21
2009-06-26,21
2009-06-27,21
2009-06-28,21
2009-06-29,22
2009-06-30,22
2009-07-01,24
2009-07-02,23
2009-07-03,24
2009-07-04,25
2009-07-05,26
2009-07-06,27
2009-07-07,28
2009-07-08,31
2009-07-09,31
2009-07-10,32
2009-07-11,34
2009-07-12,38
2009-07-13,43
2009-07-14,48
2009-07-15,57
2009-07-16,63
2009-07-17,63
2009-07-18,73
2009-07-19,63
2009-07-20,58
2009-07-21,53
2009-07-22,50
2009-07-23,43
2009-07-24,42
2009-07-25,34
2009-07-26,33
2009-07-27,33
2009-07-28,33
2009-07-29,33
2009-07-30,34
2009-07-31,33
2009-08-01,34
2009-08-02,32
2009-08-03,32
2009-08-04,31
2009-08-05,31
2009-08-06,30
2009-08-07,31
2009-08-08,30
2009-08-09,29
2009-08-10,28
2009-08-11,28
2009-08-12,30
2009-08-13,27
2009-08-14,28
2009-08-15,26
2009-08-16,24
2009-08-17,23
2009-08-18,22
2009-08-19,21
2009-08-20,20
2009-08-21,19
2009-08-22,18
2009-08-23,19
2009-08-24,20
2009-08-25,21
2009-08-26,22
2009-08-27,23
2009-08-28,24
2009-08-29,26
2009-08-30,25
2009-08-31,26
2009-09-01,23
2009-09-02,22
2009-09-03,23
2009-09-04,20
2009-09-05,19
2009-09-06,19
2009-09-07,20
2009-09-08,21
2009-09-09,21
2009-09-10,22
2009-09-11,26
2009-09-12,24
2009-09-13,24
2009-09-14,24
2009-09-15,24
2009-09-16,25
2009-09-17,24
2009-09-18,24
2009-09-19,25
2009-09-20,24
2009-09-21,24
2009-09-22,24
2009-09-23,23
2009-09-24,25
2009-09-25,23
2009-09-26,23
2009-09-27,22
2009-09-28,22
2009-09-29,23
2009-09-30,22
2009-10-01,21
2009-10-02,21
2009-10-03,21
2009-10-04,21
2009-10-05,21
2009-10-06,22
2009-10-07,22
2009-10-08,23
2009-10-09,23
2009-10-10,24
2009-10-11,26
2009-10-12,28
2009-10-13,34
2009-10-14,32
2009-10-15,34
2009-10-16,38
2009-10-17,39
2009-10-18,36
2009-10-19,35
2009-10-20,35
2009-10-21,32
2009-10-22,32
2009-10-23,30
2009-10-24,29
2009-10-25,28
2009-10-26,28
2009-10-27,27
2009-10-28,29
2009-10-29,26
2009-10-30,26
2009-10-31,26
2009-11-01,25
2009-11-02,25
2009-11-03,25
2009-11-04,25
2009-11-05,26
2009-11-06,26
2009-11-07,25
2009-11-08,25
2009-11-09,26
2009-11-10,27
2009-11-11,28
2009-11-12,28
2009-11-13,31
2009-11-14,30
2009-11-15,29
2009-11-16,28
2009-11-17,28
2009-11-18,27
2009-11-19,28
2009-11-20,26
2009-11-21,28
2009-11-22,25
2009-11-23,24
2009-11-24,23
2009-11-25,22
2009-11-26,21
2009-11-27,20
2009-11-28,19
2009-11-29,20
2009-11-30,21
2009-12-01,23
2009-12-02,24
2009-12-03,26
2009-12-04,28
2009-12-05,29
2009-12-06,28
2009-12-07,27
2009-12-08,27
2009-12-09,26
2009-12-10,24
2009-12-11,24
2009-12-12,22
2009-12-13,21
2009-12-14,20
2009-12-15,20
2009-12-16,19
2009-12-17,19
2009-12-18,18
2009-12-19,18
2009-12-20,18
2009-12-21,18
2009-12-22,18
2009-12-23,18
2009-12-24,18
2009-12-25,18
2009-12-26,18
2009-12-27,18
2009-12-28,18
2009-12-29,18
2009-12-30,19
2009-12-31,19
2010-01-01,18
