Date,Deutsche Bank
2013-03-01,53
2013-03-02,52
2013-03-03,53
2013-03-04,55
2013-03-05,57
2013-03-06,61
2013-03-07,60
2013-03-08,64
2013-03-09,65
2013-03-10,63
2013-03-11,62
2013-03-12,61
2013-03-13,61
2013-03-14,59
2013-03-15,65
2013-03-16,60
2013-03-17,59
2013-03-18,60
2013-03-19,62
2013-03-20,68
2013-03-21,65
2013-03-22,70
2013-03-23,69
2013-03-24,67
2013-03-25,67
2013-03-26,70
2013-03-27,67
2013-03-28,67
2013-03-29,70
2013-03-30,67
2013-03-31,67
2013-04-01,67
2013-04-02,67
2013-04-03,71
2013-04-04,68
2013-04-05,71
2013-04-06,74
2013-04-07,69
2013-04-08,69
2013-04-09,71
2013-04-10,71
2013-04-11,71
2013-04-12,76
2013-04-13,77
2013-04-14,72
2013-04-15,72
2013-04-16,74
2013-04-17,72
2013-04-18,72
2013-04-19,75
2013-04-20,76
2013-04-21,72
2013-04-22,72
2013-04-23,73
2013-04-24,77
2013-04-25,80
2013-04-26,74
2013-04-27,81
2013-04-28,74
2013-04-29,73
2013-04-30,72
2013-05-01,83
2013-05-02,71
2013-05-03,76
2013-05-04,70
2013-05-05,69
2013-05-06,69
2013-05-07,69
2013-05-08,69
2013-05-09,74
2013-05-10,69
2013-05-11,73
2013-05-12,69
2013-05-13,70
2013-05-14,74
2013-05-15,71
2013-05-16,74
2013-05-17,72
2013-05-18,78
2013-05-19,76
2013-05-20,79
2013-05-21,83
2013-05-22,86
2013-05-23,90
2013-05-24,98
2013-05-25,106
2013-05-26,91
2013-05-27,85
2013-05-28,79
2013-05-29,77
2013-05-30,68
2013-05-31,67
2013-06-01,57
2013-06-02,58
2013-06-03,59
2013-06-04,64
2013-06-05,61
2013-06-06,66
2013-06-07,63
2013-06-08,65
2013-06-09,63
2013-06-10,62
2013-06-11,61
2013-06-12,63
2013-06-13,59
2013-06-14,58
2013-06-15,62
2013-06-16,56
2013-06-17,55
2013-06-18,54
2013-06-19,53
2013-06-20,53
2013-06-21,51
2013-06-22,54
2013-06-23,52
2013-06-24,53
2013-06-25,54
2013-06-26,59
2013-06-27,56
2013-06-28,57
