Date,Credit Suisse
2009-02-01,94
2009-02-02,92
2009-02-03,91
2009-02-04,89
2009-02-05,87
2009-02-06,85
2009-02-07,84
2009-02-08,84
2009-02-09,85
2009-02-10,86
2009-02-11,86
2009-02-12,87
2009-02-13,88
2009-02-14,89
2009-02-15,87
2009-02-16,86
2009-02-17,84
2009-02-18,83
2009-02-19,81
2009-02-20,80
2009-02-21,79
2009-02-22,80
2009-02-23,82
2009-02-24,83
2009-02-25,85
2009-02-26,86
2009-02-27,88
2009-02-28,89
2009-03-01,87
2009-03-02,84
2009-03-03,81
2009-03-04,79
2009-03-05,76
2009-03-06,74
2009-03-07,72
2009-03-08,74
2009-03-09,76
2009-03-10,78
2009-03-11,81
2009-03-12,83
2009-03-13,85
2009-03-14,88
2009-03-15,86
2009-03-16,85
2009-03-17,83
2009-03-18,81
2009-03-19,80
2009-03-20,78
2009-03-21,76
2009-03-22,77
2009-03-23,77
2009-03-24,78
2009-03-25,78
2009-03-26,79
2009-03-27,80
2009-03-28,81
2009-03-29,80
2009-05-03,86
2009-05-04,85
2009-05-05,84
2009-05-06,83
2009-05-07,82
2009-05-08,81
2009-05-09,80
2009-05-10,77
2009-05-11,75
2009-05-12,73
2009-05-13,70
2009-05-14,68
2009-05-15,66
2009-05-16,64
2009-05-17,64
2009-05-18,64
2009-05-19,64
2009-05-20,64
2009-05-21,64
2009-05-22,64
2009-05-23,64
2009-05-24,63
2009-05-25,62
2009-05-26,62
2009-05-27,61
2009-05-28,61
2009-05-29,60
2009-05-30,60
2009-05-31,61
2009-06-01,63
2009-06-02,65
2009-06-03,67
2009-06-04,68
2009-06-05,70
2009-06-06,72
2009-06-07,70
2009-06-08,69
2009-06-09,68
2009-06-10,66
2009-06-11,65
2009-06-12,64
2009-06-13,63
2009-06-14,65
2009-06-15,67
2009-06-16,70
2009-06-17,72
2009-06-18,74
2009-06-19,76
2009-06-20,79
2009-06-21,74
2009-06-22,68
2009-06-23,63
2009-06-24,58
2009-06-25,53
2009-06-26,48
2009-06-27,44
2009-06-28,47
2009-06-29,50
2009-06-30,54
2009-07-01,57
2009-07-02,61
2009-07-03,64
2009-07-04,68
2009-07-05,71
2009-07-06,74
2009-07-07,77
2009-07-08,81
2009-07-09,84
2009-07-10,87
2009-07-11,90
2009-07-12,89
2009-07-13,88
2009-07-14,87
2009-07-15,86
2009-07-16,85
2009-07-17,84
2009-07-18,84
2009-07-19,84
2009-07-20,84
2009-07-21,84
2009-07-22,85
2009-07-23,85
2009-07-24,85
2009-07-25,85
2009-07-26,82
2009-08-02,69
2009-08-03,71
2009-08-04,73
2009-08-05,75
2009-08-06,77
2009-08-07,79
2009-08-08,81
2009-08-09,77
2009-08-10,74
2009-08-11,70
2009-08-12,66
2009-08-13,63
2009-08-14,59
2009-08-15,56
2009-08-16,57
2009-08-17,57
2009-08-18,58
2009-08-19,59
2009-08-20,60
2009-08-21,61
2009-08-22,62
2009-08-23,64
2009-08-24,67
2009-08-25,70
2009-08-26,72
2009-08-27,75
2009-08-28,78
2009-08-29,81
2009-08-30,81
2009-08-31,81
2009-09-01,81
2009-09-02,82
2009-09-03,82
2009-09-04,82
2009-09-05,83
2009-09-06,85
2009-09-07,86
2009-09-08,88
2009-09-09,90
2009-09-10,92
2009-09-11,94
2009-09-12,96
2009-09-13,94
2009-09-14,92
2009-09-15,91
2009-09-16,89
2009-09-17,87
2009-09-18,85
2009-09-19,84
2009-09-20,81
2009-09-21,77
2009-09-22,74
2009-09-23,71
2009-09-24,68
2009-09-25,65
2009-09-26,62
2009-09-27,63
2009-09-28,64
2009-09-29,65
2009-09-30,67
2009-10-01,68
2009-10-02,69
2009-10-03,71
2009-10-04,70
2009-10-05,70
2009-10-06,70
2009-10-07,69
2009-10-08,69
2009-10-09,69
2009-10-10,69
2009-10-11,71
2009-10-12,74
2009-10-13,76
2009-10-14,78
2009-10-15,81
2009-10-16,83
2009-10-17,86
2009-10-18,86
2009-10-19,87
2009-10-20,87
2009-10-21,88
2009-10-22,88
2009-10-23,89
2009-10-24,89
2009-10-25,87
2009-11-01,74
2009-11-02,73
2009-11-03,72
2009-11-04,72
2009-11-05,71
2009-11-06,70
2009-11-07,70
2009-11-08,71
2009-11-09,72
2009-11-10,73
2009-11-11,74
2009-11-12,77
2009-11-13,76
2009-11-14,77
2009-11-15,77
2009-11-16,78
2009-11-17,79
2009-11-18,80
2009-11-19,81
2009-11-20,82
2009-11-21,83
2009-11-22,79
2009-11-23,75
2009-11-24,72
2009-11-25,69
2009-11-26,65
2009-11-27,61
2009-11-28,58
2009-11-29,60
2009-11-30,62
2009-12-01,65
2009-12-02,67
2009-12-03,70
2009-12-04,72
2009-12-05,75
2009-12-06,74
2009-12-07,74
2009-12-08,74
2009-12-09,73
2009-12-10,72
2009-12-11,72
2009-12-12,73
2009-12-13,71
2009-12-14,71
2009-12-15,71
2009-12-16,71
2009-12-17,71
2009-12-18,71
2009-12-19,71
2009-12-20,67
2009-12-21,63
2009-12-22,59
2009-12-23,55
2009-12-24,51
2009-12-25,47
2009-12-26,44
2009-12-27,45
2009-12-28,46
2009-12-29,47
2009-12-30,49
2009-12-31,50
2010-01-01,51
2010-01-02,53
2010-01-03,55
2010-01-04,57
2010-01-05,59
2010-01-06,61
2010-01-07,63
2010-01-08,65
2010-01-09,67
2010-01-10,68
2010-01-11,69
2010-01-12,70
2010-01-13,73
2010-01-14,72
2010-01-15,73
2010-01-16,75
2010-01-17,75
2010-01-18,75
2010-01-19,75
2010-01-20,75
2010-01-21,76
2010-01-22,75
2010-01-23,76
2010-01-24,75
2010-01-25,74
2010-01-26,73
2010-01-27,72
2010-01-28,71
2010-01-29,70
2010-01-30,69
2010-01-31,70
2010-02-01,71
2010-02-02,73
2010-02-03,74
2010-02-04,80
2010-02-05,77
2010-02-06,79
2010-02-07,80
2010-02-08,81
2010-02-09,83
2010-02-10,87
2010-02-11,86
2010-02-12,87
2010-02-13,91
2010-02-14,89
2010-02-15,90
2010-02-16,91
2010-02-17,92
2010-02-18,92
2010-02-19,93
2010-02-20,95
2010-02-21,91
2010-02-22,89
2010-02-23,87
2010-02-24,93
2010-02-25,83
2010-02-26,81
2010-02-27,79
2010-02-28,77
2010-03-01,75
2010-03-02,74
2010-03-03,72
2010-03-04,71
2010-03-05,70
2010-03-06,68
2010-03-07,66
2010-03-08,64
2010-03-09,65
2010-03-10,61
2010-03-11,60
2010-03-12,58
2010-03-13,57
2010-03-14,59
2010-03-15,61
2010-03-16,64
2010-03-17,66
2010-03-18,69
2010-03-19,73
2010-03-20,74
2010-03-21,72
2010-03-22,70
2010-03-23,68
2010-03-24,66
2010-03-25,64
2010-03-26,62
2010-03-27,60
2010-03-28,61
2010-03-29,63
2010-03-30,64
2010-03-31,66
2010-05-01,60
2010-05-02,62
2010-05-03,65
2010-05-04,68
2010-05-05,71
2010-05-06,81
2010-05-07,77
2010-05-08,80
2010-05-09,79
2010-05-10,79
2010-05-11,79
2010-05-12,78
2010-05-13,78
2010-05-14,78
2010-05-15,78
2010-05-16,78
2010-05-17,78
2010-05-18,79
2010-05-19,79
2010-05-20,81
2010-05-21,79
2010-05-22,80
2010-05-23,77
2010-05-24,75
2010-05-25,73
2010-05-26,70
2010-05-27,67
2010-05-28,65
2010-05-29,63
2010-05-30,65
2010-05-31,67
2010-06-01,71
2010-06-02,72
2010-06-03,74
2010-06-04,76
2010-06-05,79
2010-06-06,75
2010-06-07,71
2010-06-08,68
2010-06-09,66
2010-06-10,61
2010-06-11,57
2010-06-12,54
2010-06-13,54
2010-06-14,55
2010-06-15,55
2010-06-16,56
2010-06-17,56
2010-06-18,57
2010-06-19,58
2010-06-20,58
2010-06-21,58
2010-06-22,58
2010-06-23,58
2010-06-24,58
2010-06-25,58
2010-06-26,59
2010-06-27,57
2010-06-28,56
2010-06-29,55
2010-06-30,53
2010-07-01,52
2010-07-02,51
2010-07-03,50
2010-07-04,55
2010-07-05,60
2010-07-06,65
2010-07-07,71
2010-07-08,76
2010-07-09,81
2010-07-10,88
2010-07-11,84
2010-07-12,81
2010-07-13,78
2010-07-14,76
2010-07-15,73
2010-07-16,70
2010-07-17,68
2010-07-18,68
2010-07-19,68
2010-07-20,72
2010-07-21,69
2010-07-22,69
2010-07-23,74
2010-07-24,70
2010-07-25,68
2010-07-26,66
2010-07-27,66
2010-07-28,63
2010-07-29,62
2010-07-30,60
2010-07-31,59
2010-08-01,59
2010-08-02,59
2010-08-03,59
2010-08-04,59
2010-08-05,59
2010-08-06,59
2010-08-07,59
2010-08-08,58
2010-08-09,57
2010-08-10,56
2010-08-11,55
2010-08-12,54
2010-08-13,53
2010-08-14,52
2010-08-15,53
2010-08-16,55
