Date,Wachovia
2007-07-24,6
2007-07-25,6
2007-07-26,6
2007-07-27,6
2007-07-28,6
2007-07-29,6
2007-07-30,7
2007-07-31,8
2007-08-01,8
2007-08-02,9
2007-08-03,10
2007-08-04,11
2007-08-05,11
2007-08-06,11
2007-08-07,11
2007-08-08,11
2007-08-09,11
2007-08-10,11
2007-08-11,11
2007-08-12,11
2007-08-13,11
2007-08-14,11
2007-08-15,11
2007-08-16,11
2007-08-17,12
2007-08-18,12
2007-08-19,11
2007-08-20,10
2007-08-21,9
2007-08-22,8
2007-08-23,7
2007-08-24,6
2007-08-25,6
2007-08-26,6
2007-09-02,10
2007-09-03,13
2007-09-04,9
2007-09-05,9
2007-09-06,8
2007-09-07,8
2007-09-08,8
2007-09-09,8
2007-09-10,8
2007-09-11,8
2007-09-12,8
2007-09-13,8
2007-09-14,8
2007-09-15,8
2007-09-16,8
2007-09-17,8
2007-09-18,8
2007-09-19,8
2007-09-20,8
2007-09-21,8
2007-09-22,8
2007-09-23,8
2007-09-24,8
2007-09-25,8
2007-09-26,8
2007-09-27,8
2007-09-28,8
2007-09-29,8
2007-09-30,7
2007-10-01,7
2007-10-02,6
2007-10-03,6
2007-10-04,5
2007-10-05,5
2007-10-06,5
2007-10-07,5
2007-10-08,5
2007-10-09,5
2007-10-10,5
2007-10-11,5
2007-10-12,5
2007-10-13,6
2007-10-14,6
2007-10-15,7
2007-10-16,7
2007-10-17,8
2007-10-18,8
2007-10-19,9
2007-10-20,10
2007-10-21,10
2007-10-22,10
2007-10-23,10
2007-10-24,10
2007-10-25,10
2007-10-26,10
2007-10-27,10
2007-10-28,9
2007-10-29,9
2007-10-30,9
2007-10-31,8
2007-11-01,8
2007-11-02,8
2007-11-03,8
2007-11-04,8
2007-11-05,8
2007-11-06,8
2007-11-07,8
2007-11-08,8
2007-11-09,8
2007-11-10,8
2007-11-11,8
2007-11-12,8
2007-11-13,9
2007-11-14,9
2007-11-15,10
2007-11-16,10
2007-11-17,11
2007-11-18,10
2007-11-19,9
2007-11-20,8
2007-11-21,8
2007-11-22,7
2007-11-23,6
2007-11-24,6
2007-11-25,6
2007-12-02,7
2007-12-03,7
2007-12-04,7
2007-12-05,6
2007-12-06,6
2007-12-07,6
2007-12-08,6
2007-12-09,6
2007-12-10,6
2007-12-11,7
2007-12-12,7
2007-12-13,8
2007-12-14,8
2007-12-15,9
2007-12-16,9
2007-12-17,9
2007-12-18,9
2007-12-19,9
2007-12-20,9
2007-12-21,9
2007-12-22,9
2007-12-23,9
2007-12-24,9
2007-12-25,10
2007-12-26,10
2007-12-27,11
2007-12-28,11
2007-12-29,12
2007-12-30,11
2007-12-31,11
2008-01-01,11
2008-01-02,11
2008-01-03,11
2008-01-04,11
2008-01-05,11
2008-01-06,10
2008-01-07,10
2008-01-08,10
2008-01-09,9
2008-01-10,9
2008-01-11,9
2008-01-12,9
2008-01-13,8
2008-01-14,7
2008-01-15,7
2008-01-16,6
2008-01-17,6
2008-01-18,5
2008-01-19,5
2008-01-20,5
2008-01-21,6
2008-01-22,6
2008-01-23,7
2008-01-24,7
2008-01-25,8
2008-01-26,9
2008-01-27,9
2008-01-28,10
2008-01-29,11
2008-01-30,12
2008-01-31,13
2008-02-01,14
2008-02-02,15
2008-02-03,14
2008-02-04,13
2008-02-05,12
2008-02-06,11
2008-02-07,10
2008-02-08,9
2008-02-09,8
2008-02-10,8
2008-02-11,9
2008-02-12,10
2008-02-13,11
2008-02-14,12
2008-02-15,13
2008-02-16,14
2008-02-17,13
2008-02-18,12
2008-02-19,11
2008-02-20,10
2008-02-21,9
2008-02-22,8
2008-02-23,7
2008-02-24,6
2008-03-02,7
2008-03-03,8
2008-03-04,9
2008-03-05,10
2008-03-06,11
2008-03-07,12
2008-03-08,13
2008-03-09,12
2008-03-10,11
2008-03-11,11
2008-03-12,10
2008-03-13,10
2008-03-14,9
2008-03-15,9
2008-03-16,9
2008-03-17,9
2008-03-18,9
2008-03-19,9
2008-03-20,9
2008-03-21,9
2008-03-22,10
2008-03-23,9
2008-03-24,9
2008-03-25,9
2008-03-26,8
2008-03-27,8
2008-03-28,8
2008-03-29,8
2008-03-30,8
2008-03-31,9
2008-04-01,9
2008-04-02,10
2008-04-03,11
2008-04-04,11
2008-04-05,12
2008-04-06,11
2008-04-07,10
2008-04-08,9
2008-04-09,9
2008-04-10,8
2008-04-11,7
2008-04-12,7
2008-04-13,8
2008-04-14,9
2008-04-15,10
2008-04-16,11
2008-04-17,12
2008-04-18,13
2008-04-19,15
2008-04-20,14
2008-04-21,13
2008-04-22,13
2008-04-23,12
2008-04-24,11
2008-04-25,10
2008-04-26,10
2008-04-27,10
2008-04-28,10
2008-04-29,10
2008-04-30,10
2008-05-01,10
2008-05-02,10
2008-05-03,10
2008-05-04,10
2008-05-05,10
2008-05-06,10
2008-05-07,10
2008-05-08,10
2008-05-09,10
2008-05-10,10
2008-05-11,10
2008-05-12,10
2008-05-13,10
2008-05-14,10
2008-05-15,10
2008-05-16,10
2008-05-17,11
2008-05-18,10
2008-05-19,10
2008-05-20,10
2008-05-21,9
2008-05-22,9
2008-05-23,9
2008-05-24,9
2008-05-25,8
2008-06-01,7
2008-06-02,7
2008-06-03,7
2008-06-04,8
2008-06-05,8
2008-06-06,8
2008-06-07,9
2008-06-08,9
2008-06-09,9
2008-06-10,9
2008-06-11,10
2008-06-12,10
2008-06-13,10
2008-06-14,11
2008-06-15,11
2008-06-16,11
2008-06-17,11
2008-06-18,11
2008-06-19,11
2008-06-20,11
2008-06-21,12
2008-06-22,12
2008-06-23,12
2008-06-24,12
2008-06-25,12
2008-06-26,12
2008-06-27,12
2008-06-28,12
2008-06-29,11
2008-06-30,11
2008-07-01,11
2008-07-02,10
2008-07-03,10
2008-07-04,10
2008-07-05,10
2008-07-06,10
2008-07-07,10
2008-07-08,10
2008-07-09,10
2008-07-10,10
2008-07-11,10
2008-07-12,11
2008-07-13,12
2008-07-14,14
2008-07-15,16
2008-07-16,17
2008-07-17,19
2008-07-18,21
2008-07-19,23
2008-07-20,23
2008-07-21,24
2008-07-22,25
2008-07-23,25
2008-07-24,26
2008-07-25,27
2008-07-26,27
2008-07-27,26
2008-07-28,23
2008-07-29,21
2008-07-30,19
2008-07-31,17
2008-08-01,15
2008-08-02,14
2008-08-03,13
2008-08-04,12
2008-08-05,11
2008-08-06,11
2008-08-07,10
2008-08-08,9
2008-08-09,9
2008-08-10,9
2008-08-11,9
2008-08-12,9
2008-08-13,9
2008-08-14,9
2008-08-15,9
2008-08-16,10
2008-08-17,9
2008-08-18,9
2008-08-19,9
2008-08-20,8
2008-08-21,8
2008-08-22,8
2008-08-23,8
2008-08-24,8
2008-08-25,8
2008-08-26,8
2008-08-27,8
2008-08-28,8
2008-08-29,8
2008-08-30,8
2008-08-31,7
2008-09-01,7
2008-09-02,7
2008-09-03,7
2008-09-04,7
2008-09-05,7
2008-09-06,7
2008-09-07,7
2008-09-08,8
2008-09-09,8
2008-09-10,9
2008-09-11,9
2008-09-12,10
2008-09-13,11
2008-09-14,13
2008-09-15,15
2008-09-16,17
2008-09-17,21
2008-09-18,22
2008-09-19,24
2008-09-20,29
2008-09-21,26
2008-09-22,26
2008-09-23,26
2008-09-24,26
2008-09-25,27
2008-09-26,26
2008-09-27,27
2008-09-28,36
2008-09-29,47
2008-09-30,63
2008-10-01,75
2008-10-02,86
2008-10-03,89
2008-10-04,113
2008-10-05,91
2008-10-06,82
2008-10-07,74
2008-10-08,65
2008-10-09,59
2008-10-10,47
2008-10-11,38
2008-10-12,35
2008-10-13,32
2008-10-14,32
2008-10-15,28
2008-10-16,25
2008-10-17,22
2008-10-18,20
2008-10-19,19
2008-10-20,18
2008-10-21,17
2008-10-22,16
2008-10-23,15
2008-10-24,14
2008-10-25,14
2008-10-26,13
2008-10-27,13
2008-10-28,12
2008-10-29,12
2008-10-30,11
2008-10-31,11
2008-11-01,11
2008-11-02,11
2008-11-03,11
2008-11-04,12
2008-11-05,12
2008-11-06,13
2008-11-07,13
2008-11-08,14
2008-11-09,12
2008-11-10,11
2008-11-11,10
2008-11-12,9
2008-11-13,8
2008-11-14,7
2008-11-15,6
2008-11-16,6
2008-11-17,6
2008-11-18,6
2008-11-19,6
2008-11-20,6
2008-11-21,6
2008-11-22,7
2008-11-23,7
2008-11-24,7
2008-11-25,7
2008-11-26,7
2008-11-27,7
2008-11-28,7
2008-11-29,7
2008-11-30,7
2008-12-07,10
2008-12-08,10
2008-12-09,10
2008-12-10,10
2008-12-11,10
2008-12-12,10
2008-12-13,10
2008-12-14,9
2008-12-15,9
2008-12-16,9
2008-12-17,8
2008-12-18,8
2008-12-19,8
2008-12-20,8
2008-12-21,8
2008-12-22,8
2008-12-23,8
2008-12-24,8
2008-12-25,8
2008-12-26,8
2008-12-27,8
2008-12-28,8
2008-12-29,8
2008-12-30,8
2008-12-31,8
2009-01-01,8
2009-01-02,8
2009-01-03,8
2009-01-04,8
2009-01-05,8
2009-01-06,8
2009-01-07,8
2009-01-08,8
2009-01-09,8
2009-01-10,8
2009-01-11,8
2009-01-12,8
2009-01-13,8
2009-01-14,9
2009-01-15,9
2009-01-16,9
2009-01-17,10
2009-01-18,9
2009-01-19,9
2009-01-20,9
2009-01-21,8
2009-01-22,8
2009-01-23,8
2009-01-24,8
2009-01-25,8
2009-01-26,8
2009-01-27,8
2009-01-28,8
2009-01-29,8
2009-01-30,8
2009-01-31,8
2009-02-01,8
2009-02-02,8
2009-02-03,8
2009-02-04,8
2009-02-05,8
2009-02-06,8
2009-02-07,8
2009-02-08,7
2009-02-09,7
2009-02-10,7
2009-02-11,6
2009-02-12,6
2009-02-13,6
2009-02-14,6
2009-02-15,6
2009-02-16,6
2009-02-17,6
2009-02-18,6
2009-02-19,6
2009-02-20,6
2009-02-21,6
2009-02-22,6
