Date,Deutsche Bank
2007-07-01,30
2007-07-02,31
2007-07-03,32
2007-07-04,32
2007-07-05,33
2007-07-06,33
2007-07-07,34
2007-07-08,34
2007-07-09,33
2007-07-10,33
2007-07-11,33
2007-07-12,33
2007-07-13,33
2007-07-14,33
2007-07-15,31
2007-07-16,30
2007-07-17,29
2007-07-18,28
2007-07-19,27
2007-07-20,26
2007-07-21,25
2007-07-22,25
2007-07-23,26
2007-07-24,26
2007-07-25,27
2007-07-26,27
2007-07-27,28
2007-07-28,29
2007-07-29,30
2007-07-30,32
2007-07-31,33
2007-08-01,35
2007-08-02,36
2007-08-03,38
2007-08-04,40
2007-08-05,39
2007-08-06,38
2007-08-07,38
2007-08-08,37
2007-08-09,37
2007-08-10,36
2007-08-11,36
2007-08-12,38
2007-08-13,40
2007-08-14,42
2007-08-15,44
2007-08-16,46
2007-08-17,48
2007-08-18,50
2007-08-19,46
2007-08-20,42
2007-08-21,38
2007-08-22,34
2007-08-23,30
2007-08-24,26
2007-08-25,23
2007-08-26,24
2007-08-27,25
2007-08-28,26
2007-08-29,27
2007-08-30,28
2007-08-31,29
2007-09-01,30
2007-09-02,31
2007-09-03,32
2007-09-04,33
2007-09-05,34
2007-09-06,35
2007-09-07,36
2007-09-08,37
2007-09-09,36
2007-09-10,35
2007-09-11,34
2007-09-12,34
2007-09-13,33
2007-09-14,32
2007-09-15,32
2007-09-16,31
2007-09-17,31
2007-09-18,30
2007-09-19,30
2007-09-20,29
2007-09-21,29
2007-09-22,29
2007-09-23,31
2007-09-24,34
2007-09-25,36
2007-09-26,38
2007-09-27,41
2007-09-28,43
2007-09-29,46
2007-09-30,44
2007-10-07,30
2007-10-08,29
2007-10-09,28
2007-10-10,27
2007-10-11,26
2007-10-12,25
2007-10-13,24
2007-10-14,25
2007-10-15,27
2007-10-16,28
2007-10-17,30
2007-10-18,31
2007-10-19,33
2007-10-20,35
2007-10-21,35
2007-10-22,35
2007-10-23,36
2007-10-24,36
2007-10-25,37
2007-10-26,37
2007-10-27,38
2007-10-28,38
2007-10-29,38
2007-10-30,38
2007-10-31,38
2007-11-01,38
2007-11-02,38
2007-11-03,39
2007-11-04,38
2007-11-05,37
2007-11-06,37
2007-11-07,36
2007-11-08,35
2007-11-09,35
2007-11-10,34
2007-11-11,33
2007-11-12,32
2007-11-13,31
2007-11-14,30
2007-11-15,29
2007-11-16,28
2007-11-17,28
2007-11-18,29
2007-11-19,31
2007-11-20,33
2007-11-21,35
2007-11-22,36
2007-11-23,38
2007-11-24,40
2007-11-25,39
2007-11-26,37
2007-11-27,36
2007-11-28,35
2007-11-29,34
2007-11-30,33
2007-12-01,32
2007-12-02,32
2007-12-03,32
2007-12-04,32
2007-12-05,32
2007-12-06,32
2007-12-07,32
2007-12-08,32
2007-12-09,31
2007-12-10,29
2007-12-11,28
2007-12-12,27
2007-12-13,26
2007-12-14,25
2007-12-15,24
2007-12-16,25
2007-12-17,26
2007-12-18,27
2007-12-19,28
2007-12-20,29
2007-12-21,30
2007-12-22,32
2007-12-23,31
2007-12-24,31
2007-12-25,31
2007-12-26,31
2007-12-27,31
2007-12-28,31
2007-12-29,31
2007-12-30,31
2008-01-01,32
2008-01-02,32
2008-01-03,33
2008-01-04,33
2008-01-05,34
2008-01-06,33
2008-01-07,33
2008-01-08,33
2008-01-09,33
2008-01-10,33
2008-01-11,33
2008-01-12,33
2008-01-13,32
2008-01-14,33
2008-01-15,30
2008-01-16,29
2008-01-17,28
2008-01-18,27
2008-01-19,27
2008-01-20,32
2008-01-21,37
2008-01-22,42
2008-01-23,50
2008-01-24,54
2008-01-25,57
2008-01-26,62
2008-01-27,58
2008-01-28,55
2008-01-29,54
2008-01-30,49
2008-01-31,46
2008-02-01,43
2008-02-02,41
2008-02-03,40
2008-02-04,40
2008-02-05,40
2008-02-06,41
2008-02-07,41
2008-02-08,41
2008-02-09,42
2008-02-10,40
2008-02-11,38
2008-02-12,37
2008-02-13,35
2008-02-14,34
2008-02-15,34
2008-02-16,31
2008-02-17,31
2008-02-18,32
2008-02-19,33
2008-02-20,33
2008-02-21,33
2008-02-22,34
2008-02-23,35
2008-02-24,35
2008-02-25,36
2008-02-26,36
2008-02-27,37
2008-02-28,37
2008-02-29,38
2008-03-01,39
2008-03-02,39
2008-03-03,40
2008-03-04,39
2008-03-05,39
2008-03-06,39
2008-03-07,39
2008-03-08,39
2008-03-09,38
2008-03-10,37
2008-03-11,37
2008-03-12,37
2008-03-13,35
2008-03-14,34
2008-03-15,34
2008-03-16,34
2008-03-17,34
2008-03-18,34
2008-03-19,35
2008-03-20,35
2008-03-21,35
2008-03-22,36
2008-03-23,35
2008-03-24,34
2008-03-25,33
2008-03-26,32
2008-03-27,31
2008-03-28,30
2008-03-29,29
2008-03-30,29
2008-03-31,29
2008-04-01,29
2008-04-02,30
2008-04-03,29
2008-04-04,29
2008-04-05,30
2008-04-06,30
2008-04-07,30
2008-04-08,30
2008-04-09,30
2008-04-10,30
2008-04-11,32
2008-04-12,31
2008-04-13,32
2008-04-14,33
2008-04-15,34
2008-04-16,37
2008-04-17,36
2008-04-18,37
2008-04-19,38
2008-04-20,37
2008-04-21,36
2008-04-22,35
2008-04-23,34
2008-04-24,34
2008-04-25,32
2008-04-26,31
2008-04-27,30
2008-04-28,29
2008-04-29,29
2008-04-30,28
2008-05-01,28
2008-05-02,27
2008-05-03,27
2008-05-04,27
