Date,UBS Securities
2007-04-01,28
2007-04-02,30
2007-04-03,35
2007-04-04,33
2007-04-05,35
2007-04-06,37
2007-04-07,42
2007-04-08,46
2007-04-09,54
2007-04-10,62
2007-04-11,70
2007-04-12,77
2007-04-13,87
2007-04-14,105
2007-04-15,92
2007-04-16,91
2007-04-17,94
2007-04-18,89
2007-04-19,88
2007-04-20,88
2007-04-21,93
2007-04-22,83
2007-04-23,80
2007-04-24,80
2007-04-25,80
2007-04-26,71
2007-04-27,70
2007-04-28,68
2007-04-29,61
2007-04-30,57
2007-05-01,57
2007-05-02,48
2007-05-03,43
2007-05-04,39
2007-05-05,35
2007-05-06,38
2007-05-07,35
2007-05-08,36
2007-05-09,36
2007-05-10,40
2007-05-11,37
2007-05-12,38
2007-05-13,39
2007-05-14,40
2007-05-15,45
2007-05-16,43
2007-05-17,44
2007-05-18,45
2007-05-19,47
2007-05-20,52
2007-05-21,58
2007-05-22,67
2007-05-23,69
2007-05-24,75
2007-05-25,81
2007-05-26,97
2007-05-27,88
2007-05-28,90
2007-05-29,96
2007-05-30,98
2007-05-31,96
2007-06-01,98
2007-06-02,111
2007-06-03,99
2007-06-04,94
2007-06-05,94
2007-06-06,89
2007-06-07,87
2007-06-08,84
2007-06-09,94
2007-06-10,82
2007-06-11,83
2007-06-12,86
2007-06-13,85
2007-06-14,86
2007-06-15,87
2007-06-16,96
2007-06-17,86
2007-06-18,84
2007-06-19,82
2007-06-20,84
2007-06-21,79
2007-06-22,78
2007-06-23,81
2007-06-24,75
2007-06-25,75
2007-06-26,75
2007-06-27,76
2007-06-28,83
2007-06-29,76
2007-06-30,81
2007-07-01,79
2007-07-02,81
2007-07-03,83
2007-07-04,85
2007-07-05,88
2007-07-06,89
2007-07-07,98
2007-07-08,92
2007-07-09,93
2007-07-10,94
2007-07-11,99
2007-07-12,97
2007-07-13,106
2007-07-14,107
2007-07-15,94
2007-07-16,88
2007-07-17,83
2007-07-18,77
2007-07-19,76
2007-07-20,66
2007-07-21,64
2007-07-22,62
2007-07-23,64
2007-07-24,69
2007-07-25,67
2007-07-26,68
2007-07-27,71
2007-07-28,76
2007-07-29,75
2007-07-30,72
2007-07-31,76
2007-08-01,73
2007-08-02,73
2007-08-03,73
2007-08-04,84
2007-08-05,75
2007-08-06,72
2007-08-07,74
2007-08-08,74
2007-08-09,69
2007-08-10,68
2007-08-11,77
2007-08-12,67
2007-08-13,66
2007-08-14,65
2007-08-15,64
2007-08-16,63
2007-08-17,62
2007-08-18,63
2007-08-19,62
2007-08-20,64
2007-08-21,66
2007-08-22,67
2007-08-23,70
2007-08-24,71
2007-08-25,76
2007-08-26,74
2007-08-27,70
2007-08-28,68
2007-08-29,73
2007-08-30,65
2007-08-31,64
2007-09-01,68
2007-09-02,65
2007-09-03,67
2007-09-04,69
2007-09-05,75
2007-09-06,74
2007-09-07,75
2007-09-08,84
2007-09-09,83
2007-09-10,73
2007-09-11,71
2007-09-12,69
2007-09-13,68
2007-09-14,64
2007-09-15,65
2007-09-16,67
2007-09-17,64
2007-09-18,65
2007-09-19,66
2007-09-20,69
2007-09-21,68
2007-09-22,76
2007-09-23,69
2007-09-24,67
2007-09-25,68
2007-09-26,64
2007-09-27,62
2007-09-28,62
2007-09-29,60
2007-09-30,61
2007-10-01,52
2007-10-02,48
2007-10-03,44
2007-10-04,40
2007-10-05,36
2007-10-06,32
2007-10-07,36
2007-10-08,41
2007-10-09,46
2007-10-10,50
2007-10-11,56
2007-10-12,62
2007-10-13,66
2007-10-14,66
2007-10-15,61
2007-10-16,59
2007-10-17,58
2007-10-18,61
2007-10-19,54
2007-10-20,55
2007-10-21,51
2007-10-22,49
2007-10-23,48
2007-10-24,45
2007-10-25,46
2007-10-26,41
2007-10-27,43
2007-10-28,40
2007-10-29,40
2007-10-30,42
2007-10-31,41
2007-11-01,44
2007-11-02,45
2007-11-03,43
2007-11-04,43
2007-11-05,40
2007-11-06,39
2007-11-07,37
2007-11-08,35
2007-11-09,35
2007-11-10,33
2007-11-11,32
2007-11-12,32
2007-11-13,34
2007-11-14,31
2007-11-15,31
2007-11-16,33
2007-11-17,31
2007-11-18,31
2007-11-19,31
2007-11-20,31
2007-11-21,31
2007-11-22,31
2007-11-23,31
2007-11-24,33
2007-11-25,30
2007-11-26,29
2007-11-27,28
2007-11-28,28
2007-11-29,26
2007-11-30,25
2007-12-01,24
2007-12-02,25
2007-12-03,27
