Date,UBS Securities
2010-12-11,69
2010-12-12,62
2010-12-13,62
2010-12-14,62
2010-12-15,68
2010-12-16,62
2010-12-17,62
2010-12-18,62
2010-12-19,63
2010-12-20,64
2010-12-21,66
2010-12-22,69
2010-12-23,69
2010-12-24,75
2010-12-25,72
2010-12-26,68
2010-12-27,65
2010-12-28,62
2010-12-29,59
2010-12-30,56
2010-12-31,52
2011-01-01,49
2011-01-02,52
2011-01-03,56
2011-01-04,59
2011-01-05,70
2011-01-06,66
2011-01-07,75
2011-01-08,74
2011-01-09,73
2011-01-10,73
2011-01-11,73
2011-01-12,73
2011-01-13,73
2011-01-14,75
2011-01-15,79
2011-01-16,72
2011-01-17,72
2011-01-18,72
2011-01-19,72
2011-01-20,73
2011-01-21,72
2011-01-22,74
2011-01-23,71
2011-01-24,70
2011-01-25,69
2011-01-26,72
2011-01-27,70
2011-01-28,68
2011-01-29,67
2011-01-30,65
2011-01-31,64
2011-02-01,66
2011-02-02,62
2011-02-03,60
2011-02-04,59
2011-02-05,58
2011-02-06,61
2011-02-07,65
2011-02-08,68
2011-02-09,76
2011-02-10,77
2011-02-11,81
2011-02-12,83
2011-02-13,81
2011-02-14,79
2011-02-15,78
2011-02-16,77
2011-02-17,75
2011-02-18,81
2011-02-19,72
2011-02-20,70
2011-02-21,68
2011-02-22,67
2011-02-23,67
2011-02-24,67
2011-02-25,62
2011-02-26,63
2011-02-27,60
2011-02-28,59
2011-03-01,58
2011-03-02,58
2011-03-03,59
2011-03-04,56
2011-03-05,56
2011-03-06,57
2011-03-07,58
2011-03-08,59
2011-03-09,63
2011-03-10,63
2011-03-11,62
2011-03-12,65
2011-03-13,61
2011-03-14,58
2011-03-15,56
2011-03-16,55
2011-03-17,51
2011-03-18,48
2011-03-19,46
2011-03-20,48
2011-03-21,50
2011-03-22,52
2011-03-23,56
2011-03-24,56
2011-03-25,62
2011-03-26,61
2011-03-27,60
2011-03-28,59
2011-03-29,60
2011-03-30,61
2011-03-31,57
2011-04-01,57
2011-04-02,56
2011-04-03,58
2011-04-04,60
2011-04-05,62
2011-04-06,67
2011-04-07,66
2011-04-08,68
2011-04-09,73
2011-04-10,68
2011-04-11,65
2011-04-12,63
2011-04-13,62
2011-04-14,57
2011-04-15,59
2011-04-16,52
2011-04-17,53
2011-04-18,55
2011-04-19,56
2011-04-20,59
2011-04-21,65
2011-04-22,61
2011-04-23,63
2011-04-24,63
2011-04-25,64
2011-04-26,64
2011-04-27,70
2011-04-28,65
2011-04-29,66
2011-04-30,70
2011-05-01,66
2011-05-02,66
2011-05-03,69
2011-05-04,65
2011-05-05,68
2011-05-06,64
2011-05-07,64
2011-05-08,63
2011-05-09,63
2011-05-10,63
2011-05-11,67
2011-05-12,61
2011-05-13,63
2011-05-14,61
2011-05-15,59
2011-05-16,57
2011-05-17,60
2011-05-18,54
2011-05-19,55
2011-05-20,50
2011-05-21,49
2011-05-22,50
2011-05-23,51
2011-05-24,52
2011-05-25,54
2011-05-26,55
2011-05-27,59
2011-05-28,60
2011-05-29,56
2011-05-30,54
2011-05-31,52
2011-06-01,50
2011-06-02,48
2011-06-03,50
2011-06-04,45
2011-06-05,44
2011-06-06,43
2011-06-07,42
2011-06-08,41
2011-06-09,41
2011-06-10,39
2011-06-11,38
2011-06-12,39
2011-06-13,41
2011-06-14,42
2011-06-15,47
2011-06-16,45
2011-06-17,47
2011-06-18,49
2011-06-19,49
2011-06-20,49
2011-06-21,49
2011-06-22,52
2011-06-23,49
2011-06-24,51
2011-06-25,49
2011-06-26,49
2011-06-27,49
2011-06-28,49
2011-06-29,49
2011-06-30,49
2011-07-01,49
2011-07-02,50
2011-07-03,51
2011-07-04,52
2011-07-05,57
2011-07-06,55
2011-07-07,56
2011-07-08,65
2011-07-09,59
2011-07-10,57
2011-07-11,56
2011-07-12,55
2011-07-13,58
2011-07-14,53
2011-07-15,53
2011-07-16,51
2011-07-17,51
2011-07-18,52
2011-07-19,53
2011-07-20,53
2011-07-21,57
2011-07-22,55
2011-07-23,57
2011-07-24,55
2011-07-25,55
2011-07-26,55
2011-07-27,56
2011-07-28,54
2011-07-29,54
2011-07-30,58
2011-07-31,55
2011-08-01,56
2011-08-02,57
2011-08-03,60
2011-08-04,61
2011-08-05,60
2011-08-06,64
2011-08-07,65
2011-08-08,68
2011-08-09,72
2011-08-10,75
2011-08-11,81
2011-08-12,82
2011-08-13,92
2011-08-14,81
2011-08-15,77
2011-08-16,72
2011-08-17,68
2011-08-18,68
2011-08-19,59
2011-08-20,55
2011-08-21,55
2011-08-22,56
2011-08-23,56
2011-08-24,59
2011-08-25,57
2011-08-26,61
2011-08-27,59
2011-08-28,58
2011-08-29,57
2011-08-30,56
2011-08-31,56
2011-09-01,54
2011-09-02,55
2011-09-03,52
2011-09-04,52
2011-09-05,52
2011-09-06,52
2011-09-07,52
2011-09-08,54
2011-09-09,52
2011-09-10,53
2011-09-11,59
2011-09-12,66
2011-09-13,79
2011-09-14,79
2011-09-15,86
2011-09-16,96
2011-09-17,114
2011-09-18,98
2011-09-19,100
2011-09-20,95
2011-09-21,97
2011-09-22,92
2011-09-23,94
2011-09-24,97
2011-09-25,86
2011-09-26,82
2011-09-27,80
2011-09-28,74
2011-09-29,80
2011-09-30,66
2011-10-01,63
2011-10-02,61
2011-10-03,61
2011-10-04,61
2011-10-05,61
2011-10-06,61
2011-10-07,65
2011-10-08,61
2011-10-09,60
2011-10-10,60
2011-10-11,60
2011-10-12,59
2011-10-13,60
2011-10-14,61
2011-10-15,62
2011-10-16,57
2011-10-17,55
2011-10-18,53
2011-10-19,51
2011-10-20,49
2011-10-21,47
2011-10-22,48
2011-10-23,49
2011-10-24,52
2011-10-25,55
2011-10-26,58
2011-10-27,61
2011-10-28,64
2011-10-29,72
2011-10-30,64
2011-10-31,62
2011-11-01,59
2011-11-02,58
2011-11-03,54
2011-11-04,53
2011-11-05,49
2011-11-06,49
2011-11-07,50
2011-11-08,54
2011-11-09,51
2011-11-10,51
2011-11-11,59
2011-11-12,53
2011-11-13,57
2011-11-14,63
2011-11-15,66
2011-11-16,71
2011-11-17,83
2011-11-18,82
2011-11-19,89
2011-11-20,79
2011-11-21,73
2011-11-22,68
2011-11-23,61
2011-11-24,60
2011-11-25,49
2011-11-26,44
2011-11-27,43
2011-11-28,44
2011-11-29,45
2011-11-30,46
2011-12-01,47
2011-12-02,50
2011-12-03,49
2011-12-04,48
2011-12-05,48
2011-12-06,51
2011-12-07,48
2011-12-08,49
2011-12-09,48
2011-12-10,50
2011-12-11,47
2011-12-12,47
2011-12-13,48
2011-12-14,46
2011-12-15,46
2011-12-16,46
2011-12-17,45
2011-12-18,44
2011-12-19,43
2011-12-20,42
2011-12-21,41
2011-12-22,41
2011-12-23,39
2011-12-24,38
2011-12-25,37
2011-12-26,36
2011-12-27,36
2011-12-28,38
2011-12-29,35
2011-12-30,34
2011-12-31,34
2012-01-01,35
2012-01-02,37
2012-01-03,39
2012-01-04,41
2012-01-05,45
2012-01-06,45
2012-01-07,47
2012-01-08,47
2012-01-09,48
2012-01-10,48
2012-01-11,52
2012-01-12,49
2012-01-13,51
2012-01-14,51
2012-01-15,50
2012-01-16,49
2012-01-17,48
2012-01-18,47
2012-01-19,48
2012-01-20,45
2012-01-21,47
2012-01-22,44
2012-01-23,44
2012-01-24,46
2012-01-25,44
2012-01-26,44
2012-01-27,45
2012-01-28,47
2012-01-29,47
2012-01-30,49
2012-01-31,51
2012-02-01,53
2012-02-02,55
2012-02-03,57
2012-02-04,65
2012-02-05,58
2012-02-06,57
2012-02-07,57
2012-02-08,59
2012-02-09,58
2012-02-10,55
2012-02-11,58
2012-02-12,55
2012-02-13,56
2012-02-14,57
2012-02-15,58
2012-02-16,59
2012-02-17,63
2012-02-18,65
2012-02-19,59
2012-02-20,58
2012-02-21,57
2012-02-22,59
2012-02-23,60
2012-02-24,54
2012-02-25,55
2012-02-26,52
2012-02-27,51
2012-02-28,52
2012-02-29,49
2012-03-01,48
2012-03-02,47
2012-03-03,47
2012-03-04,47
2012-03-05,47
2012-03-06,51
2012-03-07,47
2012-03-08,49
2012-03-09,47
2012-03-10,47
2012-03-11,47
2012-03-12,47
2012-03-13,49
2012-03-14,47
2012-03-15,48
2012-03-16,48
2012-03-17,50
2012-03-18,47
2012-03-19,47
2012-03-20,47
2012-03-21,47
2012-03-22,48
2012-03-23,50
2012-03-24,47
2012-03-25,47
2012-03-26,47
2012-03-27,48
2012-03-28,48
2012-03-29,52
2012-03-30,49
2012-03-31,54
2012-04-01,49
2012-04-02,48
2012-04-03,47
2012-04-04,47
2012-04-05,46
2012-04-06,45
2012-04-07,44
2012-04-08,45
2012-04-09,46
2012-04-10,47
2012-04-11,50
2012-04-12,49
2012-04-13,52
2012-04-14,51
2012-04-15,50
2012-04-16,49
2012-04-17,48
2012-04-18,49
2012-04-19,48
2012-04-20,45
2012-04-21,47
2012-04-22,44
2012-04-23,43
2012-04-24,43
2012-04-25,42
2012-04-26,41
2012-04-27,39
2012-04-28,39
2012-04-29,38
2012-04-30,38
2012-05-01,38
2012-05-02,39
2012-05-03,38
2012-05-04,40
2012-05-05,38
2012-05-06,38
2012-05-07,38
2012-05-08,39
2012-05-09,39
2012-05-10,43
2012-05-11,40
2012-05-12,41
2012-05-13,42
2012-05-14,43
2012-05-15,49
2012-05-16,46
2012-05-17,47
2012-05-18,53
2012-05-19,50
2012-05-20,48
2012-05-21,47
2012-05-22,46
2012-05-23,46
2012-05-24,43
2012-05-25,42
2012-05-26,41
2012-05-27,41
2012-05-28,41
2012-05-29,42
2012-05-30,44
2012-05-31,43
2012-06-01,43
2012-06-02,44
2012-06-03,44
2012-06-04,44
2012-06-05,44
2012-06-06,45
2012-06-07,47
2012-06-08,44
2012-06-09,44
2012-06-10,42
2012-06-11,41
2012-06-12,41
2012-06-13,39
2012-06-14,38
2012-06-15,37
2012-06-16,36
2012-06-17,36
2012-06-18,37
2012-06-19,37
2012-06-20,38
2012-06-21,41
2012-06-22,39
2012-06-23,40
2012-06-24,40
2012-06-25,40
2012-06-26,41
2012-06-27,43
2012-06-28,42
2012-06-29,42
2012-06-30,44
2012-07-01,43
2012-07-02,43
2012-07-03,44
2012-07-04,44
2012-07-05,44
2012-07-06,44
2012-07-07,48
2012-07-08,45
2012-07-09,45
2012-07-10,45
2012-07-11,47
2012-07-12,45
2012-07-13,45
2012-07-14,48
2012-07-15,45
2012-07-16,45
2012-07-17,45
2012-07-18,47
2012-07-19,48
2012-07-20,45
2012-07-21,45
2012-07-22,44
2012-07-23,43
2012-07-24,44
2012-07-25,42
2012-07-26,42
2012-07-27,42
2012-07-28,41
2012-07-29,41
2012-07-30,42
2012-07-31,42
2012-08-01,43
2012-08-02,47
2012-08-03,44
2012-08-04,47
2012-08-05,44
2012-08-06,43
2012-08-07,43
2012-08-08,42
2012-08-09,42
2012-08-10,41
2012-08-11,41
2012-08-12,41
2012-08-13,41
2012-08-14,45
2012-08-15,42
2012-08-16,44
2012-08-17,42
2012-08-18,46
2012-08-19,42
2012-08-20,41
