Date,Credit Suisse
2007-10-07,92
2007-10-08,93
2007-10-09,93
2007-10-10,94
2007-10-11,95
2007-10-12,95
2007-10-13,96
2007-10-14,93
2007-10-15,91
2007-10-16,88
2007-10-17,85
2007-10-18,83
2007-10-19,80
2007-10-20,77
2007-10-21,77
2007-10-22,75
2007-10-23,75
2007-10-24,74
2007-10-25,74
2007-10-26,73
2007-10-27,73
2007-10-28,73
2007-10-29,73
2007-10-30,73
2007-10-31,73
2007-11-01,73
2007-11-02,73
2007-11-03,73
2007-11-04,74
2007-11-05,75
2007-11-06,76
2007-11-07,77
2007-11-08,78
2007-11-09,79
2007-11-10,80
2007-11-11,79
2007-11-12,77
2007-11-13,76
2007-11-14,74
2007-11-15,73
2007-11-16,72
2007-11-17,71
2007-11-18,73
2007-11-19,75
2007-11-20,78
2007-11-21,80
2007-11-22,82
2007-11-23,85
2007-11-24,87
2007-11-25,85
2007-11-26,82
2007-11-27,80
2007-11-28,78
2007-11-29,76
2007-11-30,74
2007-12-01,72
2007-12-02,72
2007-12-03,72
2007-12-04,72
2007-12-05,72
2007-12-06,72
2007-12-07,72
2007-12-08,72
2007-12-09,70
2007-12-10,69
2007-12-11,67
2007-12-12,66
2007-12-13,64
2007-12-14,63
2007-12-15,62
2007-12-16,63
2007-12-17,64
2007-12-18,65
2007-12-19,66
2007-12-20,67
2007-12-21,68
2007-12-22,70
2007-12-23,67
2007-12-24,64
2007-12-25,61
2007-12-26,59
2007-12-27,56
2007-12-28,54
2007-12-29,52
2007-12-30,54
2008-01-06,74
2008-01-07,77
2008-01-08,80
2008-01-09,83
2008-01-10,87
2008-01-11,90
2008-01-12,93
2008-01-13,89
2008-01-14,86
2008-01-15,82
2008-01-16,79
2008-01-17,75
2008-01-18,72
2008-01-19,69
2008-01-20,72
2008-01-21,75
2008-01-22,78
2008-01-23,81
2008-01-24,84
2008-01-25,87
2008-01-26,90
2008-01-27,87
2008-01-28,83
2008-01-29,80
2008-01-30,77
2008-01-31,74
2008-02-01,71
2008-02-02,68
2008-02-03,72
2008-02-04,77
2008-02-05,81
2008-02-06,86
2008-02-07,90
2008-02-08,95
2008-02-09,100
2008-02-10,96
2008-02-11,92
2008-02-12,88
2008-02-13,84
2008-02-14,80
2008-02-15,76
2008-02-16,72
2008-02-17,72
2008-02-18,73
2008-02-19,73
2008-02-20,74
2008-02-21,75
2008-02-22,75
2008-02-23,76
2008-02-24,76
2008-02-25,76
2008-02-26,76
2008-02-27,76
2008-02-28,76
2008-02-29,76
2008-03-01,76
2008-03-02,76
2008-03-03,76
2008-03-04,76
2008-03-05,76
2008-03-06,76
2008-03-07,76
2008-03-08,76
2008-03-09,75
2008-03-10,74
2008-03-11,73
2008-03-12,72
2008-03-13,71
2008-03-14,70
2008-03-15,69
2008-03-16,69
2008-03-17,69
2008-03-18,69
2008-03-19,70
2008-03-20,70
2008-03-21,70
2008-03-22,71
2008-03-23,71
2008-03-24,71
2008-03-25,71
2008-03-26,71
2008-03-27,71
2008-03-28,72
2008-03-29,72
2008-03-30,69
2008-04-06,51
2008-04-07,53
2008-04-08,55
2008-04-09,57
2008-04-10,59
2008-04-11,60
2008-04-12,62
2008-04-13,59
2008-04-14,56
