Date,UBS Securities
2010-12-11,67
2010-12-12,60
2010-12-13,60
2010-12-14,60
2010-12-15,65
2010-12-16,59
2010-12-17,59
2010-12-18,59
2010-12-19,59
2010-12-20,60
2010-12-21,61
2010-12-22,63
2010-12-23,62
2010-12-24,68
2010-12-25,64
2010-12-26,62
2010-12-27,60
2010-12-28,58
2010-12-29,57
2010-12-30,56
2010-12-31,53
2011-01-01,52
2011-01-02,54
2011-01-03,57
2011-01-04,59
2011-01-05,69
2011-01-06,64
2011-01-07,72
2011-01-08,70
2011-01-09,70
2011-01-10,71
2011-01-11,71
2011-01-12,72
2011-01-13,72
2011-01-14,75
2011-01-15,80
2011-01-16,71
2011-01-17,68
2011-01-18,65
2011-01-19,62
2011-01-20,61
2011-01-21,56
2011-01-22,55
2011-01-23,55
2011-01-24,56
2011-01-25,57
2011-01-26,60
2011-01-27,60
2011-01-28,60
2011-01-29,61
2011-01-30,60
2011-01-31,60
2011-02-01,63
2011-02-02,60
2011-02-03,60
2011-02-04,60
2011-02-05,60
2011-02-06,63
2011-02-07,67
2011-02-08,70
2011-02-09,78
2011-02-10,79
2011-02-11,83
2011-02-12,85
2011-02-13,84
2011-02-14,83
2011-02-15,82
2011-02-16,82
2011-02-17,80
2011-02-18,87
2011-02-19,78
2011-02-20,74
2011-02-21,70
2011-02-22,66
2011-02-23,64
2011-02-24,62
2011-02-25,55
2011-02-26,53
2011-02-27,52
2011-02-28,53
2011-03-01,53
2011-03-02,54
2011-03-03,56
2011-03-04,55
2011-03-05,56
2011-03-06,57
2011-03-07,59
2011-03-08,60
2011-03-09,65
2011-03-10,65
2011-03-11,65
2011-03-12,68
2011-03-13,64
2011-03-14,61
2011-03-15,59
2011-03-16,59
2011-03-17,54
2011-03-18,51
2011-03-19,49
2011-03-20,49
2011-03-21,50
2011-03-22,51
2011-03-23,54
2011-03-24,53
2011-03-25,57
2011-03-26,55
2011-03-27,55
2011-03-28,55
2011-03-29,57
2011-03-30,59
2011-03-31,56
2011-04-01,57
2011-04-02,57
2011-04-03,58
2011-04-04,60
2011-04-05,62
2011-04-06,67
2011-04-07,66
2011-04-08,68
2011-04-09,72
2011-04-10,67
2011-04-11,64
2011-04-12,62
2011-04-13,61
2011-04-14,56
2011-04-15,58
2011-04-16,51
2011-04-17,52
2011-04-18,54
2011-04-19,56
2011-04-20,59
2011-04-21,65
2011-04-22,62
2011-04-23,64
2011-04-24,64
2011-04-25,64
2011-04-26,64
2011-04-27,70
2011-04-28,65
2011-04-29,65
2011-04-30,69
2011-05-01,64
2011-05-02,63
2011-05-03,65
2011-05-04,60
2011-05-05,62
2011-05-06,57
2011-05-07,56
2011-05-08,57
2011-05-09,59
2011-05-10,62
