Date,Deutsche Bank
2010-04-01,55
2010-04-02,54
2010-04-03,52
2010-04-04,52
2010-04-05,52
2010-04-06,53
2010-04-07,54
2010-04-08,53
2010-04-09,53
2010-04-10,58
2010-04-11,54
2010-04-12,55
2010-04-13,55
2010-04-14,56
2010-04-15,57
2010-04-16,57
2010-04-17,58
2010-04-18,57
2010-04-19,56
2010-04-20,57
2010-04-21,55
2010-04-22,53
2010-04-23,53
2010-04-24,51
2010-04-25,51
2010-04-26,52
2010-04-27,52
2010-04-28,53
2010-04-29,53
2010-04-30,58
2010-05-01,55
2010-05-02,56
2010-05-03,58
2010-05-04,60
2010-05-05,65
2010-05-06,63
2010-05-07,71
2010-05-08,69
2010-05-09,68
2010-05-10,69
2010-05-11,70
2010-05-12,76
2010-05-13,72
2010-05-14,73
2010-05-15,76
2010-05-16,72
2010-05-17,71
2010-05-18,75
2010-05-19,71
2010-05-20,68
2010-05-21,66
2010-05-22,66
2010-05-23,66
2010-05-24,67
2010-05-25,68
2010-05-26,70
2010-05-27,71
2010-05-28,81
2010-05-29,76
2010-05-30,75
2010-05-31,76
2010-06-01,77
2010-06-02,87
2010-06-03,91
2010-06-04,80
2010-06-05,81
2010-06-06,76
2010-06-07,71
2010-06-08,66
2010-06-09,64
2010-06-10,57
2010-06-11,55
2010-06-12,48
2010-06-13,46
2010-06-14,45
2010-06-15,44
2010-06-16,42
2010-06-17,41
2010-06-18,40
2010-06-19,39
2010-06-20,38
2010-06-21,37
2010-06-22,38
2010-06-23,36
2010-06-24,36
2010-06-25,35
2010-06-26,35
2010-06-27,36
2010-06-28,37
2010-06-29,38
2010-06-30,39
2010-07-01,40
2010-07-02,45
2010-07-03,43
2010-07-04,43
2010-07-05,44
2010-07-06,44
2010-07-07,49
2010-07-08,45
2010-07-09,50
2010-07-10,47
2010-07-11,46
2010-07-12,45
2010-07-13,45
2010-07-14,45
2010-07-15,45
2010-07-16,44
2010-07-17,43
2010-07-18,42
2010-07-19,42
2010-07-20,46
2010-07-21,42
2010-07-22,42
2010-07-23,42
2010-07-24,42
2010-07-25,41
2010-07-26,40
2010-07-27,39
2010-07-28,40
2010-07-29,37
2010-07-30,36
2010-07-31,36
2010-08-01,36
2010-08-02,36
2010-08-03,38
2010-08-04,37
2010-08-05,39
2010-08-06,38
2010-08-07,39
2010-08-08,38
2010-08-09,38
2010-08-10,39
2010-08-11,39
2010-08-12,37
2010-08-13,37
2010-08-14,37
2010-08-15,37
2010-08-16,37
2010-08-17,37
2010-08-18,38
2010-08-19,40
2010-08-20,40
2010-08-21,39
2010-08-22,37
2010-08-23,36
2010-08-24,35
2010-08-25,34
2010-08-26,33
2010-08-27,32
2010-08-28,31
2010-08-29,30
2010-08-30,30
2010-08-31,29
2010-09-01,29
2010-09-02,28
2010-09-03,28
2010-09-04,28
2010-09-05,28
2010-09-06,28
2010-09-07,29
2010-09-08,29
2010-09-09,31
2010-09-10,30
2010-09-11,31
