Date,Stifel
2010-09-01,75
2010-09-02,78
2010-09-03,90
2010-09-04,85
2010-09-05,85
2010-09-06,82
2010-09-07,81
2010-09-08,84
2010-09-09,80
2010-09-10,84
2010-09-11,82
2010-09-12,85
2010-09-13,85
2010-09-14,89
2010-09-15,91
2010-09-16,96
2010-09-17,97
2010-09-18,104
2010-09-19,104
2010-09-20,95
2010-09-21,96
2010-09-22,90
2010-09-23,91
2010-09-24,86
2010-09-25,88
2010-09-26,84
2010-09-27,85
2010-09-28,87
2010-09-29,88
2010-09-30,90
2010-10-01,94
2010-10-02,98
2010-10-03,96
2010-10-04,92
2010-10-05,91
2010-10-06,91
2010-10-07,93
2010-10-08,90
2010-10-09,99
2010-10-10,91
2010-10-11,87
2010-10-12,85
2010-10-13,84
2010-10-14,82
2010-10-15,84
2010-10-16,86
2010-10-17,81
2010-10-18,83
2010-10-19,84
2010-10-20,88
2010-10-21,89
2010-10-22,92
2010-10-23,98
2010-10-24,89
2010-10-25,88
2010-10-26,91
2010-10-27,85
2010-10-28,84
2010-10-29,83
2010-10-30,91
2010-10-31,87
2010-11-01,85
2010-11-02,86
2010-11-03,88
2010-11-04,98
2010-11-05,91
2010-11-06,100
2010-11-07,91
2010-11-08,90
2010-11-09,88
2010-11-10,95
2010-11-11,85
2010-11-12,84
2010-11-13,88
2010-11-14,85
2010-11-15,82
2010-11-16,82
2010-11-17,82
2010-11-18,82
2010-11-19,85
2010-11-20,84
2010-11-21,84
2010-11-22,76
2010-11-23,75
2010-11-24,73
2010-11-25,80
2010-11-26,68
2010-11-27,69
2010-11-28,68
2010-11-29,71
2010-11-30,76
2010-12-01,76
2010-12-02,78
2010-12-03,83
2010-12-04,92
2010-12-05,85
2010-12-06,86
2010-12-07,87
2010-12-08,91
2010-12-09,89
2010-12-10,90
2010-12-11,93
2010-12-12,91
2010-12-13,87
2010-12-14,86
2010-12-15,84
2010-12-16,81
2010-12-17,79
2010-12-18,77
2010-12-19,76
2010-12-20,76
2010-12-21,78
2010-12-22,77
2010-12-23,78
2010-12-24,75
2010-12-25,75
2010-12-26,74
2010-12-27,74
2010-12-28,80
2010-12-29,74
2010-12-30,74
2010-12-31,78
2011-01-01,76
2011-01-02,78
2011-01-03,74
2011-01-04,74
2011-01-05,75
2011-01-06,76
2011-01-07,79
2011-01-08,76
2011-01-09,85
2011-01-10,76
2011-01-11,77
2011-01-12,83
2011-01-13,78
2011-01-14,78
2011-01-15,87
2011-01-16,81
2011-01-17,74
2011-01-18,72
2011-01-19,69
2011-01-20,71
2011-01-21,65
2011-01-22,67
2011-01-23,65
2011-01-24,67
2011-01-25,70
2011-01-26,74
2011-01-27,75
2011-01-28,78
2011-01-29,88
2011-01-30,80
2011-01-31,80
2011-02-01,80
2011-02-02,82
2011-02-03,80
2011-02-04,80
2011-02-05,89
2011-02-06,81
2011-02-07,82
2011-02-08,83
2011-02-09,87
2011-02-10,85
2011-02-11,88
2011-02-12,93
2011-02-13,97
2011-02-14,86
2011-02-15,86
2011-02-16,88
2011-02-17,90
2011-02-18,84
2011-02-19,92
2011-02-20,85
2011-02-21,78
2011-02-22,75
2011-02-23,78
2011-02-24,70
2011-02-25,72
2011-02-26,68
2011-02-27,68
2011-02-28,65
2011-03-01,65
2011-03-02,65
2011-03-03,68
2011-03-04,65
2011-03-05,70
2011-03-06,65
2011-03-07,65
2011-03-08,67
2011-03-09,65
2011-03-10,69
2011-03-11,71
2011-03-12,66
2011-03-13,65
2011-03-14,65
2011-03-15,65
2011-03-16,65
2011-03-17,68
2011-03-18,65
2011-03-19,71
2011-03-20,64
2011-03-21,64
2011-03-22,64
2011-03-23,63
2011-03-24,64
2011-03-25,63
2011-03-26,63
2011-03-27,64
2011-03-28,65
2011-03-29,66
2011-03-30,69
2011-03-31,68
2011-04-01,70
2011-04-02,75
2011-04-03,74
2011-04-04,72
2011-04-05,74
2011-04-06,75
2011-04-07,80
2011-04-08,78
2011-04-09,89
2011-04-10,80
2011-04-11,81
2011-04-12,82
2011-04-13,87
2011-04-14,83
2011-04-15,84
2011-04-16,97
2011-04-17,88
2011-04-18,81
2011-04-19,82
2011-04-20,78
2011-04-21,78
2011-04-22,82
2011-04-23,77
2011-04-24,73
2011-04-25,72
2011-04-26,71
2011-04-27,70
2011-04-28,74
2011-04-29,70
2011-04-30,70
2011-05-01,70
2011-05-02,65
2011-05-03,70
2011-05-04,62
2011-05-05,67
2011-05-06,60
2011-05-07,66
2011-05-08,60
2011-05-09,62
2011-05-10,64
2011-05-11,68
2011-05-12,67
2011-05-13,70
2011-05-14,79
2011-05-15,69
2011-05-16,68
2011-05-17,66
2011-05-18,66
2011-05-19,63
2011-05-20,62
2011-05-21,68
2011-05-22,59
2011-05-23,58
2011-05-24,57
2011-05-25,55
2011-05-26,55
2011-05-27,53
2011-05-28,53
2011-05-29,53
2011-05-30,54
2011-05-31,55
2011-06-01,56
2011-06-02,58
2011-06-03,63
2011-06-04,65
2011-06-05,61
2011-06-06,61
2011-06-07,62
2011-06-08,66
2011-06-09,64
2011-06-10,65
2011-06-11,74
2011-06-12,66
2011-06-13,66
2011-06-14,66
2011-06-15,66
2011-06-16,72
2011-06-17,66
2011-06-18,71
2011-06-19,66
2011-06-20,66
2011-06-21,66
2011-06-22,66
2011-06-23,67
2011-06-24,67
2011-06-25,66
2011-06-26,65
2011-06-27,65
2011-06-28,65
2011-06-29,65
2011-06-30,70
2011-07-01,65
2011-07-02,68
2011-07-03,64
2011-07-04,62
2011-07-05,60
2011-07-06,59
2011-07-07,58
2011-07-08,56
2011-07-09,57
2011-07-10,57
2011-07-11,60
2011-07-12,63
2011-07-13,65
2011-07-14,70
2011-07-15,71
2011-07-16,77
2011-07-17,73
2011-07-18,72
2011-07-19,73
2011-07-20,72
2011-07-21,70
2011-07-22,74
2011-07-23,72
2011-07-24,68
2011-07-25,68
2011-07-26,73
2011-07-27,69
2011-07-28,70
2011-07-29,68
2011-07-30,71
2011-07-31,70
2011-08-01,67
2011-08-02,67
2011-08-03,67
2011-08-04,67
2011-08-05,67
2011-08-06,74
2011-08-07,70
2011-08-08,73
2011-08-09,77
2011-08-10,79
2011-08-11,87
2011-08-12,90
2011-08-13,97
2011-08-14,86
2011-08-15,84
2011-08-16,82
2011-08-17,84
2011-08-18,78
2011-08-19,76
2011-08-20,83
2011-08-21,73
2011-08-22,72
2011-08-23,71
2011-08-24,71
2011-08-25,70
2011-08-26,73
2011-08-27,70
2011-08-28,73
2011-08-29,65
2011-08-30,63
2011-08-31,62
2011-09-01,60
2011-09-02,61
2011-09-03,57
2011-09-04,59
2011-09-05,67
2011-09-06,63
2011-09-07,65
2011-09-08,67
2011-09-09,72
2011-09-10,77
2011-09-11,73
2011-09-12,67
2011-09-13,66
2011-09-14,64
2011-09-15,63
2011-09-16,62
2011-09-17,64
2011-09-18,63
2011-09-19,62
2011-09-20,64
2011-09-21,70
2011-09-22,67
2011-09-23,68
2011-09-24,79
2011-09-25,70
2011-09-26,68
2011-09-27,67
2011-09-28,67
2011-09-29,68
2011-09-30,64
2011-10-01,69
2011-10-02,64
2011-10-03,65
2011-10-04,65
