Date,Credit Suisse
2010-07-01,87
2010-07-02,90
2010-07-03,94
2010-07-04,87
2010-07-05,88
2010-07-06,89
2010-07-07,91
2010-07-08,90
2010-07-09,91
2010-07-10,105
2010-07-11,92
2010-07-12,92
2010-07-13,92
2010-07-14,92
2010-07-15,93
2010-07-16,94
2010-07-17,101
2010-07-18,91
2010-07-19,91
2010-07-20,91
2010-07-21,93
2010-07-22,90
2010-07-23,91
2010-07-24,102
2010-07-25,89
2010-07-26,89
2010-07-27,89
2010-07-28,90
2010-07-29,89
2010-07-30,92
2010-07-31,96
2010-08-01,88
2010-08-02,87
2010-08-03,87
2010-08-04,87
2010-08-05,87
2010-08-06,86
2010-08-07,94
2010-08-08,84
2010-08-09,84
2010-08-10,84
2010-08-11,85
2010-08-12,84
2010-08-13,87
2010-08-14,92
2010-08-15,84
2010-08-16,84
2010-08-17,85
2010-08-18,87
2010-08-19,87
2010-08-20,87
2010-08-21,99
2010-08-22,87
2010-08-23,88
2010-08-24,88
2010-08-25,90
2010-08-26,91
2010-08-27,90
2010-08-28,98
2010-08-29,91
2010-08-30,91
2010-08-31,92
2010-09-01,91
2010-09-02,93
2010-09-03,96
2010-09-04,100
2010-09-05,91
2010-09-06,90
2010-09-07,90
2010-09-08,89
2010-09-09,89
2010-09-10,91
2010-09-11,96
2010-09-12,88
2010-09-13,89
2010-09-14,91
2010-09-15,91
2010-09-16,92
2010-09-17,96
2010-09-18,101
2010-09-19,93
2010-09-20,93
2010-09-21,93
2010-09-22,94
2010-09-23,92
2010-09-24,92
2010-09-25,101
2010-09-26,92
2010-09-27,92
2010-09-28,92
2010-09-29,93
2010-09-30,92
2010-10-01,92
2010-10-02,101
2010-10-03,92
2010-10-04,91
2010-10-05,93
2010-10-06,90
2010-10-07,90
2010-10-08,91
2010-10-09,97
2010-10-10,89
2010-10-11,89
2010-10-12,90
2010-10-13,90
2010-10-14,89
2010-10-15,91
2010-10-16,95
2010-10-17,91
2010-10-18,92
2010-10-19,94
2010-10-20,94
2010-10-21,95
2010-10-22,99
2010-10-23,106
2010-10-24,97
2010-10-25,97
2010-10-26,99
2010-10-27,96
2010-10-28,98
2010-10-29,95
2010-10-30,104
2010-10-31,93
2010-11-01,92
2010-11-02,94
2010-11-03,90
