Date,Citibank
2009-09-21,59
2009-09-22,56
2009-09-23,53
2009-09-24,50
2009-09-25,47
2009-09-26,44
2009-09-27,46
2009-09-28,49
2009-09-29,51
2009-09-30,54
2009-10-01,62
2009-10-02,59
2009-10-03,64
2009-10-04,63
2009-10-05,64
2009-10-06,65
2009-10-07,66
2009-10-08,74
2009-10-09,68
2009-10-10,71
2009-10-11,68
2009-10-12,68
2009-10-13,68
2009-10-14,69
2009-10-15,67
2009-10-16,67
2009-10-17,67
2009-10-18,69
2009-10-19,71
2009-10-20,73
2009-10-21,78
2009-10-22,79
2009-10-23,82
2009-10-24,82
2009-10-25,82
2009-10-26,76
2009-10-27,78
2009-10-28,71
2009-10-29,69
2009-10-30,67
2009-10-31,64
2009-11-01,64
2009-11-02,65
2009-11-03,66
2009-11-04,70
2009-11-05,66
2009-11-06,67
2009-11-07,70
2009-11-08,66
2009-11-09,65
2009-11-10,65
2009-11-11,63
2009-11-12,64
2009-11-13,61
2009-11-14,60
2009-11-15,60
2009-11-16,60
2009-11-17,63
2009-11-18,61
2009-11-19,61
2009-11-20,61
2009-11-21,62
2009-11-22,62
2009-11-23,66
2009-11-24,62
2009-11-25,62
2009-11-26,62
2009-11-27,64
2009-11-28,62
2009-11-29,62
2009-11-30,63
2009-12-01,69
2009-12-02,65
2009-12-03,70
2009-12-04,67
2009-12-05,68
2009-12-06,68
2009-12-07,69
2009-12-08,76
2009-12-09,70
2009-12-10,71
2009-12-11,72
2009-12-12,75
2009-12-13,72
2009-12-14,71
2009-12-15,71
2009-12-16,69
2009-12-17,68
2009-12-18,68
2009-12-19,66
2009-12-20,69
2009-12-21,72
2009-12-22,77
2009-12-23,79
2009-12-24,96
2009-12-25,85
2009-12-26,89
2009-12-27,90
2009-12-28,91
2009-12-29,92
2009-12-30,96
2009-12-31,95
2010-01-01,109
2010-01-02,98
2010-01-03,96
2010-01-04,94
2010-01-05,98
2010-01-06,90
2010-01-07,89
2010-01-08,86
2010-01-09,84
2010-01-10,81
2010-01-11,78
2010-01-12,84
2010-01-13,72
2010-01-14,72
2010-01-15,66
2010-01-16,63
2010-01-17,63
2010-01-18,63
2010-01-19,65
2010-01-20,64
2010-01-21,65
2010-01-22,69
2010-01-23,67
2010-01-24,66
2010-01-25,67
2010-01-26,68
2010-01-27,68
2010-01-28,68
2010-01-29,74
2010-01-30,70
2010-01-31,70
2010-02-01,70
2010-02-02,70
2010-02-03,72
2010-02-04,70
2010-02-05,70
2010-02-06,73
2010-02-07,70
2010-02-08,71
2010-02-09,72
2010-02-10,75
2010-02-11,80
2010-02-12,74
2010-02-13,75
2010-02-14,73
2010-02-15,71
2010-02-16,69
2010-02-17,68
2010-02-18,66
2010-02-19,67
2010-02-20,63
2010-02-21,63
2010-02-22,64
2010-02-23,67
2010-02-24,65
2010-02-25,69
2010-02-26,70
2010-02-27,68
2010-02-28,68
2010-03-01,68
2010-03-02,74
2010-03-03,68
2010-03-04,71
2010-03-05,68
2010-03-06,70
2010-03-07,67
2010-03-08,67
2010-03-09,72
2010-03-10,66
2010-03-11,66
2010-03-12,67
2010-03-13,69
2010-03-14,66
2010-03-15,66
2010-03-16,67
2010-03-17,67
2010-03-18,69
2010-03-19,70
2010-03-20,69
2010-03-21,73
2010-03-22,67
2010-03-23,67
2010-03-24,67
2010-03-25,66
2010-03-26,65
2010-03-27,68
2010-03-28,67
2010-03-29,70
2010-03-30,75
2010-03-31,75
2010-05-01,76
2010-05-02,78
2010-05-03,80
2010-05-04,87
2010-05-05,86
2010-05-06,91
2010-05-07,88
2010-05-08,92
2010-05-09,87
2010-05-10,85
2010-05-11,83
2010-05-12,80
2010-05-13,84
2010-05-14,75
2010-05-15,73
2010-05-16,74
2010-05-17,75
2010-05-18,80
2010-05-19,78
2010-05-20,78
2010-05-21,79
2010-05-22,81
2010-05-23,80
2010-05-24,79
2010-05-25,78
2010-05-26,79
2010-05-27,80
2010-05-28,77
2010-05-29,75
2010-05-30,75
2010-05-31,76
2010-06-01,76
2010-06-02,81
2010-06-03,81
2010-06-04,78
2010-06-05,84
2010-06-06,82
2010-06-07,85
2010-06-08,88
2010-06-09,91
2010-06-10,94
2010-06-11,98
2010-06-12,111
2010-06-13,97
2010-06-14,96
2010-06-15,93
2010-06-16,89
2010-06-17,92
2010-06-18,83
2010-06-19,83
2010-06-20,87
2010-06-21,84
2010-06-22,86
2010-06-23,92
2010-06-24,89
2010-06-25,94
2010-06-26,96
2010-06-27,95
2010-06-28,94
2010-06-29,95
2010-06-30,96
2010-07-01,106
2010-07-02,98
2010-07-03,99
2010-07-04,95
2010-07-05,91
2010-07-06,91
2010-07-07,91
2010-07-08,80
2010-07-09,81
2010-07-10,73
2010-07-11,74
2010-07-12,86
2010-07-13,77
2010-07-14,78
2010-07-15,88
2010-07-16,81
2010-07-17,83
2010-07-18,81
2010-07-19,82
2010-07-20,82
2010-07-21,77
2010-07-22,76
2010-07-23,76
2010-07-24,73
2010-07-25,73
2010-07-26,73
2010-07-27,79
2010-07-28,73
2010-07-29,81
2010-07-30,74
2010-07-31,74
2010-08-01,75
2010-08-02,77
2010-08-03,78
2010-08-04,86
2010-08-05,81
2010-08-06,84
2010-08-07,85
2010-08-08,85
2010-08-09,82
2010-08-10,83
2010-08-11,79
2010-08-12,82
2010-08-13,81
2010-08-14,76
2010-08-15,77
2010-08-16,78
2010-08-17,83
2010-08-18,80
2010-08-19,87
2010-08-20,82
2010-08-21,83
2010-08-22,89
2010-08-23,83
2010-08-24,84
2010-08-25,84
2010-08-26,89
2010-08-27,85
2010-08-28,88
2010-08-29,89
2010-08-30,86
2010-08-31,89
2010-09-01,87
2010-09-02,87
2010-09-03,89
2010-09-04,93
2010-09-05,85
2010-09-06,82
2010-09-07,84
2010-09-08,76
2010-09-09,76
2010-09-10,71
2010-09-11,68
2010-09-12,67
2010-09-13,66
2010-09-14,65
2010-09-15,65
2010-09-16,70
2010-09-17,63
2010-09-18,67
2010-09-19,66
2010-09-20,67
2010-09-21,70
2010-09-22,71
2010-09-23,75
2010-09-24,75
2010-09-25,79
2010-09-26,81
2010-09-27,75
2010-09-28,81
2010-09-29,74
2010-09-30,72
2010-10-01,76
2010-10-02,73
2010-10-03,72
2010-10-04,75
2010-10-05,78
2010-10-06,93
2010-10-07,83
2010-10-08,92
2010-10-09,93
2010-10-10,86
2010-10-11,84
2010-10-12,84
2010-10-13,80
2010-10-14,78
2010-10-15,83
2010-10-16,74
2010-10-17,75
2010-10-18,74
2010-10-19,78
2010-10-20,74
2010-10-21,81
2010-10-22,74
2010-10-23,80
2010-10-24,73
2010-10-25,71
2010-10-26,70
2010-10-27,72
2010-10-28,67
2010-10-29,65
2010-10-30,65
2010-10-31,65
2010-11-01,67
2010-11-02,70
2010-11-03,70
2010-11-04,79
2010-11-05,78
2010-11-06,76
2010-11-07,75
2010-11-08,78
2010-11-09,73
2010-11-10,73
2010-11-11,71
2010-11-12,77
2010-11-13,69
2010-11-14,68
2010-11-15,68
2010-11-16,68
2010-11-17,75
2010-11-18,68
2010-11-19,68
2010-11-20,74
2010-11-21,69
2010-11-22,70
2010-11-23,72
2010-11-24,77
2010-11-25,74
2010-11-26,76
2010-11-27,82
2010-11-28,79
2010-11-29,81
2010-11-30,83
2010-12-01,85
2010-12-02,91
2010-12-03,96
2010-12-04,91
2010-12-05,91
2010-12-06,88
2010-12-07,86
2010-12-08,85
2010-12-09,84
2010-12-10,85
2010-12-11,81
2010-12-12,79
2010-12-13,78
2010-12-14,82
2010-12-15,75
2010-12-16,73
2010-12-17,76
2010-12-18,71
2010-12-19,73
2010-12-20,76
2010-12-21,79
2010-12-22,85
2010-12-23,84
2010-12-24,89
2010-12-25,96
2010-12-26,89
2010-12-27,88
2010-12-28,87
2010-12-29,86
2010-12-30,88
2010-12-31,85
2011-01-01,86
2011-01-02,82
2011-01-03,82
2011-01-04,82
2011-01-05,81
2011-01-06,92
2011-01-07,81
2011-01-08,82
2011-01-09,80
2011-01-10,79
2011-01-11,83
2011-01-12,77
2011-01-13,76
2011-01-14,81
2011-01-15,75
2011-01-16,74
2011-01-17,72
2011-01-18,71
2011-01-19,70
2011-01-20,69
2011-01-21,68
2011-01-22,67
2011-01-23,67
2011-01-24,68
2011-01-25,72
2011-01-26,70
2011-01-27,75
2011-01-28,72
2011-01-29,77
2011-01-30,70
2011-01-31,67
2011-02-01,64
2011-02-02,69
2011-02-03,59
2011-02-04,56
2011-02-05,54
2011-02-06,57
2011-02-07,61
2011-02-08,65
2011-02-09,68
2011-02-10,74
2011-02-11,81
2011-02-12,79
2011-02-13,75
2011-02-14,75
2011-02-15,67
2011-02-16,64
2011-02-17,61
2011-02-18,56
2011-02-19,58
2011-02-20,56
2011-02-21,59
2011-02-22,67
2011-02-23,68
2011-02-24,73
2011-02-25,73
2011-02-26,77
2011-02-27,78
2011-02-28,77
2011-03-01,78
2011-03-02,82
2011-03-03,79
2011-03-04,85
2011-03-05,80
2011-03-06,79
2011-03-07,76
2011-03-08,71
2011-03-09,72
2011-03-10,66
2011-03-11,67
2011-03-12,62
2011-03-13,62
2011-03-14,62
2011-03-15,64
2011-03-16,66
2011-03-17,65
2011-03-18,66
2011-03-19,76
2011-03-20,67
2011-03-21,67
2011-03-22,69
2011-03-23,67
2011-03-24,67
2011-03-25,73
2011-03-26,68
2011-03-27,69
2011-03-28,71
2011-03-29,74
2011-03-30,74
2011-03-31,78
