Date,Barclays Capital
2010-05-01,95
2010-05-02,97
2010-05-03,93
2010-05-04,92
2010-05-05,91
2010-05-06,91
2010-05-07,89
2010-05-08,90
2010-05-09,88
2010-05-10,88
2010-05-11,91
2010-05-12,89
2010-05-13,89
2010-05-14,89
2010-05-15,94
2010-05-16,90
2010-05-17,87
2010-05-18,87
2010-05-19,85
2010-05-20,83
2010-05-21,82
2010-05-22,85
2010-05-23,82
2010-05-24,83
2010-05-25,84
2010-05-26,85
2010-05-27,86
2010-05-28,87
2010-05-29,93
2010-05-30,92
2010-05-31,86
2010-06-01,85
2010-06-02,86
2010-06-03,84
2010-06-04,82
2010-06-05,85
2010-06-06,82
2010-06-07,82
2010-06-08,83
2010-06-09,82
2010-06-10,82
2010-06-11,82
2010-06-12,85
2010-06-13,82
2010-06-14,81
2010-06-15,81
2010-06-16,81
2010-06-17,80
2010-06-18,80
2010-06-19,82
2010-06-20,83
2010-06-21,80
2010-06-22,80
2010-06-23,81
2010-06-24,80
2010-06-25,80
2010-06-26,85
2010-06-27,84
2010-06-28,84
2010-06-29,86
2010-06-30,87
2010-07-01,88
2010-07-02,91
2010-07-03,96
2010-07-04,92
2010-07-05,91
2010-07-06,92
2010-07-07,90
2010-07-08,89
2010-07-09,89
2010-07-10,92
2010-07-11,90
2010-07-12,87
2010-07-13,88
2010-07-14,86
2010-07-15,86
2010-07-16,85
2010-07-17,88
2010-07-18,86
2010-07-19,85
2010-07-20,85
2010-07-21,85
2010-07-22,85
2010-07-23,85
2010-07-24,89
2010-07-25,87
2010-07-26,87
2010-07-27,88
2010-07-28,89
2010-07-29,90
2010-07-30,91
2010-07-31,97
2010-08-01,92
2010-08-02,92
2010-08-03,93
2010-08-04,92
2010-08-05,93
2010-08-06,92
2010-08-07,97
2010-08-08,95
2010-08-09,92
2010-08-10,93
2010-08-11,92
2010-08-12,92
2010-08-13,92
2010-08-14,93
2010-08-15,95
2010-08-16,92
2010-08-17,94
2010-08-18,94
2010-08-19,94
2010-08-20,94
2010-08-21,95
2010-08-22,98
2010-08-23,95
2010-08-24,97
2010-08-25,96
2010-08-26,97
2010-08-27,97
2010-08-28,100
2010-08-29,100
2010-08-30,96
2010-08-31,94
2010-09-01,93
2010-09-02,92
2010-09-03,90
2010-09-04,93
2010-09-05,90
2010-09-06,89
2010-09-07,90
2010-09-08,91
2010-09-09,90
2010-09-10,90
2010-09-11,93
2010-09-12,92
2010-09-13,89
2010-09-14,90
2010-09-15,88
2010-09-16,87
2010-09-17,86
2010-09-18,88
2010-09-19,86
2010-09-20,87
2010-09-21,90
2010-09-22,89
2010-09-23,90
2010-09-24,91
2010-09-25,94
2010-09-26,94
2010-09-27,92
2010-09-28,94
2010-09-29,93
2010-09-30,94
2010-10-01,94
2010-10-02,98
2010-10-03,95
2010-10-04,93
2010-10-05,94
2010-10-06,93
2010-10-07,92
2010-10-08,91
2010-10-09,95
2010-10-10,92
2010-10-11,89
2010-10-12,89
2010-10-13,88
2010-10-14,87
2010-10-15,86
2010-10-16,87
2010-10-17,88
2010-10-18,86
2010-10-19,87
2010-10-20,87
2010-10-21,86
2010-10-22,86
2010-10-23,89
2010-10-24,89
2010-10-25,88
2010-10-26,89
2010-10-27,90
2010-10-28,90
2010-10-29,91
2010-10-30,95
2010-10-31,93
2010-11-01,91
2010-11-02,91
2010-11-03,92
2010-11-04,91
2010-11-05,91
2010-11-06,92
2010-11-07,92
2010-11-08,91
2010-11-09,92
2010-11-10,91
2010-11-11,91
2010-11-12,92
2010-11-13,93
2010-11-14,91
2010-11-15,90
2010-11-16,92
2010-11-17,89
2010-11-18,88
2010-11-19,87
2010-11-20,87
2010-11-21,90
2010-11-22,89
2010-11-23,91
2010-11-24,92
2010-11-25,93
2010-11-26,94
2010-11-27,97
2010-11-28,96
2010-11-29,96
2010-11-30,97
2010-12-01,98
2010-12-02,98
2010-12-03,97
2010-12-04,99
2010-12-05,99
2010-12-06,95
2010-12-07,94
2010-12-08,93
2010-12-09,90
2010-12-10,89
2010-12-11,90
2010-12-12,89
2010-12-13,88
2010-12-14,89
2010-12-15,88
