Date,Thomas Weisel
2009-01-06,30
2009-01-07,31
2009-01-08,33
2009-01-09,34
2009-01-10,36
2009-01-11,35
2009-01-12,34
2009-01-13,33
2009-01-14,32
2009-01-15,31
2009-01-16,30
2009-01-17,30
2009-01-18,28
2009-01-19,27
2009-01-20,26
2009-01-21,24
2009-01-22,23
2009-01-23,22
2009-01-24,21
2009-01-25,22
