Date,Citigroup
2011-09-01,77
2011-09-02,76
2011-09-03,82
2011-09-04,77
2011-09-05,75
2011-09-06,75
2011-09-07,76
2011-09-08,77
2011-09-09,76
2011-09-10,84
2011-09-11,78
2011-09-12,77
2011-09-13,77
2011-09-14,78
2011-09-15,78
2011-09-16,80
2011-09-17,84
2011-09-18,79
2011-09-19,79
2011-09-20,79
2011-09-21,79
2011-09-22,80
2011-09-23,80
2011-09-24,87
2011-09-25,82
2011-09-26,80
2011-09-27,82
2011-09-28,81
2011-09-29,81
2011-09-30,81
2011-10-01,90
2011-10-02,82
2011-10-03,82
2011-10-04,83
2011-10-05,83
2011-10-06,82
2011-10-07,83
2011-10-08,91
2011-10-09,82
2011-10-10,81
2011-10-11,80
2011-10-12,79
2011-10-13,78
2011-10-14,78
2011-10-15,81
2011-10-16,78
2011-10-17,80
2011-10-18,84
2011-10-19,84
2011-10-20,88
2011-10-21,89
2011-10-22,99
2011-10-23,92
2011-10-24,86
2011-10-25,84
2011-10-26,82
2011-10-27,79
2011-10-28,78
2011-10-29,81
2011-10-30,75
2011-10-31,75
2011-11-01,76
2011-11-02,75
2011-11-03,75
2011-11-04,76
2011-11-05,82
2011-11-06,78
2011-11-07,74
2011-11-08,74
2011-11-09,74
2011-11-10,73
2011-11-11,73
2011-11-12,77
2011-11-13,74
2011-11-14,72
2011-11-15,72
2011-11-16,72
2011-11-17,73
2011-11-18,73
2011-11-19,79
2011-11-20,73
2011-11-21,69
2011-11-22,67
2011-11-23,67
2011-11-24,67
2011-11-25,61
2011-11-26,63
2011-11-27,63
2011-11-28,64
2011-11-29,67
2011-11-30,70
2011-12-01,72
2011-12-02,74
2011-12-03,83
2011-12-04,78
2011-12-05,76
2011-12-06,76
2011-12-07,75
2011-12-08,77
2011-12-09,75
2011-12-10,81
2011-12-11,76
2011-12-12,73
2011-12-13,72
2011-12-14,71
2011-12-15,70
2011-12-16,69
2011-12-17,73
2011-12-18,70
2011-12-19,65
2011-12-20,64
2011-12-21,64
2011-12-22,62
2011-12-23,62
2011-12-24,66
2011-12-25,59
2011-12-26,59
2011-12-27,58
2011-12-28,58
2011-12-29,57
2011-12-30,59
2011-12-31,58
2012-01-01,61
2012-01-02,58
2012-01-03,59
2012-01-04,60
2012-01-05,61
2012-01-06,62
2012-01-07,69
2012-01-08,64
2012-01-09,65
2012-01-10,66
2012-01-11,67
2012-01-12,69
2012-01-13,69
2012-01-14,75
2012-01-15,73
2012-01-16,70
2012-01-17,70
2012-01-18,72
2012-01-19,73
2012-01-20,72
2012-01-21,75
2012-01-22,74
2012-01-23,70
2012-01-24,69
2012-01-25,68
2012-01-26,67
2012-01-27,66
2012-01-28,69
2012-01-29,66
2012-01-30,67
2012-01-31,68
2012-02-01,69
2012-02-02,71
2012-02-03,72
2012-02-04,75
2012-02-05,75
2012-02-06,72
2012-02-07,73
2012-02-08,71
2012-02-09,71
2012-02-10,74
2012-02-11,75
2012-02-12,73
2012-02-13,69
2012-02-14,68
2012-02-15,67
2012-02-16,67
2012-02-17,67
2012-02-18,69
2012-02-19,67
2012-02-20,65
2012-02-21,65
2012-02-22,66
2012-02-23,67
2012-02-24,67
2012-02-25,71
2012-02-26,70
2012-02-27,67
2012-02-28,67
2012-02-29,68
2012-03-01,67
2012-03-02,68
2012-03-03,73
2012-03-04,69
2012-03-05,67
2012-03-06,68
2012-03-07,68
2012-03-08,67
2012-03-09,67
2012-03-10,71
2012-03-11,70
2012-03-12,67
2012-03-13,68
2012-03-14,68
2012-03-15,71
2012-03-16,70
2012-03-17,76
2012-03-18,70
2012-03-19,69
2012-03-20,69
2012-03-21,69
2012-03-22,68
2012-03-23,69
2012-03-24,74
2012-03-25,67
2012-03-26,67
2012-03-27,68
2012-03-28,66
2012-03-29,65
2012-03-30,65
2012-03-31,69
2012-04-01,67
2012-04-02,64
2012-04-03,63
2012-04-04,64
2012-04-05,62
2012-04-06,65
2012-04-07,65
2012-04-08,63
2012-04-09,63
2012-04-10,64
2012-04-11,64
2012-04-12,66
2012-04-13,66
2012-04-14,73
2012-04-15,69
2012-04-16,68
2012-04-17,69
2012-04-18,70
2012-04-19,71
2012-04-20,72
2012-04-21,76
2012-04-22,74
2012-04-23,69
2012-04-24,68
2012-04-25,67
2012-04-26,65
2012-04-27,64
2012-04-28,68
2012-04-29,63
2012-04-30,63
2012-05-01,63
2012-05-02,63
2012-05-03,63
2012-05-04,63
2012-05-05,69
2012-05-06,64
2012-05-07,62
2012-05-08,62
2012-05-09,63
2012-05-10,62
2012-05-11,62
2012-05-12,68
2012-05-13,63
2012-05-14,63
2012-05-15,64
2012-05-16,65
2012-05-17,67
2012-05-18,69
2012-05-19,73
2012-05-20,68
2012-05-21,66
2012-05-22,65
2012-05-23,64
2012-05-24,63
2012-05-25,64
2012-05-26,68
2012-05-27,61
2012-05-28,61
2012-05-29,61
2012-05-30,61
2012-05-31,61
2012-06-01,61
2012-06-02,64
2012-06-03,62
2012-06-04,61
2012-06-05,62
2012-06-06,61
2012-06-07,61
2012-06-08,62
2012-06-09,67
2012-06-10,63
2012-06-11,62
2012-06-12,62
2012-06-13,64
2012-06-14,62
2012-06-15,62
2012-06-16,68
2012-06-17,65
2012-06-18,64
2012-06-19,66
2012-06-20,66
2012-06-21,65
2012-06-22,66
2012-06-23,73
2012-06-24,68
2012-06-25,65
2012-06-26,67
2012-06-27,64
2012-06-28,64
2012-06-29,64
2012-06-30,68
2012-07-01,63
2012-07-02,62
2012-07-03,62
2012-07-04,65
2012-07-05,61
2012-07-06,61
2012-07-07,66
2012-07-08,61
2012-07-09,62
2012-07-10,63
2012-07-11,64
2012-07-12,64
2012-07-13,66
2012-07-14,70
2012-07-15,67
2012-07-16,66
2012-07-17,68
2012-07-18,67
2012-07-19,68
2012-07-20,68
2012-07-21,72
2012-07-22,69
2012-07-23,68
2012-07-24,68
2012-07-25,68
2012-07-26,68
2012-07-27,69
2012-07-28,75
2012-07-29,67
2012-07-30,67
2012-07-31,66
2012-08-01,66
2012-08-02,67
2012-08-03,65
2012-08-04,69
2012-08-05,66
2012-08-06,64
2012-08-07,63
2012-08-08,63
2012-08-09,64
2012-08-10,62
2012-08-11,68
2012-08-12,62
2012-08-13,62
2012-08-14,62
2012-08-15,62
2012-08-16,63
2012-08-17,63
2012-08-18,68
2012-08-19,64
2012-08-20,64
2012-08-21,64
2012-08-22,65
2012-08-23,67
2012-08-24,66
2012-08-25,73
2012-08-26,68
2012-08-27,65
2012-08-28,64
2012-08-29,64
2012-08-30,62
2012-08-31,63
2012-09-01,61
2012-09-02,63
2012-09-03,61
2012-09-04,61
2012-09-05,62
2012-09-06,62
2012-09-07,62
2012-09-08,69
2012-09-09,63
2012-09-10,64
2012-09-11,64
2012-09-12,66
2012-09-13,65
2012-09-14,67
2012-09-15,72
2012-09-16,66
2012-09-17,66
2012-09-18,65
2012-09-19,65
2012-09-20,66
2012-09-21,64
2012-09-22,68
2012-09-23,66
2012-09-24,63
2012-09-25,62
2012-09-26,62
2012-09-27,62
2012-09-28,61
2012-09-29,65
2012-09-30,63
2012-10-01,60
