Date,Merrill Lynch
2009-10-01,87
2009-10-02,90
2009-10-03,93
2009-10-04,89
2009-10-05,88
2009-10-06,88
2009-10-07,89
2009-10-08,92
2009-10-09,90
2009-10-10,98
2009-10-11,94
2009-10-12,92
2009-10-13,93
2009-10-14,94
2009-10-15,95
2009-10-16,100
2009-10-17,106
2009-10-18,95
2009-10-19,94
2009-10-20,92
2009-10-21,91
2009-10-22,90
2009-10-23,88
2009-10-24,95
2009-10-25,88
2009-10-26,87
2009-10-27,89
2009-10-28,87
2009-10-29,89
2009-10-30,87
2009-10-31,94
2009-11-01,88
2009-11-02,86
2009-11-03,86
2009-11-04,86
2009-11-05,85
2009-11-06,84
2009-11-07,93
2009-11-08,84
2009-11-09,84
2009-11-10,84
2009-11-11,89
2009-11-12,85
2009-11-13,85
2009-11-14,93
2009-11-15,89
2009-11-16,86
2009-11-17,86
2009-11-18,86
2009-11-19,88
2009-11-20,86
2009-11-21,94
2009-11-22,87
2009-11-23,84
2009-11-24,83
2009-11-25,83
2009-11-26,88
2009-11-27,79
2009-11-28,80
2009-11-29,80
2009-11-30,80
2009-12-01,81
2009-12-02,82
2009-12-03,83
2009-12-04,85
2009-12-05,91
2009-12-06,89
2009-12-07,85
2009-12-08,87
2009-12-09,84
2009-12-10,84
2009-12-11,85
2009-12-12,90
2009-12-13,84
2009-12-14,82
2009-12-15,82
2009-12-16,82
2009-12-17,82
2009-12-18,79
2009-12-19,84
2009-12-20,82
2009-12-21,77
2009-12-22,76
2009-12-23,76
2009-12-24,74
2009-12-25,78
2009-12-26,72
2009-12-27,75
2009-12-28,72
2009-12-29,73
2009-12-30,73
2009-12-31,75
2010-01-01,74
2010-01-02,77
2010-01-03,77
2010-01-04,79
2010-01-05,82
2010-01-06,85
2010-01-07,88
2010-01-08,88
2010-01-09,97
2010-01-10,91
2010-01-11,90
2010-01-12,91
2010-01-13,89
2010-01-14,89
2010-01-15,89
2010-01-16,97
2010-01-17,93
2010-01-18,88
2010-01-19,87
2010-01-20,87
2010-01-21,88
2010-01-22,87
2010-01-23,90
2010-01-24,91
2010-01-25,85
2010-01-26,85
2010-01-27,86
2010-01-28,84
2010-01-29,84
2010-01-30,89
2010-01-31,84
2010-02-01,85
2010-02-02,85
2010-02-03,86
2010-02-04,88
2010-02-05,88
2010-02-06,92
2010-02-07,92
2010-02-08,84
2010-02-09,82
2010-02-10,82
2010-02-11,80
2010-02-12,81
2010-02-13,76
2010-02-14,80
2010-02-15,77
2010-02-16,77
2010-02-17,78
2010-02-18,80
2010-02-19,79
2010-02-20,86
2010-02-21,81
2010-02-22,80
2010-02-23,80
2010-02-24,81
2010-02-25,80
2010-02-26,80
2010-02-27,85
2010-02-28,82
2010-03-01,81
2010-03-02,82
2010-03-03,83
2010-03-04,84
2010-03-05,86
2010-03-06,91
2010-03-07,88
2010-03-08,86
2010-03-09,86
2010-03-10,88
2010-03-11,86
2010-03-12,88
2010-03-13,91
2010-03-14,87
2010-03-15,87
2010-03-16,87
2010-03-17,87
2010-03-18,87
2010-03-19,91
2010-03-20,90
2010-03-21,91
2010-03-22,87
2010-03-23,88
2010-03-24,91
2010-03-25,89
2010-03-26,91
2010-03-27,93
2010-03-28,92
2010-03-29,88
2010-03-30,87
2010-03-31,86
2010-04-01,85
2010-04-02,85
2010-04-03,88
2010-04-04,84
2010-04-05,84
2010-04-06,85
2010-04-07,85
2010-04-08,89
2010-04-09,87
2010-04-10,95
2010-04-11,89
2010-04-12,88
2010-04-13,88
2010-04-14,90
2010-04-15,89
2010-04-16,90
2010-04-17,97
2010-04-18,92
2010-04-19,88
2010-04-20,87
2010-04-21,86
2010-04-22,87
2010-04-23,84
2010-04-24,89
2010-04-25,87
2010-04-26,83
2010-04-27,85
2010-04-28,82
2010-04-29,84
2010-04-30,81
2010-05-01,88
2010-05-02,82
2010-05-03,80
2010-05-04,80
2010-05-05,81
2010-05-06,79
2010-05-07,79
2010-05-08,88
2010-05-09,79
2010-05-10,79
2010-05-11,80
2010-05-12,80
2010-05-13,80
2010-05-14,83
2010-05-15,87
2010-05-16,81
2010-05-17,79
2010-05-18,78
2010-05-19,78
2010-05-20,79
2010-05-21,76
2010-05-22,82
2010-05-23,77
2010-05-24,74
2010-05-25,75
2010-05-26,73
2010-05-27,73
2010-05-28,73
2010-05-29,76
2010-05-30,77
2010-05-31,71
2010-06-01,71
2010-06-02,71
2010-06-03,71
2010-06-04,72
2010-06-05,77
2010-06-06,74
2010-06-07,72
2010-06-08,72
2010-06-09,74
2010-06-10,73
2010-06-11,75
2010-06-12,78
2010-06-13,78
2010-06-14,76
2010-06-15,77
2010-06-16,77
2010-06-17,78
2010-06-18,80
2010-06-19,84
2010-06-20,81
2010-06-21,79
2010-06-22,79
2010-06-23,82
2010-06-24,79
2010-06-25,79
2010-06-26,85
2010-06-27,84
2010-06-28,78
2010-06-29,80
2010-06-30,78
2010-07-01,78
2010-07-02,80
2010-07-03,86
2010-07-04,80
2010-07-05,75
2010-07-06,74
2010-07-07,74
2010-07-08,72
2010-07-09,74
2010-07-10,75
2010-07-11,71
2010-07-12,72
2010-07-13,73
2010-07-14,75
2010-07-15,76
2010-07-16,76
2010-07-17,82
2010-07-18,80
2010-07-19,78
2010-07-20,79
2010-07-21,79
2010-07-22,81
2010-07-23,81
2010-07-24,86
2010-07-25,87
2010-07-26,82
2010-07-27,82
2010-07-28,84
2010-07-29,82
2010-07-30,82
2010-07-31,89
2010-08-01,83
2010-08-02,82
2010-08-03,82
2010-08-04,84
2010-08-05,83
2010-08-06,86
2010-08-07,92
2010-08-08,83
2010-08-09,82
2010-08-10,81
2010-08-11,82
2010-08-12,81
2010-08-13,79
2010-08-14,86
2010-08-15,79
2010-08-16,78
2010-08-17,79
2010-08-18,77
2010-08-19,77
2010-08-20,79
2010-08-21,82
2010-08-22,76
2010-08-23,76
