Date,Merrill Lynch
2006-03-01,69
2006-03-02,69
2006-03-03,70
2006-03-04,73
2006-03-05,71
2006-03-06,67
2006-03-07,67
2006-03-08,68
2006-03-09,66
2006-03-10,68
2006-03-11,67
2006-03-12,68
2006-03-13,64
2006-03-14,64
2006-03-15,64
2006-03-16,64
2006-03-17,64
2006-03-18,68
2006-03-19,64
2006-03-20,64
2006-03-21,64
2006-03-22,67
2006-03-23,64
2006-03-24,64
2006-03-25,69
2006-03-26,65
2006-03-27,65
2006-03-28,65
2006-03-29,65
2006-03-30,65
2006-03-31,66
2006-04-01,66
2006-04-02,68
2006-04-03,65
2006-04-04,65
2006-04-05,65
2006-04-06,65
2006-04-07,65
2006-04-08,71
2006-04-09,66
2006-04-10,66
2006-04-11,66
2006-04-12,67
2006-04-13,67
2006-04-14,69
2006-04-15,70
2006-04-16,67
2006-04-17,67
2006-04-18,67
2006-04-19,67
2006-04-20,67
2006-04-21,68
2006-04-22,74
2006-04-23,67
2006-04-24,66
2006-04-25,65
2006-04-26,66
2006-04-27,64
2006-04-28,63
2006-04-29,67
2006-04-30,65
2006-05-01,63
2006-05-02,64
2006-05-03,64
2006-05-04,66
2006-05-05,65
2006-05-06,69
2006-05-07,69
2006-05-08,66
2006-05-09,67
2006-05-10,67
2006-05-11,68
2006-05-12,66
2006-05-13,71
2006-05-14,69
2006-05-15,65
2006-05-16,66
2006-05-17,64
2006-05-18,64
2006-05-19,65
2006-05-20,67
2006-05-21,63
2006-05-22,61
2006-05-23,60
2006-05-24,60
2006-05-25,58
2006-05-26,57
2006-05-27,61
2006-05-28,57
2006-05-29,55
2006-05-30,55
2006-05-31,55
2006-06-01,55
2006-06-02,56
2006-06-03,59
2006-06-04,55
2006-06-05,55
2006-06-06,55
2006-06-07,55
2006-06-08,55
2006-06-09,56
2006-06-10,59
2006-06-11,56
2006-06-12,55
2006-06-13,56
2006-06-14,56
2006-06-15,57
2006-06-16,57
2006-06-17,64
2006-06-18,58
2006-06-19,59
2006-06-20,60
2006-06-21,61
2006-06-22,62
2006-06-23,65
2006-06-24,67
2006-06-25,65
2006-06-26,62
2006-06-27,61
2006-06-28,62
2006-06-29,59
2006-06-30,58
2006-07-01,62
2006-07-02,59
2006-07-03,56
2006-07-04,59
2006-07-05,55
2006-07-06,55
2006-07-07,55
2006-07-08,58
2006-07-09,55
2006-07-10,56
2006-07-11,57
2006-07-12,60
2006-07-13,60
2006-07-14,61
2006-07-15,68
2006-07-16,63
2006-07-17,63
2006-07-18,63
2006-07-19,65
2006-07-20,64
2006-07-21,63
2006-07-22,67
2006-07-23,67
2006-07-24,63
2006-07-25,63
2006-07-26,63
2006-07-27,65
2006-07-28,64
2006-07-29,68
2006-07-30,63
2006-07-31,63
2006-08-01,63
2006-08-02,63
2006-08-03,64
2006-08-04,63
2006-08-05,68
2006-08-06,64
2006-08-07,61
2006-08-08,61
2006-08-09,60
2006-08-10,61
2006-08-11,60
2006-08-12,62
2006-08-13,60
2006-08-14,59
2006-08-15,60
2006-08-16,61
2006-08-17,62
2006-08-18,62
2006-08-19,66
2006-08-20,64
2006-08-21,61
2006-08-22,61
2006-08-23,60
