Date,Stifel
2009-09-01,71
2009-09-02,78
2009-09-03,73
2009-09-04,74
2009-09-05,75
2009-09-06,74
2009-09-07,73
2009-09-08,72
2009-09-09,71
2009-09-10,73
2009-09-11,69
2009-09-12,72
2009-09-13,71
2009-09-14,73
2009-09-15,77
2009-09-16,80
2009-09-17,80
2009-09-18,90
2009-09-19,86
2009-09-20,84
2009-09-21,83
2009-09-22,83
2009-09-23,84
2009-09-24,85
2009-09-25,81
2009-09-26,81
2009-09-27,87
2009-09-28,80
2009-09-29,86
2009-09-30,80
2009-10-01,80
2009-10-02,83
2009-10-03,85
2009-10-04,80
2009-10-05,77
2009-10-06,81
2009-10-07,74
2009-10-08,75
2009-10-09,73
2009-10-10,72
2009-10-11,74
2009-10-12,78
2009-10-13,82
2009-10-14,86
2009-10-15,90
2009-10-16,102
2009-10-17,100
2009-10-18,100
2009-10-19,92
2009-10-20,88
2009-10-21,87
2009-10-22,81
2009-10-23,78
2009-10-24,79
2009-10-25,72
2009-10-26,70
2009-10-27,68
2009-10-28,66
2009-10-29,65
2009-10-30,65
2009-10-31,60
2009-11-01,64
2009-11-02,69
2009-11-03,74
2009-11-04,83
2009-11-05,83
2009-11-06,94
2009-11-07,97
2009-11-08,93
2009-11-09,94
2009-11-10,99
2009-11-11,96
2009-11-12,100
2009-11-13,98
2009-11-14,108
2009-11-15,94
2009-11-16,89
2009-11-17,90
2009-11-18,79
2009-11-19,75
2009-11-20,69
2009-11-21,67
2009-11-22,64
2009-11-23,64
2009-11-24,64
2009-11-25,66
2009-11-26,67
2009-11-27,63
2009-11-28,63
2009-11-29,68
2009-11-30,68
2009-12-01,71
2009-12-02,74
2009-12-03,80
2009-12-04,79
2009-12-05,82
2009-12-06,81
2009-12-07,81
2009-12-08,85
2009-12-09,80
2009-12-10,82
2009-12-11,79
2009-12-12,82
2009-12-13,83
2009-12-14,78
2009-12-15,79
2009-12-16,78
2009-12-17,78
2009-12-18,80
2009-12-19,78
2009-12-20,73
2009-12-21,69
2009-12-22,68
2009-12-23,61
2009-12-24,56
2009-12-25,52
2009-12-26,48
2009-12-27,51
2009-12-28,53
2009-12-29,56
2009-12-30,58
2009-12-31,65
2010-01-01,63
2010-01-02,66
2010-01-03,67
2010-01-04,69
2010-01-05,71
2010-01-06,72
2010-01-07,73
2010-01-08,77
2010-01-09,86
2010-01-10,76
2010-01-11,75
2010-01-12,76
2010-01-13,75
2010-01-14,73
2010-01-15,72
2010-01-16,75
2010-01-17,72
2010-01-18,72
2010-01-19,70
2010-01-20,71
2010-01-21,69
2010-01-22,69
2010-01-23,73
2010-01-24,68
2010-01-25,67
2010-01-26,72
2010-01-27,65
2010-01-28,64
2010-01-29,66
2010-01-30,64
2010-01-31,63
2010-02-01,65
2010-02-02,66
2010-02-03,70
2010-02-04,70
2010-02-05,71
2010-02-06,77
2010-02-07,72
2010-02-08,72
2010-02-09,72
2010-02-10,72
2010-02-11,78
2010-02-12,72
2010-02-13,75
2010-02-14,70
2010-02-15,68
2010-02-16,68
2010-02-17,66
2010-02-18,63
2010-02-19,63
2010-02-20,64
2010-02-21,59
2010-02-22,58
2010-02-23,57
2010-02-24,57
2010-02-25,58
2010-02-26,57
2010-02-27,55
2010-02-28,56
2010-03-01,58
2010-03-02,60
2010-03-03,64
2010-03-04,63
2010-03-05,66
2010-03-06,73
2010-03-07,66
2010-03-08,65
2010-03-09,64
2010-03-10,69
2010-03-11,62
2010-03-12,61
2010-03-13,63
2010-03-14,61
2010-03-15,62
2010-03-16,64
2010-03-17,65
2010-03-18,69
2010-03-19,64
2010-03-20,67
2010-03-21,66
2010-03-22,67
2010-03-23,69
2010-03-24,69
2010-03-25,70
2010-03-26,75
2010-03-27,73
2010-03-28,73
2010-03-29,73
2010-03-30,73
2010-03-31,73
2010-04-01,77
2010-04-02,75
2010-04-03,77
2010-04-04,73
2010-04-05,73
2010-04-06,80
2010-04-07,74
2010-04-08,73
2010-04-09,80
2010-04-10,73
2010-04-11,73
2010-04-12,73
2010-04-13,75
2010-04-14,73
2010-04-15,76
2010-04-16,74
2010-04-17,74
2010-04-18,71
2010-04-19,70
2010-04-20,68
2010-04-21,69
2010-04-22,65
2010-04-23,64
2010-04-24,69
2010-04-25,68
2010-04-26,73
2010-04-27,83
2010-04-28,90
2010-04-29,89
2010-04-30,100
2010-05-01,100
2010-05-02,94
2010-05-03,89
2010-05-04,84
2010-05-05,86
2010-05-06,73
2010-05-07,68
2010-05-08,68
2010-05-09,62
2010-05-10,61
2010-05-11,60
2010-05-12,59
2010-05-13,63
2010-05-14,57
