Date,Citigroup
2005-11-01,67
2005-11-02,68
2005-11-03,66
2005-11-04,65
2005-11-05,73
2005-11-06,66
2005-11-07,67
2005-11-08,69
2005-11-09,69
2005-11-10,70
2005-11-11,71
2005-11-12,80
2005-11-13,72
2005-11-14,71
2005-11-15,70
2005-11-16,71
2005-11-17,69
2005-11-18,69
2005-11-19,75
2005-11-20,67
2005-11-21,66
2005-11-22,65
2005-11-23,66
2005-11-24,66
2005-11-25,64
2005-11-26,66
2005-11-27,64
2005-11-28,65
2005-11-29,66
2005-11-30,68
2005-12-01,68
2005-12-02,70
2005-12-03,77
2005-12-04,70
2005-12-05,69
2005-12-06,69
2005-12-07,69
2005-12-08,66
2005-12-09,66
2005-12-10,71
2005-12-11,65
2005-12-12,65
2005-12-13,65
2005-12-14,65
2005-12-15,65
2005-12-16,68
2005-12-17,72
2005-12-18,65
2005-12-19,65
2005-12-20,66
2005-12-21,65
2005-12-22,67
2005-12-23,66
2005-12-24,65
2005-12-25,68
2005-12-26,62
2005-12-27,61
2005-12-28,61
2005-12-29,61
2005-12-30,59
2005-12-31,64
2006-01-01,62
2006-01-02,63
2006-01-03,66
2006-01-04,69
2006-01-05,71
2006-01-06,76
2006-01-07,81
2006-01-08,76
2006-01-09,76
2006-01-10,76
2006-01-11,79
2006-01-12,76
2006-01-13,77
2006-01-14,82
2006-01-15,81
2006-01-16,74
2006-01-17,73
2006-01-18,73
2006-01-19,72
2006-01-20,70
2006-01-21,76
2006-01-22,70
2006-01-23,71
2006-01-24,72
2006-01-25,74
2006-01-26,77
2006-01-27,76
2006-01-28,84
2006-01-29,80
2006-01-30,77
2006-01-31,77
2006-02-01,77
2006-02-02,77
2006-02-03,78
2006-02-04,84
2006-02-05,76
2006-02-06,75
2006-02-07,74
2006-02-08,75
2006-02-09,72
2006-02-10,72
2006-02-11,76
2006-02-12,70
2006-02-13,70
2006-02-14,70
2006-02-15,70
2006-02-16,71
2006-02-17,71
2006-02-18,72
2006-02-19,77
2006-02-20,69
2006-02-21,69
2006-02-22,68
2006-02-23,68
2006-02-24,68
2006-02-25,75
2006-02-26,73
2006-02-27,68
2006-02-28,69
2006-03-01,71
2006-03-02,70
2006-03-03,71
2006-03-04,77
2006-03-05,70
2006-03-06,69
2006-03-07,69
2006-03-08,69
2006-03-09,70
2006-03-10,67
2006-03-11,73
2006-03-12,68
2006-03-13,69
2006-03-14,70
2006-03-15,71
2006-03-16,72
2006-03-17,75
2006-03-18,80
2006-03-19,76
2006-03-20,72
2006-03-21,75
2006-03-22,71
2006-03-23,71
2006-03-24,69
2006-03-25,76
2006-03-26,69
2006-03-27,70
2006-03-28,71
2006-03-29,71
2006-03-30,75
2006-03-31,73
2006-05-01,69
2006-05-02,68
2006-05-03,69
2006-05-04,67
2006-05-05,66
2006-05-06,73
2006-05-07,69
2006-05-08,67
2006-05-09,69
2006-05-10,69
2006-05-11,71
2006-05-12,71
2006-05-13,79
2006-05-14,72
2006-05-15,72
2006-05-16,73
2006-05-17,73
2006-05-18,74
