Date,Deutsche Bank
2009-10-01,93
2009-10-02,95
2009-10-03,104
2009-10-04,94
2009-10-05,93
2009-10-06,94
2009-10-07,91
2009-10-08,91
2009-10-09,91
2009-10-10,96
2009-10-11,89
2009-10-12,89
2009-10-13,89
2009-10-14,90
2009-10-15,92
2009-10-16,92
2009-10-17,96
2009-10-18,91
2009-10-19,89
2009-10-20,89
2009-10-21,89
2009-10-22,88
2009-10-23,88
2009-10-24,94
2009-10-25,88
2009-10-26,89
2009-10-27,90
2009-10-28,91
2009-10-29,92
2009-10-30,94
2009-10-31,104
2009-11-01,94
2009-11-02,94
2009-11-03,94
2009-11-04,95
2009-11-05,93
2009-11-06,95
2009-11-07,100
2009-11-08,92
2009-11-09,91
2009-11-10,92
2009-11-11,90
2009-11-12,90
2009-11-13,89
2009-11-14,95
2009-11-15,87
2009-11-16,86
2009-11-17,87
2009-11-18,85
2009-11-19,84
2009-11-20,85
2009-11-21,89
2009-11-22,83
2009-11-23,84
2009-11-24,87
2009-11-25,86
2009-11-26,87
2009-11-27,88
2009-11-28,96
2009-11-29,89
2009-11-30,90
2009-12-01,93
2009-12-02,93
2009-12-03,93
2009-12-04,95
2009-12-05,104
2009-12-06,94
2009-12-07,93
2009-12-08,93
2009-12-09,91
2009-12-10,90
2009-12-11,89
2009-12-12,97
2009-12-13,89
2009-12-14,89
2009-12-15,89
2009-12-16,90
2009-12-17,90
2009-12-18,89
2009-12-19,96
2009-12-20,88
2009-12-21,85
2009-12-22,84
2009-12-23,81
2009-12-24,85
2009-12-25,78
2009-12-26,74
2009-12-27,76
2009-12-28,79
2009-12-29,84
2009-12-30,84
2009-12-31,94
2010-01-01,90
2010-01-02,93
2010-01-03,94
2010-01-04,94
2010-01-05,97
2010-01-06,98
2010-01-07,96
2010-01-08,97
2010-01-09,105
2010-01-10,97
2010-01-11,95
2010-01-12,96
2010-01-13,93
2010-01-14,92
2010-01-15,91
2010-01-16,97
2010-01-17,89
2010-01-18,89
2010-01-19,89
2010-01-20,88
2010-01-21,89
2010-01-22,88
2010-01-23,93
2010-01-24,88
2010-01-25,89
2010-01-26,92
2010-01-27,92
2010-01-28,94
2010-01-29,95
2010-01-30,106
2010-01-31,97
2010-02-01,97
2010-02-02,99
2010-02-03,98
2010-02-04,98
2010-02-05,101
2010-02-06,106
2010-02-07,97
2010-02-08,95
2010-02-09,93
2010-02-10,92
2010-02-11,89
2010-02-12,89
2010-02-13,92
2010-02-14,86
2010-02-15,86
2010-02-16,86
2010-02-17,87
2010-02-18,86
2010-02-19,86
2010-02-20,94
2010-02-21,86
2010-02-22,86
2010-02-23,88
2010-02-24,87
2010-02-25,87
2010-02-26,87
2010-02-27,96
2010-02-28,88
2010-03-01,88
2010-03-02,90
2010-03-03,90
2010-03-04,90
2010-03-05,91
2010-03-06,98
2010-03-07,90
2010-03-08,89
2010-03-09,88
2010-03-10,88
2010-03-11,86
2010-03-12,85
2010-03-13,90
2010-03-14,84
2010-03-15,84
2010-03-16,85
2010-03-17,85
2010-03-18,84
2010-03-19,85
2010-03-20,91
2010-03-21,84
2010-03-22,84
2010-03-23,85
2010-03-24,84
2010-03-25,83
2010-03-26,84
2010-03-27,88
2010-03-28,85
2010-03-29,85
2010-03-30,86
2010-03-31,88
2010-04-01,89
2010-04-02,98
2010-04-03,94
2010-04-04,91
2010-04-05,89
2010-04-06,88
2010-04-07,89
2010-04-08,86
2010-04-09,87
2010-04-10,91
2010-04-11,84
2010-04-12,85
2010-04-13,87
2010-04-14,87
2010-04-15,88
2010-04-16,90
2010-04-17,98
2010-04-18,89
