Date,UBS Securities
2013-01-01,69
2013-01-02,71
2013-01-03,72
2013-01-04,74
2013-01-05,81
2013-01-06,76
2013-01-07,78
2013-01-08,81
2013-01-09,81
2013-01-10,83
2013-01-11,86
2013-01-12,94
2013-01-13,87
2013-01-14,88
2013-01-15,88
2013-01-16,90
2013-01-17,89
2013-01-18,90
2013-01-19,96
2013-01-20,93
2013-01-21,91
2013-01-22,91
2013-01-23,91
2013-01-24,92
2013-01-25,91
2013-01-26,98
2013-01-27,93
2013-01-28,92
2013-01-29,92
2013-01-30,92
2013-01-31,92
2013-02-01,92
2013-02-02,98
2013-02-03,94
2013-02-04,92
2013-02-05,93
2013-02-06,96
2013-02-07,94
2013-02-08,97
2013-02-09,103
2013-02-10,92
2013-02-11,90
2013-02-12,89
2013-02-13,86
2013-02-14,86
2013-02-15,82
2013-02-16,85
2013-02-17,81
2013-02-18,80
2013-02-19,80
2013-02-20,80
2013-02-21,80
2013-02-22,80
2013-02-23,86
2013-02-24,80
2013-02-25,80
2013-02-26,81
2013-02-27,81
2013-02-28,82
2013-03-01,84
2013-03-02,90
2013-03-03,83
2013-03-04,83
2013-03-05,83
2013-03-06,83
2013-03-07,83
2013-03-08,86
2013-03-09,88
2013-03-10,83
2013-03-11,81
2013-03-12,81
2013-03-13,80
2013-03-14,79
2013-03-15,79
2013-03-16,85
2013-03-17,78
2013-03-18,78
2013-03-19,79
2013-03-20,78
2013-03-21,80
2013-03-22,79
2013-03-23,83
2013-03-24,79
2013-03-25,79
2013-03-26,79
2013-03-27,80
2013-03-28,80
2013-03-29,85
2013-03-30,83
2013-03-31,79
2013-04-01,79
2013-04-02,79
2013-04-03,79
2013-04-04,80
2013-04-05,80
2013-04-06,83
2013-04-07,78
2013-04-08,79
2013-04-09,81
2013-04-10,81
2013-04-11,80
2013-04-12,81
2013-04-13,88
2013-04-14,82
2013-04-15,82
2013-04-16,83
2013-04-17,84
2013-04-18,84
2013-04-19,85
2013-04-20,90
2013-04-21,85
2013-04-22,84
2013-04-23,84
2013-04-24,85
2013-04-25,84
2013-04-26,84
2013-04-27,90
2013-04-28,84
2013-04-29,84
2013-04-30,85
2013-05-01,89
2013-05-02,86
2013-05-03,86
2013-05-04,95
2013-05-05,86
2013-05-06,84
2013-05-07,83
2013-05-08,82
2013-05-09,83
2013-05-10,79
2013-05-11,85
2013-05-12,78
2013-05-13,78
2013-05-14,78
2013-05-15,78
2013-05-16,78
2013-05-17,80
2013-05-18,84
2013-05-19,78
2013-05-20,78
2013-05-21,78
2013-05-22,79
2013-05-23,79
2013-05-24,80
2013-05-25,86
2013-05-26,81
2013-05-27,82
2013-05-28,83
2013-05-29,84
2013-05-30,86
2013-05-31,86
2013-06-01,94
2013-06-02,87
2013-06-03,87
2013-06-04,87
2013-06-05,87
2013-06-06,88
2013-06-07,87
2013-06-08,94
2013-06-09,88
2013-06-10,88
2013-06-11,88
2013-06-12,88
2013-06-13,89
2013-06-14,90
2013-06-15,96
2013-06-16,88
2013-06-17,87
2013-06-18,86
2013-06-19,85
2013-06-20,85
2013-06-21,83
2013-06-22,89
2013-06-23,82
2013-06-24,83
2013-06-25,84
2013-06-26,86
2013-06-27,86
2013-06-28,88
2013-06-29,95
2013-06-30,86
2013-07-01,85
2013-07-02,85
2013-07-03,82
2013-07-04,83
2013-07-05,79
2013-07-06,84
2013-07-07,77
2013-07-08,77
2013-07-09,78
2013-07-10,76
2013-07-11,77
2013-07-12,76
2013-07-13,82
2013-07-14,77
2013-07-15,75
2013-07-16,75
2013-07-17,74
2013-07-18,74
2013-07-19,75
2013-07-20,81
2013-07-21,75
2013-07-22,76
2013-07-23,77
2013-07-24,78
2013-07-25,79
2013-07-26,81
2013-07-27,88
2013-07-28,80
2013-07-29,80
2013-07-30,79
2013-07-31,81
2013-08-01,80
2013-08-02,78
2013-08-03,85
2013-08-04,77
2013-08-05,77
2013-08-06,76
2013-08-07,77
2013-08-08,75
2013-08-09,76
2013-08-10,82
2013-08-11,75
2013-08-12,75
2013-08-13,75
2013-08-14,75
2013-08-15,76
2013-08-16,75
2013-08-17,80
2013-08-18,75
2013-08-19,76
2013-08-20,76
2013-08-21,77
2013-08-22,78
2013-08-23,78
2013-08-24,84
2013-08-25,79
2013-08-26,80
2013-08-27,82
2013-08-28,82
2013-08-29,84
2013-08-30,85
2013-08-31,93
2013-09-01,83
2013-09-02,82
2013-09-03,81
2013-09-04,80
2013-09-05,81
2013-09-06,78
2013-09-07,85
2013-09-08,77
2013-09-09,78
2013-09-10,78
2013-09-11,80
2013-09-12,80
2013-09-13,82
2013-09-14,87
2013-09-15,81
2013-09-16,82
2013-09-17,83
2013-09-18,83
2013-09-19,85
2013-09-20,88
2013-09-21,95
2013-09-22,85
2013-09-23,85
2013-09-24,85
2013-09-25,85
2013-09-26,86
2013-09-27,87
2013-09-28,91
2013-09-29,84
2013-09-30,83
2013-10-01,83
2013-10-02,83
2013-10-03,82
2013-10-04,83
2013-10-05,87
2013-10-06,80
2013-10-07,79
2013-10-08,79
2013-10-09,78
2013-10-10,77
2013-10-11,77
2013-10-12,82
2013-10-13,76
2013-10-14,76
2013-10-15,76
2013-10-16,77
2013-10-17,77
2013-10-18,78
2013-10-19,84
2013-10-20,78
2013-10-21,78
2013-10-22,78
2013-10-23,80
2013-10-24,78
2013-10-25,79
2013-10-26,85
2013-10-27,79
2013-10-28,80
2013-10-29,81
2013-10-30,84
2013-10-31,83
2013-11-01,85
2013-11-02,92
2013-11-03,84
2013-11-04,84
2013-11-05,84
2013-11-06,83
2013-11-07,83
2013-11-08,83
2013-11-09,88
2013-11-10,81
2013-11-11,81
2013-11-12,81
2013-11-13,82
2013-11-14,81
2013-11-15,82
2013-11-16,87
2013-11-17,81
2013-11-18,81
2013-11-19,81
2013-11-20,81
2013-11-21,81
2013-11-22,81
2013-11-23,87
2013-11-24,81
2013-11-25,82
2013-11-26,85
2013-11-27,84
2013-11-28,87
2013-11-29,87
2013-11-30,92
2013-12-01,86
2013-12-02,85
2013-12-03,85
2013-12-04,84
2013-12-05,84
2013-12-06,85
2013-12-07,86
2013-12-08,81
2013-12-09,80
2013-12-10,79
2013-12-11,79
2013-12-12,79
2013-12-13,77
2013-12-14,82
2013-12-15,78
2013-12-16,78
2013-12-17,79
2013-12-18,80
2013-12-19,80
2013-12-20,82
2013-12-21,87
2013-12-22,82
2013-12-23,76
2013-12-24,77
2013-12-25,76
2013-12-26,68
2013-12-27,65
2013-12-28,67
2013-12-29,64
2013-12-30,65
2013-12-31,69
2014-01-01,67
2014-01-02,68
2014-01-03,69
2014-01-04,75
2014-01-05,72
2014-01-06,74
2014-01-07,76
2014-01-08,79
2014-01-09,80
2014-01-10,84
2014-01-11,89
2014-01-12,85
2014-01-13,86
2014-01-14,88
2014-01-15,89
2014-01-16,90
2014-01-17,92
2014-01-18,98
2014-01-19,95
2014-01-20,93
2014-01-21,94
2014-01-22,94
2014-01-23,95
2014-01-24,96
2014-01-25,103
2014-01-26,96
2014-01-27,96
2014-01-28,98
2014-01-29,97
2014-01-30,96
2014-01-31,96
2014-02-01,103
2014-02-02,96
2014-02-03,97
2014-02-04,97
2014-02-05,98
2014-02-06,100
2014-02-07,101
2014-02-08,109
2014-02-09,97
2014-02-10,94
2014-02-11,93
2014-02-12,91
2014-02-13,87
2014-02-14,86
2014-02-15,89
2014-02-16,81
2014-02-17,80
2014-02-18,80
2014-02-19,80
2014-02-20,79
2014-02-21,79
2014-02-22,85
2014-02-23,78
2014-02-24,79
2014-02-25,80
2014-02-26,82
2014-02-27,82
2014-02-28,84
