Date,Thomas Weisel
2006-05-07,91
2006-05-08,83
2006-05-09,75
2006-05-10,67
2006-05-11,58
2006-05-12,50
2006-05-13,42
2006-05-14,43
2006-05-15,45
2006-05-16,46
2006-05-17,48
2006-05-18,49
2006-05-19,51
2006-05-20,53
2006-05-21,55
2006-05-22,57
2006-05-23,59
2006-05-24,61
2006-05-25,63
2006-05-26,65
2006-05-27,68
2006-05-28,65
2006-05-29,63
2006-05-30,61
2006-05-31,58
2006-06-01,56
2006-06-02,53
2006-06-03,51
2006-06-04,53
2006-06-05,55
2006-06-06,57
2006-06-07,59
2006-06-08,61
2006-06-09,63
2006-06-10,65
2006-06-11,62
2006-06-12,60
2006-06-13,58
2006-06-14,56
2006-06-15,54
2006-06-16,52
2006-06-17,50
2006-06-18,50
2006-06-19,50
2006-06-20,50
2006-06-21,50
2006-06-22,50
2006-06-23,50
2006-06-24,50
2006-06-25,51
2006-06-26,52
2006-06-27,53
2006-06-28,54
2006-06-29,55
2006-06-30,56
2006-07-01,57
2006-07-02,57
2006-07-03,58
2006-07-04,58
2006-07-05,59
2006-07-06,59
2006-07-07,60
2006-07-08,61
2006-07-09,61
2006-07-10,62
2006-07-11,63
2006-07-12,64
2006-07-13,64
2006-07-14,65
2006-07-15,66
2006-07-16,62
2006-07-17,59
2006-07-18,55
2006-07-19,52
2006-07-20,48
2006-07-21,45
2006-07-22,42
2006-07-23,42
2006-07-24,42
2006-07-25,42
2006-07-26,42
2006-07-27,42
2006-07-28,42
2006-07-29,42
2006-07-30,42
2006-08-06,46
2006-08-07,51
2006-08-08,56
2006-08-09,60
2006-08-10,65
2006-08-11,70
2006-08-12,75
2006-08-13,75
2006-08-14,75
2006-08-15,75
2006-08-16,76
2006-08-17,76
2006-08-18,76
2006-08-19,76
2006-08-20,73
2006-08-21,69
2006-08-22,66
2006-08-23,63
2006-08-24,60
2006-08-25,57
2006-08-26,54
2006-08-27,56
2006-08-28,59
2006-08-29,62
2006-08-30,64
2006-08-31,67
2006-09-01,70
2006-09-02,73
2006-09-03,72
2006-09-04,72
2006-09-05,71
2006-09-06,71
2006-09-07,70
2006-09-08,70
2006-09-09,70
2006-09-10,70
2006-09-11,70
2006-09-12,70
