Date,Piper Jaffray
2009-10-04,88
2009-10-05,83
2009-10-06,78
2009-10-07,74
2009-10-08,69
2009-10-09,64
2009-10-10,60
2009-10-11,63
2009-10-12,67
2009-10-13,71
2009-10-14,75
2009-10-15,79
2009-10-16,82
2009-10-17,86
2009-10-18,84
2009-10-19,81
2009-10-20,79
2009-10-21,76
2009-10-22,74
2009-10-23,72
2009-10-24,70
2009-10-25,70
2009-10-26,71
2009-10-27,72
2009-10-28,72
2009-10-29,73
2009-10-30,74
2009-10-31,75
2009-11-01,73
2009-11-02,73
2009-11-03,71
2009-11-04,70
2009-11-05,69
2009-11-06,68
2009-11-07,67
2009-11-08,67
2009-11-09,67
2009-11-10,67
2009-11-11,67
2009-11-12,67
2009-11-13,67
2009-11-14,68
2009-11-15,67
2009-11-16,67
2009-11-17,67
2009-11-18,67
2009-11-19,67
2009-11-20,67
2009-11-21,67
2009-11-22,70
2009-11-23,73
2009-11-24,76
2009-11-25,79
2009-11-26,82
2009-11-27,85
2009-11-28,89
2009-11-29,90
2009-11-30,92
2009-12-01,94
2009-12-02,96
2009-12-03,97
2009-12-04,99
2009-12-05,100
2009-12-06,97
2009-12-07,93
2009-12-08,89
2009-12-09,86
2009-12-10,82
2009-12-11,79
2009-12-12,76
2009-12-13,77
2009-12-14,79
2009-12-15,80
2009-12-16,81
2009-12-17,82
2009-12-18,83
2009-12-19,85
2009-12-20,80
2009-12-21,74
2009-12-22,69
2009-12-23,64
2009-12-24,59
2009-12-25,54
2009-12-26,49
2009-12-27,48
2010-01-01,46
2010-01-02,46
2010-01-03,51
2010-01-04,56
2010-01-05,61
2010-01-06,66
2010-01-07,72
2010-01-08,76
2010-01-09,84
2010-01-10,79
2010-01-11,78
2010-01-12,77
2010-01-13,76
2010-01-14,75
2010-01-15,74
2010-01-16,74
2010-01-17,75
2010-01-18,78
2010-01-19,80
2010-01-20,86
2010-01-21,85
2010-01-22,94
2010-01-23,91
2010-01-24,88
2010-01-25,86
2010-01-26,83
2010-01-27,81
2010-01-28,78
2010-01-29,79
2010-01-30,74
2010-01-31,71
2010-02-01,69
2010-02-02,67
2010-02-03,64
2010-02-04,62
2010-02-05,60
2010-02-06,58
2010-02-07,59
2010-02-08,61
2010-02-09,62
2010-02-10,66
2010-02-11,69
2010-02-12,67
2010-02-13,69
2010-02-14,72
2010-02-15,75
2010-02-16,78
2010-02-17,81
2010-02-18,88
2010-02-19,87
2010-02-20,90
2010-02-21,87
2010-02-22,85
2010-02-23,83
2010-02-24,80
2010-02-25,78
2010-02-26,76
2010-02-27,74
2010-02-28,73
2010-03-01,73
2010-03-02,73
2010-03-03,73
2010-03-04,73
2010-03-05,73
2010-03-06,76
2010-03-07,71
2010-03-08,69
2010-03-09,67
2010-03-10,66
2010-03-11,64
2010-03-12,62
2010-03-13,61
2010-03-14,59
2010-03-15,59
2010-03-16,56
2010-03-17,55
2010-03-18,53
2010-03-19,52
2010-03-20,51
2010-03-21,52
2010-03-22,54
2010-03-23,56
2010-03-24,59
2010-03-25,60
2010-03-26,62
2010-03-27,65
2010-03-28,64
2010-03-29,64
2010-03-30,64
2010-03-31,64
2010-04-01,64
2010-04-02,64
2010-04-03,64
2010-04-04,67
2010-04-05,70
2010-04-06,73
2010-04-07,76
2010-04-08,79
2010-04-09,82
2010-04-10,85
2010-04-11,83
2010-04-12,82
2010-04-13,86
2010-04-14,80
2010-04-15,85
2010-04-16,80
2010-04-17,77
2010-04-18,74
2010-04-19,72
2010-04-20,69
2010-04-21,67
2010-04-22,66
2010-04-23,62
2010-04-24,60
2010-04-25,60
2010-04-26,60
2010-04-27,61
2010-04-28,61
2010-04-29,62
2010-04-30,63
2010-05-01,63
2010-05-02,64
2010-05-03,65
2010-05-04,67
2010-05-05,68
2010-05-06,70
2010-05-07,71
2010-05-08,73
2010-05-09,72
2010-05-10,73
2010-05-11,72
2010-05-12,71
2010-05-13,71
2010-05-14,71
2010-05-15,71
2010-05-16,69
2010-05-17,67
2010-05-18,65
2010-05-19,64
2010-05-20,62
2010-05-21,60
2010-05-22,59
2010-05-23,61
2010-05-24,64
2010-05-25,69
2010-05-26,69
2010-05-27,72
2010-05-28,75
2010-05-29,78
2010-05-30,73
2010-05-31,68
2010-06-01,63
2010-06-02,58
2010-06-03,53
2010-06-04,48
2010-06-05,43
2010-06-06,47
2010-06-07,51
2010-06-08,55
2010-06-09,59
2010-06-10,63
2010-06-11,67
2010-06-12,72
2010-06-13,70
2010-06-14,69
2010-06-15,68
2010-06-16,68
2010-06-17,65
2010-06-18,64
2010-06-19,63
2010-06-20,63
2010-06-21,63
2010-06-22,63
2010-06-23,63
2010-06-24,63
2010-06-25,63
2010-06-26,63
2010-06-27,62
2010-06-28,61
2010-06-29,60
2010-06-30,59
2010-07-01,58
2010-07-02,57
2010-07-03,57
2010-07-04,55
2010-07-05,54
2010-07-06,53
2010-07-07,51
2010-07-08,50
2010-07-09,49
2010-07-10,48
2010-07-11,49
2010-07-12,50
2010-07-13,53
2010-07-14,53
2010-07-15,55
2010-07-16,56
2010-07-17,58
2010-07-18,56
2010-07-19,54
2010-07-20,52
2010-07-21,51
2010-07-22,49
2010-07-23,47
2010-07-24,46
2010-07-25,48
2010-07-26,50
2010-07-27,52
2010-07-28,54
2010-07-29,56
2010-07-30,58
2010-07-31,60
2010-08-01,61
2010-08-02,62
2010-08-03,63
2010-08-04,64
2010-08-05,65
2010-08-06,66
2010-08-07,68
2010-08-08,62
2010-08-09,57
2010-08-10,52
2010-08-11,47
2010-08-12,42
2010-08-13,37
2010-08-14,32
2010-08-15,34
2010-08-16,37
2010-08-17,40
2010-08-18,42
2010-08-19,44
2010-08-20,47
2010-08-21,50
2010-08-22,49
2010-08-23,48
2010-08-24,49
2010-08-25,47
2010-08-26,47
2010-08-27,46
2010-08-28,46
2010-08-29,49
2010-08-30,53
2010-08-31,56
2010-09-01,62
2010-09-02,63
2010-09-03,67
2010-09-04,71
2010-09-05,70
2010-09-06,69
2010-09-07,69
2010-09-08,70
2010-09-09,69
2010-09-10,67
2010-09-11,67
2010-09-12,65
2010-09-13,64
2010-09-14,63
2010-09-15,66
2010-09-16,60
2010-09-17,59
2010-09-18,58
2010-09-19,58
2010-09-20,59
2010-09-21,61
2010-09-22,60
2010-09-23,61
2010-09-24,62
2010-09-25,63
2010-09-26,63
2010-09-27,63
2010-09-28,64
2010-09-29,64
2010-09-30,68
2010-10-01,65
2010-10-02,66
2010-10-03,66
2010-10-04,66
2010-10-05,66
2010-10-06,70
2010-10-07,67
2010-10-08,67
2010-10-09,68
2010-10-10,65
2010-10-11,63
2010-10-12,60
2010-10-13,58
2010-10-14,56
2010-10-15,53
2010-10-16,51
2010-10-17,55
2010-10-18,59
2010-10-19,63
2010-10-20,67
2010-10-21,74
2010-10-22,76
2010-10-23,80
2010-10-24,80
2010-10-25,80
2010-10-26,83
2010-10-27,81
2010-10-28,81
2010-10-29,88
2010-10-30,82
2010-10-31,76
2010-11-01,71
2010-11-02,66
2010-11-03,61
2010-11-04,56
2010-11-05,51
2010-11-06,46
2010-11-07,49
2010-11-08,53
2010-11-09,60
2010-11-10,60
2010-11-11,63
2010-11-12,67
2010-11-13,71
2010-11-14,68
2010-11-15,66
2010-11-16,64
2010-11-17,65
2010-11-18,60
2010-11-19,58
2010-11-20,56
2010-11-21,56
2010-11-22,57
2010-11-23,58
2010-11-24,58
2010-11-25,59
2010-11-26,60
2010-11-27,61
2010-11-28,60
2010-11-29,59
2010-11-30,62
2010-12-01,58
2010-12-02,60
2010-12-03,57
2010-12-04,57
2010-12-05,58
2010-12-06,59
2010-12-07,60
2010-12-08,61
2010-12-09,62
2010-12-10,63
2010-12-11,66
2010-12-12,64
2010-12-13,64
2010-12-14,64
2010-12-15,64
2010-12-16,64
2010-12-17,64
2010-12-18,65
2010-12-19,62
2010-12-20,60
2010-12-21,58
2010-12-22,56
2010-12-23,54
2010-12-24,52
2010-12-25,50
2010-12-26,52
2010-12-27,54
2010-12-28,56
2010-12-29,62
2010-12-30,61
2010-12-31,63
2011-01-01,66
2011-01-02,65
2011-01-03,64
2011-01-04,63
2011-01-05,62
