Date,Credit Suisse
2012-06-01,89
2012-06-02,98
2012-06-03,88
2012-06-04,89
2012-06-05,91
2012-06-06,92
2012-06-07,91
2012-06-08,93
2012-06-09,103
2012-06-10,93
2012-06-11,93
2012-06-12,95
2012-06-13,95
2012-06-14,95
2012-06-15,101
2012-06-16,107
2012-06-17,95
2012-06-18,95
2012-06-19,95
2012-06-20,95
2012-06-21,95
2012-06-22,95
2012-06-23,105
2012-06-24,95
2012-06-25,95
2012-06-26,95
2012-06-27,96
2012-06-28,96
2012-06-29,99
2012-06-30,103
2012-07-01,95
2012-07-02,95
2012-07-03,94
2012-07-04,94
2012-07-05,94
2012-07-06,95
2012-07-07,102
2012-07-08,93
2012-07-09,93
2012-07-10,93
2012-07-11,93
2012-07-12,94
2012-07-13,95
2012-07-14,100
2012-07-15,93
2012-07-16,94
2012-07-17,97
2012-07-18,95
2012-07-19,100
2012-07-20,97
2012-07-21,110
2012-07-22,97
2012-07-23,96
2012-07-24,96
2012-07-25,96
2012-07-26,98
2012-07-27,95
2012-07-28,101
2012-07-29,92
2012-07-30,91
2012-07-31,89
2012-08-01,91
2012-08-02,86
2012-08-03,87
2012-08-04,89
2012-08-05,83
2012-08-06,83
2012-08-07,83
2012-08-08,84
2012-08-09,82
2012-08-10,83
2012-08-11,90
2012-08-12,82
2012-08-13,82
2012-08-14,83
2012-08-15,83
2012-08-16,82
2012-08-17,83
2012-08-18,92
2012-08-19,83
2012-08-20,84
2012-08-21,85
2012-08-22,87
2012-08-23,86
2012-08-24,88
2012-08-25,96
2012-08-26,88
2012-08-27,88
2012-08-28,88
2012-08-29,88
2012-08-30,89
2012-08-31,91
2012-09-01,89
2012-09-02,89
2012-09-03,90
2012-09-04,92
2012-09-05,94
2012-09-06,93
2012-09-07,96
2012-09-08,103
2012-09-09,93
2012-09-10,92
2012-09-11,90
2012-09-12,89
2012-09-13,90
2012-09-14,87
2012-09-15,95
2012-09-16,85
2012-09-17,86
2012-09-18,89
2012-09-19,87
2012-09-20,90
2012-09-21,90
2012-09-22,97
2012-09-23,91
2012-09-24,92
2012-09-25,94
2012-09-26,96
2012-09-27,95
2012-09-28,100
2012-09-29,103
2012-09-30,96
2012-10-01,96
2012-10-02,96
2012-10-03,96
2012-10-04,95
2012-10-05,98
2012-10-06,104
2012-10-07,94
2012-10-08,93
2012-10-09,93
2012-10-10,91
2012-10-11,90
2012-10-12,92
2012-10-13,101
2012-10-14,89
2012-10-15,89
2012-10-16,89
2012-10-17,90
2012-10-18,89
2012-10-19,89
2012-10-20,97
2012-10-21,90
2012-10-22,91
2012-10-23,94
2012-10-24,94
2012-10-25,95
2012-10-26,100
2012-10-27,107
2012-10-28,96
2012-10-29,94
2012-10-30,93
2012-10-31,92
2012-11-01,90
2012-11-02,89
2012-11-03,97
2012-11-04,86
2012-11-05,86
2012-11-06,87
2012-11-07,86
2012-11-08,86
2012-11-09,87
2012-11-10,94
2012-11-11,86
2012-11-12,86
2012-11-13,86
2012-11-14,86
2012-11-15,88
2012-11-16,87
2012-11-17,95
2012-11-18,88
2012-11-19,90
2012-11-20,91
2012-11-21,96
2012-11-22,97
2012-11-23,96
2012-11-24,108
2012-11-25,97
2012-11-26,96
2012-11-27,95
2012-11-28,97
2012-11-29,94
