Date,JPMorgan Chase
2012-12-01,75
2012-12-02,77
2012-12-03,74
2012-12-04,74
2012-12-05,74
2012-12-06,75
2012-12-07,75
2012-12-08,78
2012-12-09,76
2012-12-10,73
2012-12-11,72
2012-12-12,73
2012-12-13,72
2012-12-14,71
2012-12-15,76
2012-12-16,71
2012-12-17,70
2012-12-18,69
2012-12-19,70
2012-12-20,69
2012-12-21,69
2012-12-22,74
2012-12-23,68
2012-12-24,63
2012-12-25,65
2012-12-26,59
2012-12-27,57
2012-12-28,55
2012-12-29,56
2012-12-30,57
2012-12-31,58
2013-01-01,63
2013-01-02,64
2013-01-03,67
2013-01-04,70
2013-01-05,78
2013-01-06,76
2013-01-07,75
2013-01-08,76
2013-01-09,79
2013-01-10,80
2013-01-11,81
2013-01-12,88
2013-01-13,84
2013-01-14,83
2013-01-15,83
2013-01-16,84
2013-01-17,86
2013-01-18,86
2013-01-19,91
2013-01-20,88
2013-01-21,84
2013-01-22,83
2013-01-23,82
2013-01-24,81
2013-01-25,80
2013-01-26,84
2013-01-27,82
2013-01-28,81
2013-01-29,82
2013-01-30,84
2013-01-31,84
2013-02-01,85
2013-02-02,95
2013-02-03,88
2013-02-04,85
2013-02-05,84
2013-02-06,85
2013-02-07,82
2013-02-08,83
2013-02-09,85
2013-02-10,82
2013-02-11,79
2013-02-12,79
2013-02-13,80
2013-02-14,78
2013-02-15,77
2013-02-16,82
2013-02-17,79
2013-02-18,75
2013-02-19,74
2013-02-20,73
2013-02-21,72
2013-02-22,73
2013-02-23,75
2013-02-24,75
2013-02-25,73
2013-02-26,75
2013-02-27,76
2013-02-28,80
2013-03-01,79
2013-03-02,86
2013-03-03,84
2013-03-04,80
2013-03-05,80
2013-03-06,80
2013-03-07,80
2013-03-08,81
2013-03-09,87
2013-03-10,81
2013-03-11,81
2013-03-12,81
2013-03-13,82
2013-03-14,82
2013-03-15,83
2013-03-16,92
2013-03-17,85
2013-03-18,82
2013-03-19,82
2013-03-20,82
2013-03-21,81
2013-03-22,81
2013-03-23,85
2013-03-24,79
2013-03-25,77
2013-03-26,76
2013-03-27,75
2013-03-28,75
2013-03-29,74
2013-03-30,77
2013-03-31,72
2013-04-01,73
2013-04-02,73
2013-04-03,74
2013-04-04,75
2013-04-05,75
2013-04-06,82
2013-04-07,76
2013-04-08,77
2013-04-09,78
2013-04-10,78
2013-04-11,79
2013-04-12,80
2013-04-13,88
2013-04-14,82
2013-04-15,81
2013-04-16,82
2013-04-17,81
2013-04-18,81
2013-04-19,83
2013-04-20,88
2013-04-21,83
2013-04-22,78
2013-04-23,77
2013-04-24,75
2013-04-25,74
2013-04-26,74
2013-04-27,76
2013-04-28,73
2013-04-29,72
2013-04-30,73
2013-05-01,74
2013-05-02,74
2013-05-03,75
2013-05-04,82
2013-05-05,78
2013-05-06,76
2013-05-07,76
2013-05-08,76
2013-05-09,76
2013-05-10,76
2013-05-11,82
2013-05-12,77
2013-05-13,75
2013-05-14,75
2013-05-15,74
2013-05-16,76
2013-05-17,74
2013-05-18,80
2013-05-19,76
2013-05-20,74
2013-05-21,74
2013-05-22,75
2013-05-23,76
2013-05-24,76
2013-05-25,83
2013-05-26,77
2013-05-27,73
2013-05-28,72
2013-05-29,70
2013-05-30,69
2013-05-31,69
2013-06-01,67
2013-06-02,70
2013-06-03,69
2013-06-04,70
2013-06-05,72
2013-06-06,74
2013-06-07,75
2013-06-08,82
2013-06-09,79
2013-06-10,82
2013-06-11,88
2013-06-12,89
2013-06-13,94
2013-06-14,101
2013-06-15,108
2013-06-16,97
2013-06-17,95
2013-06-18,94
2013-06-19,91
2013-06-20,87
2013-06-21,85
2013-06-22,90
2013-06-23,81
2013-06-24,79
2013-06-25,77
2013-06-26,76
2013-06-27,74
2013-06-28,73
2013-06-29,75
2013-06-30,71
2013-07-01,71
2013-07-02,71
2013-07-03,73
2013-07-04,72
2013-07-05,75
2013-07-06,76
2013-07-07,76
2013-07-08,76
2013-07-09,77
2013-07-10,79
2013-07-11,80
2013-07-12,82
2013-07-13,92
2013-07-14,84
2013-07-15,82
2013-07-16,81
2013-07-17,80
2013-07-18,79
2013-07-19,80
2013-07-20,82
2013-07-21,76
2013-07-22,76
2013-07-23,78
2013-07-24,76
2013-07-25,77
2013-07-26,76
2013-07-27,80
2013-07-28,79
2013-07-29,78
2013-07-30,80
2013-07-31,81
2013-08-01,84
2013-08-02,85
2013-08-03,91
2013-08-04,87
2013-08-05,84
2013-08-06,84
2013-08-07,83
2013-08-08,82
2013-08-09,81
2013-08-10,87
2013-08-11,83
2013-08-12,81
2013-08-13,81
2013-08-14,81
2013-08-15,81
2013-08-16,84
2013-08-17,87
2013-08-18,81
2013-08-19,81
2013-08-20,82
2013-08-21,81
2013-08-22,81
2013-08-23,82
2013-08-24,86
2013-08-25,83
2013-08-26,79
2013-08-27,78
2013-08-28,78
2013-08-29,78
2013-08-30,78
2013-08-31,81
2013-09-01,76
2013-09-02,76
2013-09-03,76
2013-09-04,78
2013-09-05,77
2013-09-06,78
2013-09-07,84
2013-09-08,78
2013-09-09,77
2013-09-10,76
2013-09-11,77
2013-09-12,76
2013-09-13,75
2013-09-14,81
2013-09-15,77
2013-09-16,77
2013-09-17,78
2013-09-18,81
2013-09-19,80
2013-09-20,82
2013-09-21,91
2013-09-22,83
2013-09-23,81
2013-09-24,81
2013-09-25,81
2013-09-26,80
2013-09-27,82
2013-09-28,88
2013-09-29,80
2013-09-30,79
2013-10-01,78
2013-10-02,79
2013-10-03,78
2013-10-04,77
2013-10-05,83
2013-10-06,79
2013-10-07,77
2013-10-08,78
2013-10-09,78
2013-10-10,79
2013-10-11,79
2013-10-12,88
2013-10-13,82
2013-10-14,80
2013-10-15,80
2013-10-16,80
2013-10-17,81
2013-10-18,80
2013-10-19,83
2013-10-20,82
2013-10-21,84
2013-10-22,90
2013-10-23,88
2013-10-24,90
2013-10-25,92
2013-10-26,100
2013-10-27,96
2013-10-28,89
2013-10-29,86
2013-10-30,85
2013-10-31,82
2013-11-01,79
2013-11-02,79
2013-11-03,80
2013-11-04,76
2013-11-05,76
2013-11-06,75
2013-11-07,74
2013-11-08,75
2013-11-09,78
2013-11-10,77
2013-11-11,76
2013-11-12,77
2013-11-13,78
2013-11-14,79
2013-11-15,80
2013-11-16,88
2013-11-17,85
2013-11-18,82
2013-11-19,82
2013-11-20,83
2013-11-21,87
2013-11-22,84
2013-11-23,92
2013-11-24,85
2013-11-25,78
2013-11-26,76
2013-11-27,73
2013-11-28,74
2013-11-29,66
2013-11-30,65
2013-12-01,64
2013-12-02,66
2013-12-03,68
2013-12-04,70
2013-12-05,71
2013-12-06,73
2013-12-07,81
