Date,BofA Merrill Lynch
2009-09-01,34
2009-09-02,34
2009-09-03,35
2009-09-04,36
2009-09-05,37
2009-09-06,38
2009-09-07,39
2009-09-08,40
2009-09-09,41
2009-09-10,42
2009-09-11,43
2009-09-12,44
2009-09-13,45
2009-09-14,46
2009-09-15,47
2009-09-16,48
2009-09-17,48
2009-09-18,49
2009-09-19,50
2009-09-20,51
2009-09-21,52
2009-09-22,53
2009-09-23,54
2009-09-24,55
2009-09-25,56
2009-09-26,57
2009-09-27,58
2009-09-28,59
2009-09-29,60
2009-09-30,61
2009-10-01,62
2009-10-02,62
2009-10-03,62
2009-10-04,62
2009-10-05,63
2009-10-06,63
2009-10-07,63
2009-10-08,64
2009-10-09,64
2009-10-10,64
2009-10-11,64
2009-10-12,65
2009-10-13,65
2009-10-14,65
2009-10-15,66
2009-10-16,66
2009-10-17,66
2009-10-18,66
2009-10-19,67
2009-10-20,67
2009-10-21,67
2009-10-22,68
2009-10-23,68
2009-10-24,68
2009-10-25,68
2009-10-26,69
2009-10-27,69
2009-10-28,69
2009-10-29,70
2009-10-30,70
2009-10-31,70
2009-11-01,71
2009-11-02,71
2009-11-03,72
2009-11-04,73
2009-11-05,73
2009-11-06,74
2009-11-07,75
2009-11-08,76
2009-11-09,76
2009-11-10,77
2009-11-11,78
2009-11-12,79
2009-11-13,79
2009-11-14,80
2009-11-15,81
2009-11-16,82
2009-11-17,82
2009-11-18,83
2009-11-19,84
2009-11-20,84
2009-11-21,85
2009-11-22,86
2009-11-23,87
2009-11-24,87
2009-11-25,88
2009-11-26,89
2009-11-27,90
2009-11-28,90
2009-11-29,91
2009-11-30,92
2009-12-01,93
2009-12-02,92
2009-12-03,92
2009-12-04,91
2009-12-05,91
2009-12-06,91
2009-12-07,90
2009-12-08,90
2009-12-09,90
2009-12-10,89
2009-12-11,89
2009-12-12,89
2009-12-13,88
2009-12-14,88
2009-12-15,88
2009-12-16,87
2009-12-17,87
2009-12-18,86
2009-12-19,86
2009-12-20,86
2009-12-21,85
2009-12-22,85
2009-12-23,85
2009-12-24,84
2009-12-25,84
2009-12-26,84
2009-12-27,83
2009-12-28,83
2009-12-29,83
2009-12-30,82
2009-12-31,82
2010-01-01,82
2010-01-02,81
2010-01-03,81
2010-01-04,81
2010-01-05,81
2010-01-06,81
2010-01-07,80
2010-01-08,80
2010-01-09,80
2010-01-10,80
2010-01-11,80
2010-01-12,79
2010-01-13,79
2010-01-14,79
2010-01-15,79
2010-01-16,79
2010-01-17,78
2010-01-18,78
2010-01-19,78
2010-01-20,78
2010-01-21,78
2010-01-22,77
2010-01-23,77
2010-01-24,77
2010-01-25,77
2010-01-26,77
2010-01-27,76
2010-01-28,76
2010-01-29,76
2010-01-30,76
2010-01-31,76
2010-02-01,76
2010-02-02,75
2010-02-03,74
2010-02-04,73
2010-02-05,73
2010-02-06,72
2010-02-07,71
2010-02-08,71
2010-02-09,70
2010-02-10,69
2010-02-11,69
2010-02-12,68
2010-02-13,67
2010-02-14,67
2010-02-15,66
2010-02-16,65
2010-02-17,65
2010-02-18,64
2010-02-19,63
2010-02-20,63
2010-02-21,62
2010-02-22,61
2010-02-23,61
2010-02-24,60
2010-02-25,59
2010-02-26,59
2010-02-27,58
2010-02-28,57
2010-03-01,57
2010-03-02,58
2010-03-03,59
2010-03-04,61
2010-03-05,62
