Date,Piper Jaffray
2010-03-01,74
2010-03-02,75
2010-03-03,71
2010-03-04,70
2010-03-05,69
2010-03-06,70
2010-03-07,66
2010-03-08,64
2010-03-09,65
2010-03-10,61
2010-03-11,60
2010-03-12,58
2010-03-13,57
2010-03-14,55
2010-03-15,54
2010-03-16,52
2010-03-17,51
2010-03-18,51
2010-03-19,48
2010-03-20,47
2010-03-21,49
2010-03-22,51
2010-03-23,54
2010-03-24,56
2010-03-25,59
2010-03-26,61
2010-03-27,64
2010-03-28,63
2010-03-29,63
2010-03-30,64
2010-03-31,62
2010-04-01,62
2010-04-02,64
2010-04-03,62
2010-04-04,65
2010-04-05,69
2010-04-06,73
2010-04-07,81
2010-04-08,80
2010-04-09,84
2010-04-10,88
2010-04-11,87
2010-04-12,86
2010-04-13,86
2010-04-14,85
2010-04-15,94
2010-04-16,84
2010-04-17,84
2010-04-18,81
2010-04-19,78
2010-04-20,75
2010-04-21,72
2010-04-22,69
2010-04-23,66
2010-04-24,64
2010-04-25,65
2010-04-26,67
2010-04-27,69
2010-04-28,73
2010-04-29,72
2010-04-30,74
2010-05-01,76
2010-05-02,74
2010-05-03,72
2010-05-04,71
2010-05-05,69
2010-05-06,68
2010-05-07,66
2010-05-08,65
2010-05-09,65
2010-05-10,65
2010-05-11,65
2010-05-12,65
2010-05-13,65
2010-05-14,65
2010-05-15,66
2010-05-16,65
2010-05-17,64
2010-05-18,63
2010-05-19,62
2010-05-20,61
2010-05-21,60
2010-05-22,60
2010-05-23,63
2010-05-24,67
2010-05-25,74
2010-05-26,74
2010-05-27,78
2010-05-28,82
2010-05-29,86
2010-05-30,80
2010-05-31,75
2010-06-06,53
2010-06-07,58
2010-06-08,63
2010-06-09,69
2010-06-10,74
2010-06-11,79
2010-06-12,84
2010-06-13,80
2010-06-14,75
2010-06-15,70
2010-06-16,66
2010-06-17,61
2010-06-18,57
2010-06-19,53
2010-06-20,53
2010-06-21,54
2010-06-22,54
2010-06-23,55
2010-06-24,55
2010-06-25,56
2010-06-26,57
2010-06-27,58
2010-06-28,60
2010-06-29,61
2010-06-30,63
2010-07-01,65
2010-07-02,66
2010-07-03,68
2010-07-04,65
2010-07-05,62
2010-07-06,59
2010-07-07,56
2010-07-08,53
2010-07-09,50
2010-07-10,48
2010-07-11,51
2010-07-12,54
2010-07-13,57
2010-07-14,61
2010-07-15,64
2010-07-16,67
2010-07-17,70
2010-07-18,66
2010-07-19,61
2010-07-20,57
2010-07-21,53
2010-07-22,49
2010-07-23,45
2010-07-24,41
2010-07-25,44
2010-07-26,48
2010-07-27,52
2010-07-28,55
2010-07-29,59
2010-07-30,63
2010-07-31,67
2010-08-01,68
2010-08-02,70
2010-08-03,72
2010-08-04,73
2010-08-05,75
2010-08-06,76
2010-08-07,78
2010-08-08,74
2010-08-09,68
2010-08-10,64
2010-08-11,60
2010-08-12,56
2010-08-13,52
2010-08-14,48
2010-08-15,50
2010-08-16,53
2010-08-17,55
2010-08-18,58
2010-08-19,60
