Date,Citibank
2010-09-05,80
2010-09-06,79
2010-09-07,88
2010-09-08,77
2010-09-09,82
2010-09-10,75
2010-09-11,74
2010-09-12,72
2010-09-13,71
2010-09-14,79
2010-09-15,69
2010-09-16,68
2010-09-17,67
2010-09-18,66
2010-09-19,68
2010-09-20,70
2010-09-21,77
2010-09-22,74
2010-09-23,78
2010-09-24,80
2010-09-25,81
2010-09-26,79
2010-09-27,78
2010-09-28,84
2010-09-29,76
2010-09-30,75
2010-10-01,83
2010-10-02,73
2010-10-03,76
2010-10-04,80
2010-10-05,82
2010-10-06,92
2010-10-07,88
2010-10-08,103
2010-10-09,94
2010-10-10,90
2010-10-11,86
2010-10-12,85
2010-10-13,79
2010-10-14,80
2010-10-15,72
2010-10-16,71
2010-10-17,69
2010-10-18,70
2010-10-19,73
2010-10-20,71
2010-10-21,76
2010-10-22,72
2010-10-23,73
2010-10-24,72
2010-10-25,72
2010-10-26,72
2010-10-27,74
2010-10-28,71
2010-10-29,71
2010-10-30,71
2010-10-31,72
2010-11-01,73
2010-11-02,79
2010-11-03,75
2010-11-04,76
2010-11-05,85
2010-11-06,78
2010-11-07,77
2010-11-08,81
2010-11-09,77
2010-11-10,76
2010-11-11,77
2010-11-12,82
2010-11-13,76
2010-11-14,74
2010-11-15,72
2010-11-16,74
2010-11-17,70
2010-11-18,67
2010-11-19,66
2010-11-20,67
2010-11-21,69
2010-11-22,69
2010-11-23,72
2010-11-24,76
2010-11-25,77
2010-11-26,80
2010-11-27,90
2010-11-28,85
2010-11-29,85
2010-11-30,86
2010-12-01,87
2010-12-02,91
2010-12-03,94
2010-12-04,93
2010-12-05,92
2010-12-06,86
2010-12-07,84
2010-12-08,82
2010-12-09,83
2010-12-10,78
2010-12-11,76
2010-12-12,76
2010-12-13,76
2010-12-14,77
2010-12-15,79
2010-12-16,76
2010-12-17,79
2010-12-18,77
2010-12-19,78
2010-12-20,79
2010-12-21,81
2010-12-22,86
2010-12-23,84
2010-12-24,85
2010-12-25,93
2010-12-26,86
2010-12-27,86
2010-12-28,87
2010-12-29,86
2010-12-30,87
2010-12-31,85
2011-01-01,92
2011-01-02,85
2011-01-03,86
2011-01-04,87
2011-01-05,87
2011-01-06,100
2011-01-07,89
2011-01-08,92
2011-01-09,88
2011-01-10,86
2011-01-11,90
2011-01-12,86
2011-01-13,81
2011-01-14,83
2011-01-15,79
2011-01-16,76
2011-01-17,74
2011-01-18,73
2011-01-19,71
2011-01-20,72
2011-01-21,68
2011-01-22,71
2011-01-23,66
2011-01-24,66
2011-01-25,68
2011-01-26,66
2011-01-27,70
2011-01-28,66
2011-01-29,68
2011-01-30,65
2011-01-31,64
2011-02-01,67
2011-02-02,70
2011-02-03,63
2011-02-04,62
2011-02-05,62
2011-02-06,64
2011-02-07,66
2011-02-08,69
2011-02-09,71
2011-02-10,80
2011-02-11,76
2011-02-12,82
2011-02-13,75
2011-02-14,73
2011-02-15,68
2011-02-16,64
2011-02-17,61
2011-02-18,57
2011-02-19,59
2011-02-20,58
2011-02-21,62
2011-02-22,70
2011-02-23,70
2011-02-24,76
2011-02-25,78
2011-02-26,85
2011-02-27,83
2011-02-28,83
2011-03-01,83
2011-03-02,83
2011-03-03,84
2011-03-04,86
2011-03-05,83
2011-03-06,81
2011-03-07,80
2011-03-08,79
2011-03-09,82
2011-03-10,77
2011-03-11,82
2011-03-12,75
2011-03-13,76
2011-03-14,75
2011-03-15,75
2011-03-16,76
2011-03-17,76
2011-03-18,76
2011-03-19,84
2011-03-20,75
2011-03-21,74
2011-03-22,74
2011-03-23,72
2011-03-24,71
2011-03-25,71
2011-03-26,72
2011-03-27,70
2011-03-28,71
2011-03-29,81
2011-03-30,74
2011-03-31,77
2011-04-01,76
2011-04-02,89
2011-04-03,78
2011-04-04,78
2011-04-05,84
2011-04-06,81
2011-04-07,78
2011-04-08,78
2011-04-09,84
2011-04-10,78
2011-04-11,77
2011-04-12,76
2011-04-13,76
2011-04-14,80
2011-04-15,76
2011-04-16,76
2011-04-17,75
2011-04-18,76
2011-04-19,77
2011-04-20,81
2011-04-21,80
2011-04-22,82
2011-04-23,86
2011-04-24,84
2011-04-25,85
2011-04-26,89
2011-04-27,87
2011-04-28,91
2011-04-29,89
2011-04-30,90
2011-05-01,94
2011-05-02,85
2011-05-03,83
2011-05-04,83
2011-05-05,79
2011-05-06,77
2011-05-07,81
2011-05-08,74
2011-05-09,74
2011-05-10,74
2011-05-11,79
2011-05-12,76
2011-05-13,73
2011-05-14,76
2011-05-15,77
2011-05-16,72
2011-05-17,73
2011-05-18,71
2011-05-19,72
2011-05-20,71
2011-05-21,74
2011-05-22,77
2011-05-23,77
2011-05-24,82
2011-05-25,84
2011-05-26,92
2011-05-27,91
2011-05-28,95
2011-05-29,97
2011-05-30,87
2011-05-31,93
2011-06-01,80
2011-06-02,77
2011-06-03,75
2011-06-04,76
2011-06-05,70
2011-06-06,70
2011-06-07,71
2011-06-08,74
2011-06-09,72
2011-06-10,72
2011-06-11,78
2011-06-12,73
2011-06-13,74
2011-06-14,75
2011-06-15,77
2011-06-16,80
2011-06-17,77
2011-06-18,82
2011-06-19,78
2011-06-20,78
2011-06-21,84
2011-06-22,82
2011-06-23,80
2011-06-24,80
2011-06-25,86
2011-06-26,81
2011-06-27,81
2011-06-28,81
2011-06-29,81
2011-06-30,81
2011-07-01,85
2011-07-02,81
2011-07-03,81
2011-07-04,81
2011-07-05,86
2011-07-06,83
2011-07-07,85
2011-07-08,81
2011-07-09,90
2011-07-10,79
2011-07-11,76
2011-07-12,73
2011-07-13,71
2011-07-14,68
2011-07-15,65
2011-07-16,66
2011-07-17,65
2011-07-18,68
2011-07-19,70
2011-07-20,73
2011-07-21,78
2011-07-22,78
2011-07-23,88
2011-07-24,82
2011-07-25,83
2011-07-26,88
2011-07-27,89
2011-07-28,92
2011-07-29,89
2011-07-30,98
2011-07-31,89
2011-08-01,88
2011-08-02,87
2011-08-03,85
2011-08-04,88
2011-08-05,83
2011-08-06,93
2011-08-07,82
2011-08-08,82
2011-08-09,87
2011-08-10,83
2011-08-11,83
2011-08-12,88
2011-08-13,88
2011-08-14,84
2011-08-15,84
2011-08-16,86
2011-08-17,85
2011-08-18,89
2011-08-19,85
2011-08-20,95
2011-08-21,87
2011-08-22,88
2011-08-23,90
2011-08-24,92
2011-08-25,97
2011-08-26,94
2011-08-27,97
2011-08-28,96
2011-08-29,84
2011-08-30,75
2011-08-31,68
2011-09-01,61
2011-09-02,54
2011-09-03,48
2011-09-04,53
2011-09-05,52
2011-09-06,57
2011-09-07,57
2011-09-08,60
2011-09-09,66
2011-09-10,65
2011-09-11,62
2011-09-12,61
2011-09-13,60
2011-09-14,66
2011-09-15,57
2011-09-16,59
2011-09-17,55
2011-09-18,57
2011-09-19,59
2011-09-20,64
2011-09-21,63
2011-09-22,65
2011-09-23,67
2011-09-24,74
2011-09-25,69
2011-09-26,69
2011-09-27,68
2011-09-28,76
2011-09-29,67
2011-09-30,68
2011-10-01,70
2011-10-02,68
2011-10-03,69
2011-10-04,70
2011-10-05,78
2011-10-06,72
2011-10-07,75
2011-10-08,75
2011-10-09,77
2011-10-10,73
2011-10-11,80
2011-10-12,73
2011-10-13,70
2011-10-14,69
2011-10-15,70
2011-10-16,66
2011-10-17,63
2011-10-18,62
2011-10-19,58
2011-10-20,57
2011-10-21,53
2011-10-22,50
2011-10-23,53
2011-10-24,56
2011-10-25,63
2011-10-26,63
2011-10-27,65
2011-10-28,70
2011-10-29,74
2011-10-30,72
2011-10-31,74
2011-11-01,76
2011-11-02,85
2011-11-03,79
2011-11-04,85
2011-11-05,89
2011-11-06,80
2011-11-07,77
2011-11-08,75
2011-11-09,75
2011-11-10,72
2011-11-11,67
2011-11-12,71
2011-11-13,67
2011-11-14,65
2011-11-15,70
2011-11-16,66
2011-11-17,66
2011-11-18,67
2011-11-19,72
2011-11-20,69
2011-11-21,69
2011-11-22,77
2011-11-23,71
2011-11-24,72
2011-11-25,80
2011-11-26,74
2011-11-27,79
2011-11-28,74
2011-11-29,72
2011-11-30,73
2011-12-01,71
2011-12-02,79
2011-12-03,71
2011-12-04,73
2011-12-05,72
2011-12-06,76
2011-12-07,73
2011-12-08,75
2011-12-09,79
2011-12-10,79
2011-12-11,77
2011-12-12,72
2011-12-13,73
2011-12-14,68
2011-12-15,66
2011-12-16,64
2011-12-17,65
2011-12-18,63
2011-12-19,65
2011-12-20,70
2011-12-21,69
2011-12-22,71
2011-12-23,73
2011-12-24,83
2011-12-25,75
2011-12-26,75
2011-12-27,75
2011-12-28,78
2011-12-29,75
2011-12-30,75
2011-12-31,80
2012-01-01,78
2012-01-02,78
2012-01-03,79
2012-01-04,85
2012-01-05,88
2012-01-06,84
2012-01-07,94
2012-01-08,85
2012-01-09,79
2012-01-10,77
2012-01-11,73
2012-01-12,70
2012-01-13,70
2012-01-14,70
2012-01-15,63
2012-01-16,63
2012-01-17,65
2012-01-18,63
2012-01-19,68
2012-01-20,63
2012-01-21,64
2012-01-22,60
2012-01-23,57
2012-01-24,55
2012-01-25,52
2012-01-26,50
2012-01-27,52
2012-01-28,45
2012-01-29,49
2012-01-30,50
2012-01-31,53
2012-02-01,60
2012-02-02,58
2012-02-03,64
2012-02-04,64
2012-02-05,66
2012-02-06,63
2012-02-07,63
2012-02-08,62
2012-02-09,64
2012-02-10,64
2012-02-11,62
2012-02-12,66
2012-02-13,63
2012-02-14,64
2012-02-15,65
2012-02-16,64
2012-02-17,72
2012-02-18,66
2012-02-19,68
2012-02-20,68
2012-02-21,70
2012-02-22,74
2012-02-23,73
2012-02-24,74
2012-02-25,79
2012-02-26,76
2012-02-27,74
2012-02-28,73
2012-02-29,75
