Date,Piper Jaffray
2009-07-05,50
2009-07-06,55
2009-07-07,61
2009-07-08,66
2009-07-09,72
2009-07-10,77
2009-07-11,83
2009-07-12,80
2009-07-13,78
2009-07-14,76
2009-07-15,74
2009-07-16,72
2009-07-17,70
2009-07-18,68
2009-07-19,68
2009-07-20,68
2009-07-21,68
2009-07-22,68
2009-07-23,68
2009-07-24,68
2009-07-25,68
2009-07-26,67
2009-07-27,66
2009-07-28,65
2009-07-29,64
2009-07-30,63
2009-07-31,62
2009-08-01,62
2009-08-02,63
2009-08-03,64
2009-08-04,65
2009-08-05,66
2009-08-06,67
2009-08-07,68
2009-08-08,69
2009-08-09,71
2009-08-10,74
2009-08-11,76
2009-08-12,78
2009-08-13,81
2009-08-14,83
2009-08-15,86
2009-08-16,83
2009-08-17,79
2009-08-18,77
2009-08-19,74
2009-08-20,72
2009-08-21,69
2009-08-22,67
2009-08-23,67
2009-08-24,67
2009-08-25,67
2009-08-26,68
2009-08-27,68
2009-08-28,68
2009-08-29,69
2009-08-30,68
2009-08-31,67
2009-09-01,67
2009-09-02,66
2009-09-03,66
2009-09-04,65
2009-09-05,65
2009-09-06,65
2009-09-07,65
2009-09-08,65
2009-09-09,65
2009-09-10,65
2009-09-11,65
2009-09-12,66
2009-09-13,70
2009-09-14,74
2009-09-15,78
2009-09-16,82
2009-09-17,86
2009-09-18,90
2009-09-19,94
2009-09-20,93
2009-09-21,93
2009-09-22,92
2009-09-23,92
2009-09-24,91
2009-09-25,91
2009-09-26,91
2009-09-27,89
2009-10-04,77
2009-10-05,75
2009-10-06,73
2009-10-07,72
2009-10-08,70
2009-10-09,68
2009-10-10,67
2009-10-11,71
2009-10-12,75
2009-10-13,79
2009-10-14,83
2009-10-15,87
2009-10-16,91
2009-10-17,95
2009-10-18,91
2009-10-19,86
2009-10-20,82
2009-10-21,77
2009-10-22,73
2009-10-23,69
2009-10-24,65
2009-10-25,66
2009-10-26,68
2009-10-27,70
2009-10-28,71
2009-10-29,73
