Date,Jefferies
2006-11-01,40
2006-11-02,41
2006-11-03,44
2006-11-04,43
2006-11-05,44
2006-11-06,45
2006-11-07,49
2006-11-08,48
2006-11-09,51
2006-11-10,51
2006-11-11,54
2006-11-12,54
2006-11-13,52
2006-11-14,53
2006-11-15,52
2006-11-16,53
2006-11-17,55
2006-11-18,52
2006-11-19,50
2006-11-20,48
2006-11-21,46
2006-11-22,45
2006-11-23,45
2006-11-24,41
2006-11-25,40
2006-11-26,39
2006-11-27,39
2006-11-28,42
2006-11-29,39
2006-11-30,39
2006-12-01,42
2006-12-02,39
2006-12-03,41
2006-12-04,44
2006-12-05,53
2006-12-06,50
2006-12-07,54
2006-12-08,60
2006-12-09,60
2006-12-10,57
2006-12-11,55
2006-12-12,53
2006-12-13,53
2006-12-14,50
2006-12-15,48
2006-12-16,48
2006-12-17,48
2006-12-18,49
2006-12-19,50
2006-12-20,51
2006-12-21,54
2006-12-22,53
2006-12-23,54
2006-12-24,50
2006-12-25,47
2006-12-26,44
2006-12-27,41
2006-12-28,38
2006-12-29,35
2006-12-30,32
2006-12-31,35
2007-01-01,38
2007-01-02,41
2007-01-03,44
2007-01-04,50
2007-01-05,50
2007-01-06,53
2007-01-07,52
2007-01-08,50
2007-01-09,48
2007-01-10,50
2007-01-11,45
2007-01-12,44
2007-01-13,43
2007-01-14,45
2007-01-15,44
2007-01-16,47
2007-01-17,46
2007-01-18,49
2007-01-19,50
2007-01-20,49
2007-01-21,50
2007-01-22,51
2007-01-23,52
2007-01-24,56
2007-01-25,54
2007-01-26,55
2007-01-27,58
2007-01-28,54
2007-01-29,53
2007-01-30,51
2007-01-31,52
2007-02-01,48
2007-02-02,50
2007-02-03,46
2007-02-04,46
2007-02-05,46
2007-02-06,49
2007-02-07,46
2007-02-08,46
2007-02-09,50
2007-02-10,46
2007-02-11,46
2007-02-12,46
2007-02-13,48
2007-02-14,46
2007-02-15,46
2007-02-16,48
2007-02-17,46
2007-02-18,53
2007-02-19,61
2007-02-20,69
2007-02-21,93
2007-02-22,89
2007-02-23,97
2007-02-24,100
2007-02-25,95
2007-02-26,84
2007-02-27,76
2007-02-28,68
2007-03-01,62
2007-03-02,54
2007-03-03,44
2007-03-04,44
2007-03-05,45
2007-03-06,47
2007-03-07,47
2007-03-08,48
2007-03-09,53
2007-03-10,50
2007-03-11,49
2007-03-12,49
2007-03-13,53
2007-03-14,49
2007-03-15,50
2007-03-16,50
2007-03-17,49
2007-03-18,49
2007-03-19,49
2007-03-20,49
2007-03-21,52
2007-03-22,52
2007-03-23,50
2007-03-24,51
2007-03-25,51
2007-03-26,55
2007-03-27,51
2007-03-28,52
2007-03-29,53
2007-03-30,54
2007-03-31,53
2007-05-01,53
2007-05-02,53
2007-05-03,49
2007-05-04,48
2007-05-05,45
2007-05-06,45
2007-05-07,45
2007-05-08,50
2007-05-09,45
2007-05-10,45
2007-05-11,47
2007-05-12,46
2007-05-13,46
2007-05-14,45
2007-05-15,45
2007-05-16,46
2007-05-17,45
2007-05-18,48
2007-05-19,45
2007-05-20,45
2007-05-21,45
2007-05-22,49
2007-05-23,45
2007-05-24,45
2007-05-25,49
2007-05-26,45
2007-05-27,45
2007-05-28,46
2007-05-29,47
2007-05-30,52
2007-05-31,49
2007-06-01,53
2007-06-02,51
2007-06-03,52
2007-06-04,50
2007-06-05,54
2007-06-06,49
2007-06-07,49
2007-06-08,53
2007-06-09,49
2007-06-10,49
2007-06-11,50
2007-06-12,51
2007-06-13,54
2007-06-14,52
2007-06-15,59
2007-06-16,54
2007-06-17,55
2007-06-18,53
2007-06-19,55
2007-06-20,53
2007-06-21,53
2007-06-22,56
2007-06-23,53
2007-06-24,52
2007-06-25,52
2007-06-26,52
2007-06-27,51
2007-06-28,52
2007-06-29,50
2007-06-30,51
2007-07-01,48
2007-07-02,46
2007-07-03,44
2007-07-04,46
2007-07-05,41
2007-07-06,39
2007-07-07,38
2007-07-08,39
2007-07-09,40
2007-07-10,42
2007-07-11,49
2007-07-12,45
2007-07-13,47
2007-07-14,48
2007-07-15,49
2007-07-16,53
2007-07-17,51
2007-07-18,57
2007-07-19,53
2007-07-20,58
2007-07-21,56
2007-07-22,57
2007-07-23,54
2007-07-24,54
2007-07-25,56
2007-07-26,53
2007-07-27,52
2007-07-28,55
2007-07-29,50
2007-07-30,48
2007-07-31,48
2007-08-01,44
2007-08-02,42
2007-08-03,43
2007-08-04,39
2007-08-05,39
2007-08-06,39
2007-08-07,40
2007-08-08,41
2007-08-09,39
2007-08-10,42
2007-08-11,40
2007-08-12,41
2007-08-13,42
2007-08-14,43
2007-08-15,46
2007-08-16,45
2007-08-17,52
2007-08-18,48
2007-08-19,49
2007-08-20,48
2007-08-21,48
2007-08-22,52
2007-08-23,48
2007-08-24,48
2007-08-25,53
2007-08-26,49
2007-08-27,49
2007-08-28,50
2007-08-29,51
2007-08-30,51
2007-08-31,53
2007-09-01,54
2007-09-02,50
2007-09-03,49
2007-09-04,48
2007-09-05,50
2007-09-06,45
2007-09-07,46
2007-09-08,44
2007-09-09,42
2007-09-10,42
2007-09-11,43
2007-09-12,42
2007-09-13,42
2007-09-14,43
2007-09-15,42
2007-09-16,43
2007-09-17,44
2007-09-18,45
2007-09-19,47
2007-09-20,49
2007-09-21,51
2007-09-22,53
2007-09-23,51
2007-09-24,51
2007-09-25,52
2007-09-26,51
2007-09-27,51
2007-09-28,52
2007-09-29,52
2007-09-30,51
2007-10-01,51
2007-10-02,52
2007-10-03,57
2007-10-04,53
2007-10-05,57
2007-10-06,54
2007-10-07,56
2007-10-08,52
2007-10-09,52
2007-10-10,53
2007-10-11,51
2007-10-12,50
2007-10-13,50
2007-10-14,52
2007-10-15,52
2007-10-16,54
2007-10-17,55
2007-10-18,57
2007-10-19,61
2007-10-20,59
2007-10-21,57
2007-10-22,55
2007-10-23,58
2007-10-24,51
2007-10-25,49
2007-10-26,47
2007-10-27,46
2007-10-28,52
2007-10-29,46
2007-10-30,47
2007-10-31,47
2007-11-01,48
2007-11-02,51
2007-11-03,49
2007-11-04,49
2007-11-05,50
2007-11-06,53
2007-11-07,51
2007-11-08,55
2007-11-09,53
2007-11-10,53
