Date,Robert W Baird
2010-07-11,68
2010-07-12,71
2010-07-13,75
2010-07-14,76
2010-07-15,83
2010-07-16,83
2010-07-17,84
2010-07-18,84
2010-07-19,80
2010-07-20,79
2010-07-21,77
2010-07-22,80
2010-07-23,74
2010-07-24,73
2010-07-25,74
2010-07-26,75
2010-07-27,78
2010-07-28,77
2010-07-29,82
2010-07-30,79
2010-07-31,81
2010-08-01,81
2010-08-02,81
2010-08-03,81
2010-08-04,84
2010-08-05,83
2010-08-06,86
2010-08-07,82
2010-08-08,80
2010-08-09,78
2010-08-10,85
2010-08-11,74
2010-08-12,72
2010-08-13,72
2010-08-14,68
2010-08-15,68
2010-08-16,69
2010-08-17,71
2010-08-18,70
2010-08-19,81
2010-08-20,72
2010-08-21,73
2010-08-22,73
2010-08-23,74
2010-08-24,79
2010-08-25,75
2010-08-26,75
2010-08-27,86
2010-08-28,77
2010-08-29,76
2010-08-30,75
2010-08-31,74
2010-09-01,74
2010-09-02,73
2010-09-03,73
2010-09-04,75
2010-09-05,70
2010-09-06,68
2010-09-07,67
2010-09-08,65
2010-09-09,64
2010-09-10,69
2010-09-11,61
2010-09-12,62
2010-09-13,63
2010-09-14,69
2010-09-15,66
2010-09-16,72
2010-09-17,68
2010-09-18,70
2010-09-19,71
2010-09-20,72
2010-09-21,74
2010-09-22,77
2010-09-23,82
2010-09-24,78
2010-09-25,80
2010-09-26,80
2010-09-27,80
2010-09-28,84
2010-09-29,81
2010-09-30,81
2010-10-01,81
2010-10-02,89
2010-10-03,81
2010-10-04,81
2010-10-05,80
2010-10-06,84
2010-10-07,79
2010-10-08,89
2010-10-09,83
2010-10-10,78
2010-10-11,78
2010-10-12,78
2010-10-13,82
2010-10-14,80
2010-10-15,78
2010-10-16,78
2010-10-17,78
2010-10-18,79
2010-10-19,80
2010-10-20,82
2010-10-21,82
2010-10-22,82
2010-10-23,90
2010-10-24,82
2010-10-25,81
2010-10-26,80
2010-10-27,80
2010-10-28,80
2010-10-29,80
2010-10-30,78
2010-10-31,78
2010-11-01,78
2010-11-02,80
2010-11-03,78
2010-11-04,78
2010-11-05,78
2010-11-06,83
2010-11-07,79
2010-11-08,79
2010-11-09,80
2010-11-10,84
2010-11-11,83
2010-11-12,81
2010-11-13,89
2010-11-14,82
2010-11-15,82
2010-11-16,89
2010-11-17,83
2010-11-18,85
2010-11-19,83
2010-11-20,93
2010-11-21,81
2010-11-22,79
2010-11-23,76
2010-11-24,75
2010-11-25,76
2010-11-26,69
2010-11-27,67
2010-11-28,67
2010-11-29,68
2010-11-30,68
2010-12-01,72
2010-12-02,69
2010-12-03,72
2010-12-04,79
2010-12-05,71
2010-12-06,72
2010-12-07,79
2010-12-08,73
2010-12-09,82
2010-12-10,75
2010-12-11,82
2010-12-12,74
2010-12-13,72
2010-12-14,73
2010-12-15,68
2010-12-16,66
2010-12-17,67
2010-12-18,63
2010-12-19,61
2010-12-20,60
2010-12-21,62
2010-12-22,63
2010-12-23,57
2010-12-24,56
2010-12-25,55
2010-12-26,56
2010-12-27,57
2010-12-28,58
2010-12-29,63
2010-12-30,60
2010-12-31,61
2011-01-01,63
2011-01-02,66
2011-01-03,67
2011-01-04,72
2011-01-05,72
2011-01-06,74
2011-01-07,81
2011-01-08,85
2011-01-09,77
2011-01-10,75
2011-01-11,74
2011-01-12,72
2011-01-13,73
2011-01-14,71
2011-01-15,72
2011-01-16,71
2011-01-17,75
2011-01-18,79
2011-01-19,82
2011-01-20,86
2011-01-21,95
2011-01-22,106
2011-01-23,94
2011-01-24,92
2011-01-25,91
2011-01-26,90
2011-01-27,89
2011-01-28,99
2011-01-29,88
2011-01-30,88
2011-01-31,84
2011-02-01,82
2011-02-02,84
2011-02-03,78
2011-02-04,76
2011-02-05,78
2011-02-06,80
2011-02-07,77
2011-02-08,78
2011-02-09,80
2011-02-10,84
2011-02-11,84
2011-02-12,91
2011-02-13,83
2011-02-14,82
2011-02-15,81
2011-02-16,80
2011-02-17,79
2011-02-18,85
2011-02-19,79
2011-02-20,77
2011-02-21,77
2011-02-22,78
2011-02-23,78
2011-02-24,80
2011-02-25,78
2011-02-26,82
2011-02-27,77
2011-02-28,76
2011-03-01,75
2011-03-02,79
2011-03-03,73
2011-03-04,74
2011-03-05,73
2011-03-06,71
2011-03-07,72
2011-03-08,80
2011-03-09,73
2011-03-10,73
2011-03-11,77
2011-03-12,81
2011-03-13,73
2011-03-14,71
2011-03-15,69
2011-03-16,71
2011-03-17,66
2011-03-18,66
2011-03-19,62
2011-03-20,63
2011-03-21,65
2011-03-22,67
2011-03-23,73
2011-03-24,71
2011-03-25,80
2011-03-26,76
2011-03-27,76
2011-03-28,77
2011-03-29,78
2011-03-30,80
2011-03-31,81
2011-04-01,82
2011-04-02,91
2011-04-03,83
2011-04-04,83
2011-04-05,83
2011-04-06,83
2011-04-07,83
2011-04-08,83
2011-04-09,92
2011-04-10,83
2011-04-11,83
2011-04-12,83
2011-04-13,84
2011-04-14,90
2011-04-15,83
2011-04-16,93
2011-04-17,85
2011-04-18,84
2011-04-19,84
2011-04-20,84
2011-04-21,86
2011-04-22,90
2011-04-23,85
2011-04-24,84
2011-04-25,83
2011-04-26,82
2011-04-27,81
2011-04-28,80
2011-04-29,83
2011-04-30,85
2011-05-01,79
2011-05-02,79
2011-05-03,79
2011-05-04,80
2011-05-05,80
2011-05-06,81
2011-05-07,87
2011-05-08,82
2011-05-09,83
2011-05-10,84
2011-05-11,87
2011-05-12,86
2011-05-13,89
2011-05-14,95
2011-05-15,88
2011-05-16,84
2011-05-17,84
2011-05-18,80
2011-05-19,80
2011-05-20,78
2011-05-21,79
2011-05-22,74
2011-05-23,74
2011-05-24,77
2011-05-25,73
2011-05-26,73
2011-05-27,77
2011-05-28,80
2011-05-29,70
2011-05-30,68
2011-05-31,65
2011-06-01,64
2011-06-02,60
2011-06-03,61
2011-06-04,59
2011-06-05,57
2011-06-06,59
2011-06-07,62
2011-06-08,62
2011-06-09,67
2011-06-10,65
2011-06-11,70
2011-06-12,71
2011-06-13,70
2011-06-14,72
2011-06-15,73
2011-06-16,75
2011-06-17,83
2011-06-18,84
2011-06-19,78
2011-06-20,75
2011-06-21,73
2011-06-22,76
2011-06-23,69
2011-06-24,69
2011-06-25,69
2011-06-26,66
2011-06-27,67
2011-06-28,72
2011-06-29,68
2011-06-30,72
2011-07-01,70
2011-07-02,72
2011-07-03,69
2011-07-04,69
2011-07-05,67
2011-07-06,66
2011-07-07,71
2011-07-08,64
2011-07-09,66
2011-07-10,65
2011-07-11,66
2011-07-12,67
2011-07-13,75
2011-07-14,70
2011-07-15,74
2011-07-16,75
2011-07-17,76
2011-07-18,73
2011-07-19,72
2011-07-20,79
2011-07-21,71
2011-07-22,71
2011-07-23,74
2011-07-24,75
2011-07-25,73
2011-07-26,74
2011-07-27,80
2011-07-28,76
2011-07-29,83
2011-07-30,78
2011-07-31,76
2011-08-01,74
2011-08-02,79
2011-08-03,70
2011-08-04,68
2011-08-05,71
2011-08-06,70
2011-08-07,68
2011-08-08,71
2011-08-09,75
2011-08-10,78
2011-08-11,86
2011-08-12,85
2011-08-13,96
2011-08-14,95
2011-08-15,88
2011-08-16,88
2011-08-17,94
2011-08-18,88
2011-08-19,90
2011-08-20,97
2011-08-21,87
2011-08-22,86
2011-08-23,85
2011-08-24,86
2011-08-25,84
2011-08-26,87
2011-08-27,84
2011-08-28,81
2011-08-29,80
2011-08-30,79
2011-08-31,77
2011-09-01,76
2011-09-02,77
2011-09-03,84
2011-09-04,75
2011-09-05,75
2011-09-06,76
2011-09-07,78
2011-09-08,79
2011-09-09,79
2011-09-10,92
2011-09-11,82
2011-09-12,84
2011-09-13,88
2011-09-14,98
2011-09-15,92
2011-09-16,94
2011-09-17,110
2011-09-18,95
2011-09-19,93
2011-09-20,92
2011-09-21,96
2011-09-22,89
2011-09-23,92
2011-09-24,92
2011-09-25,85
2011-09-26,84
2011-09-27,83
2011-09-28,90
2011-09-29,81
2011-09-30,80
2011-10-01,80
2011-10-02,85
2011-10-03,76
2011-10-04,74
2011-10-05,77
2011-10-06,71
2011-10-07,71
2011-10-08,72
2011-10-09,72
2011-10-10,73
2011-10-11,76
2011-10-12,78
2011-10-13,84
2011-10-14,88
2011-10-15,91
2011-10-16,85
2011-10-17,83
2011-10-18,85
2011-10-19,79
2011-10-20,81
2011-10-21,79
2011-10-22,74
2011-10-23,74
2011-10-24,74
2011-10-25,74
2011-10-26,78
2011-10-27,74
2011-10-28,74
2011-10-29,85
2011-10-30,74
2011-10-31,73
2011-11-01,76
2011-11-02,72
2011-11-03,72
2011-11-04,76
2011-11-05,72
2011-11-06,69
2011-11-07,68
2011-11-08,69
2011-11-09,65
2011-11-10,67
2011-11-11,62
2011-11-12,64
2011-11-13,66
2011-11-14,65
2011-11-15,67
2011-11-16,69
2011-11-17,73
2011-11-18,74
2011-11-19,83
2011-11-20,76
2011-11-21,70
2011-11-22,72
2011-11-23,64
2011-11-24,63
2011-11-25,58
2011-11-26,61
2011-11-27,58
2011-11-28,60
2011-11-29,62
2011-11-30,64
2011-12-01,66
2011-12-02,78
2011-12-03,70
2011-12-04,70
2011-12-05,70
2011-12-06,70
2011-12-07,71
2011-12-08,71
2011-12-09,74
2011-12-10,78
2011-12-11,73
2011-12-12,74
2011-12-13,75
2011-12-14,79
2011-12-15,81
2011-12-16,78
2011-12-17,89
2011-12-18,80
2011-12-19,77
2011-12-20,76
2011-12-21,76
2011-12-22,75
2011-12-23,75
2011-12-24,76
2011-12-25,70
2011-12-26,69
2011-12-27,66
2011-12-28,64
2011-12-29,67
2011-12-30,60
2011-12-31,61
