Date,Barclays Capital
2012-11-01,97
2012-11-02,98
2012-11-03,101
2012-11-04,102
2012-11-05,98
2012-11-06,99
2012-11-07,97
2012-11-08,96
2012-11-09,95
2012-11-10,95
2012-11-11,96
2012-11-12,94
2012-11-13,95
2012-11-14,94
2012-11-15,92
2012-11-16,92
2012-11-17,92
2012-11-18,95
2012-11-19,91
2012-11-20,91
2012-11-21,90
2012-11-22,89
2012-11-23,89
2012-11-24,90
2012-11-25,91
2012-11-26,91
2012-11-27,92
2012-11-28,93
2012-11-29,94
2012-11-30,95
2012-12-01,99
2012-12-02,99
2012-12-03,94
2012-12-04,95
2012-12-05,94
2012-12-06,91
2012-12-07,90
2012-12-08,90
2012-12-09,89
2012-12-10,88
2012-12-11,89
2012-12-12,89
2012-12-13,88
2012-12-14,88
2012-12-15,90
2012-12-16,92
2012-12-17,90
2012-12-18,91
2012-12-19,93
2012-12-20,93
2012-12-21,94
2012-12-22,99
2012-12-23,97
2012-12-24,92
2012-12-25,100
2012-12-26,88
2012-12-27,86
2012-12-28,84
2012-12-29,82
2012-12-30,87
2012-12-31,86
2013-01-01,91
2013-01-02,91
2013-01-03,95
2013-01-04,97
2013-01-05,102
2013-01-06,100
2013-01-07,95
2013-01-08,95
2013-01-09,93
2013-01-10,91
2013-01-11,89
2013-01-12,89
2013-01-13,89
2013-01-14,87
2013-01-15,86
2013-01-16,86
2013-01-17,86
2013-01-18,85
2013-01-19,86
2013-01-20,86
2013-01-21,85
2013-01-22,87
2013-01-23,86
2013-01-24,87
2013-01-25,87
2013-01-26,91
2013-01-27,91
2013-01-28,89
2013-01-29,91
2013-01-30,91
2013-01-31,92
2013-02-01,93
2013-02-02,96
2013-02-03,95
2013-02-04,91
2013-02-05,91
2013-02-06,90
2013-02-07,88
2013-02-08,87
2013-02-09,86
2013-02-10,88
2013-02-11,86
2013-02-12,86
2013-02-13,88
2013-02-14,88
2013-02-15,86
2013-02-16,90
2013-02-17,87
2013-02-18,84
2013-02-19,84
2013-02-20,82
2013-02-21,81
2013-02-22,80
2013-02-23,80
2013-02-24,82
2013-02-25,82
2013-02-26,84
2013-02-27,85
2013-02-28,87
2013-03-01,89
2013-03-02,94
2013-03-03,92
2013-03-04,90
2013-03-05,91
2013-03-06,89
2013-03-07,89
2013-03-08,88
2013-03-09,90
2013-03-10,89
2013-03-11,86
2013-03-12,86
2013-03-13,85
2013-03-14,83
2013-03-15,82
2013-03-16,83
2013-03-17,84
2013-03-18,82
2013-03-19,83
2013-03-20,82
2013-03-21,82
2013-03-22,82
2013-03-23,86
2013-03-24,86
2013-03-25,84
2013-03-26,85
2013-03-27,85
2013-03-28,86
2013-03-29,91
2013-03-30,88
2013-03-31,91
2013-05-01,88
2013-05-02,90
2013-05-03,89
2013-05-04,93
2013-05-05,92
2013-05-06,89
2013-05-07,88
2013-05-08,88
2013-05-09,88
2013-05-10,87
2013-05-11,87
2013-05-12,90
2013-05-13,86
2013-05-14,86
2013-05-15,86
2013-05-16,85
2013-05-17,85
2013-05-18,88
2013-05-19,84
2013-05-20,84
2013-05-21,85
2013-05-22,83
2013-05-23,82
2013-05-24,82
2013-05-25,86
2013-05-26,86
2013-05-27,81
2013-05-28,81
2013-05-29,82
2013-05-30,81
2013-05-31,81
2013-06-01,86
2013-06-02,82
2013-06-03,80
2013-06-04,82
2013-06-05,80
2013-06-06,80
2013-06-07,80
2013-06-08,83
2013-06-09,82
2013-06-10,80
2013-06-11,80
2013-06-12,80
2013-06-13,80
2013-06-14,80
2013-06-15,83
2013-06-16,82
2013-06-17,80
2013-06-18,80
2013-06-19,80
2013-06-20,80
2013-06-21,80
2013-06-22,82
2013-06-23,82
2013-06-24,80
2013-06-25,82
2013-06-26,81
2013-06-27,82
2013-06-28,82
2013-06-29,87
2013-06-30,85
2013-07-01,83
2013-07-02,85
2013-07-03,84
2013-07-04,83
2013-07-05,84
2013-07-06,88
2013-07-07,85
2013-07-08,82
2013-07-09,82
2013-07-10,80
2013-07-11,79
2013-07-12,78
2013-07-13,81
2013-07-14,79
2013-07-15,78
2013-07-16,79
2013-07-17,78
2013-07-18,78
2013-07-19,78
2013-07-20,82
2013-07-21,80
2013-07-22,80
2013-07-23,81
2013-07-24,81
