Date,Stifel
2010-02-01,73
2010-02-02,75
2010-02-03,78
2010-02-04,83
2010-02-05,82
2010-02-06,89
2010-02-07,84
2010-02-08,83
2010-02-09,82
2010-02-10,81
2010-02-11,87
2010-02-12,79
2010-02-13,82
2010-02-14,76
2010-02-15,74
2010-02-16,71
2010-02-17,75
2010-02-18,66
2010-02-19,67
2010-02-20,66
2010-02-21,62
2010-02-22,62
2010-02-23,62
2010-02-24,66
2010-02-25,62
2010-02-26,65
2010-02-27,62
2010-02-28,63
2010-03-01,65
2010-03-02,66
2010-03-03,68
2010-03-04,69
2010-03-05,74
2010-03-06,75
2010-03-07,72
2010-03-08,71
2010-03-09,71
2010-03-10,70
2010-03-11,70
2010-03-12,71
2010-03-13,73
2010-03-14,68
2010-03-15,68
2010-03-16,71
2010-03-17,69
2010-03-18,70
2010-03-19,71
2010-03-20,68
2010-03-21,68
2010-03-22,68
2010-03-23,69
2010-03-24,68
2010-03-25,68
2010-03-26,68
2010-03-27,72
2010-03-28,69
2010-03-29,70
2010-03-30,71
2010-03-31,72
2010-05-01,100
2010-05-02,95
2010-05-03,90
2010-05-04,91
2010-05-05,86
2010-05-06,75
2010-05-07,70
2010-05-08,69
2010-05-09,64
2010-05-10,63
2010-05-11,62
2010-05-12,63
2010-05-13,69
2010-05-14,60
2010-05-15,63
2010-05-16,59
2010-05-17,59
2010-05-18,59
2010-05-19,65
2010-05-20,59
2010-05-21,62
2010-05-22,60
2010-05-23,59
2010-05-24,60
2010-05-25,61
2010-05-26,64
2010-05-27,62
2010-05-28,66
2010-05-29,64
2010-05-30,63
2010-05-31,63
2010-06-01,62
2010-06-02,64
2010-06-03,61
2010-06-04,61
2010-06-05,62
2010-06-06,61
2010-06-07,61
2010-06-08,65
2010-06-09,61
2010-06-10,62
2010-06-11,62
2010-06-12,63
2010-06-13,62
2010-06-14,63
2010-06-15,64
2010-06-16,69
2010-06-17,67
2010-06-18,66
2010-06-19,72
2010-06-20,65
2010-06-21,64
2010-06-22,63
2010-06-23,69
2010-06-24,62
2010-06-25,59
2010-06-26,62
2010-06-27,58
2010-06-28,58
2010-06-29,58
2010-06-30,59
2010-07-01,65
2010-07-02,59
2010-07-03,60
2010-07-04,61
2010-07-05,62
2010-07-06,63
2010-07-07,65
2010-07-08,65
2010-07-09,70
2010-07-10,70
2010-07-11,67
2010-07-12,67
2010-07-13,71
2010-07-14,68
2010-07-15,71
2010-07-16,67
2010-07-17,73
2010-07-18,66
2010-07-19,65
2010-07-20,64
2010-07-21,63
2010-07-22,64
2010-07-23,62
2010-07-24,63
2010-07-25,62
2010-07-26,63
2010-07-27,64
2010-07-28,69
2010-07-29,71
2010-07-30,68
2010-07-31,70
2010-08-01,69
2010-08-02,68
2010-08-03,70
2010-08-04,66
2010-08-05,69
2010-08-06,64
2010-08-07,65
2010-08-08,64
2010-08-09,65
2010-08-10,67
2010-08-11,68
2010-08-12,74
2010-08-13,70
2010-08-14,72
2010-08-15,73
2010-08-16,74
2010-08-17,78
2010-08-18,77
2010-08-19,80
2010-08-20,85
2010-08-21,82
2010-08-22,78
2010-08-23,75
2010-08-24,71
2010-08-25,71
2010-08-26,68
2010-08-27,61
2010-08-28,62
2010-08-29,60
2010-08-30,62
2010-08-31,64
2010-09-01,67
2010-09-02,69
2010-09-03,77
2010-09-04,79
2010-09-05,74
2010-09-06,74
2010-09-07,75
2010-09-08,81
2010-09-09,76
2010-09-10,78
2010-09-11,81
2010-09-12,79
2010-09-13,81
2010-09-14,83
2010-09-15,85
2010-09-16,88
2010-09-17,95
2010-09-18,96
2010-09-19,88
2010-09-20,86
2010-09-21,86
2010-09-22,82
2010-09-23,82
2010-09-24,78
2010-09-25,86
2010-09-26,79
2010-09-27,82
2010-09-28,85
2010-09-29,90
2010-09-30,92
2010-10-01,104
2010-10-02,105
2010-10-03,98
2010-10-04,93
2010-10-05,91
2010-10-06,91
2010-10-07,86
2010-10-08,84
2010-10-09,89
2010-10-10,83
2010-10-11,82
2010-10-12,83
2010-10-13,83
2010-10-14,84
2010-10-15,90
2010-10-16,86
2010-10-17,90
2010-10-18,87
2010-10-19,90
2010-10-20,88
2010-10-21,90
2010-10-22,92
2010-10-23,103
2010-10-24,89
2010-10-25,87
2010-10-26,88
2010-10-27,83
2010-10-28,85
2010-10-29,79
2010-10-30,84
2010-10-31,80
2010-11-01,81
2010-11-02,83
2010-11-03,84
2010-11-04,88
2010-11-05,91
2010-11-06,97
2010-11-07,89
2010-11-08,89
2010-11-09,88
2010-11-10,93
2010-11-11,87
2010-11-12,87
2010-11-13,100
2010-11-14,86
2010-11-15,85
2010-11-16,84
2010-11-17,84
2010-11-18,87
2010-11-19,86
2010-11-20,85
2010-11-21,83
2010-11-22,75
2010-11-23,72
2010-11-24,72
2010-11-25,74
2010-11-26,63
2010-11-27,60
2010-11-28,63
2010-11-29,67
2010-11-30,72
2010-12-01,74
2010-12-02,77
2010-12-03,86
2010-12-04,90
2010-12-05,85
2010-12-06,85
2010-12-07,85
2010-12-08,89
2010-12-09,85
2010-12-10,85
2010-12-11,92
2010-12-12,85
2010-12-13,81
2010-12-14,82
2010-12-15,78
2010-12-16,76
2010-12-17,74
2010-12-18,80
2010-12-19,72
2010-12-20,72
2010-12-21,72
2010-12-22,74
2010-12-23,75
2010-12-24,71
2010-12-25,71
2010-12-26,70
2010-12-27,69
2010-12-28,70
2010-12-29,67
2010-12-30,71
2010-12-31,65
2011-01-01,64
2011-01-02,66
2011-01-03,68
2011-01-04,74
2011-01-05,72
2011-01-06,77
2011-01-07,76
2011-01-08,79
2011-01-09,86
2011-01-10,77
2011-01-11,76
2011-01-12,80
2011-01-13,74
2011-01-14,73
2011-01-15,80
2011-01-16,73
2011-01-17,72
2011-01-18,68
2011-01-19,67
2011-01-20,72
2011-01-21,64
2011-01-22,69
2011-01-23,66
2011-01-24,69
2011-01-25,74
2011-01-26,75
2011-01-27,78
2011-01-28,81
2011-01-29,95
2011-01-30,84
2011-01-31,83
2011-02-01,83
2011-02-02,82
2011-02-03,84
2011-02-04,81
2011-02-05,85
2011-02-06,80
2011-02-07,79
2011-02-08,78
2011-02-09,82
2011-02-10,77
2011-02-11,76
2011-02-12,83
2011-02-13,83
2011-02-14,77
2011-02-15,78
2011-02-16,82
2011-02-17,79
2011-02-18,80
2011-02-19,90
2011-02-20,80
2011-02-21,75
2011-02-22,72
2011-02-23,76
2011-02-24,66
2011-02-25,67
2011-02-26,64
2011-02-27,62
2011-02-28,64
2011-03-01,65
2011-03-02,67
2011-03-03,70
2011-03-04,70
2011-03-05,75
2011-03-06,72
2011-03-07,72
2011-03-08,76
2011-03-09,72
2011-03-10,72
2011-03-11,75
2011-03-12,78
2011-03-13,71
2011-03-14,70
2011-03-15,69
2011-03-16,70
2011-03-17,70
2011-03-18,66
2011-03-19,73
2011-03-20,64
2011-03-21,63
2011-03-22,62
2011-03-23,61
2011-03-24,64
2011-03-25,59
2011-03-26,60
2011-03-27,59
2011-03-28,60
2011-03-29,61
2011-03-30,65
2011-03-31,63
2011-05-01,73
2011-05-02,70
2011-05-03,68
2011-05-04,69
2011-05-05,62
2011-05-06,59
2011-05-07,58
2011-05-08,57
2011-05-09,58
2011-05-10,59
2011-05-11,59
2011-05-12,65
2011-05-13,61
2011-05-14,64
2011-05-15,62
2011-05-16,63
2011-05-17,66
2011-05-18,64
2011-05-19,66
2011-05-20,65
2011-05-21,72
2011-05-22,64
2011-05-23,62
2011-05-24,60
2011-05-25,58
2011-05-26,56
2011-05-27,55
2011-05-28,59
2011-05-29,53
2011-05-30,54
2011-05-31,55
2011-06-01,56
2011-06-02,58
2011-06-03,63
2011-06-04,59
2011-06-05,59
2011-06-06,59
2011-06-07,59
2011-06-08,63
2011-06-09,59
2011-06-10,59
2011-06-11,66
2011-06-12,59
2011-06-13,59
2011-06-14,60
2011-06-15,60
2011-06-16,62
2011-06-17,60
2011-06-18,61
2011-06-19,60
2011-06-20,60
2011-06-21,60
2011-06-22,61
2011-06-23,61
2011-06-24,63
2011-06-25,63
2011-06-26,60
2011-06-27,60
2011-06-28,60
2011-06-29,61
2011-06-30,66
2011-07-01,62
2011-07-02,62
2011-07-03,63
2011-07-04,61
2011-07-05,60
2011-07-06,60
2011-07-07,59
2011-07-08,60
2011-07-09,65
2011-07-10,60
2011-07-11,61
2011-07-12,67
2011-07-13,64
2011-07-14,65
2011-07-15,69
2011-07-16,68
2011-07-17,67
2011-07-18,66
2011-07-19,69
2011-07-20,65
2011-07-21,65
2011-07-22,70
2011-07-23,66
2011-07-24,64
2011-07-25,65
2011-07-26,68
2011-07-27,71
2011-07-28,69
2011-07-29,72
2011-07-30,71
2011-07-31,73
2011-08-01,68
2011-08-02,67
2011-08-03,66
2011-08-04,66
2011-08-05,64
2011-08-06,69
2011-08-07,70
2011-08-08,71
2011-08-09,75
2011-08-10,80
2011-08-11,88
2011-08-12,93
2011-08-13,99
2011-08-14,97
2011-08-15,89
2011-08-16,87
2011-08-17,89
2011-08-18,85
2011-08-19,81
2011-08-20,86
2011-08-21,77
2011-08-22,75
2011-08-23,73
2011-08-24,70
2011-08-25,68
2011-08-26,65
2011-08-27,64
2011-08-28,68
2011-08-29,61
2011-08-30,60
2011-08-31,60
2011-09-01,59
2011-09-02,58
2011-09-03,58
2011-09-04,57
2011-09-05,63
2011-09-06,60
2011-09-07,62
2011-09-08,63
2011-09-09,68
2011-09-10,75
2011-09-11,66
2011-09-12,65
2011-09-13,64
2011-09-14,63
2011-09-15,62
2011-09-16,61
2011-09-17,66
2011-09-18,62
2011-09-19,63
2011-09-20,64
2011-09-21,67
2011-09-22,66
2011-09-23,68
2011-09-24,76
2011-09-25,68
2011-09-26,68
2011-09-27,69
2011-09-28,69
2011-09-29,68
2011-09-30,69
2011-10-01,72
2011-10-02,72
2011-10-03,69
2011-10-04,69
2011-10-05,69
2011-10-06,69
2011-10-07,69
2011-10-08,77
2011-10-09,75
2011-10-10,69
2011-10-11,69
2011-10-12,70
2011-10-13,69
2011-10-14,71
2011-10-15,76
2011-10-16,71
2011-10-17,72
2011-10-18,74
2011-10-19,75
2011-10-20,77
2011-10-21,78
2011-10-22,91
2011-10-23,82
2011-10-24,82
2011-10-25,86
2011-10-26,86
2011-10-27,85
2011-10-28,87
2011-10-29,95
2011-10-30,92
2011-10-31,82
2011-11-01,79
2011-11-02,77
2011-11-03,74
2011-11-04,77
2011-11-05,73
2011-11-06,70
2011-11-07,69
2011-11-08,70
2011-11-09,76
2011-11-10,71
2011-11-11,75
2011-11-12,80
2011-11-13,73
2011-11-14,74
2011-11-15,78
2011-11-16,77
2011-11-17,77
2011-11-18,78
2011-11-19,85
2011-11-20,87
2011-11-21,73
2011-11-22,70
2011-11-23,77
2011-11-24,67
2011-11-25,60
2011-11-26,57
2011-11-27,58
2011-11-28,59
2011-11-29,62
2011-11-30,62
2011-12-01,64
2011-12-02,64
2011-12-03,67
2011-12-04,71
2011-12-05,65
2011-12-06,65
2011-12-07,70
2011-12-08,65
2011-12-09,65
2011-12-10,74
2011-12-11,65
2011-12-12,66
2011-12-13,66
2011-12-14,70
2011-12-15,67
2011-12-16,68
2011-12-17,72
2011-12-18,67
2011-12-19,66
2011-12-20,64
2011-12-21,63
2011-12-22,64
2011-12-23,60
2011-12-24,64
2011-12-25,58
2011-12-26,57
2011-12-27,56
2011-12-28,55
2011-12-29,54
2011-12-30,60
2011-12-31,54
2012-01-01,54
2012-01-02,56
2012-01-03,57
2012-01-04,59
2012-01-05,63
2012-01-06,62
2012-01-07,69
2012-01-08,65
2012-01-09,67
2012-01-10,70
2012-01-11,70
2012-01-12,72
2012-01-13,77
2012-01-14,80
2012-01-15,74
2012-01-16,70
2012-01-17,68
2012-01-18,66
2012-01-19,65
2012-01-20,62
2012-01-21,64
2012-01-22,64
2012-01-23,60
2012-01-24,61
2012-01-25,65
2012-01-26,62
2012-01-27,64
2012-01-28,63
2012-01-29,69
2012-01-30,65
2012-01-31,68
