Date,Morgan Stanley
2011-07-01,81
2011-07-02,91
2011-07-03,82
2011-07-04,81
2011-07-05,81
2011-07-06,80
2011-07-07,80
2011-07-08,82
2011-07-09,88
2011-07-10,81
2011-07-11,80
2011-07-12,80
2011-07-13,81
2011-07-14,80
2011-07-15,83
2011-07-16,85
2011-07-17,81
2011-07-18,82
2011-07-19,84
2011-07-20,85
2011-07-21,87
2011-07-22,94
2011-07-23,99
2011-07-24,89
2011-07-25,87
2011-07-26,86
2011-07-27,87
2011-07-28,84
2011-07-29,84
2011-07-30,89
2011-07-31,82
2011-08-01,82
2011-08-02,82
2011-08-03,83
2011-08-04,82
2011-08-05,82
2011-08-06,91
2011-08-07,85
2011-08-08,85
2011-08-09,86
2011-08-10,89
2011-08-11,88
2011-08-12,89
2011-08-13,98
2011-08-14,90
2011-08-15,90
2011-08-16,92
2011-08-17,92
2011-08-18,90
2011-08-19,94
2011-08-20,101
2011-08-21,89
2011-08-22,88
2011-08-23,89
2011-08-24,86
2011-08-25,87
2011-08-26,84
2011-08-27,89
2011-08-28,82
2011-08-29,79
2011-08-30,78
2011-08-31,77
2011-09-01,75
2011-09-02,75
2011-09-03,76
2011-09-04,77
2011-09-05,71
2011-09-06,71
2011-09-07,71
2011-09-08,73
2011-09-09,71
2011-09-10,76
2011-09-11,72
2011-09-12,74
2011-09-13,76
2011-09-14,79
2011-09-15,80
2011-09-16,83
2011-09-17,92
2011-09-18,83
2011-09-19,83
2011-09-20,83
2011-09-21,83
2011-09-22,82
2011-09-23,85
2011-09-24,89
2011-09-25,83
2011-09-26,83
2011-09-27,84
2011-09-28,85
2011-09-29,87
2011-09-30,87
2011-10-01,88
2011-10-02,90
2011-10-03,91
2011-10-04,93
2011-10-05,96
2011-10-06,97
2011-10-07,99
2011-10-08,110
2011-10-09,101
2011-10-10,95
2011-10-11,93
2011-10-12,91
2011-10-13,91
2011-10-14,87
2011-10-15,92
2011-10-16,88
2011-10-17,88
2011-10-18,90
2011-10-19,91
2011-10-20,97
2011-10-21,95
2011-10-22,103
2011-10-23,100
2011-10-24,93
2011-10-25,91
2011-10-26,91
2011-10-27,87
2011-10-28,85
2011-10-29,96
2011-10-30,82
2011-10-31,81
2011-11-01,80
2011-11-02,80
2011-11-03,79
2011-11-04,77
2011-11-05,84
2011-11-06,76
2011-11-07,76
2011-11-08,76
2011-11-09,77
2011-11-10,77
2011-11-11,80
2011-11-12,81
2011-11-13,80
2011-11-14,77
2011-11-15,77
2011-11-16,76
2011-11-17,77
2011-11-18,78
2011-11-19,83
2011-11-20,74
2011-11-21,72
2011-11-22,71
2011-11-23,72
2011-11-24,72
2011-11-25,66
2011-11-26,67
2011-11-27,68
2011-11-28,69
2011-11-29,71
2011-11-30,73
2011-12-01,75
2011-12-02,77
2011-12-03,87
2011-12-04,78
2011-12-05,77
2011-12-06,77
2011-12-07,76
2011-12-08,74
2011-12-09,74
2011-12-10,79
2011-12-11,74
2011-12-12,73
2011-12-13,74
2011-12-14,74
2011-12-15,75
2011-12-16,75
2011-12-17,86
2011-12-18,77
2011-12-19,73
2011-12-20,72
2011-12-21,71
2011-12-22,70
2011-12-23,70
2011-12-24,74
2011-12-25,68
2011-12-26,64
2011-12-27,63
2011-12-28,61
2011-12-29,61
2011-12-30,58
2011-12-31,61
2012-01-01,59
2012-01-02,61
2012-01-03,64
2012-01-04,67
2012-01-05,69
2012-01-06,71
2012-01-07,81
2012-01-08,75
2012-01-09,76
2012-01-10,77
2012-01-11,80
2012-01-12,79
2012-01-13,81
2012-01-14,90
2012-01-15,83
2012-01-16,84
2012-01-17,85
2012-01-18,86
2012-01-19,87
2012-01-20,89
2012-01-21,99
2012-01-22,90
2012-01-23,87
2012-01-24,86
2012-01-25,85
2012-01-26,84
2012-01-27,84
2012-01-28,88
2012-01-29,85
2012-01-30,84
2012-01-31,85
2012-02-01,87
2012-02-02,90
2012-02-03,92
2012-02-04,96
2012-02-05,94
2012-02-06,87
2012-02-07,85
2012-02-08,84
2012-02-09,81
2012-02-10,80
2012-02-11,85
2012-02-12,80
2012-02-13,78
2012-02-14,78
2012-02-15,80
2012-02-16,78
2012-02-17,78
2012-02-18,87
2012-02-19,80
2012-02-20,78
2012-02-21,78
2012-02-22,78
2012-02-23,79
2012-02-24,78
2012-02-25,86
2012-02-26,79
2012-02-27,78
2012-02-28,78
2012-02-29,80
2012-03-01,80
2012-03-02,80
2012-03-03,85
2012-03-04,83
2012-03-05,79
2012-03-06,79
2012-03-07,79
2012-03-08,79
2012-03-09,79
2012-03-10,84
2012-03-11,83
2012-03-12,78
2012-03-13,77
2012-03-14,77
2012-03-15,78
2012-03-16,77
2012-03-17,82
2012-03-18,79
2012-03-19,74
2012-03-20,74
2012-03-21,73
2012-03-22,75
2012-03-23,72
2012-03-24,78
2012-03-25,75
2012-03-26,72
2012-03-27,72
2012-03-28,74
2012-03-29,73
2012-03-30,72
2012-03-31,78
2012-04-01,72
2012-04-02,71
2012-04-03,70
2012-04-04,71
2012-04-05,68
2012-04-06,72
2012-04-07,71
2012-04-08,69
2012-04-09,68
2012-04-10,68
2012-04-11,69
2012-04-12,69
2012-04-13,72
2012-04-14,77
2012-04-15,71
2012-04-16,71
2012-04-17,71
2012-04-18,71
2012-04-19,71
2012-04-20,73
2012-04-21,78
2012-04-22,71
2012-04-23,70
2012-04-24,69
2012-04-25,69
2012-04-26,68
2012-04-27,69
2012-04-28,76
2012-04-29,67
2012-04-30,67
2012-05-01,67
2012-05-02,69
2012-05-03,67
2012-05-04,68
2012-05-05,74
2012-05-06,69
2012-05-07,69
2012-05-08,70
2012-05-09,72
2012-05-10,73
2012-05-11,74
2012-05-12,85
2012-05-13,78
2012-05-14,78
2012-05-15,79
2012-05-16,82
2012-05-17,83
2012-05-18,83
2012-05-19,95
2012-05-20,88
2012-05-21,89
2012-05-22,91
2012-05-23,93
2012-05-24,99
2012-05-25,103
2012-05-26,111
2012-05-27,96
2012-05-28,91
2012-05-29,87
2012-05-30,82
2012-05-31,78
2012-06-01,75
2012-06-02,77
2012-06-03,73
2012-06-04,71
2012-06-05,73
2012-06-06,73
2012-06-07,74
2012-06-08,77
2012-06-09,81
2012-06-10,78
2012-06-11,74
2012-06-12,73
2012-06-13,74
2012-06-14,72
2012-06-15,71
2012-06-16,78
2012-06-17,74
2012-06-18,73
2012-06-19,74
2012-06-20,76
2012-06-21,76
2012-06-22,77
2012-06-23,89
2012-06-24,82
2012-06-25,77
2012-06-26,76
2012-06-27,76
2012-06-28,74
2012-06-29,74
2012-06-30,80
2012-07-01,71
2012-07-02,70
2012-07-03,69
2012-07-04,72
2012-07-05,67
2012-07-06,66
2012-07-07,72
2012-07-08,66
2012-07-09,68
2012-07-10,70
2012-07-11,72
2012-07-12,73
2012-07-13,75
2012-07-14,85
2012-07-15,79
2012-07-16,77
2012-07-17,78
2012-07-18,79
2012-07-19,79
2012-07-20,83
2012-07-21,88
2012-07-22,80
2012-07-23,80
2012-07-24,80
2012-07-25,80
2012-07-26,80
2012-07-27,80
2012-07-28,88
2012-07-29,81
2012-07-30,77
2012-07-31,77
2012-08-01,75
2012-08-02,73
2012-08-03,72
2012-08-04,78
2012-08-05,74
2012-08-06,73
2012-08-07,74
2012-08-08,77
2012-08-09,77
2012-08-10,81
2012-08-11,86
2012-08-12,85
2012-08-13,79
2012-08-14,79
2012-08-15,79
2012-08-16,79
2012-08-17,80
2012-08-18,88
2012-08-19,80
2012-08-20,77
2012-08-21,76
2012-08-22,75
2012-08-23,76
2012-08-24,73
2012-08-25,80
2012-08-26,74
2012-08-27,73
2012-08-28,73
