Date,Piper Jaffray
2009-06-07,54
2009-06-08,57
2009-06-09,59
2009-06-10,61
2009-06-11,64
2009-06-12,66
2009-06-13,69
2009-06-14,67
2009-06-15,66
2009-06-16,65
2009-06-17,63
2009-06-18,62
2009-06-19,61
2009-06-20,60
2009-06-21,60
2009-06-22,62
2009-06-23,63
2009-06-24,64
2009-06-25,65
2009-06-26,66
2009-06-27,67
2009-06-28,64
2009-06-29,60
2009-06-30,58
2009-07-01,55
2009-07-02,53
2009-07-03,50
2009-07-04,48
2009-07-05,51
2009-07-06,54
2009-07-07,57
2009-07-08,60
2009-07-09,63
2009-07-10,66
2009-07-11,69
2009-07-12,69
2009-07-13,69
2009-07-14,69
2009-07-15,69
2009-07-16,69
2009-07-17,69
2009-07-18,69
2009-07-19,69
2009-07-20,70
2009-07-21,71
2009-07-22,71
2009-07-23,72
2009-07-24,73
2009-07-25,74
2009-07-26,73
2009-07-27,73
2009-07-28,73
2009-07-29,73
2009-07-30,73
2009-07-31,73
2009-08-01,73
2009-08-02,71
2009-08-03,70
2009-08-04,68
2009-08-05,67
2009-08-06,65
2009-08-07,64
2009-08-08,63
2009-08-09,64
2009-08-10,66
2009-08-11,68
2009-08-12,69
2009-08-13,71
2009-08-14,73
2009-08-15,74
2009-08-16,71
2009-08-17,66
2009-08-18,62
2009-08-19,58
2009-08-20,54
2009-08-21,50
2009-08-22,47
2009-08-23,51
2009-08-24,55
2009-08-25,59
2009-08-26,63
2009-08-27,67
2009-08-28,71
2009-08-29,75
2009-08-30,73
2009-09-01,69
2009-09-02,68
2009-09-03,66
2009-09-04,64
2009-09-05,63
2009-09-06,64
2009-09-07,65
2009-09-08,67
2009-09-09,68
2009-09-10,70
2009-09-11,71
2009-09-12,73
2009-09-13,72
2009-09-14,71
2009-09-15,70
2009-09-16,73
2009-09-17,69
2009-09-18,72
2009-09-19,68
2009-09-20,67
2009-09-21,67
2009-09-22,67
2009-09-23,69
2009-09-24,67
2009-09-25,67
2009-09-26,67
2009-09-27,68
2009-09-28,69
2009-09-29,70
2009-09-30,71
2009-10-01,72
2009-10-02,73
2009-10-03,75
2009-10-04,73
2009-10-05,71
2009-10-06,69
2009-10-07,67
2009-10-08,65
2009-10-09,63
2009-10-10,62
2009-10-11,67
2009-10-12,76
2009-10-13,78
2009-10-14,83
2009-10-15,89
2009-10-16,94
2009-10-17,100
2009-10-18,95
2009-10-19,90
2009-10-20,85
2009-10-21,84
2009-10-22,76
2009-10-23,73
2009-10-24,67
2009-10-25,68
2009-10-26,69
2009-10-27,71
2009-10-28,71
2009-10-29,72
2009-10-30,73
2009-10-31,77
2009-11-01,73
2009-11-02,72
2009-11-03,71
2009-11-04,70
2009-11-05,69
2009-11-06,68
2009-11-07,68
2009-11-08,66
2009-11-09,64
2009-11-10,62
2009-11-11,60
2009-11-12,58
2009-11-13,56
2009-11-14,54
2009-11-15,55
2009-11-16,57
2009-11-17,58
2009-11-18,60
2009-11-19,61
2009-11-20,63
2009-11-21,65
2009-11-22,67
2009-11-23,69
2009-11-24,71
2009-11-25,75
2009-11-26,75
2009-11-27,77
2009-11-28,79
2009-11-29,80
2009-11-30,82
2009-12-01,84
2009-12-02,85
2009-12-03,87
2009-12-04,89
2009-12-05,93
2009-12-06,87
2009-12-07,83
2009-12-08,79
2009-12-09,75
2009-12-10,71
2009-12-11,70
2009-12-12,63
2009-12-13,63
2009-12-14,63
2009-12-15,64
2009-12-16,64
2009-12-17,65
2009-12-18,65
2009-12-19,66
2009-12-20,62
2009-12-21,59
2009-12-22,56
2009-12-23,52
2009-12-24,49
2009-12-25,46
2009-12-26,43
2009-12-27,42
2009-12-28,42
2009-12-29,41
2009-12-30,41
2009-12-31,40
2010-01-01,40
2010-01-02,40
2010-01-03,45
2010-01-04,50
2010-01-05,55
2010-01-06,60
2010-01-07,65
2010-01-08,70
2010-01-09,76
2010-01-10,74
2010-01-11,72
2010-01-12,71
2010-01-13,69
2010-01-14,68
2010-01-15,66
2010-01-16,65
2010-01-17,66
2010-01-18,67
2010-01-19,68
2010-01-20,70
2010-01-21,71
2010-01-22,78
2010-01-23,74
2010-01-24,74
2010-01-25,74
2010-01-26,74
2010-01-27,74
2010-01-28,81
2010-01-29,74
2010-01-30,75
2010-01-31,72
2010-02-01,69
2010-02-02,66
2010-02-03,65
2010-02-04,60
2010-02-05,57
2010-02-06,55
2010-02-07,56
2010-02-08,57
2010-02-09,58
2010-02-10,64
2010-02-11,61
2010-02-12,62
2010-02-13,64
2010-02-14,67
2010-02-15,70
2010-02-16,74
2010-02-17,76
2010-02-18,80
2010-02-19,83
2010-02-20,85
2010-02-21,81
2010-02-22,78
2010-02-23,76
2010-02-24,71
2010-02-25,67
2010-02-26,64
2010-02-27,61
2010-02-28,62
2010-03-01,63
2010-03-02,65
2010-03-03,66
2010-03-04,68
2010-03-05,71
2010-03-06,71
2010-03-07,68
2010-03-08,65
2010-03-09,63
2010-03-10,60
2010-03-11,57
2010-03-12,55
2010-03-13,52
2010-03-14,50
2010-03-15,49
2010-03-16,47
2010-03-17,46
2010-03-18,45
2010-03-19,43
2010-03-20,42
2010-03-21,45
2010-03-22,48
2010-03-23,52
2010-03-24,55
2010-03-25,58
2010-03-26,61
2010-03-27,68
2010-03-28,63
2010-03-29,62
2010-03-30,61
2010-03-31,60
2010-04-01,59
2010-04-02,58
2010-04-03,57
2010-04-04,60
2010-04-05,63
2010-04-06,66
2010-04-07,74
2010-04-08,72
2010-04-09,75
2010-04-10,78
2010-04-11,78
2010-04-12,78
2010-04-13,78
2010-04-14,78
2010-04-15,82
2010-04-16,78
2010-04-17,78
2010-04-18,74
2010-04-19,70
2010-04-20,66
2010-04-21,62
2010-04-22,58
2010-04-23,54
2010-04-24,50
2010-04-25,51
2010-04-26,53
2010-04-27,55
2010-04-28,58
2010-04-29,59
2010-04-30,61
2010-05-01,63
2010-05-02,62
2010-05-03,61
2010-05-04,60
2010-05-05,60
2010-05-06,59
2010-05-07,59
2010-05-08,58
2010-05-09,56
2010-05-10,55
2010-05-11,54
2010-05-12,52
2010-05-13,51
2010-05-14,50
2010-05-15,49
2010-05-16,48
2010-05-17,48
2010-05-18,48
2010-05-19,49
2010-05-20,48
2010-05-21,48
2010-05-22,48
2010-05-23,51
2010-05-24,54
2010-05-25,58
2010-05-26,62
2010-05-27,65
2010-05-28,68
2010-05-29,72
2010-05-30,68
2010-05-31,64
2010-06-06,46
2010-06-07,49
2010-06-08,51
2010-06-09,54
2010-06-10,56
2010-06-11,59
2010-06-12,61
2010-06-13,59
2010-06-14,56
2010-06-15,54
2010-06-16,52
2010-06-17,50
2010-06-18,48
2010-06-19,46
2010-06-20,46
2010-06-21,46
2010-06-22,47
2010-06-23,47
2010-06-24,48
2010-06-25,48
2010-06-26,49
2010-06-27,49
2010-06-28,50
2010-06-29,51
2010-06-30,52
2010-07-01,53
2010-07-02,54
2010-07-03,55
2010-07-04,54
2010-07-05,53
2010-07-06,52
2010-07-07,51
2010-07-08,50
2010-07-09,49
2010-07-10,49
2010-07-11,48
2010-07-12,48
2010-07-13,48
2010-07-14,47
2010-07-15,47
2010-07-16,46
2010-07-17,46
2010-07-18,45
2010-07-19,44
2010-07-20,43
2010-07-21,42
2010-07-22,41
2010-07-23,40
2010-07-24,39
2010-07-25,41
2010-07-26,43
2010-07-27,45
2010-07-28,47
2010-07-29,49
2010-07-30,51
2010-07-31,54
2010-08-01,56
2010-08-02,60
2010-08-03,62
2010-08-04,65
2010-08-05,68
2010-08-06,71
2010-08-07,74
2010-08-08,71
2010-08-09,67
2010-08-10,64
2010-08-11,61
2010-08-12,58
2010-08-13,55
2010-08-14,53
2010-08-15,55
2010-08-16,58
2010-08-17,60
2010-08-18,63
2010-08-19,65
2010-08-20,67
2010-08-21,70
2010-08-22,67
2010-08-23,63
2010-08-24,60
2010-08-25,56
2010-08-26,53
2010-08-27,50
2010-08-28,47
2010-08-29,48
2010-09-01,52
2010-09-02,54
2010-09-03,55
2010-09-04,57
2010-09-05,59
2010-09-06,61
2010-09-07,64
2010-09-08,66
2010-09-09,74
2010-09-10,71
2010-09-11,74
2010-09-12,71
2010-09-13,69
2010-09-14,67
2010-09-15,69
2010-09-16,63
2010-09-17,61
2010-09-18,59
2010-09-19,59
2010-09-20,60
2010-09-21,62
2010-09-22,62
2010-09-23,63
2010-09-24,66
2010-09-25,67
2010-09-26,63
2010-09-27,61
2010-09-28,59
2010-09-29,58
2010-09-30,56
2010-10-01,54
2010-10-02,53
2010-10-03,53
2010-10-04,54
2010-10-05,58
2010-10-06,56
2010-10-07,57
2010-10-08,58
2010-10-09,59
2010-10-10,59
2010-10-11,59
2010-10-12,59
2010-10-13,63
2010-10-14,59
2010-10-15,59
2010-10-16,59
2010-10-17,62
2010-10-18,65
2010-10-19,69
2010-10-20,71
2010-10-21,80
2010-10-22,80
2010-10-23,81
2010-10-24,78
2010-10-25,76
2010-10-26,77
2010-10-27,72
2010-10-28,70
2010-10-29,68
2010-10-30,70
2010-10-31,64
2010-11-01,63
2010-11-02,62
2010-11-03,60
2010-11-04,59
2010-11-05,58
2010-11-06,57
2010-11-07,57
2010-11-08,58
2010-11-09,60
