Date,RBC Capital Markets
2011-06-05,48
2011-06-06,51
2011-06-07,53
2011-06-08,56
2011-06-09,58
2011-06-10,61
2011-06-11,64
2011-06-12,63
2011-06-13,62
2011-06-14,62
2011-06-15,61
2011-06-16,61
2011-06-17,60
2011-06-18,60
2011-06-19,61
2011-06-20,62
2011-06-21,63
2011-06-22,64
2011-06-23,65
2011-06-24,66
2011-06-25,67
2011-06-26,65
