Date,Oppenheimer Holdings
2012-11-21,75
2012-11-22,80
2012-11-23,77
2012-11-24,75
2012-11-25,76
2012-11-26,77
2012-11-27,80
2012-11-28,80
2012-11-29,81
2012-11-30,83
2012-12-01,84
2012-12-02,82
2012-12-03,80
2012-12-04,84
2012-12-05,77
2012-12-06,75
2012-12-07,73
2012-12-08,72
2012-12-09,73
2012-12-10,75
2012-12-11,83
2012-12-12,78
2012-12-13,79
2012-12-14,81
2012-12-15,84
2012-12-16,83
2012-12-17,83
2012-12-18,83
2012-12-19,83
2012-12-20,87
2012-12-21,83
2012-12-22,84
2012-12-23,78
2012-12-24,73
2012-12-25,68
2012-12-26,62
2012-12-27,57
2012-12-28,52
2012-12-29,47
2012-12-30,50
2012-12-31,53
2013-01-01,57
2013-01-02,60
2013-01-03,65
2013-01-04,70
2013-01-05,71
2013-01-06,71
2013-01-07,72
2013-01-08,74
2013-01-09,73
2013-01-10,79
2013-01-11,75
2013-01-12,76
2013-01-13,79
2013-01-14,82
2013-01-15,85
2013-01-16,88
2013-01-17,93
2013-01-18,97
2013-01-19,97
2013-01-20,100
2013-01-21,91
2013-01-22,89
2013-01-23,86
2013-01-24,88
2013-01-25,81
2013-01-26,81
2013-01-27,80
2013-01-28,82
2013-01-29,84
2013-01-30,85
2013-01-31,88
2013-02-01,89
2013-02-02,96
2013-02-03,90
2013-02-04,90
2013-02-05,93
2013-02-06,89
2013-02-07,95
2013-02-08,88
2013-02-09,88
2013-02-10,89
2013-02-11,90
2013-02-12,92
2013-02-13,101
2013-02-14,95
2013-02-15,97
2013-02-16,98
2013-02-17,94
2013-02-18,90
2013-02-19,86
2013-02-20,82
2013-02-21,83
2013-02-22,79
2013-02-23,71
2013-02-24,73
2013-02-25,75
2013-02-26,77
2013-02-27,88
2013-02-28,81
2013-03-01,83
2013-03-02,90
2013-03-03,87
2013-03-04,89
2013-03-05,91
2013-03-06,97
2013-03-07,94
2013-03-08,96
2013-03-09,107
2013-03-10,96
2013-03-11,95
2013-03-12,94
2013-03-13,96
2013-03-14,91
2013-03-15,101
2013-03-16,89
2013-03-17,89
2013-03-18,89
2013-03-19,89
2013-03-20,89
2013-03-21,91
2013-03-22,89
2013-03-23,91
2013-03-24,91
2013-03-25,84
2013-03-26,82
2013-03-27,80
2013-03-28,81
2013-03-29,75
2013-03-30,73
2013-03-31,74
2013-05-01,75
2013-05-02,77
2013-05-03,77
2013-05-04,78
2013-05-05,80
2013-05-06,82
2013-05-07,91
2013-05-08,86
2013-05-09,88
2013-05-10,97
2013-05-11,93
2013-05-12,89
2013-05-13,86
2013-05-14,82
2013-05-15,79
2013-05-16,79
2013-05-17,72
2013-05-18,69
2013-05-19,69
2013-05-20,70
2013-05-21,74
2013-05-22,72
2013-05-23,73
2013-05-24,74
2013-05-25,75
2013-05-26,73
2013-05-27,71
2013-05-28,70
2013-05-29,72
2013-05-30,66
2013-05-31,64
2013-06-01,63
2013-06-02,65
2013-06-03,67
2013-06-04,73
2013-06-05,72
2013-06-06,74
2013-06-07,76
2013-06-08,86
2013-06-09,78
2013-06-10,77
2013-06-11,76
2013-06-12,75
2013-06-13,82
2013-06-14,73
2013-06-15,73
2013-06-16,74
2013-06-17,75
2013-06-18,76
2013-06-19,78
2013-06-20,79
2013-06-21,81
2013-06-22,81
2013-06-23,81
2013-06-24,81
2013-06-25,81
2013-06-26,81
2013-06-27,90
2013-06-28,81
2013-06-29,81
2013-06-30,79
2013-07-01,77
2013-07-02,81
2013-07-03,75
2013-07-04,73
2013-07-05,71
2013-07-06,70
2013-07-07,69
2013-07-08,69
2013-07-09,68
2013-07-10,69
2013-07-11,67
2013-07-12,67
2013-07-13,71
2013-07-14,71
2013-07-15,75
2013-07-16,85
2013-07-17,84
2013-07-18,94
2013-07-19,93
2013-07-20,105
2013-07-21,93
2013-07-22,88
2013-07-23,83
2013-07-24,78
2013-07-25,77
2013-07-26,68
2013-07-27,64
2013-07-28,65
2013-07-29,67
2013-07-30,69
2013-07-31,72
2013-08-01,74
2013-08-02,83
2013-08-03,79
2013-08-04,77
2013-08-05,76
2013-08-06,75
2013-08-07,74
2013-08-08,76
2013-08-09,72
2013-08-10,71
2013-08-11,74
2013-08-12,77
2013-08-13,81
2013-08-14,89
2013-08-15,88
2013-08-16,99
2013-08-17,95
2013-08-18,91
2013-08-19,87
2013-08-20,84
2013-08-21,81
2013-08-22,77
2013-08-23,73
2013-08-24,70
2013-08-25,69
2013-08-26,69
2013-08-27,69
2013-08-28,72
2013-08-29,68
2013-08-30,68
2013-08-31,68
2013-09-01,65
2013-09-02,62
2013-09-03,59
2013-09-04,57
2013-09-05,56
2013-09-06,51
2013-09-07,49
2013-09-08,52
2013-09-09,55
2013-09-10,59
2013-09-11,62
2013-09-12,67
2013-09-13,73
2013-09-14,73
2013-09-15,72
2013-09-16,71
2013-09-17,71
2013-09-18,70
2013-09-19,75
2013-09-20,69
2013-09-21,69
2013-09-22,69
2013-09-23,70
2013-09-24,74
2013-09-25,72
2013-09-26,75
2013-09-27,74
2013-09-28,76
2013-09-29,74
2013-09-30,73
2013-10-01,72
2013-10-02,76
2013-10-03,70
2013-10-04,69
2013-10-05,68
2013-10-06,68
2013-10-07,69
2013-10-08,70
2013-10-09,73
2013-10-10,72
2013-10-11,78
2013-10-12,75
2013-10-13,74
2013-10-14,74
2013-10-15,74
2013-10-16,75
2013-10-17,75
2013-10-18,78
2013-10-19,76
2013-10-20,77
2013-10-21,79
2013-10-22,82
2013-10-23,84
2013-10-24,86
2013-10-25,87
2013-10-26,92
2013-10-27,84
2013-10-28,80
2013-10-29,76
2013-10-30,72
2013-10-31,70
2013-11-01,64
2013-11-02,60
2013-11-03,60
2013-11-04,61
2013-11-05,62
2013-11-06,68
2013-11-07,64
2013-11-08,65
2013-11-09,66
2013-11-10,65
2013-11-11,65
2013-11-12,65
2013-11-13,68
2013-11-14,64
2013-11-15,66
2013-11-16,64
2013-11-17,65
2013-11-18,67
2013-11-19,69
2013-11-20,74
2013-11-21,72
2013-11-22,74
2013-11-23,76
2013-11-24,73
2013-11-25,71
2013-11-26,72
2013-11-27,67
2013-11-28,63
2013-11-29,61
2013-11-30,59
2013-12-01,58
2013-12-02,58
2013-12-03,57
2013-12-04,60
2013-12-05,56
2013-12-06,56
2013-12-07,56
2013-12-08,58
2013-12-09,60
2013-12-10,66
2013-12-11,65
2013-12-12,69
2013-12-13,69
2013-12-14,72
2013-12-15,69
2013-12-16,66
2013-12-17,64
2013-12-18,61
2013-12-19,59
2013-12-20,56
2013-12-21,54
2013-12-22,53
2013-12-23,52
2013-12-24,52
2013-12-25,51
2013-12-26,50
2013-12-27,49
2013-12-28,49
2013-12-29,50
2013-12-30,53
2013-12-31,54
2014-01-01,56
2014-01-02,58
2014-01-03,62
2014-01-04,62
2014-01-05,64
2014-01-06,66
2014-01-07,68
2014-01-08,77
2014-01-09,72
2014-01-10,75
2014-01-11,77
2014-01-12,75
2014-01-13,74
2014-01-14,72
2014-01-15,71
2014-01-16,70
2014-01-17,68
2014-01-18,68
2014-01-19,68
2014-01-20,70
2014-01-21,72
2014-01-22,73
2014-01-23,76
2014-01-24,83
2014-01-25,79
2014-01-26,78
2014-01-27,78
2014-01-28,77
2014-01-29,77
2014-01-30,85
2014-01-31,76
2014-02-01,76
2014-02-02,78
2014-02-03,78
2014-02-04,79
2014-02-05,86
2014-02-06,86
2014-02-07,83
2014-02-08,85
2014-02-09,84
2014-02-10,90
2014-02-11,82
2014-02-12,81
2014-02-13,85
2014-02-14,79
2014-02-15,79
2014-02-16,79
2014-02-17,79
2014-02-18,86
2014-02-19,80
2014-02-20,81
2014-02-21,80
2014-02-22,83
2014-02-23,81
2014-02-24,82
2014-02-25,83
2014-02-26,83
2014-02-27,90
2014-02-28,85
